ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001104659-20-033969	31-DEC-2019	Heritage U.S. Transfer Corp	None	N	SEC	Not applicable		87	4552	4552	0	0	0			Yes			0	0	0
0000783027-20-000001	31-DEC-2019	CORPORATE STOCK TRANSFER INC                            /TA	None	N	SEC	Not applicable		6511	252993	252993	0	60	0			Yes			0	5312	0
0000894189-20-001990	31-DEC-2019	US BANCORP FUND SERVICES LLC /TA/	None	Y	OCC	Not applicable		46557	2401907	2401907	1962497	0	0			Not Applicable			13476350	353466	214
0001139578-20-000001	31-DEC-2019	HARBOR SERVICES GROUP INC /TA	None	N	SEC	Yes, filed amendment(s)		1993	57051	57051	52863	0	0			Yes			656079	37	4
0000905718-20-000305	31-DEC-2019	Vertalo SEZC /TA/	None	N	SEC	Not applicable		0	0	0	0	0									0
0000838587-20-000002	31-DEC-2019	JUNIATA VALLEY BANK /TA	None	N	FDIC	Not applicable		0	4	4	0	0									0
0000734713-20-000002	31-DEC-2019	GRAYBAR ELECTRIC CO INC TA /TA	All	N	SEC	Not applicable															
0001776580-20-000003	31-DEC-2019	SUDRANIA FUND SERVICES CORP	None	N	SEC	Not applicable		2	561	561	13	0									0
0001049169-20-000008	31-DEC-2018	ALPS FUND SERVICES, INC.	None	N	SEC	Yes, filed amendment(s)		8877	331787	331787	297309	0	0			Yes			2347989	341003	46
0001288763-20-000009	31-DEC-2019	Computershare Trust Co of Canada	Some	Y	SEC	Not applicable		0	1201037	1231229	75689	104549	0			Yes			0	0	0
0001288763-20-000008	31-DEC-2019	Computershare Investor Services Inc	Some	Y	SEC	Not applicable		108662	628809	659771	1737	23603	0			Yes			0	0	0
0000950123-20-002842	31-DEC-2019	TRANSAMERICA FUND SERVICES, INC	Some	N	SEC	Yes, filed amendment(s)		19	0	0	0	0	0			Not Applicable			617	2	0
0000897101-20-000139	31-DEC-2019	Equiniti India Pvt. Ltd	Some	Y	SEC	No, failed to file amendment(s)	N/A	0	0	0	0	0	0			Not Applicable			0	0	0
0001667731-20-000170	31-DEC-2017	Integral Transfer Agency USA, Inc.	Some	N	SEC	Not applicable		66	2097	2061	0	424	0			Yes			0	0	0
0001667731-20-000168	31-DEC-2018	Integral Transfer Agency USA, Inc.	Some	N	SEC	Yes, filed amendment(s)		31	2485	2475	0	499	0			Yes			0	0	0
0001782266-20-000002	31-DEC-2019	Securitize LLC	None	N	SEC	Yes, filed amendment(s)		97	933	933	0	0	0			Yes			0	0	0
0000950123-20-002831	31-DEC-2019	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									159
0000080255-20-001412	31-DEC-2019	PRICE ROWE T RETIREMENT PLAN SERVICES INC               /TA	None	N	SEC	Yes, filed amendment(s)		0	0	7203000	7203000	0				Not Applicable			55665649	2414	0
0000080255-20-001411	31-DEC-2019	PRICE ROWE T SERVICES INC                               /TA	None	N	SEC	Yes, filed amendment(s)		91896	4273730	4273730	4213691	4273730	0			Yes			28289145	82799	1825
0001667731-20-000160	31-DEC-2019	Integral Transfer Agency USA, Inc.	None	N	SEC	Not applicable		6	2605	2603	0	571	0			Yes			0	0	0
0000897101-20-000120	31-DEC-2019	Equiniti Trust Co	Some	Y	SEC	Yes, filed amendment(s)		290012	14247228	14247228	2143335	1436432	0			Yes			0	0	333647
0001448300-20-000004	31-DEC-2019	Putnam Investor Services, Inc.	None	N	SEC	Yes, filed amendment(s)		29263	1204770	1204770	1182091	8376	0			Yes			5008573	44728	1056
0001470814-20-000003	31-DEC-2019	Great Lakes Fund Solutions, Inc	None	N	SEC	Yes, filed amendment(s)		227	23398	23398	1554	0	0			Not Applicable			0	0	0
0001054377-20-000004	31-DEC-2019	SANSIMA CONSULTING GROUP INC /TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001493152-20-003506	31-DEC-2019	TRANSFER ONLINE INC /TA	None	N	SEC	Not applicable		6709	223725	223725	0	4928	0			Yes			0	0	0
0000878029-20-000001	31-DEC-2019	MILLBURN RIDGEFIELD CORP /CT/                           /TA	None	N	SEC	Not applicable		73	3651	3651	0	3651	0			Yes			1137	0	0
0001771921-20-000001	31-DEC-2019	Steward Transfer Agent LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000840464-20-000001	31-DEC-2019	CITIBANK NA /TA	Some	N	OCC	Not applicable		229	22013	22013	0	1	0			Yes			765	0	92
0000350819-20-000002	31-DEC-2019	GEMISYS TRANSFER AGENTS /TA	None	N	SEC	Not applicable		231	5356	5356	0	0	0			Not Applicable			0	0	0
0000950123-20-002762	31-DEC-2019	ENTERPRISE SERVICES ADMINISTRATIVE SERVICES LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000795029-20-000002	31-DEC-2019	AFLAC INC /GA/ /TA	Some	N	SEC	Not applicable		7268	85726	85726	82700	68	0			Yes			0	0	578
0001562770-20-000004	31-DEC-2019	Virtus Fund Services, LLC	Some	N	SEC	Not applicable		0	104462	104462	0	0	0			Yes			5072	0	0
0001787835-20-000002	31-DEC-2019	Financial Data Services, LLC	None	N	SEC	Yes, filed amendment(s)		83	5854	351	350	0	0			Not Applicable			18403	0	9
0001371431-20-000003	31-DEC-2019	Bank of New York Mellon Trust Co. NA	All	Y	OCC	Not applicable															
0001771882-20-000001	31-DEC-2019	Sumitomo Mitsui Trust Bank (U.S.A.) Ltd. /FDIC	None	N	FDIC	Not applicable		0	83	83	0	0	0			Yes			0	0	0
0001398344-20-005108	31-DEC-2019	NORTHEAST INVESTORS TRUST                               /TA	None	N	SEC	Not applicable		475	5341	5341	4137	0	0			Yes			4252	38	5
0001771881-20-000002	31-DEC-2019	Hickory Point Bank & Trust /FDIC	None	N	FDIC	Not applicable		1360	11116	11116	3117	1590	0			Yes			0	55	35
0001576747-20-000002	31-DEC-2019	Northeast Retirement Services, LLC	Some	N	SEC	Not applicable		2892	1	0	0	0	0			Yes			2892	0	0
0001794508-20-000001	31-DEC-2019	Equa Transfer, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000855870-20-000001	31-DEC-2019	BOKF, NA	All	N	OCC	Not applicable															
0000939057-20-000083	31-DEC-2019	Security Federal Corp/TA	None	N	BGFRS	Not applicable		18	278	278	0	278	0			Yes					0
0001285911-20-000001	31-DEC-2019	BNY MELLON TRANSFER INC	Some	N	SEC	Yes, filed amendment(s)		13	0	236365	212419	0	0			Yes			32538	0	0
0000735383-20-000002	31-DEC-2019	HARTFORD ADMINISTRATIVE SERVICES CO /TA	All	N	SEC	Not applicable															
0001372934-20-000002	31-DEC-2019	KINGSDALE PARTNERS LP.	None	N	SEC	No, failed to file amendment(s)	Updated information relating to the disengagement of one of the limited partners (MDC Partners Inc). There was an oversight in removing this limited partner. This partner's disengagement had zero control& effect over the business of Kingsdale Partners LP.	0	0	0	0	0	0			Not Applicable			0	0	0
0000838981-20-000001	31-DEC-2019	Northern Trust Co	None	N	BGFRS	Not applicable		35369	612711	612711	286016	0	0			Not Applicable			2496631	1755	74
0000854889-20-000001	31-DEC-2019	WEST SUBURBAN BANCORP INC/IL/                           /TA	None	N	BGFRS	Not applicable		142	753	0	0	0				Not Applicable			0	0	0
0001026006-20-000001	31-DEC-2019	SIGNATURE STOCK TRANSFER INC /TA	None	N	SEC	Not applicable		7442	97967	97967	0	0	0			Yes			0	0	7830
0000002380-20-000001	31-DEC-2019	FORESTERS INVESTOR SERVICES INC/TA	None	Y	SEC	Yes, filed amendment(s)		16755	468716	468716	458086	0	0			Yes			2861248	6476	295
0001179131-20-000002	31-DEC-2019	BNY MELLON TRUST OF DELAWARE	All	N	FDIC	Not applicable															
0001170078-20-000001	31-DEC-2019	JANUS SERVICES LLC	Some	N	SEC	Not applicable		29946	1403705	1403705	1381599	0	0			Not Applicable			5399806	19754	263
0001001920-20-000002	31-DEC-2019	CHASE GENERAL CORP /MO /TA	None	N	SEC	Not applicable		11	1872	1872	0	0	0			Yes			0	0	0
0000838041-20-000001	31-DEC-2019	HOMETOWN BANK NA /TA	None	N	OCC	Not applicable		43	560	560	0	0				Yes					1
0001146028-20-000001	31-DEC-2019	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		0	1	1	0	0				Not Applicable			0	0	0
0001727770-20-000001	31-DEC-2019	Merchants Financial Group, Inc.	None	N	BGFRS	Not applicable		71	306	307	0	307	0			Yes			0	0	0
0001023613-20-000002	31-DEC-2019	CITIZENS NATIONAL BANK OF CHEBOYGAN	None	N	OCC	Not applicable		70	850	850	0	0									0
0001214659-20-001645	31-DEC-2019	QUICKSILVER STOCK TRANSFER CORP	None	N	SEC	Not applicable		365	17488	17488	0	0	0			Yes			0	0	0
0000071138-20-000002	31-DEC-2019	NEVADA AGENCY & TRANSFER CO /TA	None	Y	SEC	Not applicable		1391	28643	28643	0	2074	0			Yes			0	0	109
0000826074-20-000004	31-DEC-2019	UNICO AMERICAN CORP /TA	None	N	SEC	Yes, filed amendment(s)		28	189	191	0	2				Yes					0
0000882734-20-000001	31-DEC-2019	OLDE MONMOUTH STOCK TRANSFER CO INC /TA	None	N	SEC	Not applicable		1259	110796	110796	0	18	0			Yes			0	0	0
0001387131-20-001923	31-DEC-2019	AMERICAN STOCK TRANSFER & TRUST CO, LLC /TA	None	Y	SEC	Yes, filed amendment(s)		275693	3822608	3822608	393986	720405	0			Yes			0	0	37792
0001559963-20-000001	31-DEC-2019	BNY Mellon International Operations (India) Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001387131-20-001884	31-DEC-2019	AMERICAN STOCK TRANSFER & TRUST CO, LLC /TA	None	Y	SEC	Yes, filed amendment(s)		275693	3822608	3822608	393986	720405	0			Yes			0	0	37792
0001178677-20-000001	31-DEC-2019	BNY MELLON TRUST CO. OF ILLINOIS	All	N	BGFRS	Not applicable															
0001567137-20-000001	31-DEC-2019	Commerce Bank	Some	N	BGFRS	Not applicable		2	259	259	0	0	0			Yes			0	0	0
0001603694-20-000002	31-DEC-2019	Ohio Valley Bank Co / TA	Some	N	BGFRS	Not applicable		137	2149	2149	1757	213	0			Yes			0	0	0
0001288872-20-000006	31-DEC-2019	ADAMS ASSET ADVISORS LLC	None	N	SEC	Not applicable		0	2	2	2	2	0			Not Applicable			0	0	0
0000896448-20-000001	31-DEC-2019	UTG INC /TA	None	N	SEC	Not applicable		135	4921	4921	0	0	0			Yes			0	0	94
0000849542-20-000001	31-DEC-2019	BNY Mellon Investment Servicing (US) Inc.	Some	Y	SEC	Yes, filed amendment(s)		1461717	3529378	3529378	3468340	0	0			Yes			42668717	117269	1052
0001401565-20-000002	31-DEC-2019	Regions Bank	None	N	BGFRS	Not applicable		19	1508	1508	0	0	0			Yes			0	0	0
0001104659-20-018888	31-DEC-2019	PARNASSUS INVESTMENTS /TA	None	N	SEC	Not applicable		0	31071	31071	31071	0	0			Yes			494578	0	0
0001428661-20-000001	31-DEC-2019	DST Stock Transfer Corp.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001636674-20-000001	31-DEC-2019	Associated Trust Company, N.A./TA	None	N	OCC	Not applicable		0	0	1257	0	0	0			Not Applicable			0	0	0
0001526156-20-000003	31-DEC-2019	Isabella Bank Corp	None	N	BGFRS	Not applicable		3174	3035	3035	2440	0	0			Yes			0	0	0
0000949738-20-000002	31-DEC-2019	PEAR TREE ADVISORS INC /TA	None	N	SEC	Yes, filed amendment(s)		11150	19123	19123	17028	19123	0			Yes			242345	53	1
0000734924-20-000001	31-DEC-2019	KANSAS CITY LIFE INSURANCE CO TA /TA	None	N	SEC	Not applicable		19	93	93	0	0	0			Yes			0	0	0
0000798947-20-000001	31-DEC-2018	STANDARD REGISTRAR & TRANSFER CO INC /TA	None	N	SEC	Yes, filed amendment(s)		1364	431927	431927	0	55	0			Yes			0	0	0
0001104659-20-008700	31-DEC-2019	Park National Bank	None	N	OCC	Not applicable		776	4698	4698	1325	1655	0			Yes			0	0	2
0001409842-20-000002	31-DEC-2019	Acupay System LLC	None	N	SEC	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001004756-20-000002	31-DEC-2019	VOLUMETRIC ADVISERS INC /TA	None	N	SEC	Not applicable		0	772	772	765	0	0			Yes			544	0	0
0001776449-20-000003	31-DEC-2019	Liberty Stock Transfer Inc	None	N	SEC	Yes, filed amendment(s)		3	804	804	0	0	0			Yes			0	0	0
0001794937-20-000001	31-DEC-2019	RIALTO TRANSFER SERVICES LLC /TA/	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001424537-20-000001	31-DEC-2019	New Horizon Transfer Inc	Some	N	SEC	Not applicable		580	1961	0	0	0	0			Yes			0	0	0
0001773685-20-000001	31-DEC-2019	SVP4U SECURITIES, INC.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001789742-20-000004	31-DEC-2019	Harbor Digital Transfer Agent LLC	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000216108-20-000001	31-DEC-2019	Nationwide Fund Management LLC	All	N	SEC	Not applicable															
0001747870-20-000001	31-DEC-2019	Templum TA Services LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001709660-20-000002	31-DEC-2019	GLAS Trust Co LLC	None	N	SEC	Yes, filed amendment(s)		326	715	715	0	0	0			Yes			0	0	0
0001104659-20-000262	31-DEC-2019	OLD SECOND BANCORP INC /IL /TA	None	N	BGFRS	Yes, filed amendment(s)		141	833	833	0	187	0			Yes			0	0	0
