ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001734983-19-000001	31-DEC-2018	Neighborly Registry, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0001419454-19-000004	31-DEC-2018	Fidelity Business Services India Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000862124-19-000001	31-DEC-2018	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO INC /TA	Some	N	SEC	Yes, filed amendment(s)		284025	57745397	18813752	18651685	0	0			Not Applicable			848153262	2776655	154
0001133702-19-000002	31-DEC-2018	NATIONAL FINANCIAL SERVICES LLC /TA	None	Y	SEC	Not applicable		2403453	0	38931645	34192845	0	0			Not Applicable			305311454	3875452	7712
0001213900-19-004200	31-DEC-2018	WORLDWIDE STOCK TRANSFER LLC	None	Y	SEC	Not applicable		3235	98545	98545	0	1824	0			Yes			0	0	0
0001474589-19-000002	31-DEC-2018	Diamond Hill Capital Management, Inc. TA	All	N	SEC	Not applicable															
0000950123-19-002682	31-DEC-2018	FREEDOM FUNDS MANAGEMENT CO                             /TA	None	N	SEC	Not applicable		446	13234	10914	9645	0	0			Yes			11043	39	1
0001576747-19-000002	31-DEC-2018	Northeast Retirement Services, LLC	Some	N	SEC	Not applicable		2790	1	1	1	0	0			Yes			2801	0	0
0001458682-19-000001	31-DEC-2018	ClearTrust, LLC	None	Y	SEC	Yes, filed amendment(s)		2267	56561	56561	0	5930	0			Yes			0	0	0
0000838587-19-000002	31-DEC-2018	JUNIATA VALLEY BANK /TA	None	N	FDIC	Not applicable		1	6	6	0	0									0
0000950123-19-002670	31-DEC-2018	TRANSAMERICA FUND SERVICES, INC	Some	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			3198	0	0
0001676177-19-000001	31-DEC-2018	Dynamic Stock Transfer,Inc.	None	N	SEC	Not applicable		33	503	0	0	0	0			Yes			0	0	0
0001387131-19-001921	31-DEC-2018	FIRST AMERICAN STOCK TRANSFER INC /AZ/ /TA	Some	Y	SEC	Not applicable		737	11285	11285	0	1131	0			Yes			0	0	50
0001021742-19-000002	31-DEC-2018	PEOPLES BANK /MS/	None	N	FDIC	Not applicable		93	2926	2926	530	82	0			Yes			0	0	0
0001545030-19-000001	31-DEC-2018	Wilmington Savings Fund Society, FSB	None	N	OCC	No, failed to file amendment(s)	Failed to update address to new location in which Transfer Agent services are primarily performed; address remained on TA-2 as Corporate mailing address.	387	1425	1425	0	0	0			Yes			0	0	0
0001387131-19-001895	31-DEC-2018	AMERICAN STOCK TRANSFER & TRUST CO, LLC /TA	None	Y	SEC	Yes, filed amendment(s)		302159	3931275	3931275	468623	776427	0			Yes			0	0	42824
0001511164-19-000035	31-DEC-2018	TRANSHARE Corp	Some	Y	SEC	Yes, filed amendment(s)		733	14863	14413	0	698	0			Yes			0	0	0
0001735208-19-000003	31-DEC-2018	WILSON BANK & TRUST CO                                  /TA	None	N	FDIC	Not applicable		583	4159	3105	1	0	0			Yes			0	0	1
0001026006-19-000001	31-DEC-2018	SIGNATURE STOCK TRANSFER INC /TA	None	N	SEC	Not applicable		6399	102501	102501	0	0	0			Yes			0	0	4977
0001372934-19-000001	31-DEC-2018	KINGSDALE PARTNERS LP.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000734713-19-000001	31-DEC-2018	GRAYBAR ELECTRIC CO INC TA /TA	All	N	SEC	Not applicable															
0000894189-19-001541	31-DEC-2018	US BANCORP FUND SERVICES LLC /TA/	None	Y	OCC	Not applicable		36576	2441086	2441086	2030697	0	0			Not Applicable			14359672	318053	260
0001528621-19-000680	31-DEC-2018	WEITZ INVESTMENT MANAGEMENT, INC. /TA	Some	N	SEC	Not applicable		715	9384	9384	8936	0	0			Yes			18373	10	0
0001452780-19-000001	31-DEC-2018	DST Worldwide Services India Private Limited- TA	None	Y	SEC	Yes, filed amendment(s)		36941	0	0	0	0	0			Not Applicable			410248	2859	0
0001144204-19-013424	31-DEC-2018	Heritage U.S. Transfer Corp	None	N	SEC	Not applicable		112	4006	4006	0	0	0			Yes			0	0	0
0000838981-19-000001	31-DEC-2018	Northern Trust Co	None	N	BGFRS	Not applicable		31821	590919	590919	278428	0	0			Not Applicable			2532733	1762	69
0000002380-19-000001	31-DEC-2018	FORESTERS INVESTOR SERVICES INC/TA	None	N	SEC	Yes, filed amendment(s)		23216	683923	683923	671338	0	0			Yes			3339773	8923	329
0001170078-19-000001	31-DEC-2018	JANUS SERVICES LLC	Some	N	SEC	Yes, filed amendment(s)		31245	1467264	1467264	1446010	0	0			Not Applicable			5446934	18992	182
0000080255-19-002771	31-DEC-2018	PRICE ROWE T SERVICES INC                               /TA	None	N	SEC	Not applicable		90716	4267116	4267116	4207175	4267116	0			Yes			27773349	64394	183
0000080255-19-002770	31-DEC-2018	PRICE ROWE T RETIREMENT PLAN SERVICES INC               /TA	None	N	SEC	Not applicable		0	0	7220000	7220000	0	0			Not Applicable			59941027	2818	0
0000950123-19-002615	31-DEC-2018	TRI-CONTINENTAL CORP /TA	All	N	SEC	Yes, filed amendment(s)															
0000950123-19-002613	31-DEC-2018	NORTHEAST INVESTORS TRUST                               /TA	None	N	SEC	Not applicable		651	6008	6008	4629	0	0			Yes			5384	61	8
0000735383-19-000002	31-DEC-2018	HARTFORD ADMINISTRATIVE SERVICES CO /TA	All	N	SEC	Not applicable															
0000795029-19-000003	31-DEC-2018	AFLAC INC /GA/ /TA	Some	N	SEC	Not applicable		7171	85822	85822	82582	29	0			Yes			0	0	82
0000831495-19-000004	31-DEC-2018	Delaware Investments Fund Services Co	All	N	SEC	Not applicable															
0000831495-19-000002	31-DEC-2018	DELAWARE SERVICE CO INC /PA/ /TA	All	N	SEC	Not applicable															
0000939057-19-000090	31-DEC-2018	Security Federal Corp/TA	None	N	BGFRS	Not applicable		17	277	277	0	277									0
0000849542-19-000005	31-DEC-2018	BNY Mellon International Operations (India) Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000849542-19-000004	31-DEC-2018	BNY Mellon Investment Servicing (US) Inc.	Some	Y	SEC	Yes, filed amendment(s)		2428275	3763096	3763096	3701549	0	0			Yes			43628131	149384	1745
0001492746-19-000002	31-DEC-2018	NAV Consulting, Inc.	None	N	SEC	Not applicable		2967	21330	18774	0	0	0			Not Applicable			0	0	0
0001054377-19-000003	31-DEC-2018	SANSIMA CONSULTING GROUP INC /TA	None	N	SEC	Not applicable		0	0	0	0	0									0
0001636674-19-000001	31-DEC-2018	Associated Trust Company, N.A./TA	None	N	OCC	Not applicable		0	0	1225	0	0	0			Not Applicable			0	0	0
0001493152-19-002756	31-DEC-2018	TRANSFER ONLINE INC /TA	None	N	SEC	Not applicable		5502	217573	217573	0	3436	0			Yes			0	0	0
0000896448-19-000001	31-DEC-2018	UTG INC /TA	None	N	SEC	Not applicable		105	5258	5258	0	0	0			Yes			0	0	23
0001630490-19-000002	31-DEC-2018	FIS Investor Services LLC /TA	None	Y	SEC	Not applicable		113611	408223	408223	371536	0	0			Yes			3825833	6332	58
0001285911-19-000002	31-DEC-2018	DREYFUS TRANSFER INC	Some	N	SEC	Yes, filed amendment(s)		16	0	277748	252355	0	0			Yes			33583	0	0
0001023613-19-000002	31-DEC-2018	CITIZENS NATIONAL BANK OF CHEBOYGAN	None	N	OCC	Not applicable		62	868	868	0	0									0
0001144204-19-010865	31-DEC-2018	Park National Bank	None	N	OCC	Not applicable		770	4637	4637	1322	3718	0			Yes			0	0	0
0001144204-19-010863	31-DEC-2017	Park National Bank	None	N	OCC	Not applicable		703	4540	4540	1266	3640	0			Yes			0	0	1
0000950123-19-002491	31-DEC-2018	OLD NATIONAL BANCORP/TA	Some	N	BGFRS	Not applicable		891	11193	11193	6369	4566	0			Yes			0	0	55
0000920888-19-000002	31-DEC-2018	ANDESA SERVICES, INC. /TA	None	N	SEC	Not applicable		0	0	139391	0	139391	0			Not Applicable			2870947	100	0
0001179131-19-000002	31-DEC-2018	BNY MELLON TRUST OF DELAWARE	All	N	FDIC	Not applicable															
0001162044-19-000100	31-DEC-2018	MUTUAL SHAREHOLDER SERVICES LLC                         /TA	None	N	SEC	Not applicable		0	34816	34816	5475	0	0			Yes			110639	234	0
0001419200-19-000001	31-DEC-2018	Atlantic Shareholder Services, LLC	None	N	SEC	Not applicable		51794	58044	58044	52212	0	0			Yes			382240	1863	53
0001488312-19-000001	31-DEC-2018	FINANCIAL DATA SERVICES, LLC	None	N	OCC	Not applicable		319	11089	5407	5406	0	0			Not Applicable			33176	0	12
0000855870-19-000001	31-DEC-2018	BOKF, NA	All	N	OCC	Not applicable															
0001001920-19-000002	31-DEC-2018	CHASE GENERAL CORP /MO /TA	None	N	SEC	Not applicable		0	1870	1870	0	0	0			Not Applicable			0	0	0
0001144204-19-008837	31-DEC-2018	PARNASSUS INVESTMENTS /TA	None	N	SEC	Not applicable		0	37624	37624	37624	0	0			Yes			557021	0	0
0000783027-19-000003	31-DEC-2018	CORPORATE STOCK TRANSFER INC                            /TA	None	N	SEC	Not applicable		7778	252586	252586	0	35	0			Yes			0	6333	5
0000088454-19-000001	31-DEC-2018	SECURITIES REGISTRAR & TRANSFER CORP                    /TA	None	N	SEC	Not applicable		17	5465	5465	0	0	0			Yes			0	0	0
0001667174-19-000001	31-DEC-2018	National Issuer Services Ltd.	None	N	SEC	Not applicable		3065	14861	14861	0	0	0			Yes			4138	621	0
0000838927-19-000006	31-DEC-2018	BANK OF AMERICA N.A.	Some	N	OCC	Not applicable		1	169	169	0	0	0			Yes			0	0	7
0000854889-19-000001	31-DEC-2018	WEST SUBURBAN BANCORP INC/IL/                           /TA	None	N	BGFRS	Not applicable		172	766	0	0	0				Not Applicable			0	0	0
0000826074-19-000006	31-DEC-2018	UNICO AMERICAN CORP /TA	None	N	SEC	Not applicable		15	198	200	0	2				Yes					0
0001214659-19-001046	31-DEC-2018	QUICKSILVER STOCK TRANSFER, LLC	None	N	SEC	Not applicable		379	16476	16476	0	0	0			Yes			0	0	0
0001424537-19-000001	31-DEC-2018	New Horizon Transfer Inc	Some	N	SEC	Not applicable		556	2042	0	0	0	0			Yes			0	0	0
0000838927-19-000005	31-DEC-2016	BANK OF AMERICA N.A.	Some	N	OCC	Not applicable		1	718	718	0	0	0			Yes			0	0	13
0000838927-19-000004	31-DEC-2017	BANK OF AMERICA N.A.	Some	N	OCC	Not applicable		0	659	659	0	0				Yes			0	0	2
0000838927-19-000003	31-DEC-2016	BANK OF AMERICA N.A.	Some	N	OCC	Not applicable		1	718	718	0	0	0			Yes			0	0	13
0000838927-19-000002	31-DEC-2015	BANK OF AMERICA N.A.	Some	N	OCC	Not applicable		0	741	741	0	0	0			Yes			0	0	1
0000949738-19-000003	31-DEC-2018	PEAR TREE ADVISORS INC /TA	None	N	SEC	Not applicable		19812	89855	89855	15596	89855	0			Not Applicable			206172	208	5
0001548847-19-000004	31-DEC-2018	SS&C (Canada) Ltd	None	Y	SEC	No, failed to file amendment(s)	The registrant made a timely submission, but it was suspended pending supplemental information.	49	2023	0	0	0	0			Yes			0	0	0
0001548847-19-000003	31-DEC-2018	SS&C (USA) Inc.	All	N	SEC	No, failed to file amendment(s)	The registrant made a timely submission, but it was suspended pending supplemental information.														
0001145959-19-000002	31-DEC-2018	UMB BANK & TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0000216108-19-000001	31-DEC-2018	Nationwide Fund Management LLC	All	N	SEC	Not applicable															
0001401565-19-000002	31-DEC-2018	Regions Bank	None	N	BGFRS	Not applicable		49	1261	1261	0	0	0			Yes			0	0	0
0001409842-19-000001	31-DEC-2018	Acupay System LLC	None	N	SEC	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001004756-19-000002	31-DEC-2018	VOLUMETRIC ADVISERS INC /TA	None	N	SEC	Not applicable		0	798	798	791	0	0			Yes			499	0	0
0001667731-19-000003	31-DEC-2018	Integral Transfer Agency USA, Inc.	Some	N	SEC	Yes, filed amendment(s)		31	2186	2177	0	450	0			Yes			0	0	0
0001557183-19-000001	31-DEC-2018	ASCENSUS COLLEGE SAVINGS RECORDKEEPING SERVICES LLC	Some	N	SEC	Yes, filed amendment(s)		0	4591872	4591872	0	0	0			Not Applicable			0	0	0
0000734924-19-000001	31-DEC-2018	KANSAS CITY LIFE INSURANCE CO TA /TA	None	N	SEC	Not applicable		38	90	90	0	0				Yes					0
0001517107-19-000001	31-DEC-2018	People's United Bank, National Association	None	N	OCC	Not applicable		0	1964	1964	0	0	0			Yes			0	0	0
0001398344-19-000635	31-DEC-2018	MUTUAL FUNDS SERVICE CO /TA	None	N	SEC	Not applicable		6924	31807	31807	30787	31807	0			Yes			249740	417	0
0001208431-19-000001	31-DEC-2018	ADAMS ASSET ADVISORS LLC	None	N	SEC	Not applicable		0	2	2	2	2	0			Not Applicable			0	0	0
0001146028-19-000001	31-DEC-2018	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		248	1	1	0	0	0			Not Applicable			0	0	0
0001410578-19-000002	31-DEC-2018	OLD SECOND BANCORP INC /IL /TA	None	N	BGFRS	Yes, filed amendment(s)		288	875	875	0	168	0			Yes			0	0	0
