ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000950123-24-002876	31-DEC-2023	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		0	0	0	0	0							11449	0	0
0000854729-24-000002	31-DEC-2023	UMB BANK NA	None	Y	OCC	Not applicable		108	75398	75398	0	0	0			Yes			0	0	4
0001418054-24-000001	31-DEC-2023	Russell Investments Fund Services, LLC	Some	N	SEC	Not applicable		0	0	0	0	0									0
0000950123-24-002863	31-DEC-2023	TRANSAMERICA FUND SERVICES, INC	Some	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			291	0	0
0000862124-24-000003	31-DEC-2023	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	Some	N	SEC	Yes, filed amendment(s)		351223	89183977	19927418	19895252	0	0			Not Applicable			995163666	3200848	402
0001133702-24-000002	31-DEC-2023	NATIONAL FINANCIAL SERVICES LLC /TA	None	Y	SEC	Yes, filed amendment(s)		3176858	0	69256559	58297210	0	0			Not Applicable			707636796	10014247	21649
0001920289-24-000001	31-DEC-2023	Fidelity Stock Transfer Solutions LLC	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001145959-24-000002	31-DEC-2023	UMB BANK & TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0001419454-24-000002	31-DEC-2023	Fidelity Business Services India Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001398344-24-005921	31-DEC-2023	MUTUAL FUNDS SERVICE CO /TA	None	N	SEC	Not applicable		89098	23682	23682	23628	23682	0			Yes			135133	63	0
0000088454-24-000002	31-DEC-2023	SECURITIES REGISTRAR & TRANSFER CORP	None	N	SEC	Not applicable		137	5482	5482	0	0	0			Yes			0	0	0
0001992350-24-000004	31-DEC-2023	BancFirst	None	N	BGFRS	Not applicable		64	3786	3786	0	192	0			Not Applicable			0	0	2
0001419200-24-000001	31-DEC-2023	Atlantic Shareholder Services, LLC	None	N	SEC	Not applicable		26871	48126	48126	42017	0	0			Yes			455839	5549	26
0001227021-24-000004	31-DEC-2023	BROWN BROTHERS HARRIMAN & CO	None	N	SEC	Yes, filed amendment(s)		724	24851	24851	429	102	0			Yes			13915	266	0
0001568437-24-000006	31-DEC-2023	ESHARES INC DBA Carta INC	None	N	SEC	No, failed to file amendment(s)	See Attached	15833	2156900	2156900	0	0	0			Yes			0	0	0
0001448300-24-000004	31-DEC-2023	Putnam Investor Services, Inc.	None	N	SEC	Not applicable		24070	897234	897234	881836	6999	0			Yes			3997049	19964	857
0000735383-24-000001	31-DEC-2023	HARTFORD ADMINISTRATIVE SERVICES CO /TA	All	N	SEC	Yes, filed amendment(s)															
0001179131-24-000002	31-DEC-2023	BNY MELLON TRUST OF DELAWARE	All	N	FDIC	Not applicable															
0001102946-24-000002	31-DEC-2023	MacKenzie Capital Management, LP / TA	None	N	SEC	Not applicable		127	3526	3526	1061	0	0			Not Applicable			235	0	0
0001145888-24-000001	31-DEC-2023	FIRST NORTHERN COMMUNITY BANCORP /TA	None	N	BGFRS	Not applicable		90	1373	1373	0	0	0			Not Applicable			0	0	0
0001493152-24-008976	31-DEC-2023	TRANSHARE Corp	None	N	SEC	Not applicable		2471	22470	22470	0	607	0			Yes			0	0	0
0001470814-24-000004	31-DEC-2023	Great Lakes Fund Solutions, Inc	None	N	SEC	No, failed to file amendment(s)	The President made changes the titles of the executive officers and recorded the date that a staff member left.	1083	69293	69293	48	0	0			Not Applicable			0	0	0
0000005076-24-000002	31-DEC-2023	AMERICAN FUNDS SERVICE Co	Some	N	SEC	No, failed to file amendment(s)	Changes made to the Board of Directors on 02/01/2023, were reported on the TA-1 amendment on 05/01/2023.	323517	19505336	19505336	19453232	0	0			Not Applicable			202160866	295452	2450
0001939416-24-000001	31-DEC-2023	tZERO Transfer Services, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001451217-24-000001	31-DEC-2023	SEI Institutional Transfer Agent, Inc.	None	N	SEC	Yes, filed amendment(s)		429	55437	55437	48790	0	0			Yes			1032267	194	0
0001285911-24-000001	31-DEC-2023	BNY MELLON TRANSFER INC	Some	N	SEC	Yes, filed amendment(s)		6	0	165568	151599	0	0			Yes			20606	0	0
0001140361-24-010943	31-DEC-2023	Broadridge Corporate Issuer Solutions, LLC	None	Y	SEC	Yes, filed amendment(s)		108909	1232290	1232290	529494	588553	0			Yes			0	0	12918
0001493152-24-008507	31-DEC-2023	TRANSFER ONLINE INC /TA	None	N	SEC	Not applicable		4637	311968	311968	0	27048	0			Yes			0	0	0
0001816689-24-000001	31-DEC-2023	Chino Commercial Bancorp /TA	None	N	BGFRS	Not applicable		60	392	392	0	0									1
0001371431-24-000003	31-DEC-2023	Bank of New York Mellon Trust Co. NA	All	Y	OCC	Not applicable															
0000769188-24-000002	31-DEC-2023	MFS SERVICE CENTER, INC.	Some	N	SEC	Not applicable		13553	837298	837298	793527	0	0			Not Applicable			11718045	340969	241
0001001920-24-000001	31-DEC-2023	CHASE GENERAL CORP /MO /TA	None	N	SEC	Not applicable		0	1872	1872	0	0	0			Not Applicable			0	0	0
0000765207-24-000006	31-DEC-2023	First, N.A.	All	N	OCC	Not applicable															
0001493152-24-007978	31-DEC-2023	GEORGE RISK INDUSTRIES INC /TA	None	N	SEC	Not applicable		14	1088	1088	0	0	0			Yes			0	0	0
0001162044-24-000241	31-DEC-2023	MUTUAL SHAREHOLDER SERVICES LLC                         /TA	None	N	SEC	Not applicable		157	59667	59667	7838	0	0			Yes			254354	79	0
0001559963-24-000001	31-DEC-2023	BNY Mellon International Operations (India) Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000849542-24-000001	31-DEC-2023	BNY Mellon Investment Servicing (US) Inc.	Some	Y	SEC	Yes, filed amendment(s)		1789217	3422965	3422965	3365161	0	0			Yes			51224563	107013	2589
0001810222-24-000001	31-DEC-2023	XX Investments LLC	None	N	SEC	Not applicable		0	80454	80454	0	80454	0			Not Applicable			0	0	0
0000914717-24-000001	31-DEC-2023	FENIMORE ASSET MANAGEMENT TRUST /TA	Some	N	SEC	Not applicable		3992	27179	27179	26305	0	0			Yes			0	0	0
0001636674-24-000001	31-DEC-2023	Associated Trust Company, N.A./TA	None	N	OCC	Not applicable		0	0	1374	0	0	0			Not Applicable			0	0	0
0001576747-24-000003	31-DEC-2023	Northeast Retirement Services, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0001897086-24-000002	31-DEC-2023	Cobalt Investment Services LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000794265-24-000002	31-DEC-2023	AMERICAN CENTURY SERVICES LLC /TA	Some	N	SEC	Not applicable		23341	1070019	1070019	1057295	0	0			Not Applicable			10337337	114681	127
0000949738-24-000001	31-DEC-2023	PEAR TREE ADVISORS INC /TA	None	N	SEC	Not applicable		18016	13682	13682	11961	13682	0			Yes			83983	35	2
0001465533-24-000001	31-DEC-2023	Delaware Trust Co	None	N	SEC	Not applicable		237	124	124	0	0	0			Not Applicable			0	0	0
0001004756-24-000002	31-DEC-2023	VOLUMETRIC ADVISERS INC /TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001846058-24-000001	31-DEC-2023	BlockTrans Syndicate	None	N	SEC	Yes, filed amendment(s)		0	18	0	0	0	0			Yes			0	0	0
0001562770-24-000002	31-DEC-2023	Virtus Fund Services, LLC	Some	N	SEC	Not applicable		0	92934	92934	0	0	0			Yes			3152	0	0
0001736356-24-000001	31-DEC-2023	Starion Bond Services /TA/	None	N	FDIC	Not applicable		0	1372	1372	0	0	0			Yes			0	0	0
0001398344-24-003231	31-DEC-2023	NORTHEAST INVESTORS TRUST /TA	None	N	SEC	Not applicable		324	3677	3677	2934	0	0			Yes			2568	6	13
0001880080-24-000001	31-DEC-2023	Digital Transfer Services, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001603694-24-000002	31-DEC-2023	Ohio Valley Bank Co / TA	Some	N	BGFRS	Not applicable		163	2314	2314	1728	199	0			Yes			0	0	0
0001030030-24-000002	31-DEC-2023	NOTTINGHAM SHAREHOLDER SERVICES LLC /TA	Some	N	SEC	Not applicable		654	31101	30824	30203	30824	0			Yes			151009	24	0
0000920493-24-000002	31-DEC-2023	LEE FINANCIAL RECORDKEEPING INC /HI/ /TA	Some	N	SEC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0000896448-24-000001	31-DEC-2023	UTG INC /TA	None	N	SEC	Not applicable		86	4145	4145	0	0	0			Yes			0	0	21
0001776580-24-000002	31-DEC-2023	FORMIDIUM CORP.	None	N	SEC	Not applicable		244	16846	12805	87	0	0			Not Applicable			0	0	0
0000838587-24-000002	31-DEC-2023	JUNIATA VALLEY BANK /TA	None	N	FDIC	Not applicable		0	2	2	0	0									0
0001372934-24-000001	31-DEC-2023	KINGSDALE PARTNERS LP.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001915430-24-000001	31-DEC-2023	Dinari, Inc/TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000216108-24-000001	31-DEC-2023	Nationwide Fund Management LLC	All	N	SEC	Not applicable															
0001146028-24-000001	31-DEC-2023	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001720655-24-000001	31-DEC-2023	StartEngine Secure LLC	None	N	SEC	Not applicable		367	364575	364575	0	0	0			Yes			0	0	0
0001428661-24-000002	31-DEC-2023	RCS Stock Transfer Inc.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001782622-24-000002	31-DEC-2023	Envision Financial Systems, Inc.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001023613-24-000002	31-DEC-2023	CITIZENS NATIONAL BANK OF CHEBOYGAN	None	N	OCC	Not applicable		251	801	801	0	0				Not Applicable					4
0001922563-24-000001	31-DEC-2023	Ohanae, Inc./TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001999371-24-000607	31-DEC-2023	M3Sixty Administration, LLC	None	N	SEC	Not applicable		1337	1427	1427	1238	1427	0			Yes			7798	35	0
0000838141-24-000003	31-DEC-2023	Hancock Whitney Bank/TA	None	N	FDIC	Not applicable		9	5484	5484	0	0	0			Yes			0	0	0
0000734924-24-000001	31-DEC-2023	KANSAS CITY LIFE INSURANCE CO TA /TA	None	N	SEC	Yes, filed amendment(s)		10	82	82	0	0	0			Yes			0	0	0
0001931822-24-000001	31-DEC-2023	SUNNAH & JAMES MNYANDU ESTATE TRUST	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001199835-24-000012	31-DEC-2023	Sedona Equity Registrar & Transfer, Inc	Some	N	SEC	Not applicable		105	8218	8165	0	3348	0			Yes			0	0	0
0001789750-24-000001	31-DEC-2023	TIFFANY CRYSTAL LEE BOWDEN TRUST	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001214659-24-000464	31-DEC-2023	Paragon Stock Transfer	None	N	SEC	Not applicable		0	163	163	0	0	0			Not Applicable			0	0	0
0001424537-24-000001	31-DEC-2023	New Horizon Transfer Inc	Some	N	SEC	Not applicable		484	2228	0	0	0	0			Yes			0	0	0
0001807695-24-000001	31-DEC-2023	Otis Secure LLC	None	N	SEC	Not applicable		23839	11531	11531	0	0	0			Yes			0	0	0
0001208431-24-000001	31-DEC-2023	ADAMS ASSET ADVISORS LLC	None	N	SEC	Not applicable		0	1	1	1	1	0			Not Applicable			0	0	0
0001409842-24-000001	31-DEC-2023	Acupay System LLC	None	N	SEC	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001104659-24-001416	31-DEC-2023	OLD SECOND BANCORP INC /IL /TA	None	N	BGFRS	Not applicable		175	1258	1258	0	730	0			Yes			0	0	1
0001026006-24-000002	31-DEC-2023	SIGNATURE STOCK TRANSFER INC /TA	None	N	SEC	Not applicable		2938	82592	82592	0	4048	0			Yes			2938	0	1814
