ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001419454-12-000012	fsrViolationOfInvestmentRelatedRegulation	3	FMR Corp.	In the Matter of FMR Corp.	02-MAY-1994	Securities Division of the Commonwealth of Massachusetts	On May 2, 1994, Applicants affiliate, FMR Corp., 82 Devonshire Street, Boston, MA 02109 entered into a Consent Order with the Securities Division of the Commonwealth of Massachusetts. The Consent Order related to the failure by FMR Corp., on behalf of certain Fidelity Funds, to satisfy in a timely manner the annual reporting requirement set forth in the Divisions regulations under Massachusetts securities laws. Under the terms of the Consent Order, FMR Corp. was assessed an administrative penalty of $10,000.00.	Consent Order
0001419454-12-000012	fsrViolationOfInvestmentRelatedRegulation	4	Fidelity Management & Research Company	In the Matter of Fidelity Management & Research Company	07-SEP-2000	NY State Insurance Dept.	On September 7, 2000, the NY State Insurance Dept. entered into a stipulation agreement with Fidelity Management & Research Company. The stipulation related to the failure by Fidelity Management & Research Company to receive prior approval from the superintendent of insurance before acquiring beneficial ownership of securities representing 5% or more of the outstanding voting securities of a company that owned 100% of a NY domiciled life insurance company. Under the terms of the stipulation the superintendent approved the applicants acquisition of beneficial ownership of the securities and Fidelity Management & Research Company consented to the imposition of a civil penalty totaling $400,000.00.	Stipulation Agreement
0001419454-12-000012	fsrViolationOfInvestmentRelatedRegulation	6	FMR Corp	In the Matter of FMR Corp	14-FEB-1995	Securities Division of the Commonwealth of Massachusetts	On February 14, 1995, applicants parent, FMR Corp., 82 Devonshire Street, Boston, MA 02109, entered into a consent order with the Securities Division of the Commonwealth of Massachusetts. The Consent order related to failure by FMR Corp., related to the offer of shares of Fidelity European Capital Appreciation Fund to residents of Massachusetts prior to the Funds shares being registered for sale in Massachusetts under the terms of the consent order, FMR Corp. was assessed an administrative penalty of $3,000.	Consent Order
0001419454-12-000012	fsrViolationOfInvestmentRelatedRegulation	7	Fidelity Brokerage Services, UK	In the Matter of Fidelity Brokerage Services, UK	01-MAY-1997	Securities and Futures Authority Limited, United Kingdom	As the result of the conversion to a new computer system, the control affiliate (Fidelity Brokerage Services, UK) encountered operational difficulties in the recordkeeping and reporting of customer accounts. These difficulties prompted the affiliate to enter into undertakings with the Securities and Futures Authority Limited, United Kingdom (SFA) to not take on new retail business for a period of six months. The SFA concluded that as a result of the operational difficulties, the affiliate violated SIB Principles 2 and 9.	The affiliate was assessed 200,000 pounds (sterling) in fines and 162,500 pounds (sterling) in investigation costs.
0001419454-12-000012	sraViolationOfRules	1	National Financial Services Corporation	In the Matter of National Financial Services Corporation	27-SEP-1991	New York Stock Exchange	On September 27, 1991, Applicants affiliate, National Financial Services Corporation, 161 Devonshire Street, Boston, MA 02110, was fined $1,000.00 by the by the New York Stock Exchange for a violation of NYSE Rule 412. The violation related to a High Percentage (2%) of ACAT purged accounts for two consecutive months (June, July 1991) within a six month period.	Fine
0001419454-12-000012	fsrViolationOfInvestmentRelatedRegulation	8	Pyramis Global Advisors Trust Company	In the matter of Pyramis Global Advisors Trust Company	06-AUG-2009	Federal Deposit Insurance Corporation	The FDIC has reason to believe that the bank violated Section 7 of the ACT, 12 U.S.C & 1817, and part 327 of the FDIC rules and regulations, 12 C.F.R. Part 327, by failing to ensure that authorized withdrawal limits on the bank's designated account as of June 30, 2009 were appropriately set to take into account the bank's increased deposit insurance assessment for the quarter ending March 31, 2009.	Order was issued on Aug 6, 2009. The FDIC issued a civil money penalty of $1,564.08 against PGATC. PGATC will pay the civil money penalty in the form of an ACH debit to the account specified by PGATC for the next quarterly assessment, due Sept. 30, 2009.
0001419454-12-000012	fsrViolationOfInvestmentRelatedRegulation	9	Fidelity Management Trust Company	In the matter of Fidelity Management Trust Company	06-AUG-2009	Federal Deposit Insurance Corporation	The FDIC has reason to believe that the bank violated Section 7 of the ACT, 12 U.S.C & 1817, and part 327 of the FDIC rules and regulations, 12 C.F.R. Part 327, by failing to ensure that authorized withdrawal limits on the bank's designated account as of June 30, 2009 were appropriately set to take into account the bank's increased deposit insurance assessment for the quarter ending March 31, 2009.	Order was issued on Aug 6, 2009. The FDIC issued a civil money penalty of $1,323.44 against FMTC. FMTC will pay the civil money penalty in the form of an ACH debit to the account specified by FMTC for the next quarterly assessment, due Sept. 30, 2009.
0001419454-12-000012	fsrViolationOfInvestmentRelatedRegulation	10	Fidelity Brokerage Services LLC	In the matter of Fidelity Brokerage Services LLC	14-OCT-2011	State of Indiana	The state of Indiana alleged that FBS violated Indiana securities laws by unintentionally violating a court order restricting withdrawals from a guardianship account held by the firm.	Without admitting or denying the finding, FBS was censured and has agreed to pay the State of Indiana a $7,500.00 fine in connection with the unintentional violation of a civil court order.
0001419454-12-000012	sraViolationOfRules	2	National Financial Services Corporation	In the Matter of National Financial Services Corporation	01-MAR-1991	New York Stock Exchange	In 1990, the New York Stock Exchange initiated disciplinary proceedings against the applicants affiliate, National Financial Services Corporation (NFSC), 161 Devonshire Street, Boston, MA 02110, alleging that in 1986 and 1987 NFSC committed certain violations of SEC Rules 15(c)3-3 and 17(a)-3 relating to reserves and possession/control requirements. In March, 1991, without admitting or denying guilt, NFSC consented to a censure and fine of $25,000.00.	Consent Agreement
0001419454-12-000012	sraViolationOfRules	3	The Crosby Corporation	In the Matter of The Crosby Corporation	15-MAR-1973	National Association of Securities Dealers, Inc.	The Crosby Corporation (Crosby), an affiliate of predecessor of applicant, voluntarily submitted a Letter of Admission, Waiver and Consent to the National Association of Securities Dealers, Inc., (NASD) on March 15, 1973 relating to Crosbys dissemination of a sales brochure which contained references to uses of The Partial Withdrawal and Reinstatement Privileges which were found to be in conflict with an NASD interpretation. Crosby was found to have violated Article III, Section I of the NASD Rules of Fair Practice and was assessed a fine of $5,000.00 which it paid on March 30, 1973.	The Crosby Corporation (Crosby), an affiliate of predecessor of applicant, voluntarily submitted a Letter of Admission, Waiver and Consent.
0001419454-12-000012	sraViolationOfRules	4	Fidelity Distributors Corporation and Arthur S. Loring	In the Matter of Fidelity Distributors Corporation and Arthur S. Loring	28-APR-1988	National Association of Securities Dealers, Inc.	The Applicants affiliate, Fidelity Distributors Corporation (FDC), 82 Devonshire Street, Boston, MA 02109, and Arthur S. Loring, CRD # 312799, on April 28, 1988, voluntarily submitted a letter of Admission, Waiver and Consent to the NASD relating to the timeliness of Applicants response to NASD advertising and sales literature comments during the period November, 1985 to February, 1987, and its failure in connection with one item of sales literature to file it on a timely basis. Due to unprecedented growth in FDCs activity during this period and its inability to find experienced personnel to replace departing employees promptly in this area, FDC was unable to do so. During late 1986 and early 1987, new, senior personnel were added and procedures strengthened, with the result that the timeliness issue has been corrected since early 1987. Without admitting or denying any violative conduct, FDC, accepted and consented to findings by the NASD of violation of Article III, Sections I and 35(c)(1) of the NASDs Rules of Fair Practice. It consented to a censure and fine in the amount of $50,000.00. It also agreed for a period of 90 days to submit all written advertisements or sales literature subsequently filed with the NASD for pre-clearance by special counsel retained for this purpose. Such penalties were accepted by the NASD.	Fidelity Distributors Corporation and Arthur S. Loring voluntarily submitted a letter of Admission, Waiver and Consent.
0001419454-12-000012	sraViolationOfRules	5	National Financial Services Corporation	In the Matter of National Financial Services Corporation	29-MAR-1999	National Association of Securities Dealers, Inc.	On March 29, 1999, National Financial Services Corporation (NFSC) entered into a Letter of Acceptance, Waiver and Consent with the National Association of Securities Dealers, Inc. in which NFSC, without admitting or denying allegations of rule violations, consented to the entry of findings relating to NFSCs submission of short interest positions on behalf of another member firm and failure to report short positions in ten securities for that firm in July 1997. The Letter provided for a censure and a fine in the amount of $4,000. Complaint # CMS990036AWC.	Letter of Acceptance, Waiver and Consent
0001419454-12-000012	sraViolationOfRules	6	National Financial Services Corporation	In the Matter of National Financial Services Corporation	14-APR-1988	New York Stock Exchange	Applicants affiliate, National Financial Services Corporation, 161 Devonshire Street, Boston, MA 02110 was fined $1,000 by the New York Stock Exchange on April 14, 1988, for a violation of NYSE Rule 132.30 in that it failed to submit audit trail data for transactions effected on the floor of the Exchange.	Fine
0001419454-12-000012	sraViolationOfRules	10	Fidelity Brokerage Services LLC	In the Matter of Fidelity Brokerage Services LLC	08-JUL-2004	NYSE	The NYSE alleged that between January 2001 and July 2002, in connection with the annual branch inspection process and the creation and maintenance of its records, the Firm (Fidelity Brokerage Services LLC) violated NYSE Rule 440 and Section 17(A) of the Exchange Act, and Rule 17A-4, there under, by failing to preserve certain books and records and failing to preserve other books and records accurately. The NYSE also alleged that the Firm violated NYSE Rule 342 in that it failed reasonably to provide for appropriate supervisory control to comply with the above Federal Securities Laws and NYSE Rules, including a separate system of follow-up and review. On July 8, 2004, the Firm made an offer of settlement to the NYSE and the Exchange hearing panel accepted the offer on July 8, 2004. The Firm consented to the entry of an order finding that it had violated Section 17(A) of the Exchange Act and 17A-4(B)(4) there under and had failed reasonably to supervise its employees.	The firm agreed to a censure and a total find of $2,000,000, with $1,000,000 to the NYSE and $1,000,000 to the U.S. Treasury in a related SEC proceeding.
0001419454-12-000012	sraViolationOfRules	7	National Financial Services Corporation	In the Matter of National Financial Services Corporation	18-FEB-1987	New York Stock Exchange, Inc.	National Financial Services Corporation (NFSC)  was fined $1,000.00 by the New York Stock Exchange, Inc. on February 18, 1987 for a violation of Rule 132.30 in that NFSC failed to submit Audit Trail Data for transactions effected on the floor of the Exchange.	Fine
0001419454-12-000012	sraViolationOfRules	8	National Financial Services Corporation	In the Matter of National Financial Services Corporation	25-MAY-1999	National Association of Securities Dealers, Inc.	On May 25, 1999, the National Association of Securities Dealers, Inc. accepted a Letter of Acceptance, Waiver and Consent in which National Financial Services Corporation (NFSC) without admitting or denying allegations of rule violations, consented to the entry of the following findings: (i) NFSC failed to immediately display 10 customer limit orders in NFSCs public quote where each such order was a price better than NFSCs public quote or at a price equal to NFSCs public quote when such quote was priced equal to the national best bid or offer in such a security and that order represented more than a de minimis change in relation to the size associated with NFSCs bid or offer, (ii)NFSC failed to use reasonable diligence to ascertain the best inter-dealer market for such a security, with respect to 3 orders, and buy and sell in such market so that the resultant price to each customer was as favorable as possible under prevailing market conditions, (iii) NFSC entered 31 priced orders on trade dates August 4 through August 8, 1997, into Select Net Broadcast that were each priced better than the Firms public quote without reflecting each such order in the Firms public quote. The AWC required the payment of a $5,500 fine. AWC # CMS990051.	Letter of Acceptance, Waiver and Consent
0001419454-12-000012	sraViolationOfRules	9	National Financial Service, LLC	In the Matter of National Financial Service, LLC	21-DEC-2006	NYSE	National Financial Service, LLC (NFS) consented to a fine of $125,000 in connection with the NYSEs allegations that NFS (A) violated Exchange Act Rules 15c3-3(B) and 15c3-3(D) by failing to promptly obtain and thereafter maintain the physical possession or control of certain fully-paid and excess margin securities that it carried for its customers accounts (B) violated Exchange Act Rule 17A-4 and NYSE Rule 440 by failing to preserve certain electronic communications relating to its business in a non-rewritable, non-erasable format; and (C) violated NYSE Rule 345 by failing to provide for, establish and maintain appropriate procedures of supervision and control with respect to the possession or control of fully-paid and excess margin securities carried for its customers accounts, the retention and review of electronic communications, and the monitoring of employee accounts held away from NFS.	Fine paid to NYSE Regulation on December 21, 2006 in the amount of $125,000.
0001419454-12-000012	sraViolationOfRules	11	National Financial Services, LLC	In the Matter of National Financial Services, LLC	03-MAY-2002	NASD Regulation, Inc.	On May 3, 2002, National Financial Services, LLC (NFS) entered into a Letter of Acceptance, Waiver and Consent with NASD Regulation, Inc. (NASD), in which NFS accepted, without admitting or denying the allegations, findings that NFS transmitted to the NASD order audit trail system (OATS) order reports, which were erroneous in certain respects and that NFSs written supervisory procedures did not provide sufficient measures to detect and avoid said errors. NFS agreed to a censure and a fine of $70,000.	Letter of Acceptance, Waiver and Consent
0001419454-12-000012	sraViolationOfRules	12	National Financial Service LLC	In the Matter of National Financial Service LLC	22-APR-2003	NASD	On April 22, 2003, the NASD accepted a Letter of Acceptance, Waiver and Consent. It was alleged that NFS caused a locked/crossed market condition prior to the market opening by entering a bid that locked/crossed another market makers quotations without immediately thereafter, sending through Selectnet to the market maker(s) whose quotes it locked or crossed a trade-or-move message that was at the receiving market makers quoted price and whose aggregate size was at least 5,000 shares.	Letter of Acceptance, Waiver and Consent.
0001419454-12-000012	sraViolationOfRules	13	NFS LLC	In the Matter of NFS LLC	27-SEP-2002	NASD	On September 27, 2002, the NASD accepted a Letter of Acceptance, Waiver and consent in which NFS LLC (NFSC) without admitting or denying allegations of rule violations, consented to the entry of the following findings: (1) in a total of sixty-two instances in 1997 and 1999, NFSC, without making reasonable efforts to avoid a locked or crossed market, entered a bid or ask quotation in the NASDAQ Stock Market, Inc., which caused a locked or crossed market condition to occur; and (2) in fifty instances in November and December 2000, NFSC caused a locked/crossed market condition prior to the market opening by either (i) entering a quotation (e.e. bid or ask) that locked crossed another market makers quotations without immediately thereafter, sending a Selectnet trade-or-move message to the other market maker, or (ii) upon receiving a Selectnet trade-or-move message from another market maker, NFSC failed within 30 seconds thereafter, to fill the incoming message or move its quote (e.e. bid or ask) by a quotation increment that would have unlocked/uncrossed the market.	NFS consented to a censure and the payment of $30,000 fine.  AWC NO. CMS010144
0001419454-12-000012	sraViolationOfRules	17	National Financial Services, LLC (formerly National Financial Services Corporation)	In the Matter of National Financial Services, LLC (formerly National Financial S	11-FEB-2000	National Association of Security Dealers, Inc.	On 2/11/00, National Financial Services, LLC (formerly National Financial Services Corporation), entered into a Letter of Acceptance, Waiver and Consent with the National Association of Security Dealers, Inc. in which the applicant, without admitting or denying allegations of the rule violations consented to the entry offending relations to failing to display immediately 6 customer limit orders in NASDAQ securities in its public quotation, when each such order was at a price that would have improved its bid or offer in each such security; or when the full size of each such order was priced equal to its bid or offer and the National Best Bid or Offer for each such security, and represented more than a de minimus charge in relation to the size associated with its bid or offer in each such security.	National Financial Services, LLC (formerly National Financial Services Corporation), entered into a Letter of Acceptance, Waiver and Consent with the National Association of Security Dealers, Inc.  The AWC required a payment of $5,000 fine.
0001419454-12-000012	sraViolationOfRules	14	National Financial Services, LLC	In the Matter of National Financial Services, LLC	13-JUN-1997	NASD	On June 13, 1997, the NASD accepted a Letter of Acceptance, Waiver and Consent in which National Financial Services, LLC, without admitting or denying allegations of rule violations, consented to the entry of findings relating to the failure to ascertain the best inter-dealer market for a security with respect to the order.	The AWC required payment of $1,000 to the NASD.  MS970004(A)AWC.
0001419454-12-000012	sraViolationOfRules	15	National Financial Services, LLC	In the Matter of National Financial Services, LLC	11-JUL-1997	NASD	On July 11, 1997, the NASD accepted a Letter of Acceptance, Waiver and consent in which National Financial Services, LLC, without admitting or denying allegations of rule violations, consented to the entry of findings relating to the cancellation and re-execution of orders by an unaffiliated market maker	The AWC required the payment of $2,500 to the NASD.  CMS970003(A)AWC.
0001419454-12-000012	sraViolationOfRules	16	National Financial Services LLC	In the Matter of National Financial Services LLC	22-APR-2003	NASD	On April 22, 2003 the NASD accepted a Letter of Acceptance Waiver and Consent from National Financial Services LLC. The following items were alleged: failure to correctly report trades with .PRP Modifer failure to display immediately, the customer limit orders in NASDQ Securities in its public quotation in circumstances, when each such order was at a price that would have improved the member firms bid or offer and the national best bid or offer in such security, and the size of the order represented more than a deminimis change in relation to the size associated with its bid or offer in each security failure to report to ACT the correct symbol indicating whether member executed transactions in eligible securities in a principal or agency capacity failure to report to ACT the correct designation indicating whether member firm executed transactions in eligible securities as riskless principal transactions.	The NASD accepted a Letter of Acceptance Waiver and Consent from National Financial Services LLC.
0001419454-12-000012	sraViolationOfRules	18	National Financial Services, LLC	In the Matter of National Financial Services, LLC	26-JUL-2000	National Association of Securities Dealers, Inc.	On July 26, 2000, National Financial Services, LLC entered into a letter of Acceptance, Waiver and Consent with the National Association of Securities Dealers, Inc in which National Financial Services, LLC, without admitting or denying allegations of rule violations, consented to the entry of findings relating to failure to report FIPS 23 transactions in FIPS securities within 5 minutes after execution.	The AWC required a payment of a $5,000 fine.  AWC NO MRD199918581
0001419454-12-000012	sraViolationOfRules	19	Fidelity Brokerage Services LLC	In the Matter of Fidelity Brokerage Services, LLC	12-MAR-2002	NASD	Fidelity Brokerage Services, LLC, (FBS) entered into a Letter of Acceptance, waiver and consent with the NASD in which FBS, without admitting or denying allegations, consented to the entry of findings that, over a 15-month period, FBS entered into 12 settlement agreements that failed to inform the customers that the confidentiality clauses contained in the agreements did not restrict their ability to communicate with self-regulatory organizations about the settlement	Letter of Acceptance, waiver and consent.  The AWC required a payment of a $5,000 fine.
0001419454-12-000012	sraViolationOfRules	20	National Financial Services LLC and three affiliated broker-dealers	In the Matter of National Financial Services LLC and three affiliated broker-dea	05-FEB-2007	NASD	National Financial Services LLC and three affiliated broker-dealers (Fidelity Brokerage Services LLC, Fidelity Investment Institutional Services Company, Inc., and Fidelity Distributors Corporation) consented to a censure, a $3.75 million fine for which they are jointly and severally liable, and to various undertakings in connection with the NASDs allegations that the firms (A) violated Exchange Act Rule 17A-4 and NASD Rule 3110 by failing to retain electronic communications in the format and for the length of time required by those rules; (B) violated NASD Rule 1031 by allowing employees who were neither required nor permitted to be registered to retain their registrations; (C) violated NASD Rule 3010 by failing to assign a registered supervisor to numerous registered persons; (D) failed to supervise the registration of employees and the process for retaining electronic communications; and (E) that with respect to affiliate Fidelity Distributors Corporation it failed to supervise its registered persons who accepted gifts and entertainment in violation of the firms policies.	On February 5, 2007, the NASD entered an AWC in which National Financial Services LLC and three affiliated broker-dealers consented to a censure, a $3.75 million fine, for which they are jointly and severally liable and to various undertakings.
0001419454-12-000012	sraViolationOfRules	21	Fidelity Distributors Corp and Fidelity Investments Institutional Services Company, Inc.	In the matter of Fidelity Distributors Corp & Fidelity Investments Inst	08-MAY-2007	NASD	The registrant and an affiliated broker-dealer consented to a censure, a $400,000 fine for which they are jointly and severally liable, and to various undertakings, in connection with the NASDs allegations that (1) the firms violated NASD advertising rules by preparing and distributing misleading sales literature relating to Fidelitys Destiny I and II Systematic Investment Plans and (20 Fidelity did not adequately supervise the review of this sales literature in light of the unusual features of the Destiny products.	Firm & affiliate censured, fined $400,000 and undertakings re alleged violations of advertising rules and alleged failure to supervise ad review process.
0001419454-12-000012	sraViolationOfRules	25	National Financial Services LLC (NFS)	In the Matter of National Financial Services LLC	16-FEB-2010	FINRA	NFS accepted short sale orders from its clients and subsequently released them for execution through its direct market access ('DMA') platforms without having borrowed the securities or entered into bona-fide arrangements to borrow the securities, or having reasonable grounds to believe that the securities could be borrowed for delivery when due, and without the proper documented compliance of such; failed to maintain accurate books and records in that locate request records for approximately 100,000 locates were inaccurately maintained because of a programming error; and failed to implement procedures and systems reasonably designed to ensure compliance with the relevant sections of Reg SHO, the Rules of the NASD and FINRA.	NFS paid a fine of $350,000.00
0001419454-12-000012	sraViolationOfRules	22	National Financial Services LLC	In the matter of National Financial Services LLC	18-MAY-2009	FINRA	NASD Rules 2110, 2320, 6955(A) - NFS consented to a censure and a fine of $40,000 in connection with FINRAs allegations that NFS in transactions for or with a customer failed to use reasonable diligence to ascertain the best inter-dealer market and failed to buy or sell in such market so that the resultant price to its customers was as favorable as possible under prevailing market conditions. The firm transmitted to the order audit trail system (OATS) reports that contained inaccurate incomplete or improperly formatted data. The firm transmitted route or combined order/route reports to OATS indicating the firm was the destination member firm and that the OATS system was unable to link to a corresponding new order transmitted by the firm due to inaccurate incomplete or improperly formatted data.	Without admitting or denying the findings the firm consented to the described sanctions and to the entry of findings; therefore the firm is censured and fined $40,000.
0001419454-12-000012	sraViolationOfRules	23	Fidelity Brokerage Services LLC	In the Matter of Fidelity Brokerage Services LLC	10-JUN-2009	FINRA	NASD Rules 2110, 2440, IM-2440- FBS consented to a censure and a fine of $10,000 in connection with FINRA's allegations that FBS, in eight transactions, sold corporate bonds to customers, over a 3 month period, at prices that were not fair and reasonable, taking into consideration all relevant circumstances, including market conditions with respect to each bond at the time of transactions, the expense involved and that the firm was entitled to a profit.	Without admitting or denying the findings, the firm consented to the described sanctions and to the entry of findings; therefore, the firm is censured and fined $10,000.
0001419454-12-000012	sraViolationOfRules	24	National Financial Services LLC	In the Matter of National Financial Services LLC	05-OCT-2009	NYSE	Pending stipulation of facts and consent to penalty. For the sole purpose of settling this disciplinary proceeding, without adjudication of any issues of law or fact, and without admitting or denying any allegations of findings referred to herein, NFS consented to a censure and fine in connection with NYSE's allegations that during the period of August 21, 2006 through November 6, 2008, NFS (1) violated NYSE Rule 123C on eight trade dates by failing to comply with the requirements governing the entry and cancellation of MOC orders and (2) violated NYSE Rule 342 by failing to reasonably supervise and implement adequate controls, including a reasonable system to follow up and review, designed to achieve compliance with NYSE Rule 123C.	Settled. Without admitting or denying the finding, the firm consented to the described sanctions and to the entry of findings. Therefore the firm is censured and fined $75,000.
0001419454-12-000012	sraViolationOfRules	26	National Financial Services LLC (NFS)	In the Matter of National Financial Services LLC	24-SEP-2010	FINRA	NFS failed to report the correct symbol indicating whether transactions were buy, sell, sell short, or cross for transactions in reportable securities. The firm transmitted trade reports for odd-lot trades and failed to report the transactions with the required odd lot modifier of .RO to the NASD/NASDAQ trade reporting facility and OTC reporting facility.	Letter of Acceptance, Waiver, and Consent. NFS was censured and paid a fine of $15,000.
0001419454-12-000012	sraViolationOfRules	27	National Financial Services LLC (NFS)	In the Matter of National Financial Services LLC	12-NOV-2010	NASDAQ Options Market	The firm submitted and FINRA, on behalf of NASDAQ, accepted a settlement in the form of an Acceptance, Waiver and Consent (AWC), in which the firm neither admitted nor denied the findings. The AWC alleged that during the period March 31, 2008 through June 30, 2008, on five occasions, the firm failed to include on the appropriate report a bearish options position that had exceeded the applicable reporting threshold, in violation of Chapter III, Section 10 of the NASDAQ Options Market rules. FINRA, on behalf of NASDAQ, accepted the AWC on November 12, 2010. Pursuant to the AWC, the firm consented to a censure and a fine of $15,000.	The firm submitted and NASDAQ accepted a settlement in the form of an Acceptance, Waiver and Consent in which the firm neither admitted nor denied the findings. The firm was censured and fined $15,000.
0001419454-12-000012	sraViolationOfRules	28	Fidelity Brokerage Services LLC	In the Matter of Fidelity Brokerage Services LLC	09-NOV-2010	FINRA	Without admitting or denying the findings, FBS has agreed to pay a $35,000 fine in connection with FINRA's allegations that FBS violated MSRB Rule G-17 by (a) failing to determine, in all municipal securities transactions during the review period, whether the underlying credit rating of the issuer of an insured municipal security constituted material information that was required to be disclosed at or before the time of purchase; and (b) failing to disclose to customers the underlying credit rating of insured municipal bonds at or prior to the time of purchase in connection with certain municipal securities transactions.	The firm submitted and FINRA accepted a settlement in the form of an Acceptance, Waiver and Consent in which the firm neither admitted nor denied the findings. The firm was censured and fined $35,000.
0001419454-12-000012	sraViolationOfRules	29	Fidelity Brokerage Services LLC	In the Matter of Fidelity Brokerage Services LLC	08-JUL-2011	FINRA	Without admitting or denying the findings, FBS was censured and has agreed to pay a $375,000 fine in connection with FINRA's allegations that FBS violated NASD rules 2210, 2211, 3010 and 2110 and MSRB Rules G-21, G-27 and G-17 (a) by using advertising and marketing materials for Auction Rate Securities ('ARS') that were not fair and balanced and did not provide a sound basis for evaluating the facts in regard to purchases of ARS because such materials did not contain adequate disclosure of the risks of ARS; and (b) by failing to establish and maintain a supervisory system, including written supervisory procedures, that was reasonably designed to achieve compliance with NASD and MSRB Rules relating to the marketing and sale of ARS. Fidelity also (a) offered to repurchase at par illiquid auction rate securities from certain retail customers who purchased auction rate securities via Fidelity's website between February 13, 2008, and March 4, 2008 and (b) agreed to use FINRA's special arbitration procedures to arbitrate claims for consequential damages filed by eligible retail investors who purchased auction rate securities from Fidelity between May 31, 2006, and February 28, 2008.	The firm submitted and FINRA accepted a settlement in the form of Acceptance, Waiver & Consent in which the firm neither admitted nor denied the findings. The firm was censured and fined $375,000.
0001419454-12-000012	sraViolationOfRules	30	National Financial Services LLC	In the Matter of National Financial Services LLC	25-JUL-2011	FINRA	The firm submitted and FINRA accepted a settlement in the form of an Acceptance, Waiver and Consent ('AWC'), in which the firm neither admitted nor denied the findings. The AWC alleges that NFS, in violation of SEC Rule 10b-10 and NASD Conduct Rules 2230, and 2110 and FINRA Rule 2010, issued confirmations to customers for UIT transactions that reported an inaccurate sales load percentage during the period February 2007 through November 2009, and misstated the valuation methods used for the prices of nine alternative investment securities on customer account statements during the period April 2006 through August 2010.	The firm submitted and FINRA accepted a settlement in the form of an Acceptance, Waiver, and Consent ('AWC'), in which the firm neither admitted or denied the findings. The firm was censured, fined $200,000, and other certain undertakings were ordered.
0001419454-12-000012	sraViolationOfRules	31	Fidelity Brokerage Services LLC ('FBS') and Fidelity Investments Institutional Services Company, Inc. ('FIISC')	In the Matter of FBS and FIISC	12-JUL-2012	FINRA	As indicated in the letter of acceptance, waiver and consent No. 2008013791601, FINRA found that during the period December 1, 2006 thru December 31, 2008 FBS and FIISC (1) violated NASD Rules 2210 and 2110 and FINRA Rule 2010, and that FIISC violated NASD Rule 2211, by distributing certain sales materials that were unbalanced and misleading, contained unwarranted statements and failed to provide a sound basis by which to evaluate the risks of the Fidelity Ultra Short Bond Fund ('Fund'), and (2) failed to establish, maintain and enforce adequate supervisory systems, including systems of follow-up and review which were reasonably designed to achieve compliance with NASD and FINRA Rules; as a result, certain sales materials failed to provide an accurate and balanced presentation concerning the nature, holdings and risks of an investment in the Fund. FBS and FIISC thereby violated NASD Rules 3010(A) and (B), 2110 and 2211(B)(1)(B) and FINRA Rule 2010.	FBS and FIISC submitted and FINRA accepted a settlement in the form of an AWC, in which the firms neither admitted nor denied the findings. FBS and FIISC were censured and jointly and severally fined $375,000.
0001419454-12-000012	sraViolationOfRules	32	National Financial Services LLC	In the Matter of National Financial Services LLC	21-NOV-2012	FINRA	THE FIRM SUBMITTED AND FINRA, ON BEHALF OF NASDAQ OMX BX, INC., ACCEPTED A SETTLEMENT INTHE FORM OF AN ACCEPTANCE, WAIVER AND CONSENT ('AWC'), IN WHICH THE FIRM NEITHERADMITTED OR DENIED THE FINDINGS. THE AWC ALLEGED THAT, FOR 41 TRADING DAYS, NFS FAILED TOIDENTIFY TWO CUSTOMERS ACTING 'IN CONCERT' WHO EXCEEDED POSITION POSITION LIMITS ON THEBULLISH AND BEARISH SIDE OF THE MARKET IN SPDR S&P 500 ETF; THAT NFS FAILED TO AGGREGATEPROPERLY THREE CUSTOMER ACCOUNTS UNDER COMMON CONTROL THAT SHOULD HAVE BEENREPORTED AS ACTING 'IN CONCERT' FOR PURPOSES OF REPORTING LARGE OPTIONS POSITIONS; ANDTHAT NFS ERRONEOUSLY REPORTED 'CUSTOMER' POSITIONS AS 'FIRM' POSITIONS IN THE 'ACCOUNTTYPE' FIELD WHEN SUBMITTING LARGE OPTION POSITION REPORTS TO THE OCC FROM JANUARY 19,2010 TO AUGUST 6, 2010, EVEN THOUGH NFS DID INCLUDE NECESSARY CUSTOMER INFORMATION IN THE OTHER REPORT FIELDS. THE AWC ALSO ALLEGED THAT NFS FAILED TO MAINTAIN AN ADEQUATE SUPERVISORY SYSTEM RELATING TO DESIGNATING ACCOUNTS AS ACTING IN CONCERT. PURSUANT TOTHE SETTLEMENT, NFS IS CENSURED AND FINED $65,000	WITHOUT ADMITTING OR DENYING THE FINDINGS, THE FIRM CONSENTED TO THE DESCRIBEDSANCTIONS AND TO THE ENTRY OF FINDINGS; THEREFORE, THE FIRM IS CENSURED AND FINED $65,000.
