ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000027048-07-000007	31-DEC-2006	DST Systems, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		196470	7753966	7753966	7287291	77	0			Yes			28036567	222087	1474
0000838850-07-000002	31-DEC-2006	Bank of the Commonwealth	NONE	N	BGFRS	Not applicable		291	741	741	455	0									0
0000883757-07-000010	31-DEC-2006	Equity Transfer & Trust Company	SOME	Y	SEC	Yes, filed amendment(s)		23538	237097	237097	0	0	0			Yes			0	0	0
0000838629-07-000005	31-DEC-2006	FIRST NATIONAL BANK OF HUNTSVILLE	NONE	N	OCC	Not applicable		35	324	0	0	0									2
0000950144-07-005158	31-DEC-2006	Synovus Trust Company, N.A.	NONE	N	OCC	Not applicable		4411	0	0	0	0	0			Yes			0	0	0
0001060257-07-000011	31-DEC-2006	Banco Santander Puerto Rico / TA/	SOME	N	FDIC	Not applicable		2415	1517	1517	79	9	0			Yes			0	0	0
0001295046-07-000006	31-DEC-2006	TASS, LLC	NONE	N	SEC	Yes, filed amendment(s)		26753	0	128586	0	0	0			Not Applicable			1088140	0	0
0001029661-07-000006	31-DEC-2006	FASCORE, LLC	NONE	N	SEC	Yes, filed amendment(s)		0	1323	1323	1323	0	0			Yes			214433	123	0
0001140361-07-011093	31-DEC-2006	National Western Life Insurance Company	NONE	N	SEC	Not applicable		0	2	2	0	0									0
0000769188-07-000011	31-DEC-2006	MFS Service Center, Inc.	NONE	N	SEC	Not applicable		370503	0	4173676	3963087	0	0			Yes			50818880	840841	4353
0001030030-07-000005	31-DEC-2006	North Carolina Shareholder Services, LLC	NONE	N	SEC	Yes, filed amendment(s)		0	14716	14716	14716	12121	0			Yes			56089	0	0
0001401645-07-000002	31-DEC-2006	Sumner Bank & Trust	NONE	N	FDIC	Not applicable		59	1212	1212	0	0	0			Not Applicable			0	0	0
0001145894-07-000003	31-DEC-2006	JP Morgan Investor Services Co.	ALL	N	OCC	Not applicable															
0001105607-07-000158	31-DEC-2006	Waddell & Reed Services Company	NONE	N	SEC	Yes, filed amendment(s)		95980	2898844	2898844	2863634	0	0			Yes			10881181	76008	750
0000019617-07-000519	31-DEC-2006	J.P. Morgan Trust Company, National Association	ALL	Y	OCC	Yes, filed amendment(s)															
0000927395-07-000004	31-DEC-2006	WNC & Associates, Inc.	NONE	N	SEC	Yes, filed amendment(s)		296	124	19704	0	0									0
0001395115-07-000001	31-DEC-2006	First Security Bank	NONE	N	FDIC	Not applicable		267	1508	1508	0	0	0			Yes			0	0	0
0000950152-07-002968	31-DEC-2006	The Cortland Savings and Banking Company	NONE	N	BGFRS	No, failed to file amendment(s)	The old TA-2 we filed named an individual as Transfer Agent (former employee of the bank) SEC audit required an amendment without the individual's name. We had not filed an amendment because the Transfer Agent - the bank - had not changed.	160	1697	1697	919	0	0			Yes			0	0	0
0000842585-07-000007	31-DEC-2006	National City Bank	NONE	N	OCC	Not applicable		95242	526175	526175	253828	27843	0			Not Applicable			0	0	978
0001096144-07-000012	31-DEC-2006	Orange County Trust Company	NONE	N	BGFRS	Not applicable		40	0	109	0	0									0
0001327409-07-000004	31-DEC-2006	Colonial Virginia Bank	NONE	N	BGFRS	Yes, filed amendment(s)		69	0	877	0	0									0
0000839287-07-000003	31-DEC-2006	State Street Bank & Trust Company	SOME	Y	BGFRS	Yes, filed amendment(s)		0	9166	9166	0	0	0			Yes			1211850	1388	0
0001394833-07-000002	31-DEC-2006	First Farmers and Merchants Bank	NONE	N	BGFRS	No, failed to file amendment(s)	An amendment was filed on may 26, 2006 to register with the Board of Governors of the Federal Reserve System due to a change in regulatory authority.  This amendment was not filed within 60 following the date on which information became inaccurate.	263	2154	0	0	0	0			Yes			0	0	0
0001169232-07-001797	31-DEC-2006	Duquesne Light Company	SOME	N	SEC	Yes, filed amendment(s)		12	43643	43643	24989	0	0			Yes			0	0	0
0000950152-07-003025	31-DEC-2006	Manufacturers & Traders Trust Co.	NONE	N	BGFRS	Not applicable		969	35258	0	0	0	0			Yes			0	0	14
0001179706-07-000064	31-DEC-2006	EDS Administrative Services LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000841219-07-000003	31-DEC-2006	National City Bank, Indiana	ALL	N	OCC	Not applicable															
0000832970-07-000005	31-DEC-2006	Alger Shareholder Services, Inc.	ALL	N	SEC	Yes, filed amendment(s)															
0000352083-07-000004	31-DEC-2006	JERSEY TRANSFER & TRUST CO	NONE	Y	SEC	Not applicable		2149	67057	67057	0	0	0			Yes			0	0	0
0000838852-07-000006	31-DEC-2006	Farmers & Merchants Bank	NONE	N	BGFRS	Not applicable		266	1217	1217	0	0	0			Yes			0	0	0
0000869154-07-000003	31-DEC-2006	AdminiSystems, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	98	77	77	0									0
0001204459-07-000516	31-DEC-2006	Securities Transfer Corporation	NONE	N	SEC	Yes, filed amendment(s)		9450	240044	240044	31	0	0			Yes			0	0	233
0000896448-07-000005	31-DEC-2006	UTG, Inc.	NONE	N	SEC	Not applicable		374	8449	8449	0	0	0			Yes			0	0	0
0000950124-07-002113	31-DEC-2006	First Interstate BancSystem, Inc.	NONE	N	BGFRS	Not applicable		448	778	0	0	0									0
0000837456-07-000006	31-DEC-2006	COTTONWOOD STOCK TRANSFER	NONE	N	SEC	Yes, filed amendment(s)		1049	4790	0	0	0	0			Yes			0	0	0
0000008345-07-000006	31-DEC-2006	ATLAS STOCK TRANSFER CORPORATION	NONE	N	SEC	Yes, filed amendment(s)		7482	220987	0	0	0	0			Yes			0	0	0
0000275143-07-000010	31-DEC-2006	Boston Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		1183634	18371786	18371786	17402328	0	0			Yes			50709407	172671	7127
0000024179-07-000004	31-DEC-2006	Continental Stock Transfer & Trust Company	NONE	Y	SEC	Yes, filed amendment(s)		82697	1806880	1806880	19511	4490	0			Yes			0	0	8205
0000838305-07-000004	31-DEC-2006	Cole Taylor Bank	NONE	N	BGFRS	Not applicable		36	15	15	0	0									0
0001035449-07-000263	31-DEC-2006	Unified Fund Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		10008	80377	80377	76967	80357	0			Not Applicable			215390	2212	112
0000735180-07-000009	31-DEC-2006	ALLETE, Inc.	SOME	N	SEC	Not applicable		0	30714	30714	26650	19442	0			Not Applicable			0	0	0
0001144204-07-019114	31-DEC-2006	Parnassus Investments	NONE	N	SEC	Not applicable		0	0	28131	28131	0									0
0001049169-07-000008	31-DEC-2006	ALPS Fund Services, Inc.	NONE	N	SEC	Not applicable		29811	90313	90313	80996	90313	0			Not Applicable			347014	3568	0
0001291629-07-000002	31-DEC-2006	Community Trust Bank, Inc.	NONE	N	BGFRS	Not applicable		346	1566	1566	751	0	0			Yes			0	0	0
0001140370-07-000007	31-DEC-2006	Stalt Incorporated	NONE	N	SEC	Not applicable		1621	13899	13899	0	0	0			Yes			0	0	0
0001023613-07-000002	31-DEC-2006	Citizens National Bank of Cheboygan	NONE	N	OCC	Not applicable		90	1036	1036	0	0	0			Yes			0	0	0
0001283467-07-000013	31-DEC-2006	Valiant Trust Company	SOME	N	SEC	No, failed to file amendment(s)	Filing was not transmitted during ownership transition from transitional directors to directors of parent Canadian Western Bank.	914	1936	1936	0	0	0			Yes			0	0	0
0000849542-07-000003	31-DEC-2006	PFPC Inc.	SOME	Y	SEC	Yes, filed amendment(s)		12647	15429008	15429172	15364362	242	0			Yes			153365168	167605	3609
0000810417-07-000012	31-DEC-2006	Edward D. Jones & Co. L.P. d/b/a Edward Jones	NONE	Y	SEC	Yes, filed amendment(s)		0	3374966	0	0	0	0			Yes			54527088	46539	12
0001397265-07-000003	31-DEC-2006	BancFirst	NONE	N	FDIC	Not applicable		146	3471	3471	0	0	0			Yes			0	0	10
0000230234-07-000006	31-DEC-2006	First Tennessee Bank National Association	ALL	N	OCC	Not applicable															
0000948718-07-000011	31-DEC-2006	Westar Energy, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1471	26704	26704	19325	0	0			Yes			0	0	52
0000841214-07-000004	31-DEC-2006	1st Source Bank	NONE	N	BGFRS	Not applicable		315	1039	0	0	0	0			Yes			0	0	0
0000049824-07-000005	31-DEC-2006	Illinois Stock Transfer Company	NONE	N	SEC	Not applicable		12137	71624	71624	28771	0	0			Not Applicable			0	0	702
0001214659-07-000768	31-DEC-2006	MANDALAY STOCK TRANSFER	NONE	N	SEC	Yes, filed amendment(s)		24	372	0	0	0									0
0000950137-07-005257	31-DEC-2006	First Busey Corporation	NONE	N	BGFRS	Not applicable		219	915	0	0	0									0
0001169743-07-000009	31-DEC-2006	J. D. Clark & Co.	NONE	N	SEC	Not applicable		540	0	1296	0	0									0
0001144204-07-017911	31-DEC-2006	Ameritor Financial Corporation	NONE	N	SEC	Not applicable		42	2922	1684	1984	2026	0			Yes			72	0	0
0001144204-07-017917	31-DEC-2006	Mutual Funds Service Co	NONE	N	SEC	Yes, filed amendment(s)		967	8197	8197	8126	8197	0			Yes			67328	417	4
0000950137-07-005309	31-DEC-2006	BAYLAKE BANK	NONE	N	BGFRS	Not applicable		394	0	1783	1229	0									0
0000838596-07-000002	31-DEC-2006	Commerce Bank, National Asssociation	ALL	N	OCC	Yes, filed amendment(s)															
0001144204-07-017979	31-DEC-2006	STATETRUST CAPITAL LLC	NONE	N	SEC	Not applicable		22	0	171	164	171									0
0000950129-07-001962	31-DEC-2006	APACHE CORPORATION	SOME	N	SEC	Not applicable		29	885	0	0	0									4
0000949049-07-000004	31-DEC-2006	Heartland Financial USA, Inc.	NONE	N	BGFRS	Not applicable		268	1515	1515	747	0	0			Yes			0	0	0
0001204459-07-000525	31-DEC-2006	Olympia Trust Company	SOME	N	SEC	No, failed to file amendment(s)	Problem with electronic filing, not setup, so we are using an outside provider.	603	664	664	0	0									0
0001104659-07-028520	31-DEC-2006	OfficeMax Incorporated	SOME	N	SEC	Not applicable		197	12065	0	0	0	0			Yes			0	0	0
0001104659-07-030857	31-DEC-2006	LM Fund Services, Inc.	NONE	Y	SEC	No, failed to file amendment(s)	Registrant moved its principal place of business from 11155 Run Blvd., Owings Mills, MD to 100 Light Street, Baltimore, MD (listed on TA-1 as its secondary place of business) on Aug. 26, 2006. The failure to amend Form TA-2 to this effect was an oversight	9640	0	981564	0	0	0			Not Applicable			43070	0	0
0001397444-07-000003	31-DEC-2006	Harris N.A.	SOME	N	OCC	Not applicable		8	35	35	0	0									0
0000868275-07-000006	31-DEC-2006	Saturna Capital Corporation	NONE	N	SEC	Yes, filed amendment(s)		0	17987	17987	17987	0	0			Not Applicable			64104	53	0
0000950123-07-005932	31-DEC-2006	Diversified Investment Advisors, Inc.	NONE	N	SEC	Not applicable		0	18992	18992	18992	0	0			Yes			4495029	0	0
0001144204-07-020501	31-DEC-2006	Retirement Plan Service Company of America	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000005076-07-000005	31-DEC-2006	American Funds Service Company	NONE	N	SEC	Yes, filed amendment(s)		545790	34994613	34994613	34197836	0	0			Yes			185054103	489416	1543
0000839175-07-000004	31-DEC-2006	The Bank of Nova Scotia Trust Company of New York	NONE	N	BGFRS	Not applicable		0	113	222	0	0									1
0000703220-07-000003	31-DEC-2006	T. Rowe Price Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		139939	4471091	4471091	4318739	0	0			Not Applicable			25256789	298093	358
0000759458-07-000026	31-DEC-2006	The Canandaigua National Bank and Trust Company	NONE	N	OCC	Not applicable		368	1	1204	0	0									0
0001146032-07-000013	31-DEC-2005	Banco Popular de Puerto Rico	SOME	N	BGFRS	Yes, filed amendment(s)		4637	14307	14307	9598	0	0			Yes			0	0	61
0001146032-07-000014	31-DEC-2006	Banco Popular de Puerto Rico	SOME	N	BGFRS	Yes, filed amendment(s)		4553	13757	13757	9434	0	0			Yes			0	0	86
0001083545-07-000007	31-DEC-2006	Bullfinch Fund, Inc.	NONE	N	SEC	Not applicable		0	184	184	184	0									0
0000948718-07-000013	31-DEC-2006	Westar Energy, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1471	27472	27472	19325	0	0			Yes			0	0	52
0001104659-07-041817	31-DEC-2006	SECURITY LAND AND DEVELOPMENT CORPORATION	NONE	N	SEC	Yes, filed amendment(s)		2	0	731	0	0									0
0000878029-07-000010	31-DEC-2006	Millburn Ridgefield Corporation	NONE	N	SEC	Yes, filed amendment(s)		557	19182	19182	0	19182	0			Yes			7765	0	0
0001372678-07-000005	31-DEC-2006	Western Reserve Bank	NONE	N	BGFRS	Not applicable		58	489	513	24	0									0
0001144204-07-028117	31-DEC-2006	Manning & Napier Advisors, Inc.	SOME	N	SEC	Yes, filed amendment(s)		92	0	4982	0	0									0
0001264640-07-000005	31-DEC-2006	JCM Partners, LLC	NONE	N	SEC	Not applicable		38	870	870	0	0									0
0001400380-07-000003	31-DEC-2006	CNB Bank	NONE	N	FDIC	No, failed to file amendment(s)	The TA-1 was filed 89 days following the change of name; however, the filing was to the incorrect regulation agency. The TA-1 has since been filed to the correct agency.	318	0	1583	404	0									0
0000848005-07-000007	31-DEC-2006	Morgan Keegan & Company, Inc.	NONE	N	SEC	Not applicable		2310	37954	37954	30233	0	0			Yes			83589	0	0
0001169232-07-002474	31-DEC-2006	X-CLEARING CORPORATION	NONE	N	SEC	Yes, filed amendment(s)		7270	8464	0	0	0	0			Yes			0	0	0
0001145892-07-000002	31-DEC-2006	Computershare Trust Company, N.A.	ALL	Y	OCC	Yes, filed amendment(s)															
0001146230-07-000016	31-DEC-2006	Computershare Inc.	SOME	Y	SEC	Yes, filed amendment(s)		1375670	17174232	17187387	5575512	8300339	3	Yes		Yes			0	0	220138
0001054377-07-000014	31-DEC-2006	Sansima Consulting Group, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001319791-07-000015	31-DEC-2006	SYNTEL SOURCING PRIVATE LIMITED	NONE	Y	SEC	Not applicable		0	0	1408542	1331361	0									0
0000734924-07-000007	31-DEC-2006	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		90	501	0	0	0									1
0001253179-07-000010	31-DEC-2006	Gemini Fund Services, LLC	SOME	N	SEC	Not applicable		11664	63935	63935	62115	63935	0			Yes			205561	5381	18
0000002380-07-000006	31-DEC-2006	Administrative Data Management, Corp.	NONE	N	SEC	Not applicable		5318	502268	502268	484302	0	0			Yes			1987950	15036	765
0000734611-07-000006	31-DEC-2006	Cincinnati Financial Corporation	SOME	N	SEC	No, failed to file amendment(s)	Filed amended TA-1 5/31/2007. Listed Computershare as our dividend reinvestment provider.	2741	11962	16073	4111	0	0			Yes			0	0	3122
0001142874-07-000003	31-DEC-2006	Community First Bank & Trust	NONE	N	FDIC	Not applicable		135	1944	0	0	0	0			Yes			0	0	0
0001144204-07-015855	31-DEC-2006	Matrix Capital Group, Inc.	NONE	N	SEC	Yes, filed amendment(s)		18789	7447	7447	7447	7447	0			Yes			9273	1	1
0001114874-07-000012	31-DEC-2006	DSI Properties, Inc.	NONE	N	SEC	Not applicable		248	0	7070	0	0									0
0001391981-07-000004	31-DEC-2006	The Peoples Bank	NONE	N	FDIC	Yes, filed amendment(s)		53	615	615	0	0									0
0000840464-07-000002	31-DEC-2006	Citibank, NA	SOME	N	OCC	Not applicable		95	10939	0	0	0	0			Yes			0	0	307
0000838981-07-000008	31-DEC-2006	TNT	NONE	N	BGFRS	Not applicable		0	300391	300391	80831	0	0			Yes	0	0	973184	5401	0
0000783398-07-000010	31-DEC-2006	Pioneer Investment Management Shareholder Services Inc	SOME	N	SEC	No, failed to file amendment(s)	Pioneer Investment Management Shareholder Svces Inc engaged European Financial Services to provide select sub TA services on October 1 2006. An amended Form TA-1 was not filed within 60 days. The TA-1 has since been amended and filed with the Commission.	1522	1363880	1366722	1290170	0	0			Yes			5250341	5463	411
0000950144-07-002979	31-DEC-2006	The First National Bank of McMinnville	NONE	N	OCC	Not applicable		86	592	0	0	0									0
0000950144-07-002980	31-DEC-2006	Midsouth Bank	NONE	N	BGFRS	Not applicable		63	1929	0	0	0	0			Yes			0	0	0
0000905729-07-000129	31-DEC-2006	Chemical Bank	SOME	N	BGFRS	Not applicable		227	0	0	0	0									0
0001169232-07-001745	31-DEC-2006	BANK OF ESSEX	NONE	N	BGFRS	Yes, filed amendment(s)		61	580	580	206	0									0
0001327382-07-000003	31-DEC-2006	First Bankers Trust Services, Inc.	NONE	N	BGFRS	Not applicable		289	994	5	0	0									0
0000939057-07-000117	31-DEC-2006	Security Federal Corp.	NONE	N	SEC	Not applicable		105	0	288	0	288									0
0000838263-07-000003	31-DEC-2006	Delaware County Bank & Trust Company	NONE	N	FDIC	Not applicable		300	3	1556	447	0									0
0001290497-07-000006	31-DEC-2006	The Farmers Bank of Willards	NONE	N	FDIC	Not applicable		42	709	709	0	0									0
0001104659-07-041444	31-DEC-2006	BANK OF GREENEVILLE	NONE	N	FDIC	Not applicable		54	1725	1725	0	0	0			Yes			0	0	0
0000885617-07-000013	31-DEC-2006	Hewitt Associates LLC	NONE	Y	SEC	Not applicable		0	0	15521817	0	0									0
0000950152-07-004627	31-DEC-2006	The Procter & Gamble Company	NONE	N	SEC	Not applicable		110319	372716	379789	252851	50084	0			Yes			0	0	897
0000708299-07-000016	31-DEC-2006	JPMorgan Chase Bank N.A.	NONE	N	SEC	Yes, filed amendment(s)		80959	397568	397568	255618	0	0			Not Applicable			871688	5139	61
0001359599-07-000007	31-DEC-2006	EUROPEAN FUND SERVICES S.A.	NONE	Y	SEC	Yes, filed amendment(s)		1003	59071	59071	58419	0	0			Not Applicable			46858	375	0
0001022437-07-000006	31-DEC-2006	Deutsche Bank AG	SOME	N	BGFRS	Not applicable		0	0	0	0	0									0
0000071138-07-000008	31-DEC-2006	The Nevada Agency and Trust Company	NONE	N	SEC	Not applicable		6407	49791	49791	0	0	0			Yes			0	0	46
0001169232-07-002525	31-DEC-2006	Prudential-Bache Transfer Agent Services, Inc.	NONE	N	SEC	Not applicable		640	3682	3682	0	0	0			Yes			0	0	0
0000880569-07-000005	31-DEC-2006	Retirement System Consultants Inc.	SOME	N	SEC	Not applicable		0	276	276	0	0									0
0001103598-07-000009	31-DEC-2006	NYLIM Service Company LLC	SOME	N	SEC	Not applicable		21469	0	0	0	0	0			Yes			6787156	30573	244
0001104659-07-044347	31-DEC-2006	McCormick & Co. Inc.	ALL	N	SEC	Not applicable															
0000911282-07-000005	31-DEC-2006	Phoenix Transfer, Inc.	NONE	N	SEC	No, failed to file amendment(s)	The Amendment was subsequently filed March 29, 2007.	12609	208000	259186	68627	0	0			Yes			0	0	164
0001169232-07-002527	31-DEC-2006	Cardinal Bankshares Corporation	NONE	N	BGFRS	Not applicable		38	560	0	0	0									0
0001146318-07-000007	31-DEC-2006	united states steel corporation pa - ta	SOME	N	SEC	Yes, filed amendment(s)		860	25224	25224	9664	0	0			Yes			0	0	7
0001002105-07-000213	31-DEC-2006	Highlands Union Bank	NONE	N	BGFRS	Not applicable		234	1423	0	498	0	0			Yes			0	0	0
0000875626-07-001327	31-DEC-2006	FTP Services LLC	NONE	N	SEC	No, failed to file amendment(s)	administrative oversight	0	48	48	0	0									0
0001128355-07-000004	31-DEC-2006	CH2M HILL Companies, Ltd.	NONE	N	SEC	Yes, filed amendment(s)		32303	6476	6476	3319	0	0			Yes			0	0	0
0001269002-07-000005	31-DEC-2006	Pacific Corporate Trust Company	SOME	N	SEC	No, failed to file amendment(s)	An amendment was filed beyond the 60 calendar day deadline. Section 8(a) - Relationship End Date for the VP/COO required an amended TA-1 no later than 60 calendar days after 09/15/2006, but was filed on 05/30/2007.	13388	28613	28613	0	0	0			Yes			0	0	0
0001139578-07-000006	31-DEC-2006	Harbor Services Group, Inc.	NONE	N	SEC	Yes, filed amendment(s)		32219	250259	250259	208388	0	0			Yes			642042	2291	7
0001007444-07-000005	31-DEC-2006	Linsco/Private Ledger Corp.	NONE	N	SEC	No, failed to file amendment(s)	Failed to amend Form TA-1 within 60 calendar days to update disciplinary events for Applicant and new control Affiliates due to delays caused by conversion to electronic filing.	7316	304	304	302	0	0			Yes			279660	0	0
0001140361-07-011479	31-DEC-2006	HERITAGE TRUST COMPANY	NONE	N	SEC	Not applicable		4791	24897	24897	0	0	0			Yes			0	0	0
0001108200-07-000007	31-DEC-2006	Computershare Investor Services, LLC.	SOME	Y	SEC	Not applicable		138589	0	0	0	0	0			Yes			0	0	40914
0000938152-07-000008	31-DEC-2006	INTERSTATE TRANSFER COMPANY	NONE	N	SEC	Not applicable		1702	92	25225	0	0	0			Yes			0	0	0
0000735383-07-000006	31-DEC-2006	Hartford Administrative Services Company	SOME	Y	SEC	Yes, filed amendment(s)		188902	1729377	1729377	1657343	0	0			Not Applicable			5089018	21600	70
0000950129-07-002818	31-DEC-2006	CenterPoint Energy, Inc.	NONE	N	SEC	Not applicable		3131	52085	52085	25404	0	0			Not Applicable			0	0	20
0000731191-07-000008	31-DEC-2006	Securities Transfer, Inc.	NONE	N	SEC	No, failed to file amendment(s)	Have now been informed that this is necessary and have filed.	76	1079	1079	0	0	0			Yes			0	0	0
0000950137-07-005238	31-DEC-2006	OLD NATIONAL BANCORP	SOME	N	BGFRS	Not applicable		815	14149	14149	9269	0	0			Yes			0	0	22
0000751448-07-000015	31-DEC-2006	Charles Schwab & Co. Inc.	SOME	N	SEC	Yes, filed amendment(s)		0	3643135	3643135	0	0	0			Yes			64911564	1692719	3222
0000950137-07-005247	31-DEC-2006	Mercantile Bancorp, Inc.	NONE	N	BGFRS	Not applicable		110	246	0	0	0									0
0001177486-07-000006	31-DEC-2006	Hudson Valley Bank	NONE	N	FDIC	Not applicable		367	1090	1095	0	5	0			Not Applicable			0	0	0
0000838249-07-000003	31-DEC-2006	Merchants & Marine Bank	NONE	N	FDIC	No, failed to file amendment(s)	We had to move into a temporary location because of Hurricane Katrina which was on August 29, 2005. In all the confusion, I failed to report the street address change until June 20. 2006.	62	951	0	0	0									0
0000838729-07-000004	31-DEC-2006	First National Bank of Pulaski	NONE	N	OCC	Not applicable		138	1492	1492	0	0	0			Not Applicable			0	0	0
0000950134-07-006942	31-DEC-2006	TRUSTMARK NATIONAL BANK	NONE	N	OCC	Not applicable		1028	5181	5181	874	0	0			Yes			0	0	0
0000838685-07-000005	31-DEC-2006	COMMERCIAL BANK & TRUST OF PA	NONE	N	FDIC	Not applicable		50	446	446	0	0									0
0001327398-07-000002	31-DEC-2006	Citigroup Fund Services, LLC, dba Forum Shareholder Services	NONE	Y	OCC	Not applicable		42368	209417	209417	161835	0	0			Yes			701405	10209	61
0000842653-07-000008	31-DEC-2006	BISYS Fund Services Ohio, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		45354	751658	751658	698268	0	0			Yes			3872515	73444	211
0001078782-07-000289	31-DEC-2006	ACTION STOCK TRANSFER CORPORATION	NONE	N	SEC	Not applicable		999	12147	0	0	0	0			Not Applicable			0	0	0
0001002721-07-000009	31-DEC-2006	BISYS Fund Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		13707	103064	103064	93908	0	0			Yes			3179476	49354	50
0000950135-07-001918	31-DEC-2006	BCC LP, Inc.	ALL	N	SEC	No, failed to file amendment(s)	Registrant was not aware that an amendment was required, and as a result failed to file an amendment upon engaging a service company to perform its transfer agent functions and when a control affiliate had been involved in a violation of its rules.														
0000838041-07-000004	31-DEC-2006	HomeTown Bank N.A.	NONE	N	OCC	Not applicable		36	519	532	0	13									3
0001269678-07-000076	31-DEC-2006	Stock Transfer Company of America, Inc.	NONE	N	SEC	Not applicable		20	3497	3497	0	0	0			Yes			0	0	0
0000839196-07-000008	31-DEC-2006	Zions First National Bank	NONE	N	OCC	Not applicable		1407	27668	27668	7098	0	0			Yes			0	0	0
0001002105-07-000087	31-DEC-2006	Grayson National Bank	NONE	N	OCC	Not applicable		185	1010	1010	0	88	0			Not Applicable			0	0	0
0000831029-07-000014	31-DEC-2006	Community Bank	NONE	N	SEC	Not applicable		68	471	0	0	0									0
0000913181-07-000008	31-DEC-2006	Rydex Fund Services, Inc	NONE	Y	SEC	Yes, filed amendment(s)		0	144378	144378	138646	0	0			Yes			7119653	17567	0
0000891010-07-000011	31-DEC-2006	OVER THE COUNTER STOCK TRANSFER INC	NONE	N	SEC	Not applicable		4309	139235	0	0	0	0			Yes			0	0	0
0001169232-07-001593	31-DEC-2006	Cardinal Investment Serrices, Incorporated	NONE	N	SEC	Yes, filed amendment(s)		244	20	10	10	0									0
0001104659-07-023017	31-DEC-2006	Prudential Mutual Fund Services LLC	SOME	N	SEC	Yes, filed amendment(s)		217636	1971399	1971399	1828725	0	0			Yes			4900457	2547	709
0000838935-07-000004	31-DEC-2006	NBT Bank, National Association	NONE	N	OCC	Not applicable		3133	7687	7687	4017	0	0			Yes			0	0	0
0001350066-07-000008	31-DEC-2006	Bluechip Equity Inc	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001393517-07-000007	31-DEC-2006	Andesa Services, Inc.	NONE	N	SEC	Not applicable		0	0	97084	0	97084									0
0000922838-07-000007	31-DEC-2006	web401k.com, Inc.	NONE	N	SEC	Not applicable		0	0	11379	0	0									0
0001027886-07-000007	31-DEC-2006	Fidelity Service Company, Inc.	SOME	Y	SEC	No, failed to file amendment(s)	Registrant inadvertently failed to notify of officer changes within 60 days. Registrant also reporting settlement by Registrant's affiliate in November 2006 which was delayed during the period Registrant was converting to electronic filing of Form TA-1.	100626	5081586	5081586	4976353	0	0			Not Applicable			7115845	53829	475
0001133702-07-000008	31-DEC-2006	National Financial Services LLC	NONE	Y	SEC	No, failed to file amendment(s)	Registrant inadvertently failed to notify of officer changes within 60 days. Registrant also reporting settlement in November 2006 which was delayed during the period Registrant was converting to electronic filing of Form TA-1.	680258	16520881	16520881	15937712	0	0			Not Applicable			98125390	525224	608
0000862124-07-000006	31-DEC-2006	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	No, failed to file amendment(s)	Registrant inadvertently failed to notify of officer changes within 60 days. Registrant also reporting settlement by Registrant's affiliate in November 2006 which was delayed during the period Registrant was converting to electronic filing of Form TA-1.	440762	28819827	28819827	28563102	0	0			Not Applicable			569869914	2400731	33
0001093287-07-000023	31-DEC-2006	Transfer Online, Inc.	NONE	N	SEC	Not applicable		96	107392	107392	0	0	0			Yes			0	0	0
0001242588-07-000007	31-DEC-2006	WELLS CAPITAL, INC.	SOME	N	SEC	Yes, filed amendment(s)		8331	19302	233486	120446	0	0			No	1	1	0	0	9
0001057740-07-000008	31-DEC-2006	Peter Kiewit Sons', Inc.	NONE	N	SEC	Not applicable		3	1768	1768	1768	0	0			Yes			0	0	0
0000735086-07-000003	31-DEC-2006	Taylor Devices, Inc.	NONE	N	SEC	Not applicable		156	1208	1208	0	0	0			Yes			0	0	9
0000950152-07-002638	31-DEC-2006	Peoples Bank SB	NONE	N	FDIC	Not applicable		250	409	0	0	0									0
0001261763-07-000006	31-DEC-2006	Law Debenture Trust Company of New York	NONE	N	SEC	Not applicable		11	161	326	0	0									0
