ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001018490-07-000006	sraViolationOfRules	43	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: MRD # 20050004547-01	09-SEP-2005	National Association of Securities Dealers	The Registrant has not been the subject of this matter. Initiation date: February 28, 2005.  National Association of Securities Dealers ('NASD') alleges that DBSI failed to report 4,749 trace transactions within thirty minutes as required by NASD Rule 6230(A).  The NASD also alleges pursuant to NASD Rule 2110 & 3010, that written supervisory procedures regarding trace reporting in place at DBSI, were not adequately enforced.  The current status is closed on 09/09/2005.  Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, and a fine of $15,000 (comprised of a $10,000 fine for the trace late reporting violations and a $5,000 fine for the supervision violations).	Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, and a fine of $15,000 (comprised of a $10,000 fine for the trace late reporting violations and a $5,000 fine for the supervision violations).
0001018490-07-000006	sraViolationOfRules	44	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: CMS040117	19-AUG-2004	National Association of Securities Dealers	The Registrant has not been the subject of this matter: Initiation date: 06/22/2004.  NASD alleged that Deutsche Bank Securities Inc. ('DBSI') violated NASD Marketplace Rule 6955(A) and NASD Conduct Rule 2110 in connection with DBSI?s failure to comply with the reporting rules applicable to the order audit trail system ('OATS').  The NASD also alleged violations by DBSI of NASD Conduct Rules 2110 and 3010 for failure to designate an appropriate registered principal(s) with authority to carry out the supervisory responsibilities in relation to OATS reporting.  Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver & consent ('AWC'), consenting to a censure and fine of $15,000.  DBSI consented to a censure and fine totaling $15,000, (comprised of a $10,000 fine for the OATS violations and $5,000 fine for the supervisory procedures violations), payable to the NASD.  DBSI remitted said sum on September 7, 2004.  (Occurrence 1217556)	Without admitting or denying the allegations, DBSI consented to a censure and fine totaling $15,000, (comprised of  $10,000 for the OATS violations and $5,000 for the supervisory procedures violations).  DBSI remitted said sum on September 7, 2004.
0001018490-07-000006	fsrFoundOrderAgainstApplicant	36	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: SEU-2005-036-B	17-OCT-2005	The State of Hawaii Department of Commerce and Consumer Affairs	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	37	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: 05-17-05-144I	02-NOV-2005	The Montana State Auditor's Office Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	38	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. 05-010-M	04-NOV-2005	The State of Michigan Office of Financial and Insurance Services	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	39	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: CO-2005-7083-S	07-DEC-2005	The State of Connecticut Department of Banking	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	40	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: 04CV06909	31-JAN-2006	The State of South Dakota Division of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	41	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	FILE NO. 06025	16-JUN-2006	The Securities Division of the Attorney General of the State of South Carolina	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	42	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	FILE NO. 05-005	26-JUN-2006	The Tennessee Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	43	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: IC06-CDO-07	31-MAY-2006	The Texas State Securities Board	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	47	Scudder Investor Securities, Inc. ('SISI'), a Control Affiliate of the Registrant	Docket/Case Number: IC05-CAF-11	22-APR-2005	State of Texas Securities Commissioner	In reference to the 'Title of Action' noted above, please see response to question 10(d)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(2)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	44	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	CASE NO. 0600247	20-JUL-2006	The Illinois Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	45	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1328168	19-OCT-2006	The State of Louisiana Office of Financial Institutions Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	46	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	ODS File No.05-058	12-OCT-2006	The State of Oklahoma Department of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	48	Deutsche Investment Management Americas, Inc. ('DIMA') and Deutsche Asset Management Inc. ('DAMI'), Control Affiliates of the Registrant	Occurrence 1339522	04-JAN-2007	Illinois Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	49	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: Securities Division No. 2002-0894	30-JAN-2007	Securities Commissioner of Maryland	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	50	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. AP-06-49	03-NOV-2006	State of Missouri Commissioner of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrFoundOrderAgainstApplicant	51	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1339443	01-DEC-2006	Attorney General of the State of New York	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1219988	31-AUG-2004	The California Department of Corporations	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: CO-2005-0011	31-MAR-2005	The Alabama Securities Commission	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	3	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: S-03578A-05-0000	01-MAR-2005	The Arizona Corporation Commission	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	4	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : EN-10522	28-MAR-2005	The Commissioner of Securities of the State of Georgia	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	5	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 2003E052	28-MAR-2005	The Kansas Office of the Securities Commissioner	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	9	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1250878	17-FEB-2005	The Nebraska Department of Banking and Finance	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	6	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1250895	15-MAR-2005	The Kentucky Office of Financial Institutions	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	7	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-045-CON	16-MAR-2005	The Maine Office of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	8	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1250903	01-APR-2005	The Minnesota Department of Commerce	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	10	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. 04-050-IG	31-MAR-2005	The North Carolina Department of the Secretary of State, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	11	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1250894	24-MAR-2005	The Ohio Department of Commerce, Division of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	12	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : S-05-0003	17-MAR-2005	The Oregon Department of Consumer and Business Services, Division of Finance	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	13	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 2003-04-50	23-FEB-2005	Pennsylvania Securities Commission	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-07-000006	fsrViolationOfInvestmentRelatedRegulation	14	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-94	22-MAR-2005	The Rhode Island Department of Business Regulation, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0000275143-07-000009	sraViolationOfRules	6	State Street Global Markets, LLC	E112004017902	22-NOV-2005	NASD, Boston, Massachusetts	SSGM was cited for failing to report corporate bond transactions to TRACE and municipal bond transactions to MSRB, and failure to maintain adequate supervisory system, procedures and training.	Without admitting or denying the allegations, SSGM signed an Acceptance, Waiver and Consent, was censured and paid a fine of $1,400,000.00.
0001104659-07-027950	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting  Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0001104659-07-027949	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records.	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings.
0001104659-07-027949	falseStatementOrOmission	2	Reserve Management Corporation	Unavailable	01-SEP-1980	SEC, NY	On 9/80 Docs sent to s/h allegedly did not disclose computer & phone malfunctions affecting Fund's ability to make same day payment	On 9/80 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings.
0001104659-07-027950	falseStatementOrOmission	1	Reserve Management Corporation	Unavailable	27-JUN-1977	SEC, NY	On 6/77 alleged violations regarding IM Agreement approval, certification of selection of indep. accountants, adequacy of stmts sent to s/h & certain req records	On 6/77 The SEC accepted an offer of settlement. Under the settlement, without admitting or denying allegations, RMC consented to findings
0000024179-07-000002	falseStatementOrOmission	1	Continental Stock Transfer & Trust Company/Michael Nelson	In matter of Cont. Stk Trsfr & Tr. Co. & Michael Nelson (NY-6792)	25-NOV-2002	Securities and Exchange Commision	Administrative Cease & Desist Proceeding	Order of Settlement
0000024179-07-000002	felonyOrMisdemeanor	1	Michael Nelson	State of New York v. Michael Nelson	08-NOV-2001	Supreme Court, New York County	Falsification of bank records	Guilty plea
0000024179-07-000002	fsrFalseStatementOrOmission	1	Michael Nelson	State of New York v. Michael Nelson	20-OCT-2000	Supreme Court, New York County	Falsification of bank records	Guilty plea
0000024179-07-000002	fsrRegistrationDeniedOrSuspended	1	Michael J. Nelson	In the matter of CST&T and Michael J. Nelson (NY-6792)	25-NOV-2002	Securities  and Exchange Commission	Administrative Cease and Desist Proceeding	Michael J. Nelson was banned from association with a registered transfer agent.
0000024179-07-000002	violationOfRegulations	1	Continental Stock Transfer & Trust Company/Michael Nelson	In matter of Cont. Stk Trfr & Tr. Co. & Michael Nelson (NY-6792)	25-NOV-2002	Securities and Exchange Commision	Administrative Cease & Desist Proceeding	Order of Settlement
0000909012-07-000674	fsrRegistrationDeniedOrSuspended	1	Equity Services, Inc.	Order	12-SEP-1979	Missouri Commissioner of Securities	ESI did not make timely application for renewal of registration, which expired September 3, 1979.	The Commissioner ordered ESI by telegram to cease all transactions in the State of Missouri until October 12, 1979.
0000909012-07-000674	fsrViolationOfInvestmentRelatedRegulation	1	Equity Services, Inc. dba ESI Financial Advisors	Order	19-JUL-2005	Pennsylvania Securities Commission	Commission alleged that EFA violated provisions of the Pennsylvania Securities Act of 1972 in connection with supervisory oversight of certain registered representatives.	EFA was ordered to comply with the Pennsylvania Securities Act of 1972; hire an independent consultant to review its compliance with the 1972 Act; and pay an administrative assessment of $12,500.00 and $7,500.00 in costs.
0000909012-07-000674	fsrViolationOfInvestmentRelatedRegulation	3	Life Insurance Company of the Southwest	Fine	31-JUL-2006	State of Nevada Division of Insurance	Division of Insurance found that LSW failed to file its 2006 annual complaint report as required by state law	The Division imposed a fine of $1,000.
0000909012-07-000674	fsrViolationOfInvestmentRelatedRegulation	4	National Life Insurance Company	Fine	15-MAR-2006	State of Florida Office of Insurance Regulation	Office alleged National Life Insurance Company had not timely submitted is annual filings as required by Florida statutes for the business years 2001, 2002, 2003, 2004 and 2005.	NLIC paid a fine of $12,500 and administrative costs of $3,000
0000909012-07-000674	fsrViolationOfInvestmentRelatedRegulation	5	Life Insurance Company of the Southwest	Fine	30-NOV-2005	Utah Insurance Department	The Department alleged LSW, through appointed agents, used, sold or offered for sale a form that had not been filed with the Insurance Commissioner and offered non-compliant annuity contracts.	LSW notified holders of non-compliant annuity contracts of a right of rescission of premiums paid, plus 3% interest, or amended annuity contract provisions to comply. LSW paid the related $2,500 fine.
0000909012-07-000674	fsrViolationOfInvestmentRelatedRegulation	6	National Life Insurance Company	Fine	12-JUL-2002	Kentucky Department of Insurance	NLIC was found to have transacted business in Kentucky under its tradename 'National Life of Vermont' instead of its actual corporate name as well as various provisions of Kentucky insurance law.	A fine of $10,500 was levied against NLIC.
0000909012-07-000674	fsrViolationOfInvestmentRelatedRegulation	7	Equity Services, Inc.	Order	22-SEP-1992	Oregon Department of Insurance and Finance	ESI was cited for failure to reasonably supervise its registered representative, Kenneth Wanner, when it failed to discover that Wanner effected the unlicensed offer and sale of unregistered securities from 1/4/90 until 12/31/90	ESI was ordered to cease and desist from violation any of the provisions of ORS Chapter 29 and Oregon Administrative Rules Chapter 441. On September 22, 1992, ESI consented to the Order and subsequently paid the civil penalties of $1,000.
0000909012-07-000674	revokedBond	1	Equity Services, Inc.	Claim	24-JUN-1998	St. Paul Fire & Marine Insurance Company	St. Paul Fire and Marine Insurance Company paid $79,683.33 as a result of action of a former representative of ESI who diverted funds intended to be invested in a client's mutual fund account into accounts under the former representative's control.	See above.
0000909012-07-000674	sraViolationOfRules	1	Sentinel Financial Services Company	Settlement	04-OCT-2004	National Association of Securities Dealers	SFSC did not adequately supervise timing activity within the Sentinel Funds and used a non-compliant e-mail system.	SFSC was ordered to pay restitution of $659,674 to the Sentinel Funds. SFSC was also assessed $700,000.
0001018490-07-000006	sraViolationOfRules	46	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: 20041000088-01	12-MAR-2007	National Association of Securities Dealers	The Registrant has not been the subject of this matter: Initiation date: 03/12/2007.  NASD alleged that Deutsche Bank Securities Inc. ('DBSI') violated NASD Conduct Rules 2110, 3010, and 3370, in that DBSI accepted 523 customer short sale orders from multiple accounts and, for each order, failed to make/annotate an affirmative determination that the firm would receive delivery of the security on behalf of the customer or that the firm could borrow the security on behalf of the customer for delivery by settlement date.  DBSI failed to enforce its written supervisory procedures which specified that the designated supervisor was responsible for the daily review of all exceptions generated for instances in  which the securities lending department did not have a corresponding locate or the number of shares exceeded the  locate.  NASD also alleged that DBSI failed to report, pursuant to MSRB Rule G-14, 102 customer transactions in municipal securities within 15 minutes of the time of execution. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (?AWC?), consenting to a censure and fine of $45,000.00. (Occurrence 1344123).	Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent ('AWC'), consenting to a censure and fine of $45,000.00.
0001018490-07-000006	violationOfInvestmentRelatedRegulation	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	US District Court SDNY Civ. Action No. 04 Civ. 06909 (WHP)	24-SEP-2004	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(b)(1)(v)	In reference to 'The Title of Action' noted above, please see response to question 10(b)(1)(vi).
0001018490-07-000006	violationOfRegulations	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 374988	25-FEB-1999	NASD	The Registrant has not been the subject of this matter: The NASD alleged failure to DBSI to establish written supervisory procedures reasonably designed to achieve compliance with the SEC Quote Rule (violation of NASD Conduct Rule 2110) and failure to enforce its (DBSI) written supervisory procedures relating to books and records (violation of NASD Conduct Rule 3010). The current status is: closed on February 25, 1999.  A fine of $7,500.00 has been paid.	The current status is: closed on February 25, 1999.  A fine of $7,500.00 has been paid.
0001018490-07-000006	violationOfRegulations	2	Deutsche Morgan Grenfell Inc. ('DMGI'), a Control Affiliate of the Registrant	SEC Unknown	16-JAN-1992	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: The SEC alleged violation of Rule 15c of the Securities and Exchange Act of 1934 and 17 C.F.R. Part 404 with respect to certain records relating to its distribution of certain unsecured debt securities of one or more Government Sponsored Enterprises by DMGI.  The current status is: closed on January 16, 1992.  Without admitting to or denying the allegations or findings, DMGI consented to the entry of an Order Making Findings and imposing Sanctions with respect to certain records relating to its distribution of certain unsecured debt securities of one or more Government Sponsored Enterprises.	Without admitting to or denying the allegations or findings, DMGI consented to the entry of an Order Making Findings and imposing Sanctions with respect to certain records relating to its distribution of certain unsecured debt securities.
0001018490-07-000006	violationOfRegulations	9	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: File No. 3-10957	03-DEC-2002	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: The SEC alleged that DBSI failed to comply with certain aspects of the record-keeping requirements of Section 17(a) of the Exchange Act and Rule 17a-4 during the period from 1999 to (at least) 2001, in that it failed to preserve for three years, and/or to preserve in an accessible place for two years, all electronic mail communications (including interoffice memoranda) received and sent by its agents and employees that related to its business as a member of an exchange or as a broker or dealer. Resolution date: December 3, 2002. Within 90 days of the issuance of the order, unless otherwise extended by the staff of the Commission for good cause shown, DBSI undertook and agreed to inform the Commission in writing that it had completed its review and that it had established systems and procedures reasonably designed to achieve compliance with those laws, regulations, and rules concerning the preservation of electronic mail communications.  DBSI pursuant to Section 21c of the Exchange Act was ordered to cease and desist from committing or causing any violations and any future violations of Section 17(a) and Rule 17a-4.  In addition, DBSI paid a civil monetary penalty of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying the findings of the SEC's administrative proceeding, DBSI consented to pay the fine and comply with the final order.	DBSI was ordered to cease from committing or causing certain violations.   Without admitting or denying the findings of the SEC's proceeding, DBSI paid a monetary penalty and agreed to inform the Commission in writing regarding certain actions.
0001018490-07-000006	violationOfRegulations	10	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	CAF020064	22-NOV-2002	National Association of Securities Dealer, Inc.	The Registrant has not been the subject of this matter: The NASD alleged that DBSI (A) failed to keep electronic communications for three years and/or failed to preserve electronic mail communications for the first two years, in an accessible place in violation of section 17(a) of the Exchange Act, Rule 17a-4 thereunder, and NASD Rule 3110, and (B) had inadequate supervisory systems and procedures that were not reasonably designed to achieve compliance with section 17 (a), Rule 17a-4 thereunder and NASD Rule 3110 in violation of NASD Rule 3010. Resolution date: November 22, 2002. DBSI undertook to review its procedures regarding the preservation of electronic mail communications for compliance with the federal securities laws and the rules of the NASD and the Exchange. Within 90 days of the issuance of the order, unless otherwise extended by the staff of the NASD for good cause shown, DBSI undertook and agreed to inform the NASD in writing that it had completed its review and that it had established systems and procedures reasonably designed to achieve compliance with those laws, regulations, and rules concerning the preservation of electronic mail communications.  DBSI paid a civil monetary penalty of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying to the allegations of the NASD's AWC, DBSI consented to the sanctions.	DBSI paid a civil monetary penalty of $1,650,000.00 in the manner and to the parties described in the final order.  Without admitting or denying to the allegations of the NASD's AWC, DBSI consented to the sanctions, and undertook certain actions.
0001018490-07-000006	violationOfRegulations	11	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	02-223	15-NOV-2002	New York Stock Exchange	The Registrant has not been the subject of this matter: The NYSE alleged that DBSI violated Rule 440 and SEA section 17(a) and SEC Reg. 17a-4 by failing to preserve for a period of three years, and/or preserve in an accessible place for two years, electronic communications relating to the business of the firm and violated exchange Rule 342 by failing to reasonably supervise and control the activities of its employees to assure compliance with Exchange rules and Federal securities laws relating to retention of electronic communications. Resolution date: November 15, 2002. Within 90 days of the execution of the stipulation and consent, DBSI undertook and agreed to inform the Exchange in writing that it had completed its review and that it had systems and procedures in place reasonably designed to achieve compliance with those laws and rules concerning the preservation of electronic mail communications.  The NYSE's Division of Enforcement maintained discretion, upon showing good cause, to extend the deadline for compliance with the undertaking.  DBSI paid a fine of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying the findings of the NYSE's Hearing Panel, DBSI consented to the penalty.	DBSI paid a fine of $1,650,000.00 in the manner and to the parties described in the final order.  Without admitting or denying the findings of the NYSE's Hearing Panel, DBSI consented to the penalty and undertook certain actions.
0001018490-07-000006	violationOfRegulations	12	Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management, Inc. ('DAMI') Control Affiliates of the Registrant	Docket/Case Number: 3-12513	21-DEC-2006	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(1)(v)	In reference to the 'Title of Action' noted above, please see response to question 10(c)(1)(vi)
0001018490-07-000006	subjectOfProceedings	1	Control Affiliates of the Registrant	Varies by jurisdiction	12-MAY-1999	Varies by jurisdiction	In the ordinary course of business, certain Control Affiliates of the Registrant are named as defendants in lawsuits or other proceedings in which allegations of violations of federal and/or state securities laws and regulations or in which allegations of violation of self-regulatory organization or commodity exchange rules are made.	Allegations are dismissed or are settled and separately reported.
0001018490-07-000006	violationOfRegulations	3	Deutsche Asset Management Inc. ('DeAM Inc.'), a Control Affiliate of the Registrant	Admin. Proceeding File No. 3-11226	19-AUG-2003	United States Securities and Exchange Commission.	The Registrant has not been the subject of this matter: On August 19, 2003, the Securities and Exchange Commission ('SEC') entered an administrative cease-and-desist order against Deutsche Asset Management Inc. ('DeAM Inc.'), an investment adviser under common control with Registrant. The administrative proceeding was titled In the Matter of Deutsche Asset Management, Inc., Admin. Proceeding File No. 3-11226. Under the terms of the Order, the SEC made findings, without admission or denial by DeAM Inc., that DeAM Inc. violated Section 206(2) of the Investment Advisers Act of 1940 (the 'Advisers Act') for voting client proxies in connection with a contested merger without first disclosing the circumstances of its investment banking affiliate's work on the proposed merger and the fact that this affiliate had intervened in the voting process.  Based on these findings, the Order censured DeAM Inc., required that DeAM Inc. cease and desist from committing violations of Section 206(2) of the Advisers Act, and required that DeAM Inc. pay a civil money penalty in the amount of $750,000.  The civil money penalty was paid on August 22, 2003.	The SEC made findings, without admission or denial by DeAM Inc., censured DeAM Inc., required that DeAM Inc. cease and desist from committing certain violations and pay a civil money penalty in the amount of $750,000.
