ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001285911-15-000005	31-DEC-2014	Dreyfus Transfer Inc.	SOME	N	SEC	Yes, filed amendment(s)		206	0	491334	390205	0									0
0001501141-15-000001	31-DEC-2014	Institutional Investor Trust	SOME	N	SEC	Not applicable		2309	7	7	7	0	0			Yes			2309	7	0
0001090027-15-000002	31-DEC-2014	PlanMember Services Corporation	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0000735407-15-000001	31-DEC-2014	Madison Gas and Electric Company/TA	SOME	N	SEC	Not applicable		1213	18352	18352	17063	4110	0			Yes			0	0	32
0000826613-15-000002	31-DEC-2014	Dominion Resources Services, Inc.	SOME	N	SEC	Not applicable		2158	132018	173333	111988	21962	0			Yes			0	0	211
0001387131-15-000985	31-DEC-2014	U.S. Bancorp Asset Management, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	1258	1258	0	0	0			Yes			75045	0	0
0000838981-15-000005	31-DEC-2014	The Northern Trust Company	NONE	N	BGFRS	Not applicable		201197	509331	509331	262034	0	0			Not Applicable	0	0	2584246	1957	13
0001145722-15-000001	31-DEC-2014	Bank of the Ozarks	NONE	N	FDIC	Not applicable		231	945	945	0	0									0
0000950123-15-004054	31-DEC-2014	State Farm Investment Management Corp.	SOME	N	SEC	Not applicable		0	36	36	36	0									0
0000735190-15-000002	31-DEC-2014	THE MONARCH CEMENT COMPANY	NONE	N	SEC	Not applicable		468	310	310	0	0									0
0000878029-15-000002	31-DEC-2014	Millburn Ridgefield Corporation	NONE	N	SEC	Not applicable		111	8350	8350	0	8350	0			Yes			3278	0	0
0001064418-15-000002	31-DEC-2014	Milliman, Inc.	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001410578-15-000112	31-DEC-2014	Pacific Global Investor Services, Inc.	NONE	N	SEC	Not applicable		755	9285	9285	8478	0	0			Yes			16527	52	0
0001178677-15-000002	31-DEC-2014	BNY Mellon Trust Company of Illinois	ALL	N	BGFRS	Not applicable															
0000350819-15-000002	31-DEC-2014	Gemisys Transfer Agents	NONE	N	SEC	Not applicable		329	20517	20517	0	0	0			Not Applicable			0	0	0
0000950123-15-004029	31-DEC-2014	Northeast Investors Trust	NONE	N	SEC	Not applicable		1659	0	9505	7132	0	0			Yes			58186	259	10
0001576747-15-000002	31-DEC-2014	Northeast Retirement Services, Inc.	NONE	N	SEC	Not applicable		2351	1	1	1	0	0			Not Applicable			2351	0	0
0000854729-15-000002	31-DEC-2014	UMB Bank, National Association	NONE	Y	OCC	Yes, filed amendment(s)		198	27168	27168	0	0	0			Yes			0	0	3
0001599918-15-000003	31-DEC-2014	Delaware Investments Fund Services Company	ALL	N	SEC	Not applicable															
0001169743-15-000002	31-DEC-2014	J. D. Clark & Co., Inc	SOME	Y	SEC	Yes, filed amendment(s)		286	40825	40825	354	0	0			Not Applicable			0	0	0
0000950123-15-004004	31-DEC-2014	Broadridge Corporate Issuer Solutions, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		59122	1505611	1505611	344838	185115	0			Yes			0	0	7168
0000831495-15-000002	31-DEC-2014	Delaware Service Company, Inc.	ALL	N	SEC	Not applicable															
0000950123-15-003984	31-DEC-2014	CenterPoint Energy, Inc.	NONE	N	SEC	Not applicable		2853	35440	35440	18604	7470	0			Yes			0	0	156
0001202046-15-000006	31-DEC-2014	Travelers Rest Restort, Inc.	NONE	N	SEC	Not applicable		85	843	0	0	0									0
0001144204-15-016897	31-DEC-2014	Campbell and Company LP	NONE	N	SEC	Yes, filed amendment(s)		491	16903	16903	0	0	0			Yes			0	0	0
0001410578-15-000109	31-DEC-2014	INTERNATIONAL BANK OF COMMERCE	NONE	N	FDIC	Not applicable		396	2205	0	0	1	0			Yes			0	0	0
0000793347-15-000008	31-DEC-2014	T. Rowe Price Retirement Plan Services, Inc.	NONE	N	SEC	Not applicable		0	0	7449000	7449000	0									0
0000771845-15-000003	31-DEC-2014	GEORGE RISK INDUSTRIES, INC.	NONE	N	SEC	Not applicable		25	1199	1199	0	0	0			Yes			0	0	0
0000794265-15-000002	31-DEC-2014	American Century Services, LLC	SOME	N	SEC	Not applicable		41528	1240211	1240211	1216144	0	0			Not Applicable			5884693	66381	99
0001418054-15-000002	31-DEC-2014	Russell Fund Services Company	SOME	N	SEC	Not applicable		0	0	0	0	0									0
0000848027-15-000003	31-DEC-2014	Deutsche Bank National Trust Company	SOME	N	OCC	Yes, filed amendment(s)		0	0	0	0	0									0
0000950123-15-003964	31-DEC-2014	Old National Bancorp	SOME	N	BGFRS	Not applicable		918	12714	12714	7159	5463	0			Yes			0	0	12
0000849542-15-000003	31-DEC-2014	BNY Mellon Investment Servicing (US) Inc.	SOME	Y	SEC	Yes, filed amendment(s)		2163744	8429261	8429261	8411945	0	0			Yes			63024293	351154	2685
0000793347-15-000004	31-DEC-2014	T. Rowe Price Services, Inc.	NONE	N	SEC	Not applicable		109957	4735726	4735726	4514425	4735726	0			Yes			28020157	75614	559
0000950123-15-003956	31-DEC-2014	Cronos Capital Corp.	SOME	N	SEC	Not applicable		3	238	238	0	0									75
0000939057-15-000138	31-DEC-2014	Security Federal Corporation	NONE	N	BGFRS	Not applicable		23	268	268	0	268									0
0001026006-15-000002	31-DEC-2014	Signature Stock Transfer, Inc.	NONE	N	SEC	Not applicable		8610	112729	3	0	3	0			Yes			0	0	5283
0000842657-15-000008	31-DEC-2014	DeAWM Service Company	ALL	N	SEC	Yes, filed amendment(s)															
0001295361-15-000001	31-DEC-2014	Capital Transfer Agency Inc	SOME	N	SEC	Not applicable		1490	11379	11379	0	1	0			Not Applicable			0	0	0
0001021742-15-000004	31-DEC-2014	The Peoples Bank	NONE	N	FDIC	Not applicable		47	3846	3846	457	2	0			Yes			0	0	1
0000838966-15-000001	31-DEC-2014	Huntington National Bank /OH/TA	NONE	Y	OCC	Not applicable		137	25265	25265	0	0	0			No	1	1	0	0	0
0001171520-15-000227	31-DEC-2014	BANK OF LOUISIANA	NONE	N	FDIC	Not applicable		53	1064	1064	0	0	0			Yes			0	0	0
0001431216-15-000001	31-DEC-2014	Citi Fund Services Ohio, Inc.	SOME	Y	OCC	Not applicable		146306	393050	393050	292358	0	0			Yes			4691622	65619	13
0001118414-15-000001	31-DEC-2014	Shenandoah Telecommunications Co	NONE	N	SEC	Not applicable		860	4804	4804	1321	62	0			Yes			0	0	0
0001447135-15-000003	31-DEC-2014	Platinum Stock Transfer, Inc.	NONE	N	SEC	Not applicable		29	2203	2203	0	0	0			Not Applicable			0	0	0
0001419454-15-000006	31-DEC-2014	Fidelity Business Services India Private Limited	NONE	Y	SEC	No, failed to file amendment(s)	No. Form TA-1 amendment submitted on December 18, 2014 was suspended on February 12, 2015, causing information to become inaccurate for longer than 60 calendar days.	0	0	0	0	0									0
0001133702-15-000004	31-DEC-2014	National Financial Services LLC	NONE	Y	SEC	Yes, filed amendment(s)		1465313	29776684	29776684	28364173	0	0			Not Applicable			183942236	2591976	6571
0000862124-15-000004	31-DEC-2014	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	No, failed to file amendment(s)	No. Form TA-1 amendment submitted on December 18, 2014 was suspended on February 12, 2015, causing information to become inaccurate for longer than 60 calendar days.	1606566	20199280	20199280	19986981	0	0			Not Applicable			463279352	1138432	113
0001419200-15-000001	31-DEC-2014	Atlantic Shareholder Services, LLC	NONE	N	SEC	Not applicable		6996	31362	31362	25610	0	0			Yes			176431	1933	23
0000869442-15-000002	31-DEC-2014	John Hancock Signature Services, Inc.	SOME	N	SEC	Not applicable		12359	416784	416784	392092	0	0			Yes			3578573	743105	115
0001145959-15-000002	31-DEC-2014	UMB Bank & Trust, National Association	ALL	N	OCC	Not applicable															
0000823579-15-000002	31-DEC-2014	COLONIAL STOCK TRANSFER COMPANY, INC.	NONE	N	SEC	Yes, filed amendment(s)		2133	62950	62950	0	33	0			Yes			0	0	0
0000734713-15-000003	31-DEC-2014	Graybar Electric Company, Inc.	ALL	N	SEC	Not applicable															
0000913181-15-000001	31-DEC-2014	Rydex Fund Services, LLC	SOME	Y	SEC	Yes, filed amendment(s)		3392	154371	154371	153868	0	0			Not Applicable			3939630	17084	28
0001492746-15-000003	31-DEC-2014	NAV Consulting, Inc.	NONE	N	SEC	Yes, filed amendment(s)		374	12066	10021	0	0	0			Not Applicable			0	0	0
0001458682-15-000002	31-DEC-2014	ClearTrust, LLC	SOME	Y	SEC	Yes, filed amendment(s)		3676	37411	37411	0	62	0			Yes			0	0	0
0000838935-15-000003	31-DEC-2014	NBT Bank, National Association	NONE	N	OCC	Not applicable		2040	7448	7448	4253	48	0			Yes			0	0	0
0001603694-15-000002	31-DEC-2014	The Ohio Valley Bank Company	NONE	N	BGFRS	Not applicable		187	2198	2198	1810	172	0			Yes			0	0	0
0001535872-15-000002	31-DEC-2014	Philadelphia Stock Transfer, Inc.	SOME	N	SEC	Yes, filed amendment(s)		792	9804	9804	75	237	0			Not Applicable			0	0	0
0001111830-15-000180	31-DEC-2014	Ultimus Fund Solutions, LLC	NONE	Y	SEC	Yes, filed amendment(s)		0	146953	149505	130321	0	0			Yes			384835	748	9
0001371431-15-000003	31-DEC-2014	The Bank of New York Mellon Trust Company, NA	ALL	Y	OCC	Not applicable															
0000735271-15-000001	31-DEC-2014	Otter Tail Corporation	SOME	N	SEC	Not applicable		626	14134	14134	11848	138	0			Yes			0	0	21
0001041134-15-000001	31-DEC-2014	EPIC Advisors, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001144204-15-015289	31-DEC-2014	BCCLP, Inc	NONE	N	SEC	Not applicable		881	79830	79830	0	0	0			Not Applicable			0	0	0
0001347211-15-000008	31-DEC-2013	Bay City Transfer Agency & Registrar	NONE	N	SEC	No, failed to file amendment(s)	Failed to File on the Change of the Owner's Name due to Marriage. TA Updated form Filed 3-10-15	441	3880	3880	0	0	0			Yes			441	15	0
0001545615-15-000001	31-DEC-2014	Hawaiian Electric Industries, Inc.	SOME	N	BGFRS	Not applicable		866	8057	29540	25881	437	0			Yes			0	0	18
0001022115-15-000002	31-DEC-2014	Southeastern Bank Financial Institution	NONE	N	FDIC	Not applicable		63	484	484	0	0									0
0000894189-15-001242	31-DEC-2014	U.S. BANCORP FUND SERVICES	NONE	Y	OCC	Not applicable		12332806	2361067	2361067	1878380	0	0			Not Applicable			12332806	309505	348
0001078782-15-000371	31-DEC-2014	ACTION STOCK TRANSFER CORPORATION	NONE	N	SEC	Not applicable		14472	101947	101947	0	13	0			Yes			0	0	0
0001445546-15-001467	31-DEC-2014	FTP Services LLC	NONE	N	SEC	Not applicable		0	20874	20874	0	0	0			Not Applicable			0	0	0
0000839266-15-000002	31-DEC-2014	Alerus Financial, N.A.	SOME	N	OCC	Not applicable		53	262	24	0	0									0
0001488312-15-000002	31-DEC-2014	Financial Data Services, Inc.	NONE	N	OCC	Not applicable		2479	44809	24377	24376	0	0			Not Applicable			41515	0	12
0000950123-15-003865	31-DEC-2014	Manning & Napier Advisors, LLC	ALL	N	SEC	Not applicable															
0001445546-15-001450	31-DEC-2014	FTP Services LLC	NONE	N	SEC	Not applicable		0	20874	20874	0	0	0			Not Applicable			0	0	0
0000855870-15-000001	31-DEC-2014	BOKF, NA	ALL	N	OCC	Not applicable															
0001000952-15-000002	31-DEC-2014	ACS Securities Services, Inc.	NONE	N	SEC	Not applicable		2271	74089	74089	0	0	0			Yes			0	0	143
0001562770-15-000002	31-DEC-2014	Virtus Fund Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		0	153987	153987	0	0	0			Yes			17336	0	0
0001214659-15-002030	31-DEC-2014	Quicksilver Stock Transfer, LLC	NONE	N	SEC	Not applicable		1162	17572	17572	0	9	0			Not Applicable			0	0	0
0001474589-15-000002	31-DEC-2014	Diamond Hill Capital Management, Inc. TA	ALL	N	SEC	Not applicable															
0001451950-15-000003	31-DEC-2014	Hickory Point Bank & Trust, fsb	NONE	N	OCC	Not applicable		2338	13868	13868	930	743	0			Yes			0	0	153
0001413398-15-000006	31-DEC-2014	Morgan Stanley Services Co Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	1225	1225	1225	0	0			Not Applicable			16065	0	0
0000066756-15-000037	31-DEC-2014	ALLETE, Inc.	SOME	N	SEC	Not applicable		0	25062	25062	22826	5041	0			Not Applicable			0	0	0
0000838587-15-000004	31-DEC-2014	The Juniata Valley Bank	NONE	N	FDIC	Not applicable		0	7	7	0	0									0
0000783027-15-000003	31-DEC-2014	Corporate Stock Transfer, Inc	NONE	N	SEC	Not applicable		12319	249804	249804	0	66	0			Yes			0	9605	0
0001535909-15-000004	31-DEC-2014	Jersey Stock Transfer LLC	SOME	Y	SEC	Not applicable		384	70847	70847	0	1	0			Yes			0	0	0
0000949738-15-000002	31-DEC-2014	Pear Tree Advisors, Inc./TA	NONE	N	SEC	Not applicable		0	21508	21508	0	0	0			Not Applicable			53851	32	0
0001511164-15-000136	31-DEC-2014	Island Capital Management, LLC DBA Island Stock Transfer	NONE	Y	SEC	Not applicable		11953	165378	165378	979	308	0			Yes			0	0	0
0000849542-15-000001	31-DEC-2014	BNY Mellon International Operations (India) Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000914717-15-000002	31-DEC-2014	Fenimore Asset Management Trust/TA	NONE	N	SEC	Not applicable		0	0	18408	1099	0									0
0000071138-15-000002	31-DEC-2014	Nevada Agency and Transfer Company	NONE	N	SEC	Not applicable		2440	24656	24656	0	292	0			Yes			0	0	140
0000920888-15-000004	31-DEC-2014	Andesa Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	138553	0	138553									0
0000857128-15-000002	31-DEC-2014	First Guaranty Bank/TA	NONE	N	FDIC	Not applicable		94	1438	1438	0	0	0			Yes			0	0	134
0001170078-15-000002	31-DEC-2014	Janus Services LLC	SOME	N	SEC	Not applicable		34941	1917029	1917029	1889662	0	0			Yes			4677727	17031	187
0000783027-15-000002	31-DEC-2014	Corporate Stock Transfer, Inc	NONE	N	SEC	Not applicable		11908	249804	249804	0	66	0			Yes			0	9605	0
0000735383-15-000002	31-DEC-2014	Hartford Administrative Sevices Company	SOME	N	SEC	Yes, filed amendment(s)		174354	509652	509652	492126	0	0			Not Applicable			3896559	21749	34
0001261763-15-000004	31-DEC-2014	Law Debenture Trust Company of New York	NONE	N	SEC	Not applicable		49	139	139	0	0									0
0001465533-15-000001	31-DEC-2014	Delaware Trust Company	NONE	N	SEC	Yes, filed amendment(s)		0	12	12	0	0									0
0001424537-15-000003	31-DEC-2014	Presidents Stock Transfer, Inc	NONE	N	SEC	Not applicable		977	2123	2123	0	0	0			Yes			0	0	0
0001401565-15-000002	31-DEC-2014	Regions Bank	NONE	N	BGFRS	Not applicable		58	2271	2271	0	0	0			Yes			0	0	3
0000738347-15-000002	31-DEC-2014	Norfolk Southern Corporation	SOME	N	SEC	Not applicable		11	238	238	0	0									0
0001139578-15-000002	31-DEC-2014	Harbor Services Group, Inc.	NONE	N	SEC	Yes, filed amendment(s)		4757	241227	241227	120979	0	0			Yes			1353012	352	0
0000216108-15-000001	31-DEC-2014	Nationwide Fund Management LLC	ALL	N	SEC	Not applicable															
0001626849-15-000004	31-DEC-2014	Premier Stock Transfer, LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000855086-15-000001	31-DEC-2014	First Financial Corporation	NONE	N	BGFRS	Not applicable		243	635	635	0	635									0
0001179131-15-000002	31-DEC-2014	BNY Mellon Trust of Delaware	ALL	N	FDIC	Yes, filed amendment(s)															
0000896448-15-000001	31-DEC-2014	UTG, Inc.	NONE	N	SEC	Not applicable		135	6592	6592	0	0	0			Yes			0	0	35
0000734924-15-000002	31-DEC-2014	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		18	389	389	0	2									2
0001410578-15-000059	31-DEC-2013	ESHARES INC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001021742-15-000002	31-DEC-2013	The Peoples Bank	NONE	N	FDIC	Not applicable		52	3973	3973	479	2	0			Yes			0	0	0
0001557183-15-000002	31-DEC-2014	Ascensus College Savings Recordkeeping Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		0	3368957	3368957	0	0	0			Not Applicable			0	0	6
0001144204-15-007948	31-DEC-2014	Parnassus Investments	NONE	N	SEC	Not applicable		0	66147	66147	66147	0	0			Yes			395025	0	0
0001004756-15-000003	31-DEC-2014	Volumetric Advisers, Inc.	NONE	N	SEC	Not applicable		0	800	800	795	0									0
0000871693-15-000002	31-DEC-2014	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Not applicable		1404	224655	224655	0	170	0			Yes			0	0	0
0001567137-15-000002	31-DEC-2014	Commerce Bank	SOME	N	BGFRS	Not applicable		1	154	154	0	0									0
0001470814-15-000001	31-DEC-2014	Great Lakes Fund Solution, Inc.	NONE	N	SEC	Not applicable		0	319	319	0	0									0
0000854889-15-000001	31-DEC-2014	West Suburban Bancorp, Inc.	NONE	N	BGFRS	Not applicable		233	869	0	0	0									0
0001140370-15-000002	31-DEC-2014	Stalt Incorporated	SOME	N	SEC	Not applicable		190	12920	12920	0	0	0			Yes			0	0	0
0000798947-15-000002	31-DEC-2014	Standard Registrar & Transfer Company, Inc.	NONE	N	SEC	Not applicable		3738	297890	297412	0	44	0			Yes			0	0	0
0001362479-15-000009	31-DEC-2014	GUARDIAN REGISTRAR & TRANSFER, INC.	SOME	N	SEC	Yes, filed amendment(s)		607	16124	16124	0	0	0			Yes			0	0	0
0001144204-15-004621	31-DEC-2014	The Park National Bank	NONE	N	OCC	Not applicable		794	4876	4876	1442	145	0			Yes			0	0	4
0001548847-15-000001	31-DEC-2014	CACEIS (USA) Inc.	SOME	N	SEC	Not applicable		602	1481	1481	0	0	0			Yes			0	0	0
0000839303-15-000001	31-DEC-2014	FirstMerit Bank, N.A.	NONE	N	OCC	Not applicable		1	107	107	0	0									0
0001550840-15-000001	31-DEC-2014	CACEIS (Canada) Limited	NONE	Y	SEC	Not applicable		602	1481	1481	0	0	0			Yes			0	0	0
0001010549-15-000039	31-DEC-2014	Securities Transfer Corporation	NONE	N	SEC	Not applicable		5900	245486	245486	0	341	0			Yes			0	0	301
0000774710-15-000001	31-DEC-2014	RESERVE PETROLEUM CO /ta	SOME	N	SEC	Not applicable		198	1619	1619	0	0	0			Yes			0	0	0
0000867457-15-000001	31-DEC-2014	Brunswick Bank and Trust	NONE	N	FDIC	Not applicable		21	211	0	0	0									0
0001409842-15-000002	31-DEC-2014	Acupay System LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001208431-15-000003	31-DEC-2014	Adams Asset Advisors, LLC	NONE	N	SEC	Not applicable		0	2	2	2	2									0
0000838874-15-000001	31-DEC-2014	First National Bank Alaska, Corporate Trust, PO Box 100720, Anchorage, AK  99510	NONE	N	OCC	Not applicable		50	487	487	0	487									0
0001023613-15-000003	31-DEC-2014	Citizens National Bank of Cheboygan	NONE	N	OCC	Not applicable		62	922	922	0	0									0
0001517107-15-000002	31-DEC-2014	People's United Bank	NONE	N	OCC	Not applicable		0	2116	2116	0	0	0			Yes			0	0	0
0001462985-15-000002	31-DEC-2014	The Business Advocate, Inc.	NONE	N	SEC	Not applicable		0	0	1	0	0									0
0001174540-15-000006	31-DEC-2014	Xerox HR Solutions, LLC	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001410578-15-000003	31-DEC-2014	Old Second Bancorp, Inc.	NONE	N	BGFRS	Not applicable		349	992	992	0	101									1
