ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000862124-07-000008	violationOfRegulations	4	National Financial Services Corporation	In the Matter of National Financial Services Corporation	17-JUN-1991	NYSE	National Financial Services Corporation, a member organization, violated SEC Regulation 240.15C3-3(B) and (D) in that it did not promptly obtain and thereafter maintain the physical possession or control of all fully paid securities and excess margin securities carried by it for the accounts of customer; SEC Regulation 240.15C3-3(E)(1) in that it failed on one or more occasions to maintain its reserve bank account at the level required by such regulation; SEC Regulation 240.15C3-3(E)(3) in that it inaccurately computed the amount required to be on deposit in its reserve bank account; SEC Regulation 240.17A-3(5) and Exchange Rule 440 in that it failed to make and keep current its books and records, and SEC Regulation 240.15C3-3(E)(1) in that it failed to ensure proper segregation of securities purchased for and intended to be deposited in its reserve bank account.	Consent to censure and fine of $25,000.
0000862124-07-000008	violationOfRegulations	3	Fidelity Brokerage Services LLC	In the Matter of Fidelity Brokerage Services LLC	31-JUL-2004	Securities and Exchange Commission	On July 7, 2004, the Firm (Fidelity Brokerage Services LLC) made an offer of settlement to the SEC and the Commission accepted the offer on July 31, 2004.  The Firm consented to the entry of an order finding that it had violated Section 17(A) of the Exchange Act and 17A-4(B)(4), thereunder, and had failed reasonably to supervise its employees.	The Firm agreed to a censure under Section 15(B)(4)(E), a cease and desist under Section 21C from violating Section 17(A) of the Exchange Act and 17A-4, thereunder, and a fine of $1,000.000.
0000862124-07-000008	violationOfRegulations	2	Fiserve Securities, Inc.	In the Matter of Fiserve Securities, Inc.	21-APR-2005	Securities and Exchange Commission	On April 21, 2005, Fiserve Securities, Inc. ('FSI'), without admitting or denying the findings, consented to the entry of a Securities and Exchange Commission ('SEC') order finding that it failed reasonably to supervise two employees in its New York City office and a senior vice president in its Philadelphia office.  The SEC found that the two employees engaged in a market timing scheme on behalf of two FSI hedge fund customers.  The SEC also found that the senior vice president engaged in a late trading and market timing scheme in his own account.	FSI agreed to a censure, to pay $5 million in disgorgement and prejudgement interest, and to pay a $10 million fine.
0000862124-07-000008	violationOfRegulations	1	National Financial Services Corporation	In the Matter of National Financial Services Corporation	10-JAN-1997	U.S. Securities and Exchange Commission	U.S. Securities and Exchange Commission, Administrative Proceeding #3-9217.  On January 10, 1997, an affiliate of the registrant, National Financial Services Corporation (NFSC) consented to the issuance of an Order by the Securities and Exchange Commission without admitting or denying the Commission?s findings.  The Order related to the extension of credit, in 1993, on a particular security that was not, at the time, a margin security under Regulation T.  Under the terms of the Order, NFSC consented to a censure and the payment of a civil penalty of $50,000.00.	Consent Agreement
0000862124-07-000008	sraViolationOfRules	21	Fidelity Distributors Corp and Fidelity Investments Institutional Services Company	In the matter of Fidelity Distributors Corp & Fidelity Investments Inst	08-MAY-2007	NASD	The registrant and an affiliated broker-dealer consented to a censure, a $400,000 fine for which they are jointly and severally liable, and to various undertakings, in connection with the NASD's allegations that (1) the firms violated NASD advertising rules by preparing and distributing misleading sales literature relating to Fidelity's Destiny I and II Systematic Investment Plans and (20 Fidelity did not adequately supervise the review of this sales literature in light of the unusual features of the Destiny products.	Firm & affiliate censured, fined $400,000 and undertakings re alleged violations of advertising rules and alleged failure to supervise ad review process.
0000862124-07-000008	sraViolationOfRules	19	Fidelity Brokerage Services, LLC	In the Matter of Fidelity Brokerage Services, LLC	12-MAR-2002	NASD	Fidelity Brokerage Services, LLC, (FBS) entered into a Letter of Acceptance, waiver and consent with the NASD in which FBS, without admitting or denying allegations, consented to the entry of findings that, over a 15-month period, FBS entered into 12 settlement agreements that failed to inform the customers that the confidentiality clauses contained in the agreements did not restrict their ability to communicate with self-regulatory organizations about the settlement	Letter of Acceptance, waiver and consent.  The AWC required a payment of a $5,000 fine.
0000862124-07-000008	sraViolationOfRules	20	National Financial Services LLC and three affiliated broker-dealers	In the Matter of National Financial Services LLC and three affiliated broker-dea	05-FEB-2007	NASD	National Financial Services LLC and three affiliated broker-dealers (Fidelity Brokerage Services LLC, Fidelity Investment Institutional Services Company, Inc., and Fidelity Distributors Corporation) consented to a censure, a $3.75 million fine for which they are jointly and severally liable, and to various undertakings in connection with the NASD's allegations that the firms (A) violated Exchange Act Rule 17A-4 and NASD Rule 3110 by failing to retain electronic communications in the format and for the length of time required by those rules; (B) violated NASD Rule 1031 by allowing employees who were neither required nor permitted to be registered to retain their registrations; (C) violated NASD Rule 3010 by failing to assign a registered supervisor to numerous registered persons; (D) failed to supervise the registration of employees and the process for retaining electronic communications; and (E) that with respect to affiliate Fidelity Distributors Corporation it failed to supervise its registered persons who accepted gifts and entertainment in violation of the firm's policies.	On February 5, 2007, the NASD entered an AWC in which National Financial Services LLC and three affiliated broker-dealers consented to a censure, a $3.75 million fine, for which they are jointly and severally liable and to various undertakings.
0000842653-07-000009	sraViolationOfRules	6	Performance Funds Distributor, Inc.	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (Performance Funds Distributor, Inc.).	See attachment below in item 12 (Performance Funds Distributor, Inc.).
0000842653-07-000009	sraViolationOfRules	7	Victory Capital Advisers, Inc.	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (Victory Capital Advisers, Inc.).	See attachment below in item 12 (Victory Capital Advisers, Inc.).
0000842653-07-000009	violationOfInvestmentRelatedRegulation	1	The BISYS Group, Inc. ('BGI')	Final Judgement on Consent	23-MAY-2007	United States District Court - Southern District of New York	See attachment below in Item 12 (BGI)	See attachment below in item 12 (BGI)
0000842653-07-000009	violationOfRegulations	1	BISYS Fund Services, Inc.	Administrative Proceedings	26-SEP-2006	U.S. Securities and Exchange Commission	See the attachment below in item 12.	See the attachment below in item 12.
0000842653-07-000009	falseStatementOrOmission	1	BISYS Fund Services, Inc.	Administrative Proceedings	26-SEP-2006	U.S. Securities and Exchange Commission	See the attachment below in item 12.	See the attachment below in item 12.
0000842653-07-000009	sraViolationOfRules	1	BISYS Fund Services Limited Partnership	Letter of Acceptance, Waiver and Consent	27-DEC-2005	NASD	See attachment below in item 12 (BISYS Fund Services Limited Partnership).	See attachment below in item 12 (BISYS Fund Services Limited Partnership).
0000842653-07-000009	sraViolationOfRules	2	Heartland Investor Services, LLC	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (Heartland Investor Services, LLC).	See attachment below in item 12 (Heartland Investor Services, LLC).
0000842653-07-000009	sraViolationOfRules	3	STI Classic Fund Services, Inc. (formerly known as Centura Funds Distributor, Inc.)	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (STI Classic Fund Services, Inc).	See attachment below in item 12 (STI Classic Fund Services, Inc).
0000842653-07-000009	sraViolationOfRules	4	Funds Distributor, Inc	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (Funds Distributor, Inc.).	See attachment below in item 12 (Funds Distributor, Inc.).
0000842653-07-000009	sraViolationOfRules	5	BISYS Distribution Services, Inc. (formerly known as Laudus Distributor, Inc.)	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (BISYS Distribution Services, Inc.).	See attachment below in item 12 (BISYS Distribution Services, Inc.).
0001002721-07-000015	sraViolationOfRules	4	Funds Distributor, Inc	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (Funds Distributor, Inc.).	See attachment below in item 12 (Funds Distributor, Inc.).
0001002721-07-000015	falseStatementOrOmission	1	BISYS Fund Services, Inc.	Administrative Proceedings	26-SEP-2006	U.S. Securities and Exchange Commission	See the attachment below in item 12a.	See the attachment below in item 12a.
0001002721-07-000015	sraViolationOfRules	1	BISYS Fund Services Limited Partnership	Letter of Acceptance, Waiver and Consent	27-DEC-2005	NASD	See attachment below in item 12b.	See attachment below in item 12b.
0001002721-07-000015	sraViolationOfRules	2	Heartland Investor Services, LLC	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (Heartland Investor Services, LLC).	See attachment below in item 12 (Heartland Investor Services, LLC).
0001002721-07-000015	violationOfRegulations	1	BISYS Fund Services, Inc.	Administrative Proceedings	26-SEP-2006	U.S. Securities and Exchange Commission	See the attachment below in item 12a.	See the attachment below in item 12a.
0001002721-07-000015	sraViolationOfRules	5	BISYS Distribution Services, Inc. (formerly known as Laudus Distributor, Inc.)	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (BISYS Distribution Services, Inc.).	See attachment below in item 12 (BISYS Distribution Services, Inc.).
0001002721-07-000015	sraViolationOfRules	6	Performance Funds Distributor, Inc.	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (Performance Funds Distributor, Inc.).	See attachment below in item 12 (Performance Funds Distributor, Inc.).
0001002721-07-000015	sraViolationOfRules	7	Victory Capital Advisers, Inc.	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (Victory Capital Advisers, Inc.).	See attachment below in item 12 (Victory Capital Advisers, Inc.).
0001002721-07-000015	violationOfInvestmentRelatedRegulation	1	The BISYS Group, Inc. ('BGI')	Final Judgement on Consent	23-MAY-2007	United States District Court - Southern District of New York	See attachment below in item 12	See attachment below in item 12
0001002721-07-000015	sraViolationOfRules	3	STI Classic Fund Services, Inc. (formerly known as Centura Funds Distributor, Inc.)	Letter of Acceptance, Waiver and Consent	18-MAY-2005	NASD	See attachment below in item 12 (STI Classic Fund Services, Inc.).	See attachment below in item 12 (STI Classic Fund Services, Inc.).
0000842657-07-000008	violationOfRegulations	9	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: File No. 3-10957	03-DEC-2002	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: The SEC alleged that DBSI failed to comply with certain aspects of the record-keeping requirements of Section 17(a) of the Exchange Act and Rule 17a-4 during the period from 1999 to (at least) 2001, in that it failed to preserve for three years, and/or to preserve in an accessible place for two years, all electronic mail communications (including interoffice memoranda) received and sent by its agents and employees that related to its business as a member of an exchange or as a broker or dealer. Resolution date: December 3, 2002. Within 90 days of the issuance of the order, unless otherwise extended by the staff of the Commission for good cause shown, DBSI undertook and agreed to inform the Commission in writing that it had completed its review and that it had established systems and procedures reasonably designed to achieve compliance with those laws, regulations, and rules concerning the preservation of electronic mail communications.  DBSI pursuant to Section 21c of the Exchange Act was ordered to cease and desist from committing or causing any violations and any future violations of Section 17(a) and Rule 17a-4.  In addition, DBSI paid a civil monetary penalty of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying the findings of the SEC's administrative proceeding, DBSI consented to pay the fine and comply with the final order.	DBSI was ordered to cease from committing or causing certain violations.   Without admitting or denying the findings of the SEC's proceeding, DBSI paid a monetary penalty and agreed to inform the Commission in writing regarding certain actions.
0000842657-07-000008	violationOfRegulations	10	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	CAF020064	22-NOV-2002	National Association of Securities Dealer, Inc.	The Registrant has not been the subject of this matter: The NASD alleged that DBSI (A) failed to keep electronic communications for three years and/or failed to preserve electronic mail communications for the first two years, in an accessible place in violation of section 17(a) of the Exchange Act, Rule 17a-4 thereunder, and NASD Rule 3110, and (B) had inadequate supervisory systems and procedures that were not reasonably designed to achieve compliance with section 17 (a), Rule 17a-4 thereunder and NASD Rule 3110 in violation of NASD Rule 3010. Resolution date: November 22, 2002. DBSI undertook to review its procedures regarding the preservation of electronic mail communications for compliance with the federal securities laws and the rules of the NASD and the Exchange. Within 90 days of the issuance of the order, unless otherwise extended by the staff of the NASD for good cause shown, DBSI undertook and agreed to inform the NASD in writing that it had completed its review and that it had established systems and procedures reasonably designed to achieve compliance with those laws, regulations, and rules concerning the preservation of electronic mail communications.  DBSI paid a civil monetary penalty of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying to the allegations of the NASD's AWC, DBSI consented to the sanctions.	DBSI paid a civil monetary penalty of $1,650,000.00 in the manner and to the parties described in the final order.  Without admitting or denying to the allegations of the NASD's AWC, DBSI consented to the sanctions, and undertook certain actions.
0000842657-07-000008	violationOfRegulations	11	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	02-223	15-NOV-2002	New York Stock Exchange	The Registrant has not been the subject of this matter: The NYSE alleged that DBSI violated Rule 440 and SEA section 17(a) and SEC Reg. 17a-4 by failing to preserve for a period of three years, and/or preserve in an accessible place for two years, electronic communications relating to the business of the firm and violated exchange Rule 342 by failing to reasonably supervise and control the activities of its employees to assure compliance with Exchange rules and Federal securities laws relating to retention of electronic communications. Resolution date: November 15, 2002. Within 90 days of the execution of the stipulation and consent, DBSI undertook and agreed to inform the Exchange in writing that it had completed its review and that it had systems and procedures in place reasonably designed to achieve compliance with those laws and rules concerning the preservation of electronic mail communications.  The NYSE's Division of Enforcement maintained discretion, upon showing good cause, to extend the deadline for compliance with the undertaking.  DBSI paid a fine of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying the findings of the NYSE's Hearing Panel, DBSI consented to the penalty.	DBSI paid a fine of $1,650,000.00 in the manner and to the parties described in the final order.  Without admitting or denying the findings of the NYSE's Hearing Panel, DBSI consented to the penalty and undertook certain actions.
0000842657-07-000008	violationOfRegulations	12	Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management Inc. ('DAMI'), Control Affiliates of the Registrant	Docket/Case Number: 3-12513	21-DEC-2006	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: Initiation date: 12/21/2006. Deutsche Investment Management Americas Inc. ('DIMA'), and Deutsche Asset Management, Inc. ('DAMI') which merged into DIMA as of 12/31/2006, serve as investment advisors to the DWS Scudder Funds. The SEC alledged DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by failing to effectively limit trading activity in DWS Scudder Funds. The SEC also alledged that DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by entering into market timing arrangements with investors. The SEC censured DIMA and DAMI and ordered DIMA and DAMI to pay $17.2 million in disgorgement, which will be deemed to be paid through payments made under a separate order by the New York Attorney General. The SEC also issued a cease and desist order against DIMA and DAMI. DIMA and DAMI are subject to certain undertakings regarding the conduct of its business in the future, including: formation of a code of ethics oversight committee to oversee all matters relating to issues arising under DIMA and DAMI's code of ethics; establishment of an internal compliance controls committee having overall compliance oversight responsibility of DIMA and DAMI; engagement of an independent compliance consultant to conduct a comprehensive review of the DIMA and DAMI's supervisory compliance and other policies and procedures designed to prevent and detect breaches of fiduciary duty, breaches of the code of ethics and Federal Securities Law violations by DIMA and DAMI and their employees; and within 120 days and in 2008, DIMA and DAMI shall undergo a compliance review by an independent third party.  DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement.  The entire amount is to be destributed to the affected DWS Scudder Funds.	DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement.  The entire amount is to be destributed to the affected DWS Scudder Funds.
0000842657-07-000008	registrationDeniedOrSuspended	4	Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management Inc. ('DAMI'), Control Affiliates of the Registrant	Docket/Case Number: 3-12513	21-DEC-2006	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: Initiation date: 12/21/2006. Deutsche Investment Management Americas Inc. ('DIMA'), and Deutsche Asset Management, Inc. ('DAMI') which merged into DIMA as of 12/31/2006, serve as investment advisors to the DWS Scudder Funds. The SEC alledged DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by failing to effectively limit trading activity in DWS Scudder Funds. The SEC also alledged that DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by entering into market timing arrangements with investors. The SEC censured DIMA and DAMI and ordered DIMA and DAMI to pay $17.2 million in disgorgement, which will be deemed to be paid through payments made under a separate order by the New York Attorney General. The SEC also issued a cease and desist order against DIMA and DAMI. DIMA and DAMI are subject to certain undertakings regarding the conduct of its business in the future, including: formation of a code of ethics oversight committee to oversee all matters relating to issues arising under DIMA and DAMI's code of ethics; establishment of an internal compliance controls committee having overall compliance oversight responsibility of DIMA and DAMI; engagement of an independent compliance consultant to conduct a comprehensive review of the DIMA and DAMI's supervisory compliance and other policies and procedures designed to prevent and detect breaches of fiduciary duty, breaches of the code of ethics and Federal Securities Law violations by DIMA and DAMI and their employees; and within 120 days and in 2008, DIMA and DAMI shall undergo a compliance review by an independent third party.  DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement.  The entire amount is to be destributed to the affected DWS Scudder Funds.	DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement.  The entire amount is to be distributed to the affected DWS Scudder Funds.
0000842657-07-000008	sraViolationOfRules	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: File No. 3-10957	03-DEC-2002	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi)
0000842657-07-000008	registrationDeniedOrSuspended	1	Scudder Kemper Investments, Inc. ('Scudder Kemper'), a Control Affiliate of the Registrant, and Gary P. Johnson	Docket/Case Number: 3-10121	22-DEC-1999	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v)	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi).
0000842657-07-000008	registrationDeniedOrSuspended	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. 3-12514	19-JAN-2007	United States Securities and Exchange Commission	In reference the 'Title of Action' noted above, please see response to question 10(c)(1)(v).	In reference the 'Title of Action' noted above, please see response to question 10(c)(1)(vi).
0000842657-07-000008	registrationDeniedOrSuspended	3	Deutsche Bank Trust Company Americas ('DBTCA'), a Control Affiliate of the Registrant	Docket/Case Number: 3-12526	09-JAN-2007	United States Securities and Exchange Commission	In reference the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference the 'Title of Action' noted above, please see response to question 10(c)(2)(vi).
0000842657-07-000008	sraFalseStatementOrOmission	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: NYSE DEC. 04-128	27-AUG-2004	New York Stock Exchange	The Registrant has not been the subject of this matter: Initiation date: August 2, 2004.  The NYSE charged violations of NYSE Rules 401, 472, and 476(A)(6) in connection with alleged conflicts of interest resulting from investment banking influence over research analysts; the issuance of research reports affected by those conflicts of interest; payments to and from other securities firms and the receipt of payments from issuers for research; and the non-disclosure of such payments.  The NYSE also charged violations of NYSE Rule 342 for allegedly not adequately supervising its research analysts in order to prevent conflicts of interest, as well as NYSE Rule 476(A)(11) for allegedly not promptly producing e-mail.  The current status is closed on August 27, 2004.  Without admitting or denying the allegations, DBSI agreed to a stipulation and consent with the NYSE, and to pay $87.5 million.  The Stipulation and Consent included undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI has agreed to pay: (I) $50 million, offset in the amount of $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.	Closed on August 27, 2004. Without admitting or denying the allegations, DBSI agreed to a stipulation and consent with the NYSE, and to pay $87.5 million
0000842657-07-000008	sraFalseStatementOrOmission	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: CAF040062	20-AUG-2004	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Initiation date: August 20, 2004.  The NASD charged violations of NASD Rules 2110, 2210(D)(1), and 2210(D)(2) in connection with alleged conflicts of interest resulting from investment banking influence over research analysts; the issuance of research reports affected by those conflicts of interest; payments to and from other securities firms and the receipt of payments from issuers for research; and the non-disclosure of such payments.  The NASD also charged violations of NASD Rule 3010 for allegedly not adequately supervising its research analysts in order to prevent conflicts of interests, as well as NASD Rule 2110 for allegedly not promptly producing e-mail.  The current status is closed on August 20, 2004.  Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent with the NASD and to pay $87.5 million.  The WAC included undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI has agreed to pay: (I) $50 million, offset in the amount of $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.	Closed on August 20, 2004.  Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent with the NASD and to pay $87.5 million.
0000842657-07-000008	sraViolationOfRules	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	CAF020064	22-NOV-2002	National Association of Securities Dealer, Inc.	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi)
0000842657-07-000008	sraViolationOfRules	3	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	02-223	15-NOV-2002	New York Stock Exchange	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question  10(c)(2)(vi)
0000842657-07-000008	sraViolationOfRules	4	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: NYSE DEC. 04-128	27-AUG-2004	New York Stock Exchange	In reference to the 'Title of Action' noted above, please see response to question 10(e)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question  10(e)(1)(vi).
0000842657-07-000008	sraViolationOfRules	5	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: CAF040062	20-AUG-2004	National Association of Securities Dealers, Inc.	In reference to the 'Title of Action' noted above, please see response to question 10(e)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question  10(e)(1)(vi).
0000842657-07-000008	sraViolationOfRules	6	Deutsche Morgan Grenfell Inc. ('DMGI'), a Control Affiliate of the Registrant	NASD Unknown	11-SEP-1991	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Initiation date: September 11, 1991.  The National Association of Securities Dealers, Inc. alleged violation of Article III, Sections 1 and 41 with respect to the reporting of transactions in certain Non-NASDAQ over-the-counter securities by DMGI.  The current status is: closed on September 11, 1991.  DMGI consented to the entry of an Order Making Findings and Imposing Sanctions.	Closed on September 11, 1991.  DMGI consented to the entry of an Order Making Findings and Imposing Sanctions.
0000842657-07-000008	sraViolationOfRules	10	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: CMS970066AWC	12-JAN-1998	National Association of Securities Dealers, Inc. Market Regulation Department	The Registrant has not been the subject of this matter: Initiation date: January 10, 1997.    Description of the Action: As a result of a routine examination of Deutsche Bank Securities Inc. ('DBSI'), the NASDR alleged violations of SEC Rule 17A-3 and NASD Conduct Rule 3110(E) for DBSI's failure to correctly prepare order memorandum.  Disposition of the Proceeding: Resolution Date: January 12, 1998.  Without admitting or denying the allegations, DBSI agreed to a letter of Acceptance, Waiver, and Consent ('AWC') and to pay $2,500.00.  In addition, DBSI agreed to implement and provide the NASD staff within sixty days of the AWC revised written supervisory procedures concerning recordkeeping.  The fine was paid on February 4, 1998.	Resolution Date: January 12, 1998.  Without admitting or denying the allegations, DBSI agreed to a letter of Acceptance, Waiver, and Consent ('AWC') and to pay $2,500.00.
0000842657-07-000008	sraViolationOfRules	7	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: 01-148	26-SEP-2001	New York Stock Exchange, Inc.	The Registrant has not been the subject of this matter: Date initiated: August 9, 2001.  Description of the Action: Deutsche Bank Securities Inc. was alleged to have: violated SEC Reg. 240.15C2-8(C) by failing to provide preliminary prospectuses to customers who indicated interest in purchasing initial public offerings; violated Exchange Rule 410 by failing to include terms of the order on tickets transmitted to the floor; violated Exchange Rule 440 and SEC Reg. 240.17A-3(A)(6) by failing to maintain a memorandum of orders; violated Exchange Rule 440 and SEC Regs.  240-17A-3 and 17A-4 by failing to preserve required books and records; violated Exchange Rule 342.16 in that a branch failed to properly supervise and approve outgoing correspondence; and violated Exchange Rule 342 by failing to reasonably supervise and provide appropriate supervisory procedures to determine that delegated authority is being properly exercised.  Disposition of the Proceeding: Resolution date: September 26, 2001. Without admitting or denying the allegations, the firm consented to the findings. A fine of $100,000 was paid on September 25, 2001.	Resolution date:  September 26, 2001.  Without admitting or denying the allegations, the firm consented to the findings.  A fine of $100,000 was paid on September 25, 2001.
0000842657-07-000008	sraViolationOfRules	8	Deutsche Bank Alex Brown Inc., a Control Affiliate of the Registrant.  See also Description of the Action	Docket/Case Number: CMS010156AWC	01-OCT-2001	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Alex. Brown is NKA Deutsche Bank Securities Inc. ('DBSI') which is the legal name for this US registered broker-dealer. Deutsche Bank Capital Corporation was the predecessor firm of Deutsche Bank Securities Inc. 'Deutsche Bank Alex. Brown, a division of Deutsche Bank Securities Inc.' is the marketing name for its retail brokerage activities. DBSI was formerly known as Deutsche Banc Alex. Brown, Inc. ('DBAB') and prior as DB Alex. Brown LLC ('Alex. Brown LLC'), and prior as BT Alex. Brown Incorporated ('BTAB'). BTAB succeeded to the business of Alex. Brown & Sons Incorporated ('Alex. Brown') and BT Securities Corporation ('BTSec'). Alex. Brown had earlier succeeded to the broker-dealer business of Alex. Brown & Sons, which had later been named Alex. Brown Partners, a Maryland Limited Partnership (the 'partnership'). BTSec was the former FRA ? 20 subsidiary of Bankers Trust Corporation.  Description of the Action: In connection with MRD Review #2000271404613, the NASDR alleged that Deutsche Bank Alex Brown Inc. ('DBAB') violated NASD Rule 4613.  NASDR alleged that on ten occasions from July 1, 2000, to September 30, 2000, DBAB, a market maker in the subject securities, without making reasonable efforts to avoid a locked or crossed market by executing transactions with all market participants whose quotations would be locked or crossed, entered a bid or asked quotation in the NASDAQ Stock Market which caused a locked or crossed market condition to occur in each instance.  Disposition of the Proceeding: Resolution Date:  October 1, 2001.  Without admitting or denying the allegations, DBAB agreed to a letter of Acceptance, Waiver, and Consent and to pay a fine of $3,000.00.  The fine was paid on October 30, 2001.	Resolution Date:  October 1, 2001.  Without admitting or denying the allegations, DBAB agreed to a letter of Acceptance, Waiver, and Consent and to pay a fine of $3,000.00.  The fine was paid on October 30, 2001.
0000842657-07-000008	sraViolationOfRules	9	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: CMS960225	06-FEB-1998	National Association of Securities Dealers, Inc. Market Regulation Committee	The Registrant has not been the subject of this matter: Initiation date: January 10, 1997.   Description of the Action: The complaint alleged violation of: NASD Marketplace Rules 4632, 4642, and 6130(D)(7), in that Deutsche Bank Securities Inc. ('DBSI') failed to timely and accurately report NASDAQ NMS and NASDAQ small cap transactions; Rule 6620 for DBSI's failure to timely and accurately report OTC equity securities transactions; and NASD Conduct Rule 2110 and 3110 for DBSI's failure to supervise.  Disposition of the Proceeding: Resolution date: February 6, 1998.  Without admitting or denying the allegations of the complaint, DBSI consented, for the purposes of this proceeding only, to the entry of findings of facts and violations consistent with the allegations of the complaint.  DBSI was censured and fined $12,500.00.	Resolution date: February 6, 1998.  Without admitting or denying the allegations of the complaint, DBSI consented, for the purposes of this proceeding only, to the entry of findings of facts and violations.  DBSI was censured and fined $12,500.00.
