ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000842657-08-000013	violationOfRegulations	7	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	File No. 3 12514	19-JAN-2007	United States Securities and Exchange Commission	In reference to the Title of Action noted above, please see response to question 10(c)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(c)(1)(vi).
0000842657-08-000013	violationOfRegulations	11	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	02 223	15-NOV-2002	New York Stock Exchange	The Registrant has not been the subject of this matter. The NYSE alleged that DBSI violated Rule 440 and SEA section 17(a) and SEC Reg. 17a(4) by failing to preserve for a period of three years, and or preserve in an accessible place for two years, electronic communications relating to the business of the firm and violated exchange Rule 342 by failing to reasonably supervise and control the activities of its employees to assure compliance with Exchange rules and Federal securities laws relating to retention of electronic communications. Resolution date: November 15, 2002. Within 90 days of the execution of the stipulation and consent, DBSI undertook and agreed to inform the Exchange in writing that it had completed its review and that it had systems and procedures in place reasonably designed to achieve compliance with those laws and rules concerning the preservation of electronic mail communications. The NYSE Division of Enforcement maintained discretion, upon showing good cause, to extend the deadline for compliance with the undertaking. DBSI paid a fine of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order. Without admitting or denying the findings of the NYSE Hearing Panel, DBSI consented to the penalty.	DBSI paid a fine of $1,650,000.00 in the manner and to the parties described in the final order. Without admitting or denying the findings of the NYSE Hearing Panel, DBSI consented to the penalty and undertook certain actions.
0000842657-08-000013	violationOfRegulations	12	Deutsche Investment Management Americas Inc. (DIMA) and Deutsche Asset Management Inc. ('DAMI'), Control Affiliates of the Registrant	Docket Case Number 3 12513	21-DEC-2006	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter. Initiation date, 12 21 2006. Deutsche Investment Management Americas Inc. (DIMA), and Deutsche Asset Management, Inc. (DAMI) which merged into DIMA as of 12 31 2006, serve as investment advisors to the DWS Scudder Funds. The SEC alleged DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by failing to effectively limit trading activity in DWS Scudder Funds. The SEC also alleged that DIMA and DAMI breached their fiduciary duty to certain DWS Scudder Funds by entering into market timing arrangements with investors. The SEC censured DIMA and DAMI and ordered DIMA and DAMI to pay $17.2 million in disgorgement, which will be deemed to be paid through payments made under a separate order by the New York Attorney General. The SEC also issued a cease and desist order against DIMA and DAMI. DIMA and DAMI are subject to certain undertakings regarding the conduct of its business in the future, including, formation of a code of ethics oversight committee to oversee all matters relating to issues arising under DIMA and DAMIs code of ethics, establishment of an internal compliance controls committee having overall compliance oversight responsibility of DIMA and DAMI, engagement of an independent compliance consultant to conduct a comprehensive review of the DIMA and DAMI supervisory compliance and other policies and procedures designed to prevent and detect breaches of fiduciary duty, breaches of the code of ethics and Federal Securities Law violations by DIMA and DAMI and their employees; and within 120 days and in 2008, DIMA and DAMI shall undergo a compliance review by an independent third party. DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement. The entire amount is to be distributed to the affected DWS Scudder Funds.	DIMA and DAMI were ordered to pay, jointly and severally, $17.2 million in disgorgement. The entire amount is to be distributed to the affected DWS Scudder Funds.
0000842657-08-000013	violationOfRegulations	8	Deutsche Bank Trust Company Americas (DBTCA), a Control Affiliate of the Registrant	Docket Case Number 3 12526	09-JAN-2007	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter. Amended Filing Date, 01 09 2007. On January 9, 2007, Deutsche Bank Trust Company Americas (DBTCA) settled an administrative action with the SEC. The action alleged that between January 2003 and June 2004, DBTCA and two other firms each failed to conduct auctions for auction rate securities according to procedures set forth in issuers and broker dealers disclosure documents. Specifically, all three firms allegedly accepted new or revised bids after the submission deadline and allowed broker dealers to submit bids to prevent failed auctions. DBTCA and another firm also allegedly allowed bids to prevent all hold auctions. The SEC alleged that by engaging in these practices, the firms caused violations of Section 17(A)(2) of the Securities Act of 1933. Without admitting or denying the SECs allegations, DBTCA and the other firms consented to the entry of an order which (1) requires each firm to cease and desist from committing or causing any violations and future violations of section 17(A)(2) of the Securities Act, (2) requires each firm to provide certain disclosures of its material and current auction practices and procedures, and (3) requires each firm, not later than six months after the date of order, to have its CEO or General Counsel certify that it has implemented procedures in accordance with the auction procedures disclosed in the disclosure documents and any supplemental disclosures related to auction rate securities area. In addition, the firms have undertaken to make payments which are based upon their relative market share and their conduct. DBTCA payment will be $750,000.	Without admitting or denying the SEC allegations, DBTCA and the other firms consented to an order. In addition, the firms have undertaken to make payments which are based upon their relative market share and their conduct. DBTCA will pay $750,000.
0000842657-08-000013	violationOfRegulations	9	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case Number File No. 3 10957	03-DEC-2002	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: The SEC alleged that DBSI failed to comply with certain aspects of the record-keeping requirements of Section 17(a) of the Exchange Act and Rule 17a(4) during the period from 1999 to (at least) 2001, in that it failed to preserve for three years, and or to preserve in an accessible place for two years, all electronic mail communications (including interoffice memoranda) received and sent by its agents and employees that related to its business as a member of an exchange or as a broker or dealer. Resolution date, December 3, 2002. Within 90 days of the issuance of the order, unless otherwise extended by the staff of the Commission for good cause shown, DBSI undertook and agreed to inform the Commission in writing that it had completed its review and that it had established systems and procedures reasonably designed to achieve compliance with those laws, regulations, and rules concerning the preservation of electronic mail communications. DBSI pursuant to Section 21c of the Exchange Act was ordered to cease and desist from committing or causing any violations and any future violations of Section 17(a) and Rule 17a(4). In addition, DBSI paid a civil monetary penalty of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order. Without admitting or denying the findings of the SEC administrative proceeding, DBSI consented to pay the fine and comply with the final order.	DBSI was ordered to cease from committing or causing certain violations. Without admitting or denying the findings of the SEC proceeding, DBSI paid a monetary penalty and agreed to inform the Commission in writing regarding certain actions.
0000842657-08-000013	violationOfRegulations	10	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CAF020064	22-NOV-2002	National Association of Securities Dealer, Inc.	The Registrant has not been the subject of this matter. The NASD alleged that DBSI (A) failed to keep electronic communications for three years and or failed to preserve electronic mail communications for the first two years, in an accessible place in violation of section 17(a) of the Exchange Act, Rule 17a(4) thereunder, and NASD Rule 3110, and (B) had inadequate supervisory systems and procedures that were not reasonably designed to achieve compliance with section 17 (a), Rule 17a(4) thereunder and NASD Rule 3110 in violation of NASD Rule 3010. Resolution date IS November 22, 2002. DBSI undertook to review its procedures regarding the preservation of electronic mail communications for compliance with the federal securities laws and the rules of the NASD and the Exchange. Within 90 days of the issuance of the order, unless otherwise extended by the staff of the NASD for good cause shown, DBSI undertook and agreed to inform the NASD in writing that it had completed its review and that it had established systems and procedures reasonably designed to achieve compliance with those laws, regulations, and rules concerning the preservation of electronic mail communications. DBSI paid a civil monetary penalty of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order. Without admitting or denying to the allegations of the NASD AWC, DBSI consented to the sanctions.	DBSI paid a civil monetary penalty of $1,650,000.00 in the manner and to the parties described in the final order. Without admitting or denying to the allegations of the NASD AWC, DBSI consented to the sanctions, and undertook certain actions.
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	28	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : SEC.CO 05 02	21-JUN-2005	The District of Columbia Department of Insurance, Securities and Banking	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	32	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 02 11 06 S	01-JUL-2005	The Office of the Mississippi Secretary of State, Business Regulation	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	29	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	File No.105 185 JN	11-AUG-2005	The Nevada Secretary of State, Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	30	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 05 02	26-JUL-2005	The State of Wyoming Secretary of State	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	31	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no: 05 0021 CO	11-AUG-2005	The Indiana Office of the Secretary of State, Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	33	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1273373	26-AUG-2005	The State of North Dakota Securities Department	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	34	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1274034	25-AUG-2005	The Utah Division of Securities, Department of Commerce	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	35	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1276422	30-SEP-2005	The West Virginia Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrFalseStatementOrOmission	46	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1328168	19-OCT-2006	The State of Louisiana Office of Financial Institutions Securities Division	The Registrant has not been the subject of this matter: In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts      ratings and projections; and the use of independent, third     party research services. DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act. The State of Louisiana Office of Financial Institutions Securities Division charged DBSI with violations of the Louisiana Securities Law in connection with alleged inappropriate influence by investment banking over research analysts, failure to manage such conflicts, failure to establish and maintain adequate policies and procedures, and failure to promptly produce requested e     mail communications. Without admitting or denying the allegations, DBSI agreed to the entry of an administrative order by the Office of Financial Institutions Securities Division. DBSI was subject to a cease and desist order, and paid $395,990 to Louisiana on 8     02     06. This amount is part of a global settlement previously disclosed by DBSI on 10     13     04. Additionally, under the global settlement, DBSI agreed to undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts      ratings and projections; and the use of independent, third  party research services.	Without admitting or denying the allegations, DBSI agreed to the entry of an administrative order by the Office of Financial Institutions Securities Division. DBSI was subject to a cease and desist order, and paid $395,990 to Louisiana on 8 02 06.
0000842657-08-000013	fsrFalseStatementOrOmission	47	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	ODS File No.05 058	12-OCT-2006	The State of Oklahoma Department of Securities	The Registrant has not been the subject of this matter: In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts      ratings and projections; and the use of independent, third     party research services. DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act. The state of Oklahoma Department of Securities charged DBSI with violations of Predecessor Act and     or the rules of the Oklahoma Securities Commission and the Administrator of the Department of Securities in connection with alleged inappropriate influence by investment banking over research analysts, failure to manage such conflicts, failure to establish and maintain adequate policies and procedures, and failure to promptly produce requested e     mail communications. Without admitting or denying the allegations, DBSI agreed to the entry of an administrative consent order with State of Oklahoma Department of Securities. DBSI was subject to a cease and desist order, and paid $305,758 to Oklahoma on 8     02     06. This amount is part of a global settlement previously disclosed by DBSI on 10     13     04.  Additionally, under the global settlement, DBSI agreed to undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts      ratings and projections; and the use of independent, third     party research services.  The State of Oklahoma Department of Securities charged DBSI with violations of Predecessor Act and     or the rules of the Oklahoma Securities Commission and the Administrator of the Department of Securities in connection with alleged inappropriate influence by investment banking over research analysts, failure to manage such conflicts, failure to establish and maintain adequate policies and procedures, failure to promptly produce requested e     mail communications.	Without admitting or denying the allegations, DBSI agreed to the entry of an administrative consent order with State of Oklahoma Department of Securities. DBSI was subject to a cease and desist order, and paid $305,758 to Oklahoma on 8 02 06.
0000842657-08-000013	fsrFalseStatementOrOmission	48	Deutsche Bank Securities Inc., Deutsche Investment Management Americas Inc.and Deutsche Asset Management, Inc.,  Affiliates	Occurrence 1337345	31-JAN-2007	NYAG	The Registrant has not been the subject of this matter: Initiation date: 12     21     2006. Deutsche Investment Management Americas Inc., and Deutsche Asset Management, Inc. serve as investment advisors to the DWS Scudder Funds. The NYAG alleged DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC. breached their fiduciary duty to certain DWS Scudder Funds by failing to effectively limit trading activity in DWS Scudder Funds. The NYAG also alleged that DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC. breached their fiduciary duty to certain DWS Scudder Funds by entering into market timing arrangements with investors. The NYAG alleged that Deutsche Bank Securities Inc. (     DBSI     ), through the activity of one of its registered representatives, facilitated market timing and a form of late trading by a client. The NYAG alleged that the former registered representative received and entered orders to purchase, redeem or exchange mutual fund shares after 4:00 P.M. eastern time market close on certain occasions where customer orders received before 4:00 P.M. were blocked by fund companies as market timing trades. The customer orders entered into after 4:00 P.M. served as substitute orders for those that had been previously received and blocked before 4:00 P.M. Without Deutsche Asset Management, Inc. admitting or denying the allegations, DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC., DEUTSCHE ASSET MANAGEMENT, INC., and DBSI agreed to pay, jointly and severally, $102.3 million in disgorgement. DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC. also agreed to pay $20 million in a civil penalty. The entire amount of $123.3 million is to be distributed for the benefit of the shareholders of the affected DWS Scudder Funds. DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC. are subject to certain undertakings regarding the conduct of their business in the future, including: formation of a code of ethics oversight committee to oversee all matters relating to issues arising under DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC.   code of ethics; establishment of an internal compliance controls committee having overall compliance oversight responsibility of DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC.; engagement of an independent compliance consultant to conduct a comprehensive review of DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC.    supervisory, compliance, and other policies and procedures designed to prevent and detect breaches of fiduciary duty, breaches of the code of ethics, and Federal Securities law violations by DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC. and their employees; and commencing in 2008, DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DEUTSCHE ASSET MANAGEMENT, INC. shall undergo a compliance review by an independent third party.  The fine will be placed into escrow on or about January 31, 2007.	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi)
0000842657-08-000013	fsrFalseStatementOrOmission	49	Deutsche Investments Management Americas, Inc. and Deutsche Asset Management Inc.  contol Affiliates of the Registrant	Occurrence 1339522	04-JAN-2007	Illinois Securities Department	The Registrant has not been the subject of this matter: Initiation date: 12     28     2006. On December 19, 2006, Deutsche Bank AG London Branch (     DB London     ) received notice that the Comision Nacional Del Mercado (     CNMV     ) received approval to sanction DB London in respect of an equity placement (block trade) executed in shares of Spanish company Ebro Puleva in February 2004. The CNMV alleged that, pursuant, to prospectus describing the placement, DB London imposed upon itself an obligation not to carry out any market sound or wall crossing activities prior to the close of the Madrid market and approval of the short prospectus by the CNMV on the date of the transaction. The CNMV argued that DB London breached this obligation by approaching three investors to determine market interest prior to the market close. DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI are subject to certain undertakings regarding the conduct of its business in the future, including: formation of a code of ethics oversight committee to oversee all matters relating to issues arising under DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI     s code of ethics; formation of a code of ethics oversight committee to oversee all matters relating to issues arising under DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI     s code of ethics; establishment of an internal compliance controls committee having overall compliance oversight responsibility of DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI; engagement of an independent compliance consultant to conduct a comprehensive review of DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI     s supervisory compliance and other policies and procedures designed to prevent and detect breaches of fiduciary duty, breaches of the code of ethics and Federal Securities law violations by DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI and their employees; and within 120 days and in 2008, DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI shall undergo a compliance review by an independent third party. DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI were ordered to pay, jointly and severally, $2 million to the Illinois Securities Department Audit and Enforcement Fund and $4 million to the Illinois Securities Department Investors Education Fund.  The first payment of $3 million (consisting of $2 million to the Illinois Securities Department Audit and Enforcement Fund and $1 million to the Illinois Securities Department Investors Education Fund) were made on January 4, 2007.  Three payments of $1 million each to the Illinois Securities Department Investors Education Fund are due on December 3, 2007, December 1, 2008 and December 1, 2009.DEUTSCHE INVESTMENT MANAGEMENT AMERICAS INC. and DAMI were ordered to pay, jointly and severally, $2 million to the Illinois Securities Department Audit and Enforcement Fund and $4 million to the Illinois Securities Department Investors Education Fund.  The first payment was made 1     4     07.  Deutsche Bank Securities Inc. (     DBSI     ), a Control Affiliate of the RegistrantDocket     Case #: Securities Division No. 2002     08942007     01     30Securities Commissioner of MarylandThe Registrant has not been the subject of this matter: Initiation date: 10     26     2006. In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts      ratings and projections; and the use of independent, third     party research services. DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 millio	DIMA and DAMI were ordered to pay, jointly and severally, $2 million to the Illinois Securities Department Audit and Enforcement Fund and $4 million to the Illinois Securities Department Investors Education Fund. The first payment was made 1 4 07.
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	36	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no: SEU 2005 036 B	17-OCT-2005	The State of Hawaii Department of Commerce and Consumer Affairs	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	37	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 05 17 05 144I	02-NOV-2005	The Montana State Auditors Office Securities Department	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	38	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. 05 010 M	04-NOV-2005	The State of Michigan Office of Financial and Insurance Services	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	39	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : CO 2005 7083 S	07-DEC-2005	The State of Connecticut Department of Banking	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	40	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 04CV06909	31-JAN-2006	The State of South Dakota Division of Securities	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	41	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	FILE NO. 06025	16-JUN-2006	The Securities Division of the Attorney General of the State of South Carolina	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	42	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	FILE NO. 05 005	26-JUN-2006	The Tennessee Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	43	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : IC06 CDO 07	31-MAY-2006	The Texas State Securities Board	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	44	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CASE NO. 0600247	20-JUL-2006	The Illinois Securities Department	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	45	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1328168	19-OCT-2006	The State of Louisiana Office of Financial Institutions Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	46	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	ODS File No.05 058	12-OCT-2006	The State of Oklahoma Department of Securities	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	47	Scudder Investor Services, Inc. (SISI), a Control Affiliate of the Registrant. See also Description of the Action	Docket Case Number: IC05 CAF 11	22-APR-2005	State of Texas Securities Commissioner	The Registrant has not been the subject of this matter: Scudder Investments Service Company, formerly known as Kemper Service Company (     KSvC     ); Scudder Distributors, Inc., formerly known as Kemper Distributors Inc. (     KDI     ); Deutsche Investment Management Americas Inc., formerly, Scudder Kemper Investments, Inc. (     Scudder Kemper     ): and SISI are wholly owned, indirect and     or direct subsidiaries of Deutsche Bank Americas Holding Corp.  Initiation date: April 22, 2005.  SISI did not timely submit to the State of Texas Securities Commissioner the information concerning the change in its designated officer as reflected on its certificate of registration, with the fee.  The current status is closed on April 22, 2005.  SISI paid a monetary fine of $700.  Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded.	The current status is closed on April 22, 2005.  SISI paid a monetary fine of $700.  Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded.
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	48	Deutsche Bank Securities Inc. (DBSI) Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management, Inc. ('DAMI'), Affiliates	Occurrence 1337345	31-JAN-2007	NYAG	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	49	Deutsche Investment Management Americas, Inc. (DIMA) and Deutsche Asset Management Inc. (DAMI), Control Affiliates of the Registrant	Occurrence 1339522	04-JAN-2007	Illinois Securities Department	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	50	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no Securities Division No. 2002 0894	30-JAN-2007	Securities Commissioner of Maryland	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	51	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. AP 06 49	03-NOV-2006	State of Missouri Commissioner of Securities	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	52	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1339443	01-DEC-2006	Attorney General of the State of New York	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-08-000013	fsrViolationOfInvestmentRelatedRegulation	53	Deutsche Morgan Grenfell Inc.(DMGI), a Control Affiliate of the Registrant	Occurrence 182248	02-APR-1996	State of Florida Department of Banking and Finance	The Registrant has not been the subject of this matter: Initiation date: March 31, 1995.  The State of Florida Department of Banking and Finance, Division of Securities and Investor Protection alleged violation of Section 517.12(5) in that DMGI s  Florida branch office was not registered with the Florida Department of Banking and Finance, Division of Securities and Investor Protection because of failure to timely renew the Florida branch office application before March 31, 1995.  The current status is: settled on 4     2     96.  Without admitting or denying violation of Section 517.12(5) of the Florida Statutes, DMGI agreed to pay a fine of $16,500.	Settled on 4     2     96.  Without admitting or denying violation of Section 517.12(5) of the Florida Statutes, DMGI agreed to pay a fine of $16,500.
