ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000862124-25-000003	31-DEC-2024	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	Some	N	SEC	Yes, filed amendment(s)		381866	100073456	19376470	19344580	0	0			Not Applicable			1060024806	1487219	462
0001920289-25-000002	31-DEC-2024	Fidelity Stock Transfer Solutions LLC	None	N	SEC	Yes, filed amendment(s)		215	157	157	0	157	0			Yes			0	0	0
0002003426-25-000004	31-DEC-2024	Vinyl Equity, Inc.	Some	N	SEC	No, failed to file amendment(s)	A new director was appointed to the Board in May, 2024 and the TA-1/A was filed in October, 2024. This was prior to taking on any Transfer Agent activities in February, 2025. We have created an additional control to prevent this in future.	0	0	0	0	0	0			Not Applicable			0	0	0
0001771881-25-000001	31-DEC-2024	Hickory Point Bank & Trust /FDIC	None	N	FDIC	Not applicable		943	9487	9487	2417	1677	0			Yes			0	0	97
0000735383-25-000001	31-DEC-2024	HARTFORD ADMINISTRATIVE SERVICES CO /TA	All	N	SEC	Not applicable															
0001568437-25-000001	31-DEC-2024	ESHARES INC DBA Carta INC	None	N	SEC	Yes, filed amendment(s)		19324	2264153	2264153	0	0	0			Yes			0	0	0
0001021742-25-000002	31-DEC-2024	PEOPLES BANK /MS/	None	N	FDIC	Not applicable		59	3612	3612	460	67	0			Yes			0	0	0
0001118414-25-000001	31-DEC-2024	SHENANDOAH TELECOMMUNICATIONS CO /VA/                   /TA	None	N	SEC	Not applicable		475	4476	4476	981	3713	0			Yes			0	0	0
0000810417-25-000002	31-DEC-2024	EDWARD D JONES & CO LP /TA	None	N	SEC	Yes, filed amendment(s)		0	6387363	6387363	0	0	0			Yes			207446683	25577	145
0001846058-25-000001	31-DEC-2024	BlockTrans Syndicate	None	N	SEC	Not applicable		0	19	0	0	0	0			Yes			0	0	0
0000950123-25-003034	31-DEC-2024	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		0	0	0	0	0							10968	0	0
0001992350-25-000002	31-DEC-2024	BancFirst	None	N	BGFRS	Not applicable		50	3888	3888	0	179	0			Yes			0	0	2
0000024179-25-000001	31-DEC-2024	CONTINENTAL STOCK TRANSFER & TRUST CO /TA	None	Y	SEC	Not applicable		48617	2065168	2065168	12584	159842	0			Yes			0	0	2555
0000939057-25-000072	31-DEC-2024	Security Federal Corp/TA	None	N	BGFRS	Not applicable		21	282	282	0	282	0			Yes					0
0001179131-25-000003	31-DEC-2024	BNY MELLON TRUST OF DELAWARE	All	N	FDIC	Not applicable															
0002016369-25-000003	31-DEC-2024	BTF Transfer Services LLC /TA	None	N	SEC	Not applicable		0	0	0	0	0				Not Applicable			0	0	0
0000950123-25-003016	31-DEC-2024	DUPREE & CO INC /TA	None	N	SEC	Not applicable		0	5581	4374	3952	765	0			Yes			8914	7	0
0001995558-25-000006	31-DEC-2024	Liquidity Transfer Agent, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001999670-25-000001	31-DEC-2024	Vex Registry, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0001768378-25-000002	31-DEC-2024	MacKenzie Capital Management, LP / TA	None	N	SEC	Not applicable		67	448	448	82	0	0			Not Applicable			64	0	0
0000882734-25-000003	31-DEC-2024	OLDE MONMOUTH STOCK TRANSFER CO INC /TA	None	Y	SEC	Not applicable		1578	58622	58622	0	147	0			Yes			0	0	0
0001493152-25-009172	31-DEC-2024	TRANSHARE Corp	None	N	SEC	Not applicable		3091	18059	18059	0	124	0			Yes			0	0	0
0001636674-25-000001	31-DEC-2024	Associated Trust Company, N.A./TA	None	N	OCC	Not applicable		0	0	1393	0	0	0			Not Applicable			0	0	0
0001854394-25-000001	31-DEC-2024	FirstBank Puerto Rico/TA/Trust Department	None	N	FDIC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0001855712-25-000002	31-DEC-2024	LedgerLab LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000794265-25-000003	31-DEC-2024	AMERICAN CENTURY SERVICES LLC /TA	Some	N	SEC	Not applicable		22759	1053356	1053356	1041257	0	0			Not Applicable			10253302	103675	122
0001816689-25-000001	31-DEC-2024	Chino Commercial Bancorp /TA	None	N	BGFRS	Not applicable		53	377	377	0	0	0			Yes					0
0000769188-25-000001	31-DEC-2024	MFS SERVICE CENTER, INC.	Some	N	SEC	Not applicable		14565	815153	815153	772855	0	0			Not Applicable			11163290	316384	240
0000854922-25-000002	31-DEC-2024	BANK OF NEW YORK MELLON /TA	Some	Y	BGFRS	Yes, filed amendment(s)		647	275445	275445	9089	0	0			Yes			0	0	1619
0001810222-25-000001	31-DEC-2024	XX Investments LLC	None	N	SEC	Not applicable		0	80638	80638	0	80638	0			Not Applicable			0	0	0
0001966121-25-000001	31-DEC-2024	Western Alliance Trust Company, N.A.	None	N	OCC	Not applicable		3	213	213	0	0	0			Not Applicable			0	0	0
0001771186-25-000001	31-DEC-2024	1transfer, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001064892-25-000002	31-DEC-2024	UTG INC /TA	None	N	SEC	Not applicable		97	3991	3991	0	0	0			Yes			0	0	7
0001419200-25-000001	31-DEC-2024	Atlantic Shareholder Services, LLC	None	N	SEC	Not applicable		11540	43355	43355	37494	0	0			Yes			319557	3682	25
0000849542-25-000001	31-DEC-2024	BNY Mellon Investment Servicing (US) Inc.	Some	Y	SEC	Yes, filed amendment(s)		2227739	3174253	3174253	3114708	0	0			Yes			53063713	101561	1406
0001559963-25-000002	31-DEC-2024	BNY Mellon International Operations (India) Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001576747-25-000003	31-DEC-2024	Northeast Retirement Services, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0001372934-25-000001	31-DEC-2024	KINGSDALE PARTNERS LP.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001004756-25-000003	31-DEC-2024	VOLUMETRIC ADVISERS INC /TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000838135-25-000002	31-DEC-2024	TRUIST BANK	None	N	FDIC	Yes, filed amendment(s)		0	1922	1922	0	0	0			Not Applicable			0	0	0
0001145695-25-000001	31-DEC-2024	WELLS FARGO DELAWARE TRUST COMPANY, N.A.	All	N	OCC	Yes, filed amendment(s)															
0000838688-25-000003	31-DEC-2024	Wells Fargo Trust Company, N.A.	All	N	OCC	Yes, filed amendment(s)															
0000025728-25-000003	31-DEC-2024	WELLS FARGO BANK NA /TA	All	N	OCC	Yes, filed amendment(s)															
0000838688-25-000002	31-DEC-2024	Wells Fargo Trust Company, N.A.	All	N	OCC	Not applicable															
0000025728-25-000002	31-DEC-2024	WELLS FARGO BANK NA /TA	All	N	OCC	Not applicable															
0001465533-25-000002	31-DEC-2024	CSC Delaware Trust Co	None	N	SEC	Not applicable		302	127	127	0	0	0			Not Applicable			0	0	0
0001776580-25-000003	31-DEC-2024	FORMIDIUM CORP.	None	N	SEC	Not applicable		315	14907	12910	113	0	0			Not Applicable			0	0	0
0000088454-25-000003	31-DEC-2024	SECURITIES REGISTRAR & TRANSFER CORP	None	N	SEC	Not applicable		43	3329	3329	0	0	0			Yes			0	0	0
0001905526-25-000003	31-DEC-2024	Figure Equity Solutions, Inc.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001562770-25-000002	31-DEC-2024	Virtus Fund Services, LLC	Some	N	SEC	Not applicable		0	79801	79801	0	0	0			Yes			3322	0	0
0001451217-25-000002	31-DEC-2024	SEI Institutional Transfer Agent, Inc.	None	N	SEC	Yes, filed amendment(s)		319	45500	45500	37390	0	0			Yes			396523	50	0
0001493152-25-007052	31-DEC-2024	GEORGE RISK INDUSTRIES INC /TA	None	N	SEC	Not applicable		9	1082	1082	0	0	0			Yes			0	0	0
0000765207-25-000009	31-DEC-2024	First, N.A.	All	N	OCC	Not applicable															
0001920641-25-000002	31-DEC-2024	DigiShares TA, LLC / TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001727770-25-000001	31-DEC-2024	Merchants Financial Group, Inc.	None	N	BGFRS	Not applicable		41	289	290	0	1	0			Yes			0	0	0
0001931822-25-000001	31-DEC-2024	SUNNAH & JAMES MNYANDU ESTATE TRUST	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000216108-25-000002	31-DEC-2024	Nationwide Fund Management LLC	All	N	SEC	Yes, filed amendment(s)															
0001398344-25-002133	31-DEC-2024	NORTHEAST INVESTORS TRUST /TA	None	N	SEC	Not applicable		259	3356	3356	2683	0	0			Yes			2335	8	9
0001736356-25-000001	31-DEC-2024	Starion Bond Services /TA/	None	N	FDIC	Not applicable		0	1367	1367	0	0	0			Not Applicable			0	0	0
0001999371-25-001176	31-DEC-2024	M3Sixty Administration, LLC	None	N	SEC	Not applicable		312	1384	1384	1211	1384	0			Yes			6049	258	0
0001922563-25-000001	31-DEC-2024	Ohanae, Inc./TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001023613-25-000002	31-DEC-2024	CITIZENS NATIONAL BANK OF CHEBOYGAN	None	N	OCC	Not applicable		287	778	778	0	0							68	13	0
0000838141-25-000003	31-DEC-2024	Hancock Whitney Bank/TA	None	N	FDIC	Not applicable		4	5494	5494	0	0	0			Yes			0	0	0
0000949738-25-000002	31-DEC-2024	PEAR TREE ADVISORS INC /TA	None	N	SEC	Not applicable		11254	14528	14528	12447	13481	0			Not Applicable			95664	25	1
0001603694-25-000003	31-DEC-2024	Ohio Valley Bank Co / TA	Some	N	BGFRS	Not applicable		180	2325	2325	1728	192	0			Yes			0	0	0
0001938417-25-000002	31-DEC-2024	Dominion Stock Transfer, Inc.	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001146028-25-000002	31-DEC-2024	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		0	1	1	0	0	0			Yes			0	0	0
0001146028-25-000001	31-DEC-2023	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		0	1	1	0	0	0			Yes			0	0	0
0001794142-25-000001	31-DEC-2024	INX Transfer Agent, LLC	None	N	SEC	Not applicable		3590	9992	9992	0	0	0			Yes			0	0	0
0001424537-25-000001	31-DEC-2024	New Horizon Transfer Inc	Some	N	SEC	Not applicable		360	2783	0	0	0	0			Yes			0	0	0
0001995706-25-000001	31-DEC-2024	Keystone Stock Transfer LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001208431-25-000001	31-DEC-2024	ADAMS ASSET ADVISORS LLC	None	N	SEC	Not applicable		0	1	1	1	1	0			Not Applicable			0	0	0
0001789750-25-000002	31-DEC-2024	TIFFANY CRYSTAL LEE BOWDEN TRUST	None	N	SEC	Not applicable		0	0	0	0	0	0						0	0	0
0002023761-25-000003	31-DEC-2024	Texture Transfer Services LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001104659-25-003321	31-DEC-2024	OLD SECOND BANCORP INC /IL /TA	None	N	BGFRS	Not applicable		290	1154	1154	0	760	0			Yes			0	0	0
0001782622-25-000001	31-DEC-2024	Envision Financial Systems, Inc.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000878605-25-000003	31-DEC-2024	Wilson Bank & Trust Co	None	N	FDIC	Not applicable		764	4892	4377	1	0	0			Yes			0	0	0
0002000978-25-000001	31-DEC-2024	Templum Transfer Solutions LLC/TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0002005535-25-000001	31-DEC-2024	Legacy Stock Transfer Inc	None	N	SEC	Yes, filed amendment(s)		4505	92813	95646	0	4567	0			Yes			4567	0	1996
