ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001604325-18-000002	31-DEC-2017	Wilmington Trust, National Association/TA	All	N	OCC	Not applicable															
0001458661-18-000007	31-DEC-2017	Wilmington Trust Co	None	Y	BGFRS	Not applicable		6013	41778	41778	0	0	0			Yes			0	0	1
0001474589-18-000002	31-DEC-2017	Diamond Hill Capital Management, Inc. TA	All	N	SEC	Not applicable															
0000950123-18-003068	31-DEC-2017	DUPREE & CO INC /TA	None	N	SEC	Not applicable		0	8705	6807	5971	1322	0			Yes			15977	50	0
0000771845-18-000002	31-DEC-2017	GEORGE RISK INDUSTRIES INC /TA	None	N	SEC	Not applicable		20	1165	0	0	0	0			Yes			0	0	0
0001199835-18-000011	31-DEC-2017	Sedona Equity Registrar & Transfer, Inc	None	N	SEC	Not applicable		1	2021	2021	0	0	0			Yes			0	0	0
0000838041-18-000002	31-DEC-2017	HOMETOWN BANK NA /TA	None	N	OCC	Not applicable		30	550	550	0	0	0			Yes			0	0	0
0000734713-18-000003	31-DEC-2017	GRAYBAR ELECTRIC CO INC TA /TA	All	N	SEC	Not applicable															
0000899635-18-000002	31-DEC-2017	INTEGRITY FUND SERVICES INC /TA	None	N	SEC	Not applicable		23164	274125	58606	52659	58606	0			Yes			101976	206	0
0000842657-18-000007	31-DEC-2017	Deutsche AM Service Co	All	N	SEC	Yes, filed amendment(s)															
0000894189-18-001731	31-DEC-2017	US BANCORP FUND SERVICES LLC /TA/	None	Y	OCC	Not applicable		37014	2596436	2596436	1994591	0	0			Not Applicable			12854898	329421	281
0000868275-18-000002	31-DEC-2017	SATURNA CAPITAL CORP /WA/ /TA	None	N	SEC	Yes, filed amendment(s)		0	27853	27853	27853	0	0			Not Applicable			135635	56	1
0001145959-18-000002	31-DEC-2017	UMB BANK & TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0001049169-18-000069	31-DEC-2017	ALPS FUND SERVICES, INC.	None	N	SEC	Yes, filed amendment(s)		8646	415935	415935	312324	415935	0			Yes			1887070	391092	88
0000794265-18-000002	31-DEC-2017	AMERICAN CENTURY SERVICES LLC /TA	Some	N	SEC	Not applicable		28200	1098700	1098700	1077747	0	0			Not Applicable			6669817	68419	47
0001686742-18-000002	31-DEC-2017	Sumitomo Mitsui Trust Bank (U.S.A.) Ltd.	None	N	SEC	Yes, filed amendment(s)		1	0	0	0	0	0			Not Applicable			0	0	0
0000950123-18-003037	31-DEC-2017	TRANSAMERICA FUND SERVICES, INC	Some	N	SEC	Yes, filed amendment(s)		6	0	0	0	0	0			Not Applicable			3014	0	0
0001721868-18-000188	31-DEC-2017	PACIFIC STOCK TRANSFER CO /TA	None	Y	SEC	Yes, filed amendment(s)		5679	704028	704028	0	298	0			Yes			0	0	0
0001145722-18-000002	31-DEC-2017	BANK OF THE OZARKS /TA	None	N	FDIC	Not applicable		170	1512	1512	0	0	0			Yes			0	0	0
0001140361-18-013557	31-DEC-2017	Fidelity Transfer Services, Inc.	None	N	SEC	Not applicable		101	3	865	0	0									0
0001140361-18-013555	31-DEC-2016	Fidelity Transfer Services, Inc.	None	N	SEC	Not applicable		250	3	836	0	0									0
0001140361-18-013554	31-DEC-2015	Fidelity Transfer Services, Inc.	None	N	SEC	Not applicable		116	3	790	0	0									0
0000891804-18-000099	31-DEC-2017	WEITZ INVESTMENT MANAGEMENT, INC. /TA	Some	N	SEC	Not applicable		786	10165	10165	9706	0	0			Yes			21314	3	0
0001432532-18-000002	31-DEC-2017	Franklin Templeton Investments Poland sp. z.o.o.	None	Y	SEC	Yes, filed amendment(s)		36903	0	0	0	0	0			Yes			171274	21227	0
0001432531-18-000002	31-DEC-2017	Franklin Templeton International Services (India) Private LTD	None	Y	SEC	Yes, filed amendment(s)		43416	0	0	0	0	0			Yes			399824	26103	0
0001451316-18-000002	31-DEC-2017	Franklin Templeton Investment Services GmbH	None	Y	SEC	Not applicable		124	41495	41495	0	0	0			Yes			67738	689	0
0000353291-18-000002	31-DEC-2017	FRANKLIN TEMPLETON INVESTOR SERVICES LLC /TA	Some	N	SEC	Not applicable		742361	2500516	2500516	0	0	0			Yes			15621396	1112644	351
0000913181-18-000001	31-DEC-2017	MUFG Investor Services (US), LLC	Some	Y	SEC	Yes, filed amendment(s)		2490	107573	107573	107279	0	0			Not Applicable			2191786	5126	108
0000350819-18-000002	31-DEC-2017	GEMISYS TRANSFER AGENTS /TA	None	N	SEC	Not applicable		404	21338	21338	0	0	0			Not Applicable			0	0	0
0001437749-18-004592	31-DEC-2017	INVESTORS HERITAGE LIFE INSURANCE CO                    /TA	None	N	SEC	Not applicable		139	2247	2247	0	0	0			Not Applicable			0	0	18
0000857128-18-000001	31-DEC-2017	FIRST GUARANTY BANK /TA	Some	N	FDIC	Not applicable		247	1499	1499	110	1	0			Yes			0	0	180
0001419200-18-000001	31-DEC-2017	Atlantic Shareholder Services, LLC	None	N	SEC	Not applicable		14143	87464	87464	50564	0	0			Yes			266190	5419	34
0001041134-18-000001	31-DEC-2017	EPIC ADVISORS INC /TA	None	N	SEC	Not applicable		0	0	0	0	0									0
0001599918-18-000002	31-DEC-2017	DELAWARE SERVICE CO INC /PA/ /TA	All	N	SEC	Not applicable															
0001599918-18-000001	31-DEC-2017	Delaware Investments Fund Services Co	All	N	SEC	Not applicable															
0000810417-18-000001	31-DEC-2017	EDWARD D JONES & CO LP /TA	None	N	SEC	Not applicable		0	3701837	3701837	0	0	0			Yes			104300332	39907	65
0000878029-18-000001	31-DEC-2017	MILLBURN RIDGEFIELD CORP /CT/                           /TA	None	N	SEC	Not applicable		89	5526	5526	0	5526	0			Not Applicable			1415	0	0
0001401565-18-000002	31-DEC-2017	Regions Bank	None	N	BGFRS	Not applicable		39	1299	1299	0	0	0			Yes			0	0	1
0001458682-18-000002	31-DEC-2017	ClearTrust, LLC	None	Y	SEC	Yes, filed amendment(s)		2527	49112	49112	0	151	0			Yes			0	0	0
0001144204-18-013753	31-DEC-2017	BCC LP INC /TA	None	N	SEC	Not applicable		662	59541	59541	0	0	0			Not Applicable			0	0	0
0001140361-18-012725	31-DEC-2017	CAMPBELL & CO LP /TA	None	N	SEC	Yes, filed amendment(s)		337	9632	9632	0	0	0			Yes			0	0	0
0000950123-18-002880	31-DEC-2017	NORTHEAST INVESTORS TRUST                               /TA	None	N	SEC	Not applicable		912	6684	6684	5129	0	0			Yes			15645	78	4
0001492746-18-000003	31-DEC-2017	NAV Consulting, Inc.	None	N	SEC	Not applicable		702	18643	15228	0	0	0			Not Applicable			0	0	0
0000853452-18-000002	31-DEC-2017	NATIONAL BANK OF MIDDLEBURY /TA	None	N	OCC	Not applicable		48	384	508	0	124									0
0000939057-18-000078	31-DEC-2017	Security Federal Corp/TA	None	N	BGFRS	Not applicable		15	265	265	0	265									0
0000774710-18-000001	31-DEC-2017	RESERVE PETROLEUM CO /TA	Some	N	SEC	Not applicable		73	1839	0	0	0	0			Not Applicable			0	0	14
0001559963-18-000003	31-DEC-2017	BNY Mellon International Operations (India) Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000849542-18-000005	31-DEC-2017	BNY Mellon Investment Servicing (US) Inc.	Some	Y	SEC	Yes, filed amendment(s)		1979742	5814888	5814888	5791931	0	0			Yes			59598230	254538	1983
0000854889-18-000001	31-DEC-2017	WEST SUBURBAN BANCORP INC/IL/                           /TA	None	N	BGFRS	Not applicable		127	797	0	0	0	0			Not Applicable			0	0	0
0000855870-18-000001	31-DEC-2017	BOKF, NA	All	N	OCC	Not applicable															
0001380486-18-000001	31-DEC-2017	TD AMERITRADE Clearing, Inc.	None	N	SEC	Yes, filed amendment(s)		0	0	12	0	0									0
0001026006-18-000001	31-DEC-2017	SIGNATURE STOCK TRANSFER INC /TA	None	N	SEC	Not applicable		5372	99340	99340	0	0	0			Not Applicable			0	0	4618
0000735383-18-000001	31-DEC-2017	HARTFORD ADMINISTRATIVE SERVICES CO /TA	All	N	SEC	Yes, filed amendment(s)															
0001576747-18-000003	31-DEC-2017	Northeast Retirement Services, LLC	Some	N	SEC	Not applicable		3173	1	1	1	0	0			Yes			3173	0	0
0001576747-18-000002	31-DEC-2017	Northeast Retirement Services, LLC	Some	N	SEC	Not applicable		3173	1	1	1	0	0			Yes			3182	0	0
0000838587-18-000002	31-DEC-2017	JUNIATA VALLEY BANK /TA	None	N	FDIC	Not applicable		0	6	6	0	0									0
0001603694-18-000003	31-DEC-2017	Ohio Valley Bank Co / TA	Some	N	BGFRS	Not applicable		208	2177	2177	1851	153	0			Yes			0	0	0
0001139578-18-000004	31-DEC-2017	HARBOR SERVICES GROUP INC /TA	None	N	SEC	Yes, filed amendment(s)		2524	118814	118814	73120	0	0			Yes			1145582	59	4
0001636674-18-000003	31-DEC-2017	Associated Trust Company, N.A./TA	None	N	OCC	Not applicable		0	0	1221	0	0	0			Not Applicable			0	0	0
0001721868-18-000168	31-DEC-2017	Capital Transfer Agency, Ulc	Some	N	SEC	Yes, filed amendment(s)		1346	17762	17762	0	0	0			Yes			0	0	0
0000950123-18-002764	31-DEC-2017	OLD NATIONAL BANCORP/TA	Some	N	BGFRS	Not applicable		943	11714	11714	6655	4784	0			Yes			0	0	23
0001721868-18-000166	31-DEC-2017	Capital Transfer Agency, Ulc	Some	N	SEC	Yes, filed amendment(s)		1346	17762	17762	0	0	0			Yes			0	0	0
0001470814-18-000001	31-DEC-2017	Great Lakes Fund Solutions, Inc	None	N	SEC	Not applicable		220	2539	2539	218	0	0			Yes			0	0	0
0001418054-18-000003	31-DEC-2017	Russell Investments Fund Services, LLC	Some	N	SEC	Not applicable		0	0	0	0	0									0
0001214659-18-001619	31-DEC-2017	QUICKSILVER STOCK TRANSFER, LLC	None	N	SEC	Not applicable		425	16664	16664	0	0	0			Yes			0	0	0
0000896448-18-000001	31-DEC-2017	UTG INC /TA	None	N	SEC	Not applicable		170	5830	5830	0	0	0			Yes			0	0	5
0001001920-18-000004	31-DEC-2017	CHASE GENERAL CORP /MO /TA	None	N	SEC	Not applicable		5	1870	1870	0	0	0			Yes			0	0	0
0001448300-18-000004	31-DEC-2017	Putnam Investor Services, Inc.	None	N	SEC	Not applicable		36280	1530595	1530595	1488700	41895	0			Yes			6230078	29808	1045
0001285911-18-000002	31-DEC-2017	DREYFUS TRANSFER INC	Some	N	SEC	Yes, filed amendment(s)		27	0	301423	271932	0	0			Yes			36350	0	0
0001023613-18-000004	31-DEC-2017	CITIZENS NATIONAL BANK OF CHEBOYGAN	None	N	OCC	Not applicable		89	897	897	0	0									0
0001054377-18-000004	31-DEC-2017	SANSIMA CONSULTING GROUP INC /TA	None	N	SEC	Not applicable		0	0	0	0	0									0
0001144204-18-010034	31-DEC-2017	Park National Bank	None	N	OCC	Not applicable		703	4538	4538	1266	160	0			Yes			0	0	1
0000735407-18-000001	31-DEC-2017	MADISON GAS & ELECTRIC CO /TA	Some	N	SEC	Not applicable		964	18096	18096	17139	3096	0			Yes			0	0	34
0000914717-18-000002	31-DEC-2017	FENIMORE ASSET MANAGEMENT TRUST /TA	None	N	SEC	Not applicable		0	0	20590	1089	0									0
0001488312-18-000002	31-DEC-2017	FINANCIAL DATA SERVICES, LLC	None	N	OCC	Yes, filed amendment(s)		376	15809	10931	10930	0	0			Not Applicable			28077	0	10
0001372934-18-000002	31-DEC-2017	KINGSDALE PARTNERS LP.	None	N	SEC	No, failed to file amendment(s)	Updated information relating to 2 officers who disengaged from the organisation. There was an oversight in removing these officers. However these 2 officers had zero control over the organisation.	0	0	0	0	0	0			Not Applicable			0	0	0
0000071138-18-000002	31-DEC-2017	NEVADA AGENCY & TRANSFER CO /TA	None	Y	SEC	Yes, filed amendment(s)		1163	22091	22091	0	1225	0			Yes			0	0	174
0001021742-18-000002	31-DEC-2017	PEOPLES BANK /MS/	None	N	FDIC	Not applicable		78	3394	3394	547	0	0			Yes			0	0	0
0000826074-18-000004	31-DEC-2017	UNICO AMERICAN CORP                                     /TA	None	N	SEC	Not applicable		40	205	208	0	3	0			Yes			0	0	7
0001162044-18-000097	31-DEC-2017	MUTUAL SHAREHOLDER SERVICES LLC                         /TA	None	N	SEC	Not applicable		0	40482	40482	6946	0	0			Yes			110748	570	4
0001261763-18-000001	31-DEC-2017	LAW DEBENTURE TRUST CO OF NEW YORK	None	N	SEC	Yes, filed amendment(s)		4	32	5	0	0	0			Yes			0	0	0
0000949738-18-000001	31-DEC-2017	PEAR TREE ADVISORS INC /TA	None	N	SEC	Not applicable		0	41727	41727	0	41727	0			Not Applicable			85523	37	0
0001145697-18-000002	31-DEC-2016	FULTON BANK, NATIONAL ASSOCIATION	None	N	OCC	Not applicable		1294	19411	19411	11586	325	0			Yes			0	0	29
0000734924-18-000001	31-DEC-2017	KANSAS CITY LIFE INSURANCE CO TA /TA	None	N	SEC	Not applicable		27	98	98	0	0									0
0001567137-18-000001	31-DEC-2017	Commerce Bank	Some	N	BGFRS	Not applicable		5	254	254	0	0	0			Yes			0	0	0
0001144204-18-005696	31-DEC-2017	PARNASSUS INVESTMENTS /TA	None	N	SEC	Not applicable		0	69362	69362	69362	0	0			Yes			494015	0	0
0001424537-18-000001	31-DEC-2017	New Horizon Transfer Inc	Some	N	SEC	Not applicable		454	2852	1	0	0	0			Yes			0	0	0
0001179131-18-000002	31-DEC-2017	BNY MELLON TRUST OF DELAWARE	All	N	FDIC	Not applicable															
0001667731-18-000018	31-DEC-2017	SWIFT CAPITAL PARTNERS, LLC.	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Yes			0	0	0
0000920888-18-000002	31-DEC-2017	ANDESA SERVICES, INC. /TA	None	N	SEC	Not applicable		0	0	140892	0	140892	0			Not Applicable			2819467	71	0
0001709660-18-000002	31-DEC-2017	GLAS Trust Co LLC	All	N	SEC	Not applicable															
0001428661-18-000003	31-DEC-2017	DST Stock Transfer Corp.	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000792394-18-000003	31-DEC-2017	VOLUMETRIC ADVISERS INC /TA	None	N	SEC	Not applicable		0	802	802	795	0	0			Yes			472	0	0
0000783027-18-000001	31-DEC-2017	CORPORATE STOCK TRANSFER INC                            /TA	None	N	SEC	Not applicable		7574	249821	249821	0	18	0			Yes			0	6142	0
0000005732-18-000001	31-DEC-2017	AMERICAN REGISTRAR & TRANSFER CO	Some	N	SEC	Not applicable		827	32333	32333	0	0	0			Yes			0	0	0
0001208431-18-000001	31-DEC-2017	ADAMS ASSET ADVISORS LLC	None	N	SEC	Not applicable		0	2	2	2	2	0			Not Applicable			0	0	0
0001174540-18-000003	31-DEC-2017	Conduent HR Services, LLC	None	Y	SEC	Not applicable		0	0	0	0	0									0
0001409842-18-000001	31-DEC-2017	Acupay System LLC	None	N	SEC	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001545030-18-000002	31-DEC-2017	Wilmington Savings Fund Society, FSB	None	N	OCC	Not applicable		260	623	623	0	0									0
0001517107-18-000001	31-DEC-2017	People's United Bank, National Association	None	N	OCC	Not applicable		0	1991	1991	0	0	0			Yes			0	0	0
0001667731-18-000006	31-DEC-2017	SWIFT CAPITAL PARTNERS, LLC.	None	N	SEC	Yes, filed amendment(s)		2	2	1	0	0	0			Yes			0	0	0
0001727770-18-000001	31-DEC-2017	Merchants Financial Group, Inc.	None	N	BGFRS	Not applicable		2153743	322	322	0	0	0			Yes			0	0	0
0000216108-18-000001	31-DEC-2017	Nationwide Fund Management LLC	All	N	SEC	Yes, filed amendment(s)															
0001410578-18-000002	31-DEC-2017	OLD SECOND BANCORP INC /IL /TA	None	N	BGFRS	Not applicable		577	909	909	0	173	0			Yes			0	0	0
