ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001451316-14-000002	31-DEC-2013	Franklin Templeton Investment Services, GmbH	NONE	Y	SEC	Yes, filed amendment(s)		358	62141	62141	0	0	0			Yes			101720	2546	88
0000878605-14-000002	31-DEC-2013	Wilson Bank & Trust Company	NONE	N	FDIC	Not applicable		457	3538	3019	1	0	0			Yes			0	0	0
0000950123-14-003267	31-DEC-2013	State Farm Investment Management Corp.	SOME	N	SEC	Not applicable		0	36	36	36	0									0
0000735383-14-000003	31-DEC-2013	Hartford Administrative Services Company	SOME	N	SEC	Yes, filed amendment(s)		224572	584978	584978	562991	0	0			Not Applicable			4017709	26200	74
0000230234-14-000003	31-DEC-2013	First Tennessee Bank National Association	ALL	N	OCC	Not applicable															
0000005076-14-000001	31-DEC-2013	American Funds Service Company/TA	NONE	N	SEC	Yes, filed amendment(s)		353595	25032635	25032635	24914341	0	0			Not Applicable			196612724	644381	1749
0000771845-14-000002	31-DEC-2013	Risk, George Industries, Inc.	NONE	N	SEC	Not applicable		18	1211	0	0	0	0			Yes			0	0	0
0000019617-14-000306	31-DEC-2013	JP Morgan Chase Bank, National Association	SOME	Y	OCC	Yes, filed amendment(s)		557	14284	14284	0	0	0			Yes			7466	0	0
0000019617-14-000305	31-DEC-2013	JP Morgan AG	ALL	N	OCC	Not applicable															
0001000952-14-000004	31-DEC-2013	ACS Securities Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		2657	79401	79401	0	0	0			Yes			0	0	413
0001413398-14-000003	31-DEC-2013	Morgan Stanley Services Co Inc.	SOME	N	SEC	Yes, filed amendment(s)		18260	46136	46136	42787	0	0			Not Applicable			348244	1576	79
0001380486-14-000007	31-DEC-2012	TD Ameritrade Clearing, Inc.	NONE	N	SEC	Not applicable		0	0	12	0	0									0
0001557183-14-000009	31-DEC-2013	UPROMISE INVESTMENTS RECORDKEEPING SERVICES LLC	SOME	N	SEC	Yes, filed amendment(s)		0	3147163	3147163	0	0	0			Not Applicable			0	0	0
0001410578-14-000099	31-DEC-2013	Dearborn Capital Management, LLC	NONE	N	SEC	Not applicable		7865	15615	15615	0	0	0			Yes			0	0	0
0000735190-14-000004	31-DEC-2013	The Monarch Cement Company	NONE	N	SEC	Not applicable		185	605	605	0	0									0
0000810417-14-000004	31-DEC-2013	Edward D. Jones & Co. L.P. d/b/a Edward Jones	NONE	N	SEC	Yes, filed amendment(s)		0	1639879	0	0	0	0			Yes			47335268	41124	35
0000870156-14-000011	31-DEC-2013	AdminiSystems, Inc.	NONE	N	SEC	Not applicable		13	30	25	18	0									0
0001460584-14-000005	31-DEC-2013	Bangor Savings Bank	NONE	N	FDIC	Not applicable		0	1	1	0	1									0
0000950123-14-003224	31-DEC-2013	Wells Fargo Bank Northwest, N.A.	ALL	N	OCC	Not applicable															
0000950123-14-003222	31-DEC-2013	Wells Fargo Delaware Trust Company, N.A.	ALL	N	OCC	Not applicable															
0001506388-14-000002	31-DEC-2013	American Family Life Assurance Company of Columbus	NONE	Y	SEC	Not applicable		9145	0	0	0	0	0			Yes			0	0	0
0001575705-14-000021	31-DEC-2012	Fidelity Transfer Service, Inc.	NONE	N	SEC	Not applicable		94	3	752	0	0									0
0001575705-14-000019	31-DEC-2011	Fidelity Transfer Service, Inc.	NONE	N	SEC	Not applicable		136	2	681	0	0									0
0001511164-14-000140	31-DEC-2013	Island Capital Management, LLC DBA Island Stock Transfer	NONE	Y	SEC	Not applicable		12338	156215	156215	980	248	0			Yes			0	0	0
0000071138-14-000002	31-DEC-2013	Nevada Agency and Transfer Company	NONE	N	SEC	Not applicable		2945	25626	25626	0	162	0			Yes			0	0	91
0001448300-14-000002	31-DEC-2013	Putnam Investor Services Inc.	NONE	N	SEC	Not applicable		271676	2048193	2048193	1971125	8	0			Yes			7647832	113780	1139
0001545615-14-000002	31-DEC-2013	Hawaiian Electric Industries, Inc.	SOME	N	BGFRS	Not applicable		862	8604	30784	26845	397	0			Yes			0	0	12
0001128769-14-000002	31-DEC-2013	Jackson National Asset Management, LLC	NONE	N	SEC	Not applicable		0	168	0	0	0									0
0000794265-14-000002	31-DEC-2013	American Century Services, LLC	SOME	N	SEC	Not applicable		49349	1325104	1325104	1299505	0	0			Not Applicable			6387817	119369	106
0000823579-14-000005	31-DEC-2013	COLONIAL STOCK TRANSFER COMPANY, INC.	NONE	N	SEC	Not applicable		1402	62336	62336	0	60	0			Yes			0	0	0
0000734713-14-000005	31-DEC-2013	Graybar Electric Company, Inc.	ALL	N	SEC	Not applicable															
0000940394-14-000506	31-DEC-2013	Eaton Vance Management	NONE	Y	SEC	Not applicable		0	0	311743	311743	0									0
0000950123-14-003174	31-DEC-2013	Broadridge Corporate Issuer Solutions, Inc.	NONE	N	SEC	Yes, filed amendment(s)		30111	1472763	1472763	314064	164693	0			Yes			0	0	1847
0001465533-14-000001	31-DEC-2013	CSC Trust Company of Delaware	NONE	N	SEC	Not applicable		0	11	11	0	0									0
0001062993-14-001463	31-DEC-2013	Olympia Trust Company	SOME	Y	SEC	Not applicable		14335	89860	89860	2067	1990	0			Yes			0	0	0
0000793347-14-000011	31-DEC-2013	T. Rowe Price Retirement Plan Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	7951000	7951000	0									0
0001501141-14-000002	31-DEC-2013	Institutional Investor Trust	SOME	N	SEC	Not applicable		1572	7	7	7	0	0			Yes			1572	11	0
0001026006-14-000002	31-DEC-2013	Signature Stock Transfer, Inc.	NONE	N	SEC	Not applicable		10317	139680	3	0	3	0			Not Applicable			0	0	6557
0000950123-14-003166	31-DEC-2013	Apache Corporation	SOME	N	SEC	Not applicable		21	891	0	0	0									2
0000842657-14-000010	31-DEC-2013	Deutsche Bank National Trust Company	SOME	N	OCC	Yes, filed amendment(s)		0	0	0	0	0									0
0000894189-14-001287	31-DEC-2013	U.S. BANCORP FUND SERVICES	NONE	Y	OCC	Not applicable		13497476	2487608	2487608	2032503	0	0			Not Applicable			13497476	367483	227
0001410578-14-000094	31-DEC-2013	INTERNATIONAL BANK OF COMMERCE	NONE	N	FDIC	Not applicable		382	2259	0	0	1	0			Yes			0	0	0
0001078782-14-000401	31-DEC-2013	ACTION STOCK TRANSFER CORPORATION	NONE	N	SEC	Not applicable		13897	99995	99995	0	13	0			Yes			0	0	0
0000920493-14-000002	31-DEC-2013	Lee Financial Recordkeeping, Inc.	NONE	N	SEC	Yes, filed amendment(s)		42	0	2064	1722	0									0
0001591705-14-000003	31-DEC-2013	Sharewave, LLC.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000948718-14-000003	31-DEC-2013	Westar Energy, Inc.	SOME	N	SEC	Not applicable		1313	19533	19533	14771	1318	0			Yes			0	0	38
0000728889-14-000444	31-DEC-2013	Shareholder Services, Inc.	SOME	Y	SEC	Not applicable		1750081	3907505	3907505	3907446	3907137	0			Yes			15644531	201557	950
0000728889-14-000443	31-DEC-2013	OFI Global Asset Management, Inc.	ALL	N	SEC	Not applicable															
0000728889-14-000442	31-DEC-2013	OppenheimerFunds, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000783398-14-000003	31-DEC-2013	Pioneer Investment Management Shareholder Services Inc	SOME	N	SEC	Not applicable		419	613951	614067	602581	62	0			Yes			1264871	56	294
0001140361-14-012925	31-DEC-2013	Cardinal Investment Services, Incorporated	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000066756-14-000041	31-DEC-2013	ALLETE, Inc.	SOME	N	SEC	Not applicable		0	25921	25921	23881	5340	0			Not Applicable			0	0	0
0001452780-14-000002	31-DEC-2013	DST Worldwide Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001170078-14-000001	31-DEC-2013	Janus Services LLC	SOME	N	SEC	Yes, filed amendment(s)		36499	2023456	2023456	1995888	0	0			Not Applicable			4974521	17055	239
0001526156-14-000004	31-DEC-2013	Isabella Bank Corporation	NONE	N	BGFRS	Not applicable		3227	3080	3080	2435	0	0			Yes			0	0	0
0000950123-14-003132	31-DEC-2013	Northeast Investors Trust	NONE	N	SEC	Not applicable		2110	0	30161	7827	0	0			Yes			128777	461	16
0000027048-14-000002	31-DEC-2013	DST Systems, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		391532	5213808	5213808	3824762	114888	0			Yes			20302916	101209	1151
0000793347-14-000003	31-DEC-2013	T. Rowe Price Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		101992	4712686	4712686	4491568	4712686	0			Yes			27328306	71746	430
0001398344-14-001651	31-DEC-2013	Mutual Funds Service Co.	NONE	N	SEC	Not applicable		1358	16117	16117	16052	16117	0			Yes			94080	197	0
0000878029-14-000001	31-DEC-2013	Millburn Ridgefield Corporation	NONE	N	SEC	Not applicable		185	11426	11426	0	11426	0			Yes			6121	0	0
0001535872-14-000002	31-DEC-2013	Philadelphia Stock Transfer, Inc.	SOME	N	SEC	Not applicable		1326	8289	8289	0	6	0			Yes			0	0	0
0001060257-14-000002	31-DEC-2012	BANCO SANTANDER PUERTO RICO	SOME	N	FDIC	Not applicable		1598	718	718	154	154	0			Yes			0	0	0
0001145959-14-000002	31-DEC-2013	UMB Bank & Trust, National Association	ALL	N	OCC	Not applicable															
0001419454-14-000004	31-DEC-2013	Fidelity Business Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001133702-14-000004	31-DEC-2013	National Financial Services LLC	NONE	Y	SEC	Yes, filed amendment(s)		2181948	28259817	28259817	25008441	0	0			Not Applicable			175126294	2612347	6014
0001447135-14-000001	31-DEC-2013	Platinum Stock Transfer, Inc	NONE	N	SEC	Not applicable		116	2097	2097	0	0	0			Yes			0	0	0
0000950123-14-003116	31-DEC-2013	Waddell & Reed Services Company (dba WI Services Company)	NONE	N	SEC	Yes, filed amendment(s)		65163	4328007	4328007	4236883	0	0			Yes			23514029	117684	356
0001199835-14-000090	31-DEC-2013	First American Stock Transfer, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		5394	34492	34492	0	6	0			Yes			0	0	312
0000871693-14-000001	31-DEC-2013	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Not applicable		1549	224486	224486	0	26	0			Yes			0	0	0
0001535872-14-000001	31-DEC-2013	Philadelphia Stock Transfer, Inc.	SOME	N	SEC	Not applicable		1326	8289	8289	0	6	0			Yes			0	0	0
0001488312-14-000002	31-DEC-2013	Financial Data Services, Inc	NONE	N	OCC	Not applicable		2181	65482	50918	50917	0	0			Not Applicable			36757	0	16
0001261763-14-000003	31-DEC-2013	Law Debenture Trust Company of New York	NONE	N	SEC	Yes, filed amendment(s)		28	106	106	0	0									0
0000950123-14-003088	31-DEC-2013	TRI-CONTINENTAL CORPORATION	ALL	N	SEC	Not applicable															
0000869442-14-000002	31-DEC-2013	John Hancock Signature Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		11973	423094	423094	406807	0	0			Yes			3460158	583072	280
0001548233-14-000006	31-DEC-2013	Gulf Registrar and Transfer Corporation	NONE	N	SEC	Not applicable		16	723	0	0	0									0
0000950123-14-003076	31-DEC-2013	Old National Bancorp	SOME	N	BGFRS	Not applicable		688	11526	11526	7243	3739	0			Yes			0	0	13
0001545030-14-000005	31-DEC-2013	Wilmington Savings Fund Society, FSB	NONE	N	OTS	Not applicable		278	796	796	0	0									0
0001559963-14-000001	31-DEC-2013	BNY Mellon International Operations (India) Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000950123-14-003056	31-DEC-2013	Cronos Capital Corp.	SOME	N	SEC	Not applicable		1	237	237	0	0									96
0000891804-14-000304	31-DEC-2013	Weitz Investment Management, Inc.	SOME	N	SEC	Not applicable		959	31831	31831	25788	0	0			Yes			15376	9	0
0000914717-14-000002	31-DEC-2013	Fenimore Asset Management Trust/TA	NONE	N	SEC	Not applicable		0	0	17929	1073	0									0
0001144204-14-014044	31-DEC-2013	BCCLP, Inc	NONE	N	SEC	Not applicable		997	80081	80081	0	0	0			Not Applicable			0	0	0
0000795029-14-000002	31-DEC-2013	Aflac Incorporated	SOME	N	SEC	Not applicable		9145	86905	86905	82088	1248	0			Yes			0	0	118
0001283467-14-000001	31-DEC-2013	Valiant Trust Company	SOME	Y	SEC	Yes, filed amendment(s)		8700	162286	164333	2723	10057	0			Yes			0	0	0
0001285911-14-000001	31-DEC-2013	Dreyfus Transfer, Inc.	SOME	N	SEC	Not applicable		196	0	522028	423243	0									0
0000950123-14-003025	31-DEC-2013	CenterPoint Energy, Inc.	NONE	N	SEC	Not applicable		3521	37353	37353	27137	7737	0			Yes			0	0	60
0001562770-14-000002	31-DEC-2013	Virtus Fund Services, LLC	SOME	N	SEC	Not applicable		0	246670	246670	0	0	0			Yes			22699	0	0
0000915794-14-000003	31-DEC-2013	VP Distributors, LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001140370-14-000002	31-DEC-2013	Stalt Incorporated	SOME	N	SEC	Yes, filed amendment(s)		437	10291	10291	0	0	0			Yes			0	0	0
0000838935-14-000002	31-DEC-2013	NBT Bank, National Association	NONE	N	OCC	Not applicable		2899	7699	7699	4231	44	0			Yes			0	0	1
0000896448-14-000001	31-DEC-2013	UTG, Inc.	NONE	N	SEC	Not applicable		129	6841	6841	0	0	0			Yes			0	0	14
0001535909-14-000002	31-DEC-2013	Jersey Stock Transfer LLC	NONE	N	SEC	Not applicable		0	2398	2398	0	0	0			Not Applicable			0	0	0
0001550840-14-000002	31-DEC-2013	CACEIS (USA) Inc.	SOME	N	SEC	Not applicable		1204	1928	1928	0	0	0			Yes			0	0	0
0001550840-14-000001	31-DEC-2013	CACEIS (Canada) Limited	NONE	Y	SEC	Not applicable		1204	1928	1928	0	0	0			Yes			0	0	0
0001474589-14-000002	31-DEC-2013	Diamond Hill Capital Management, Inc. TA	ALL	N	SEC	Not applicable															
0000839175-14-000001	31-DEC-2013	The Bank of Nova Scotia Trust Company of New York	NONE	N	BGFRS	Not applicable		0	0	1	0	0									0
0001295361-14-000001	31-DEC-2013	Capital Transfer Agency Inc.	SOME	N	SEC	Not applicable		1950	9417	9417	0	1	0			Yes			0	0	0
0001424537-14-000005	31-DEC-2013	Presidents Stock Transfer, Inc	NONE	N	SEC	Not applicable		1410	2139	0	0	0	0			Yes			0	0	0
0001139578-14-000004	31-DEC-2013	Harbor Services Group, Inc.	NONE	N	SEC	Yes, filed amendment(s)		5516	230241	230241	123829	0	0			Yes			1273691	395	5
0001111830-14-000131	31-DEC-2013	Ultimus Fund Solutions, LLC	NONE	Y	SEC	Not applicable		0	181939	182544	158760	0	0			Yes			702894	1052	4
0000783027-14-000002	31-DEC-2013	Corporate Stock Transfer, Inc	NONE	N	SEC	Not applicable		13213	0	235588	0	60	0			Not Applicable			0	0	0
0001144204-14-010761	31-DEC-2013	Parnassus Investments	NONE	N	SEC	Not applicable		0	99310	99310	99310	0	0			Yes			318451	0	0
0000949738-14-000002	31-DEC-2013	Pear Tree Advisors, Inc./TA	NONE	N	SEC	Not applicable		0	15057	15057	0	0	0			Not Applicable			31911	47	1
0000738347-14-000002	31-DEC-2013	Norfolk Southern Corporation	SOME	N	SEC	Yes, filed amendment(s)		6	244	0	0	0									0
0001018490-14-000011	31-DEC-2011	DB Services Americas, Inc.	NONE	Y	SEC	No, failed to file amendment(s)	Response is 'yes' for changes directly related to Registrant. Response is 'no' regarding certain Control Affiliate (CA) events. Registrant filed amendments, but not always within 60 calendar days.	1679	56233	56233	0	0	0			Yes			0	0	0
0001018490-14-000012	31-DEC-2012	DB Services Americas, Inc.	NONE	Y	SEC	No, failed to file amendment(s)	Response is 'not applicable' for changes directly related to Registrant. Response is 'no' regarding certain Control Affiliate (CA) events. Registrant filed amendments, but not always within 60 calendar days.	1760	54361	54361	0	0	0			Yes			0	0	0
0000839097-14-000005	31-DEC-2011	Deutsche Bank Trust Company Americas	SOME	Y	BGFRS	No, failed to file amendment(s)	An amendment related to line 11 of TA-1 (an outside organization contracted to perform transfer agent functions in the registrant's name) was filed; however, not within the 60 days.	0	56458	56458	0	0	0			Yes			0	0	111
0000839097-14-000006	31-DEC-2012	Deutsche Bank Trust Company Americas	SOME	Y	BGFRS	No, failed to file amendment(s)	An amendment related to line 12 of TA-1 (private label transfer agent services for another registered transfer agent) was filed showing a termination; however not within the 60 days.	0	54517	54517	0	0	0			Yes			0	0	96
0000216108-14-000001	31-DEC-2013	Nationwide Fund Management LLC	ALL	N	SEC	Not applicable															
0000839303-14-000002	31-DEC-2013	First Merit Bank NA	NONE	N	OCC	Not applicable		1	121	121	0	0									0
0001004756-14-000003	31-DEC-2013	Volumetric Advisers, Inc.	NONE	N	SEC	Not applicable		0	818	0	814	0									0
0000855086-14-000002	31-DEC-2013	First Financial Corporation	NONE	N	BGFRS	Not applicable		363	659	659	0	659									0
0001397265-14-000001	31-DEC-2013	Bancfirst Trust & Investment Management	NONE	N	FDIC	Not applicable		62	2690	2690	0	1	0			Not Applicable			0	0	2
0001567137-14-000002	31-DEC-2013	Commerce Bank	SOME	N	BGFRS	Not applicable		3	199	199	0	0									0
0001202046-14-000002	31-DEC-2013	Travelers Rest Restort, Inc.	NONE	N	SEC	Not applicable		50	0	0	0	0									0
0001162044-14-000189	31-DEC-2013	Mutual Shareholder Services, LLC	NONE	N	SEC	Not applicable		0	61125	61125	52140	0	0			Yes			213199	245	0
0001401565-14-000002	31-DEC-2013	Regions Bank	NONE	N	BGFRS	Not applicable		81	2268	2268	0	0	0			Yes			0	0	2
0001096144-14-000004	31-DEC-2012	Orange County Trust Company	NONE	N	BGFRS	Not applicable		15	145	0	0	0									0
0000734924-14-000002	31-DEC-2013	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		29	401	0	0	0									10
0001023613-14-000002	31-DEC-2012	Citizens National Bank of Cheboygan	NONE	N	OCC	Not applicable		49	950	950	0	0									0
0001021742-14-000002	31-DEC-2013	The Peoples Bank	NONE	N	FDIC	Not applicable		91	3973	3973	479	2	0			Yes			0	0	0
0000914317-14-000178	31-DEC-2013	Registrar and Transfer Company (New York)	ALL	N	SEC	Not applicable															
0000914317-14-000177	31-DEC-2013	Registrar and Transfer Company (New Jersey)	NONE	Y	SEC	Not applicable		42583	691148	691148	133363	113294	0			Yes			0	0	975
0001418054-14-000002	31-DEC-2013	Russell Fund Services Company	SOME	N	SEC	Not applicable		0	0	0	0	0									0
0001144204-14-006927	31-DEC-2013	The Park National Bank	NONE	N	OCC	Not applicable		615	5000	5000	1498	137	0			Yes			0	0	1
0001548233-14-000003	31-DEC-2012	Gulf Registrar and Transfer Corporation	NONE	N	SEC	Not applicable		5	725	0	0	0									0
0000854889-14-000001	31-DEC-2013	West Suburban Bancorp, Inc.	NONE	N	BGFRS	Not applicable		109	904	0	0	0									0
0000857128-14-000002	31-DEC-2013	FIRST GUARANTY BANK/TA	NONE	N	FDIC	Not applicable		179	1459	1459	0	0	0			Yes			0	0	143
0001208431-14-000001	31-DEC-2013	Adams Asset Advisors, LLC	NONE	N	SEC	Not applicable		0	2	2	2	2									0
0000798947-14-000002	31-DEC-2013	Standard Registrar & Transfer Company, Inc.	NONE	N	SEC	Not applicable		4063	300059	300059	0	41	0			Not Applicable			0	0	0
0001372934-14-000002	31-DEC-2013	Kingsdale Shareholder Services Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001179131-14-000004	31-DEC-2013	BNY Mellon Trust of Delaware	ALL	N	FDIC	Not applicable															
0001002105-14-000005	31-DEC-2013	Highlands Union Bank	NONE	N	BGFRS	Not applicable		65	1463	0	527	0	0			Yes			0	0	0
0000920888-14-000003	31-DEC-2013	Andesa Services, Inc.	NONE	N	SEC	Not applicable		0	0	139530	0	139530									0
0001462985-14-000002	31-DEC-2013	The Business Advocate, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001458682-14-000001	31-DEC-2013	ClearTrust, LLC	SOME	N	SEC	Yes, filed amendment(s)		2932	19402	19402	0	34	0			Yes			0	0	0
0001409842-14-000001	31-DEC-2013	Acupay System LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000867457-14-000001	31-DEC-2013	Brunswick Bank and Trust	NONE	N	FDIC	Not applicable		24	213	0	0	0									0
0000838874-14-000001	31-DEC-2013	First National Bank Alaska, Corporate Trust, PO Box 100720, Anchorage, AK  99510	NONE	N	OCC	Not applicable		55	508	508	0	508									0
0001162044-14-000071	31-DEC-2013	Emerald Research Corp	NONE	N	SEC	Not applicable		0	112	102	0	102									0
0001517107-14-000002	31-DEC-2013	People's United Bank	NONE	N	OTS	Yes, filed amendment(s)		1	2021	2021	0	0	0			Yes			0	0	0
0001517107-14-000001	31-DEC-2012	People's United Bank	NONE	N	OTS	Not applicable		0	2195	2195	0	0	0			Yes			0	0	3
0000838587-14-000002	31-DEC-2013	The Juniata Valley Bank	NONE	N	FDIC	Not applicable		0	8	0	0	0									0
0000948010-14-000002	31-DEC-2013	ISTC CORPORATION	SOME	N	SEC	Not applicable		1788	40900	0	0	0	0			Not Applicable			867	0	0
0001010549-14-000005	31-DEC-2013	Securities Transfer Corporation	NONE	N	SEC	Not applicable		7657	253212	253212	0	2196	0			Not Applicable			0	0	81
0000774710-14-000001	31-DEC-2013	RESERVE PETROLEUM CO/TA	NONE	N	SEC	Not applicable		201	1623	1623	0	0	0			Yes			0	0	26
0001174540-14-000002	31-DEC-2013	Xerox HR Solutions, LLC	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001410578-14-000003	31-DEC-2013	Old Second Bancorp, Inc.	NONE	N	BGFRS	Not applicable		484	1037	0	0	88	0			Yes			0	0	1
0001277690-14-000002	31-DEC-2013	CIBC Mellon Trust Company	ALL	N	SEC	Yes, filed amendment(s)															
