ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001829807-23-000003	31-DEC-2022	CERES Coin LLC TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000874230-23-000002	31-DEC-2022	PUBLIX SUPER MARKETS INC /TA	None	N	SEC	Not applicable		23715	157861	157861	0	0	0			Yes			0	0	272
0001920289-23-000002	31-DEC-2022	Fidelity Stock Transfer Solutions LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001118414-23-000001	31-DEC-2022	SHENANDOAH TELECOMMUNICATIONS CO /VA/                   /TA	None	N	SEC	Not applicable		483	4760	4760	986	3897	0			Yes			0	0	0
0001451217-23-000001	31-DEC-2022	SEI Institutional Transfer Agent, Inc.	None	N	SEC	Yes, filed amendment(s)		662	57210	57210	50805	0	0			Yes			765841	176	0
0000868275-23-000002	31-DEC-2022	SATURNA CAPITAL CORP /WA/ /TA	None	N	SEC	Not applicable		0	29119	29119	29119	0	0			Not Applicable			132898	50	6
0000950123-23-002937	31-DEC-2022	DUPREE & CO INC /TA	None	N	SEC	Not applicable		0	6976	5362	4698	1208	0			Yes			12451	15	0
0001104659-23-032788	31-DEC-2022	Park National Bank	Some	N	OCC	Not applicable		241	4439	4346	1215	1641	0			Yes			0	0	0
0001428661-23-000002	31-DEC-2022	DST Stock Transfer Corp.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001145888-23-000001	31-DEC-2022	FIRST NORTHERN COMMUNITY BANCORP /TA	None	N	BGFRS	Not applicable		85	1386	1386	0	0	0			Not Applicable			0	0	1
0001419454-23-000001	31-DEC-2022	Fidelity Business Services India Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001133702-23-000001	31-DEC-2022	NATIONAL FINANCIAL SERVICES LLC /TA	None	Y	SEC	Yes, filed amendment(s)		2710741	0	61380098	52576520	0	0			Not Applicable			666873120	7657048	20402
0000862124-23-000001	31-DEC-2022	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	Some	N	SEC	Yes, filed amendment(s)		395700	80691937	19311839	19282744	0	0			Not Applicable			953326542	1573930	528
0000914717-23-000001	31-DEC-2022	FENIMORE ASSET MANAGEMENT TRUST /TA	Some	N	SEC	Not applicable		4506	25042	25042	24212	0	0			Yes			0	0	0
0001493152-23-007388	31-DEC-2022	TRANSHARE Corp	None	N	SEC	Not applicable		2077	21514	21514	0	606	0			Yes			0	0	0
0000024179-23-000001	31-DEC-2022	CONTINENTAL STOCK TRANSFER & TRUST CO /TA	None	Y	SEC	Not applicable		299614	2052942	2052942	14091	151155	0			Yes			0	0	2616
0001000952-23-000002	31-DEC-2022	CONDUENT SECURITIES SERVICES INC /TA	None	N	SEC	Yes, filed amendment(s)		1739	75146	75146	0	0	0			Yes			0	0	0
0001139578-23-000003	31-DEC-2022	HARBOR SERVICES GROUP INC /TA	None	N	SEC	Not applicable		1650	44131	44131	41146	0	0			Yes			666371	182	3
0001526156-23-000002	31-DEC-2022	Isabella Bank Corp	None	N	BGFRS	Not applicable		2562	2739	2739	2171	0	0			Yes			0	0	0
0000769188-23-000002	31-DEC-2022	MFS SERVICE CENTER, INC.	Some	N	SEC	Not applicable		14788	881160	881160	835675	0	0			Not Applicable			11947426	420597	254
0001898031-23-000006	31-DEC-2022	Paralel Technologies LLC	None	N	SEC	Yes, filed amendment(s)		741	6716	6716	5725	0	0			Yes			18958	130	0
0000939057-23-000073	31-DEC-2022	Security Federal Corp/TA	None	N	BGFRS	Not applicable		22	279	279	0	279	0			No	1	0			0
0000838587-23-000002	31-DEC-2022	JUNIATA VALLEY BANK /TA	None	N	FDIC	Not applicable		0	2	2	0	0	0			Not Applicable			0	0	0
0000735190-23-000001	31-DEC-2022	MONARCH CEMENT CO /TA	None	N	SEC	Not applicable		71	310	310	0	0									0
0001568437-23-000001	31-DEC-2022	ESHARES INC DBA Carta INC	None	N	SEC	Not applicable		17161	1976870	1976870	0	0	0			Yes			0	0	0
0001576747-23-000002	31-DEC-2022	Northeast Retirement Services, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Yes			0	0	0
0001448300-23-000002	31-DEC-2022	Putnam Investor Services, Inc.	None	N	SEC	Not applicable		24789	959685	959685	943420	7372	0			Yes			4101105	23042	745
0001951594-23-000003	31-DEC-2022	Odyssey Transfer US INC.	Some	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001493152-23-006765	31-DEC-2022	TRANSFER ONLINE INC /TA	None	Y	SEC	Not applicable		5008	230623	236229	0	5606	0			Yes			0	0	0
0001199835-23-000122	31-DEC-2022	Sedona Equity Registrar & Transfer, Inc	Some	N	SEC	Not applicable		108	10632	10538	0	3332	0			Yes			0	0	0
0001922806-23-000001	31-DEC-2022	SMBX Transfer Agent LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001288763-23-000002	31-DEC-2022	Computershare Investor Services Inc	Some	Y	SEC	Not applicable		102424	1186652	1238229	1592	47189	0			Yes			0	0	0
0000869442-23-000004	31-DEC-2022	JOHN HANCOCK SIGNATURE SERVICES INC /TA	Some	N	SEC	Yes, filed amendment(s)		7156	323366	323366	317678	0	0			Yes			3249994	771542	95
0001288777-23-000002	31-DEC-2022	Computershare Trust Co of Canada	Some	Y	SEC	Not applicable		0	1736405	1775781	60518	191014	0			Yes			0	0	0
0000838135-23-000001	31-DEC-2022	TRUIST BANK	None	N	FDIC	Not applicable		0	1987	1987	0	1987	0			Not Applicable			0	0	0
0001371431-23-000002	31-DEC-2022	Bank of New York Mellon Trust Co. NA	All	Y	OCC	Not applicable															
0000735383-23-000002	31-DEC-2022	HARTFORD ADMINISTRATIVE SERVICES CO /TA	All	N	SEC	Yes, filed amendment(s)															
0001853933-23-000002	31-DEC-2022	RSE Transfer Agent LLC	None	N	SEC	Yes, filed amendment(s)		0	1	1	0	0	0			Yes			0	0	0
0001146028-23-000002	31-DEC-2022	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001636674-23-000001	31-DEC-2022	Associated Trust Company, N.A./TA	None	N	OCC	Not applicable		0	0	1404	0	0	0			Not Applicable			0	0	0
0001559963-23-000001	31-DEC-2022	BNY Mellon International Operations (India) Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0000849542-23-000001	31-DEC-2022	BNY Mellon Investment Servicing (US) Inc.	Some	Y	SEC	Yes, filed amendment(s)		2114195	3428361	3428960	3376786	0	0			Yes			47738978	121596	1977
0001419200-23-000001	31-DEC-2022	Atlantic Shareholder Services, LLC	None	N	SEC	Not applicable		15511	71750	71750	61202	0	0			Yes			432405	1246	36
0001145722-23-000002	31-DEC-2022	BANK OZK /TA	None	N	FDIC	Not applicable		114	1559	1559	0	0	0			Yes			0	0	0
0001816689-23-000001	31-DEC-2022	Chino Commercial Bancorp /TA	None	N	BGFRS	Not applicable		46	406	406	0	0				Yes					0
0001372934-23-000002	31-DEC-2022	KINGSDALE PARTNERS LP.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000855870-23-000001	31-DEC-2022	BOKF, NA	All	N	OCC	Not applicable															
0001001920-23-000004	31-DEC-2022	CHASE GENERAL CORP /MO /TA	None	N	SEC	Not applicable		4	1872	1872	0	0	0			Yes			0	0	0
0001170078-23-000003	31-DEC-2022	JANUS HENDERSON SERVICES US LLC	Some	N	SEC	Yes, filed amendment(s)		38122	1235560	1235560	1214347	0	0			Not Applicable			5124165	20082	254
0001493152-23-006031	31-DEC-2022	GEORGE RISK INDUSTRIES INC /TA	None	N	SEC	Not applicable		18	1102	1102	0	0	0			Yes			0	0	0
0001465533-23-000001	31-DEC-2022	Delaware Trust Co	None	N	SEC	Not applicable		196	121	121	0	0	0			Not Applicable			0	0	0
0001140361-23-008237	31-DEC-2022	Broadridge Corporate Issuer Solutions, LLC	None	Y	SEC	Yes, filed amendment(s)		101495	1083437	1083437	428302	503543	0			Yes			0	0	11675
0001493152-23-005791	31-DEC-2022	Vertalo, Inc. /TA/	None	N	SEC	Not applicable		561	59818	59818	0	0	0			Not Applicable			0	0	0
0001398344-23-003986	31-DEC-2022	NORTHEAST INVESTORS TRUST /TA	None	N	SEC	Not applicable		419	4064	4064	3217	0	0			Yes			2806	8	7
0001810222-23-000001	31-DEC-2022	XX Investments LLC	None	N	SEC	Not applicable		0	79129	79129	0	79129	0			Not Applicable			0	0	0
0001387131-23-002256	31-DEC-2022	Gryphon 17, LLC	None	N	SEC	Not applicable		946	3267	3267	2642	3267	0			Yes			20490	1371	0
0001880080-23-000005	31-DEC-2022	Digital Transfer Services, LLC	None	N	SEC	No, failed to file amendment(s)	An amendment was not filed following a change in the registrant's principal office within 60 calendar days. An amendment has since been filed on 01/04/2023 to reflect the address change.	0	0	0	0	0	0			Not Applicable			0	0	0
0001880080-23-000004	31-DEC-2021	Digital Transfer Services, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001562770-23-000002	31-DEC-2022	Virtus Fund Services, LLC	Some	N	SEC	Not applicable		0	101485	101485	0	0	0			Yes			3071	0	0
0001162044-23-000191	31-DEC-2022	MUTUAL SHAREHOLDER SERVICES LLC                         /TA	None	N	SEC	Not applicable		98	47889	47889	7720	0	0			Yes			190976	119	0
0001603694-23-000002	31-DEC-2022	Ohio Valley Bank Co / TA	Some	N	BGFRS	Not applicable		183	2398	2398	1783	213	0			Yes			0	0	0
0000896448-23-000001	31-DEC-2022	UTG INC /TA	None	N	SEC	Not applicable		89	4333	4333	0	0	0			Yes			0	0	22
0001830271-23-000001	31-DEC-2022	BlockQuake Transfer Agent, LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001424537-23-000001	31-DEC-2022	New Horizon Transfer Inc	Some	N	SEC	Not applicable		446	2082	0	0	0	0			Yes			0	0	0
0000216108-23-000001	31-DEC-2022	Nationwide Fund Management LLC	All	N	SEC	Not applicable															
0001927082-23-000001	31-DEC-2022	National Stock & Agency Co LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001833582-23-000004	31-DEC-2022	VALXCHANGE INC.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001833582-23-000003	31-DEC-2021	VALXCHANGE INC.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001023613-23-000003	31-DEC-2022	CITIZENS NATIONAL BANK OF CHEBOYGAN	None	N	OCC	Not applicable		186	820	820	0	0									1
0000950123-23-000826	31-DEC-2021	Strategic Transfer Agent Services, LLC	None	N	SEC	Not applicable		1467	22363	22363	9100	0	0			Not Applicable			0	0	0
0001146028-23-000001	31-DEC-2022	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001004756-23-000003	31-DEC-2022	VOLUMETRIC ADVISERS INC /TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001736356-23-000001	31-DEC-2022	Starion Bond Services /TA/	None	N	FDIC	Not applicable		0	1449	1449	0	0	0			Not Applicable			0	0	0
0001794142-23-000001	31-DEC-2022	INX Transfer Agent, LLC	None	N	SEC	Not applicable		6490	9236	9236	0	0	0			Yes			0	0	0
0001709660-23-000001	31-DEC-2022	GLAS Trust Co LLC	None	N	SEC	Yes, filed amendment(s)		495	244	244	0	0	0			Yes			0	0	0
0000838041-23-000001	31-DEC-2022	HOMETOWN BANK NA /TA	None	N	OCC	Not applicable		38	567	567	0	0	0			Yes			0	0	1
0000838141-23-000002	31-DEC-2022	Hancock Whitney Bank/TA	None	N	FDIC	Yes, filed amendment(s)		7	5636	5636	0	0	0			Yes			0	0	0
0000882734-23-000005	31-DEC-2022	OLDE MONMOUTH STOCK TRANSFER CO INC /TA	None	N	SEC	Not applicable		932	59987	59987	0	141	0			Yes			0	0	0
0001897086-23-000003	31-DEC-2022	Cobalt Investment Services LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001409842-23-000001	31-DEC-2022	Acupay System LLC	None	N	SEC	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001931822-23-000002	31-DEC-2022	SUNNAH & JAMES MNYANDU ESTATE TRUST	None	N	SEC	Not applicable		0	0	0	0	0									0
0001771882-23-000001	31-DEC-2022	Sumitomo Mitsui Trust Bank (U.S.A.) Ltd. /FDIC	None	N	FDIC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001178677-23-000002	31-DEC-2022	BNY MELLON TRUST CO. OF ILLINOIS	All	N	BGFRS	Not applicable															
0001807695-23-000001	31-DEC-2022	Otis Secure LLC	None	N	SEC	Yes, filed amendment(s)		48529	6992	6992	0	0	0			Yes			0	0	0
0001782622-23-000001	31-DEC-2022	Envision Financial Systems, Inc.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001208431-23-000001	31-DEC-2022	ADAMS ASSET ADVISORS LLC	None	N	SEC	Not applicable		0	1	1	1	1	0			Not Applicable			0	0	0
0001789750-23-000002	31-DEC-2022	TIFFANY CRYSTAL LEE BOWDEN TRUST	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001846771-23-000004	31-DEC-2022	Akemona TA Services LLC	None	N	SEC	Not applicable		0	0	0	0	0									0
0001880080-23-000002	31-DEC-2021	Digital Transfer Services, LLC	None	N	SEC	No, failed to file amendment(s)	An amendment was not filed following a change in the registrant's principal office within 60 calendar days. An amendment has since been filed on 01/04/2023 to reflect the address change.	0	0	0	0	0	0			Not Applicable			0	0	0
0001846771-23-000003	31-DEC-2021	Akemona TA Services LLC	None	N	SEC	Not applicable		0	0	0	0	0				Not Applicable					0
0001794937-23-000001	31-DEC-2022	RIALTO TRANSFER SERVICES LLC /TA/	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001104659-23-000302	31-DEC-2022	OLD SECOND BANCORP INC /IL /TA	None	N	BGFRS	Not applicable		351	1260	1260	0	704	0			Yes			0	0	0
0001846058-23-000001	31-DEC-2022	BlockTrans Syndicate	None	N	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Yes			0	0	0
