ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000896852-12-000006	fsrViolationOfInvestmentRelatedRegulation	5	Invesco Aim Advisors, Inc. former name, A I M Advisors, Inc.	No Docket Case Number	02-DEC-2003	Attorney General of the State of New York	See Item 10d1	See Item 10d1
0000896852-12-000006	fsrViolationOfInvestmentRelatedRegulation	6	Invesco Aim Advisors, Inc. former name, A I M Advisors, Inc.	Case No. EN 19704	05-JAN-2004	Secretary of State of the State of Georgia	See Item 10d1	See Item 10d1
0000896852-12-000006	fsrViolationOfInvestmentRelatedRegulation	7	Invesco Taiwan Limited	Not Applicable	15-MAR-2011	Financial Supervisory Commission, Executive Yuan, R.O.C.	Invesco Taiwan Limited, Invesco Taiwan, was fined by the Financial Supervisory Commission, Executive Yuan, R.O.C., the Regulator, on the ground that it violated a Taiwan regulation requiring a fund manager to carry out adequate research before buying and selling the investment on behalf of the portfolio and that such research be documented. The Regulator has penalized Invesco Taiwan because its investment on a particular stock was without reasonable grounds and justifications to support the decision. Invesco Taiwan bought and sold this stock with a small profit, and documented the rationale of the buying and selling. However, the Regulator believed that the rationale behind the decision to sell the security was not based upon reasonable grounds and justifications.	The Regulator imposed a fine on Invesco Taiwan of NT 120,000 dollars which is approximately US 4,000 dollars.
0000896852-12-000006	registrationDeniedOrSuspended	1	INVESCO Funds Group Inc.	Docket 03CV2421	02-DEC-2003	United States Securities and Exchange Commission	See Item 10c1	See Item 10c1
0000896852-12-000006	registrationDeniedOrSuspended	2	Invesco Aim Advisors Inc. former name, A I M Advisors, Inc. and Invesco Aim Distributors, Inc. former name, A I M Distributors, Inc.	Docket 0311701	06-OCT-2003	United States Securities and Exchange Commission	See Item 10c1	See Item 10c1
0000896852-12-000006	registrationDeniedOrSuspended	3	INVESCO MIM PLC now known as INVESCO Holding Company Limited	Docket 37788 SEC Administrative Proceeding	15-JUN-1992	United States Securities and Exchange Commission	See Item 10c2	See Item 10c2
0000896852-12-000006	sraViolationOfRules	1	Van Kampen Merritt, Inc. currently Van Kampen Funds Inc.	No Docket Case Number	01-JUL-1980	National Association of Securities Dealers NASD	Van Kampen Merritt, Inc. was subject to a regulatory action initiated by the NASD on July 1, 1980 for a violation of the SEC Rules 15C2 1, 15C3 3 and 17A 3 and MSRB Rules A 13, G 8 and G 10. Van Kampen Merritt, Inc. and Carl Ferwerda were named.	This proceeding was resolved on July 1, 1980. Van Kampen Merritt, Inc. executed a letter of admission, waiver and consent and paid the NASD a fine of 1000.
0000896852-12-000006	sraViolationOfRules	2	Van Kampen Merritt, Inc. currently Van Kampen Funds Inc.	CHI 834 AWC	01-OCT-1985	National Association of Securities Dealers	Van Kampen Merritt, Inc. was subject to a regulatory action initiated by the NASD on October 1 1985. Van Kampen Merritt, Inc. and its Senior Vice President and Treasurer failed to comply with certain provisions of the Securities Exchange Act of 1934, article III, sections 1 and 21 of the rules of fair practice and MSRB rules G 15 and G 27. The company prepared an inaccurate computation of the amount required to be on deposit in the special reserve bank account for the exclusive benefit of customers failed to buy in two short security count differences over forty five calendar days failed to obtain possession or control of customers fully paid securities in two of twenty two instances prepared an inaccurate computation of net capital filed an inaccurate focus part 1 report for October 31, 1984 failed to maintain accurate books and records failed to maintain a ledger reflecting securities in transfer failed to have quarterly box counts failed to record on books and records unresolved securities differences failed to indicate on confirmations of municipal securities transactions all required information and, failed to provide evidence in writing of the supervision of municipal transactions.	This proceeding was resolved on October 18 1985. Van Kampen Merritt, Inc. and its Senior Vice President and Treasurer entered into a letter of acceptance, waiver and consent with NASD.
0000896852-12-000006	sraViolationOfRules	3	Van Kampen Funds Inc.	E1020040470 01	25-AUG-2005	National Association of Securities Dealers	Van Kampen Funds Inc. was subject to a regulatory action initiated by the NASD on August 25, 2005. For the period March 1, 2004, through May 31, 2004, the firm failed to timely report 50 transactions eligible for trace reporting, reported two transactions with an inaccurate time of order execution, one transaction was reported twice, and one transaction was reported with an incorrect quantity.	This proceeding was resolved on August 25 2005, by an acceptance, waiver and consent with NASD, and payment to the NASD of a fine of 5,000.
0000896852-12-000006	sraViolationOfRules	4	Van Kampen Funds Inc.	Inquiry	14-SEP-2009	Financial Industry National Regulatory Authority	The Financial Industry National Regulatory Authority has made an inquiry into the Van Kampen In Kind Exchange Program offered by some of the Unit Investment Trusts whereby, an investor can elect an in kind exchange IKE of his pro rata share of securities from a terminating UIT and have the securities directly exchanged and invested into the new UIT, which provides a tax benefit for the shareholder. FINRA inquired into the price at which IKEs were executed, because the prospectus language was unclear whether an IKE would be affected at NAV and not at the cash exchange price which was NAV minus 1 percent, and that this may have been confusing to certain shareholders. Van Kampen agreed to revise prospectus language prior to June 1, 2010, to clarify the IKE process. Van Kampen agreed to pay restitution to all clients that elected IKEs between September 2006 and May 2010, where the IKE was executed at a less advantageous price to the shareholder than the price for a cash rollover of the same UIT happening on the same day, and where the aggregate price differential of all such transactions during that period a minimum threshold of 10.00 per shareholder. Van Kampen engaged in settlement negotiations with FINRA with respect to the penalty amount resulting in Van Kampen establishing a reserve of 300,000 against which any restitution and penalty will be charged. It is expected that all affected accounts will be reimbursed by the end of 2010. The disposition of the proceeding On January 24, 2011, Van Kampen entered into a Letter of Acceptance, Waiver and Consent settlement with FINRA. Van Kampen accepted and consented, without admitting to or denying the FINRA finding of a violation of NASD Rule 2110. The findings state Van Kampen did not inform investors purchasing UITs through its In Kind Exchange programs the manner in which a discounted sales charge would be assessed, and investors could have concluded from the disclosures made that they were eligible to receive certain sales charge discounts when, in fact, such discounts did not apply to the In Kind Exchange programs. The firm has remediated approximately 4,600 customers who paid more than the exchange discount described in the prospectus approximately 200,000 including interest and prospectuses were updated to disclose the In Kind Exchange discount fully and accurately. Van Kampen also consented to the imposition of a censure and a 150,000 fine as settlement with FINRA.	On January 24, 2011, Van Kampen entered into a Letter of Acceptance, Waiver and Consent settlement with FINRA. Van Kampen also consented to the imposition of a censure and a 150,000 fine as settlement with FINRA.
0000896852-12-000006	violationOfRegulations	1	INVESCO Funds Group, Inc.	Docket 03CV2421	02-DEC-2003	United States Securities and Exchange Commission	See Item 10c1	See Item 10c1
0000896852-12-000006	violationOfRegulations	2	Invesco Aim Advisors, Inc. former name, A I M Advisors, Inc. and Invesco Aim Distributors, Inc. former name, A I M Distributors, Inc.	Docket 0311701	06-OCT-2003	United States Securities and Exchange Commission	See Item 10c1	See Item 10c1
0000896852-12-000006	violationOfRegulations	3	Montagu Investment Management Limited now known as INVESCO Asset Management Limited	Docket 36223 SEC Administrative Proceeding	01-MAR-1983	United States Securities and Exchange Commission	See Item 10c1	See Item 10c1
0000896852-12-000006	violationOfRegulations	4	INVESCO MIM PLC now known as INVESCO Holding Company Limited MIM	Docket 37788 SEC Administrative Proceeding	15-JUN-1992	United States Securities and Exchange Commission	INVESCO MIM PLC willfully violated Section 13D of the Securities Exchange Act of 1934 and Rule 13D2 and 13D3 by failing to file timely statements required by Schedule 12D and failed to cause its subsidiary, INVESCO MIM Management Limited, to comply with the Commissions Order in the Matter of Montagu Investment Management Ltd File No.36223 March 10, 1983. The disposition of the proceeding The SEC proceeding was settled on 07 01 1992. SEC accepted INVESCO MIM PLCs Offer of Settlement to cease violations of Section 13D of the 1934 Act to adopt internal policies to assure compliance and fined the company US 175,000. The full amount of the fine was paid in July 1992. It was noted in the SEC Order that none of INVESCO MIM PLCs subsidiaries were involved in the violations. Other sanctions ordered by the SEC are the adoption, implementation and maintenance of internal policies, procedures and controls that are reasonably designed to assure compliance with Section 13D of the Securities Exchange Act of 1934 and Rule 13D2 and 13D3.	Settled 07 01 1992. MIM agreed to cease violations of the Act; adopt internal compliance controls and pay a fine of 175,000. See Item 10c2v above for details.
0000896852-12-000006	sraViolationOfRules	5	Van Kampen Funds Inc.	2008013163301	14-JUL-2011	Financial Industry National Regulatory Authority	During the review period, the firm failed to transmit 1,539 reportable order events, ROES, to OATS on 381 business days. These 1,539 ROES represented 100 percent of all ROES that the firm was required to transmit to OATS during the review period. The conduct described in this paragraph constitutes separate and distinct violations of NASD rule 6955a. The firms supervisory system did not provide for supervision reasonably designed to achieve compliance with respect to the applicable securities laws and regulations, and the rules of NASD, concerning OATS. Specifically, the firms supervisory system did not include written supervisory procedures providing for: the identification of the persons responsible for supervision with respect to applicable rules; a statement of the supervisor steps to be taken by the identified persons; a statement as to how often such persons should take such steps; a statement as to how the completion of the steps included in the written supervisory procedures should be documented. The conduct described in this paragraph constitutes violation of NASD Rules 2210 and 3010. Disposition of the proceeding: The firm must pay a fine of 17,500.00 dollars to FINRA, consisting of 12,500 dollars for violations of NASD Rule 6955 and a fine of 5000.00 dollars for violations of NASD Rules 2110 and 3010. The Acceptance, Waiver, and Consent was accepted by FINRA on July 14, 2011 and payment of fine is currently pending. Other sanctions ordered: the revision of the firms written supervisory procedures.	The firm must pay a fine of 17,500.00 dollars to FINRA. The AWC was accepted by FINRA on July 14, 2011 and payment of fine is currently pending. Other sanction ordered: revision of the firms written supervisory procedures.
0000896852-12-000006	subjectOfProceedings	1	Invesco Aim Distributors, Inc. former name, A I M Distributors, Inc. ADI and Invesco Aim Advisors, Inc. former name, A I M Advisors, Inc. AIM	Order No. 05 1318	30-AUG-2005	West Virginia Office of the State Auditor Securities Commission WVASC	AIM and ADI failed to disclose in the prospectuses for the AIM Funds that they had entered into certain arrangements permitting market timing of such funds, thereby breaching their fiduciary duties to such funds and, as a result, violating the West Virginia Consumer Credit and Protection Act. There are no allegations specifically naming or mentioning IFG or INVESCO Funds. The disposition of the proceeding Pending. On August 30, 2005, The West Virginia Office of the State Auditor Securities Commission WVASC issued a Summary Order to cease and desist and Notice of Right to Hearing to AIM and ADI Order No. 05 1318. The WVASC purports to make findings of fact that essentially mirror the WVAGs allegations mentioned above and conclusions of law to the effect that AIM and ADI violated the West Virginia Securities Laws. Each of the WVAG and the WVASC are represented by the same private law firm acting as a so called private state attorney general. The WVASC purports to order AIM and ADI to cease any further violations and seeks to impose monetary sanctions, including restitution to affected investors, disgorgement of fees, reimbursement of investigatory, administrative and legal costs and an administrative assessment to be determined by the Commissioner. Initial research indicates that these damages could be limited or capped by statute. By agreement with the Commissioner of Securities, AIMs time to respond to that Order has been indefinitely suspended.	Pending. Aug 30 05 WVASC issued Summary Order to cease and desist and Notice Right to Hearing to AIM a ADI. WVASC mirrors allegations mentioned above. By agt with Commissioner of Securities AIMs time to respond to that Order has been indefinitely extended
0000896852-12-000006	falseStatementOrOmission	1	INVESCO Funds Group Inc. INVESCO	Docket 03CV2421	02-DEC-2003	United States Securities and Exchange Commission SEC	INVESCO Funds Group entered into over 40 negotiated but undisclosed market timing agreements that were inconsistent with the INVESCO Funds prospectus disclosure limiting exchanges to 4 per 12 month period. Some of the timing agreements were entered into with the understanding that the market timer would make long term investments in certain non timed INVESCO Funds. INVESCO Funds Group also tolerated marketing timing activities by other shareholders with whom it did not have timing agreements. INVESCO Funds Group typically did not take action to restrict shareholders trading in excess of the 4 exchange limit set in the INVESCO Funds prospectuses. Frequent trading by these shareholders resulted in substantial dilution in the affected INVESCO Funds. INVESCO Funds Group breached its fiduciary duty to INVESCO Funds and their shareholders by failing to disclose the conflict of interest raised by market timing agreements to the directors of the INVESCO Funds or to the INVESCO Fund shareholders, and by failing to obtain the directors consent to the timing agreements. INVESCO Funds Group financially benefited from the timing agreements. Pursuant to the Offer of Settlement INVESCO Funds Group neither admitted nor denied the allegations. The disposition of the proceeding The SEC proceeding was settled on October 8, 2004. INVESCO Funds Group was censured ordered to cease and desist and is subject to remedial sanctions, disgorgement and civil money penalties. INVESCO Funds Group was ordered to cease and desist from committing or causing any violations of Sections 206 1 and 206 2 of the Advisers Act, Sections 17 D and 34 B of the Investment Company Act and Rule 17D1, and was ordered to pay disgorgement of US 215 Million. INVESCO Funds Group was ordered to pay a civil money penalty of US 110 Million. Invesco Aim Advisors, Inc. formerly A I M Advisors as successor adviser to INVESCO Funds Group agreed to pay the penalty and disgorgement amounts ordered against INVESCO Funds Group on the following dates US 162.5 Million by December 31, 2004, and the remaining US 162.5 Million by December 31, 2005. INVESCO Funds Group was ordered to disgorge any amounts in excess of US 235 Million that it or its affiliates obtain through settlements based on market timing allegations. INVESCO Funds Group voluntarily undertook remedial actions, including maintaining a board of trustees that is 75 percent independent designating an independent Chairman of the Board maintaining independent legal counsel for the independent Trustees holding elections of Trustees at least every 5 years cooperating fully with the SEC maintaining a compliance and ethics oversight structure with an Internal Controls Committee and Ombudsman retaining an Independent Compliance Consultant conducting periodic compliance reviews and retaining an independent distribution consultant.	SEC proceeding settled Oct 8, 2004. AD and AA were censured ordered to cease and desist and subjected to remedial sanctions, disgorgement and civil money penalties. Effective July 12, 2011 the remedial sanctions were modified by the SEC.
0000275143-12-000002	sraViolationOfRules	5	State Street Global Markets, LLC	CLG050070	01-JUN-2005	NASD, Boston, Massachusetts	SSGM was cited for submitting OATS reports not in prescribed electronic form; transmitting OATS reports containing inaccurate data; and failing to timely file ROES.	Without admitting or denying the allegations, SSGM signed an Acceptance, Waiver and Consent, was censured and paid a fine of $40,000.00.
0000275143-12-000002	sraViolationOfRules	6	State Street Global Markets, LLC	E112004017902	22-NOV-2005	NASD, Boston, Massachusetts	SSGM was cited for failing to report corporate bond transactions to TRACE and municipal bond transactions to MSRB, and failure to maintain adequate supervisory system, procedures and training.	Without admitting or denying the allegations, SSGM signed an Acceptance, Waiver and Consent, was censured and paid a fine of $1,400,000.00.
0000275143-12-000002	sraViolationOfRules	7	State Street Global Markets, LLC	2006003803901	24-APR-2007	NASD, Boston, Massachusetts	SSGM was cited for failing to maintain and preserve all business-related instant messages (IM) and failing to maintain adequate supervisory system, procedures and training related to IM's.	Without admitting or denying the allegations, SSGM signed an Acceptance, Waiver and Consent, was censured and paid a fine of $100,000.00.
0000275143-12-000002	subjectOfProceedings	1	State Street Bank and Trust Company (SSBT)	n/a	01-JUN-2009	SEC	SEC is conducting an investigation of SSBT's securities lending program and disclosures made to direct lending participants and investors in SSgA common and collective trust funds which engaged in securities lending. The subjects of the investigation include the adequacy of disclosures regarding the collateral pools during periods when those pools had market value of less than $1.00.	If the SEC or other regulators pursue an enforcement action, they would likely seek monetary or other penalties or remedies.
0000275143-12-000002	subjectOfProceedings	2	State Street Bank and Trust Company (SSBT)	n/a	27-MAR-2009	SEC and various states	SEC is conducting an investigation and various states have issued requests for information and subpoenas seeking information relating to SSBT's foreign exchange business.  The subjects of the investigation include the pricing of certain types of foreign exchange and whether such pricing is consistent with the Company's obligations to various customers.	If the SEC or other regulators pursue an enforcement action, they would likely seek monetary or other penalties or remedies.
0000275143-12-000002	violationOfRegulations	1	State Street Bank and Trust Company (SSBT)	Administrative Proceeding File No. 3-13776	04-FEB-2010	SEC	SEC issued administrative cease and desist order finding that SSBT violated sections 17(a)(2) and 17(a)(3) of the Securities Act as to disclosures relating to certain fixed income investment strategies managed by SSBT.	SSBT neither admitted nor denied the findings. SSBT agreed to establish a $313 million fair fund, which includes a fine of $50 million and disgorgement of advisory fees and interest of approximately $8 million.
0000275143-12-000002	falseStatementOrOmission	1	State Street Bank and Trust Company (SSBT)	Administrative Proceeding File No. 3-13776	04-FEB-2010	SEC	SEC issued administrative cease and desist order finding that SSBT violated sections 17(a)(2) and 17(a)(3) of the Securities Act as to disclosures relating to certain fixed income investment strategies managed by SSBT.	SSBT neither admitted nor denied the findings. SSBT agreed to establish a $313 million fair fund, which includes a fine of $50 million and disgorgement of advisory fees and interest of approximately $8 million.
0000275143-12-000002	foreignAgency	4	State Street Global Advisors Limited (SSgA Ltd.)	Stichting Pensioenfonds OPG v. SSgA Ltd.	23-DEC-2009	District Court of Amsterdam, the Netherlands	Plaintiff invested in an SSgA-managed common trust fund that utilized a Lehman entity as prime broker.  Plaintiff claimed SSgA Ltd. was liable for its losses arising from Lehman's insolvency.	Court ruled that SSgA Ltd was liable to Plaintiff for loss arising from Lehman insolvency.
0000275143-12-000002	foreignAgency	1	State Street Trust and Banking Co., Ltd. (Japan)	Administrative Order	27-JAN-2006	Financial Services Agency (Japan)	FSA issued an Administrative Order requiring SSTB (Japan) to implement certain improvements to its local management structure and operations.	SSTB (Japan) implemented the improvements and on February 6, 2007, the FSA lifted the Administrative Order.
0000275143-12-000002	foreignAgency	2	State Street Bank and Trust Company - Tokyo Branch	Administrative Order	27-JAN-2006	Financial Services Agency (Japan)	FSA issued an Administrative Order requiring SSBT Tokyo Branch to implement certain improvements to its local internal controls for Japanese regulatory compliance in connection with its securities lending business.	SSBT Tokyo Branch implemented the improvements and on February 6, 2007, the FSA lifted the Administrative Order.
0000275143-12-000002	foreignAgency	3	State Street Bank and Trust Company - Seoul Branch	Administrative Order	01-MAY-2008	Korea Financial Supervisory Service (FSS)	FSS issued an Administrative Order suspending foreign trades for thirty days after an examination determined that State Street previously booked certain intra-branch foreign exchange transactions.	The thirty day suspension was completed and the matter has been terminated.
0000275143-12-000002	fsrFalseStatementOrOmission	1	State Street Bank and Trust Company (SSBT)	Docket No. E-2007-0084	04-FEB-2010	Massachusetts Secretary of State Securities Division (MA SOS)	MA SOS issued consent order finding that SSBT violated MGL c. 110A, Sec. 101(2) and 101(3) as to disclosures relating to certain fixed income investment strategies managed by SSBT.	SSBT neither admitted nor denied the findings.  SSBT agreed to pay $10 million to each of MA SOS and MA Attorney General.
0000275143-12-000002	fsrFoundOrderAgainstApplicant	1	State Street Bank and Trust Company (SSBT)	Docket No. E-2007-0084	04-FEB-2010	Massachusetts Secretary of State Securities Division (MA SOS)	MA SOS issued consent order finding that SSBT violated MGL c. 110A, Sec. 101(2) and 101(3) as to disclosures relating to certain fixed income investments strategies managed by SSBT.	SSBT neither admitted nor denied the findings. SSBT agreed to pay $10 million to each of MA SOS and MA Attorney General.
0000275143-12-000002	fsrViolationOfInvestmentRelatedRegulation	1	State Street Bank and Trust Company (SSBT)	Docket No. E-2007-0084	04-FEB-2010	Massachusetts Secretary of State Securities Division (MA SOS)	MA SOS issued consent order finding that SSBT violated MGL c. 110A, Sec. 101(2) and 101(3) as to disclosures relating to certain fixed income investment strategies managed by SSBT.	SSBT neither admitted nor denied the findings. SSBT agreed to pay $10 million to each of MA SOS and MA Attorney General.
0000275143-12-000002	sraViolationOfRules	1	State Street Global Markets, LLC	CMS000088	13-JUN-2000	NASD, Boston, Massachusetts	State Street Global Markets, a broker-dealer subsidiary of State Street Corp., was cited for failing to accept certain trades within 20 minute requirement.	SSGM signed an Acceptance, Waiver and Consent and paid a $5,000.00 fine.
0000275143-12-000002	sraViolationOfRules	2	State Street Global Markets, LLC	CMS010131	19-SEP-2001	NASD, Boston, Massachusetts	SSGM was cited for reporting certain long and short sale transactions to ACT with the incorrect modifier.	SSGM signed an Acceptance, Waiver and Consent and paid a $2,500.00 fine.
0000275143-12-000002	sraViolationOfRules	3	State Street Global Markets, LLC	CMS030112	28-APR-2003	NASD, Boston, Massachusetts	SSGM was cited for failing to report into ACT certain transactions within 90 seconds after execution and certain last sale reports.	SSGM signed an Acceptance, Waiver and Consent and paid a $5,000.00 fine.
0000275143-12-000002	sraViolationOfRules	4	State Street Global Markets, LLC	CMS040083	04-JUN-2004	NASD, Boston, Massachusetts	SSGM was cited for reporting certain transactions to OATS containing inaccurate, incomplete or improperly formatted data; failing to accept or decline certain eligible securities within 20 minutes after execution.	SSGM signed an Acceptance, Waiver and Consent, paid a $20,000.00 fine and updated and enhanced its supervisory procedures.
0000896852-12-000004	fsrFoundOrderAgainstApplicant	4	INVESCO Funds Group, Inc.	Case No. 2003CV9199	02-DEC-2003	State District Court, City and County of Denver, CO and State CO Dept Law	See Item 10d1	See Item 10d1
0000896852-12-000004	subjectOfProceedings	1	Invesco Aim Distributors, Inc. former name, A I M Distributors, Inc. ADI and Invesco Aim Advisors, Inc. former name, A I M Advisors, Inc. AIM	Order No. 05 1318	30-AUG-2005	West Virginia Office of the State Auditor Securities Commission WVASC	AIM and ADI failed to disclose in the prospectuses for the AIM Funds that they had entered into certain arrangements permitting market timing of such funds, thereby breaching their fiduciary duties to such funds and, as a result, violating the West Virginia Consumer Credit and Protection Act. There are no allegations specifically naming or mentioning IFG or INVESCO Funds. The disposition of the proceeding Pending. On August 30, 2005, The West Virginia Office of the State Auditor Securities Commission WVASC issued a Summary Order to cease and desist and Notice of Right to Hearing to AIM and ADI Order No. 05 1318. The WVASC purports to make findings of fact that essentially mirror the WVAGs allegations mentioned above and conclusions of law to the effect that AIM and ADI violated the West Virginia Securities Laws. Each of the WVAG and the WVASC are represented by the same private law firm acting as a so called private state attorney general. The WVASC purports to order AIM and ADI to cease any further violations and seeks to impose monetary sanctions, including restitution to affected investors, disgorgement of fees, reimbursement of investigatory, administrative and legal costs and an administrative assessment to be determined by the Commissioner. Initial research indicates that these damages could be limited or capped by statute. By agreement with the Commissioner of Securities, AIMs time to respond to that Order has been indefinitely suspended.	Pending. Aug 30 05 WVASC issued Summary Order to cease and desist and Notice Right to Hearing to AIM a ADI. WVASC mirrors allegations mentioned above. By agt with Commissioner of Securities AIMs time to respond to that Order has been indefinitely extended
0000896852-12-000004	sraViolationOfRules	5	Van Kampen Funds Inc.	2008013163301	14-JUL-2011	Financial Industry National Regulatory Authority	During the review period, the firm failed to transmit 1,539 reportable order events, ROES, to OATS on 381 business days. These 1,539 ROES represented 100 percent of all ROES that the firm was required to transmit to OATS during the review period. The conduct described in this paragraph constitutes separate and distinct violations of NASD rule 6955a. The firms supervisory system did not provide for supervision reasonably designed to achieve compliance with respect to the applicable securities laws and regulations, and the rules of NASD, concerning OATS. Specifically, the firms supervisory system did not include written supervisory procedures providing for: the identification of the persons responsible for supervision with respect to applicable rules; a statement of the supervisor steps to be taken by the identified persons; a statement as to how often such persons should take such steps; a statement as to how the completion of the steps included in the written supervisory procedures should be documented. The conduct described in this paragraph constitutes violation of NASD Rules 2210 and 3010. Disposition of the proceeding: The firm must pay a fine of 17,500.00 dollars to FINRA, consisting of 12,500.00 dollars for violations of NASD Rule 6955 and a fine of 5000.00 dollars for violations of NASD Rules 2110 and 3010. The Acceptance, Waiver, and Consent was accepted by FINRA on July 14, 2011 and payment of fine is currently pending. Other sanctions ordered: the revision of the firms written supervisory procedures.	The firm must pay a fine of 17,500.00 dollars to FINRA.  The AWC was accepted by FINRA on July 14, 2011 and payment of fine is currently pending.  Other sanction ordered: revision of the firms written supervisory procedures.
0000896852-12-000004	violationOfRegulations	4	INVESCO MIM PLC now known as INVESCO Holding Company Limited MIM	Docket 37788 SEC Administrative Proceeding	15-JUN-1992	United States Securities and Exchange Commission	INVESCO MIM PLC willfully violated Section 13D of the Securities Exchange Act of 1934 and Rule 13D2 and 13D3 by failing to file timely statements required by Schedule 12D and failed to cause its subsidiary, INVESCO MIM Management Limited, to comply with the Commissions Order in the Matter of Montagu Investment Management Ltd File No.36223 March 10, 1983. The disposition of the proceeding The SEC proceeding was settled on 07 01 1992. SEC accepted INVESCO MIM PLCs Offer of Settlement to cease violations of Section 13D of the 1934 Act to adopt internal policies to assure compliance and fined the company US 175,000. The full amount of the fine was paid in July 1992. It was noted in the SEC Order that none of INVESCO MIM PLCs subsidiaries were involved in the violations. Other sanctions ordered by the SEC are the adoption, implementation and maintenance of internal policies, procedures and controls that are reasonably designed to assure compliance with Section 13D of the Securities Exchange Act of 1934 and Rule 13D2 and 13D3.	Settled 07 01 1992. MIM agreed to cease violations of the Act; adopt internal compliance controls and pay a fine of 175,000. See Item 10c2v above for details.
0000896852-12-000004	violationOfRegulations	3	Montagu Investment Management Limited now known as INVESCO Asset Management Limited	Docket 36223 SEC Administrative Proceeding	01-MAR-1983	United States Securities and Exchange Commission	See Item 10c1	See Item 10c1
0000896852-12-000004	violationOfRegulations	2	Invesco Aim Advisors, Inc. former name, A I M Advisors, Inc. and Invesco Aim Distributors, Inc. former name, A I M Distributors, Inc.	Docket 0311701	06-OCT-2003	United States Securities and Exchange Commission	See Item 10c1	See Item 10c1
0000896852-12-000004	violationOfRegulations	1	INVESCO Funds Group, Inc.	Docket 03CV2421	02-DEC-2003	United States Securities and Exchange Commission	See Item 10c1	See Item 10c1
0000896852-12-000004	sraViolationOfRules	4	Van Kampen Funds Inc.	Inquiry	14-SEP-2009	Financial Industry National Regulatory Authority	The Financial Industry National Regulatory Authority has made an inquiry into the Van Kampen In Kind Exchange Program offered by some of the Unit Investment Trusts whereby, an investor can elect an in kind exchange IKE of his pro rata share of securities from a terminating UIT and have the securities directly exchanged and invested into the new UIT, which provides a tax benefit for the shareholder. FINRA inquired into the price at which IKEs were executed, because the prospectus language was unclear whether an IKE would be affected at NAV and not at the cash exchange price which was NAV minus 1 percent, and that this may have been confusing to certain shareholders. Van Kampen agreed to revise prospectus language prior to June 1, 2010, to clarify the IKE process. Van Kampen agreed to pay restitution to all clients that elected IKEs between September 2006 and May 2010, where the IKE was executed at a less advantageous price to the shareholder than the price for a cash rollover of the same UIT happening on the same day, and where the aggregate price differential of all such transactions during that period a minimum threshold of 10.00 per shareholder. Van Kampen engaged in settlement negotiations with FINRA with respect to the penalty amount resulting in Van Kampen establishing a reserve of 300,000 against which any restitution and penalty will be charged. It is expected that all affected accounts will be reimbursed by the end of 2010. The disposition of the proceeding On January 24, 2011, Van Kampen entered into a Letter of Acceptance, Waiver and Consent settlement with FINRA. Van Kampen accepted and consented, without admitting to or denying the FINRA finding of a violation of NASD Rule 2110. The findings state Van Kampen did not inform investors purchasing UITs through its In Kind Exchange programs the manner in which a discounted sales charge would be assessed, and investors could have concluded from the disclosures made that they were eligible to receive certain sales charge discounts when, in fact, such discounts did not apply to the In Kind Exchange programs. The firm has remediated approximately 4,600 customers who paid more than the exchange discount described in the prospectus approximately 200,000 including interest and prospectuses were updated to disclose the In Kind Exchange discount fully and accurately. Van Kampen also consented to the imposition of a censure and a 150,000 fine as settlement with FINRA.	On January 24, 2011, Van Kampen entered into a Letter of Acceptance, Waiver and Consent settlement with FINRA. Van Kampen also consented to the imposition of a censure and a 150,000 fine as settlement with FINRA.
0000896852-12-000004	fsrFoundOrderAgainstApplicant	6	Invesco Aim Advisors, Inc. former name, A I M Advisors, Inc.	Case No. EN 19704	05-JAN-2004	Secretary of State of the State of Georgia	See Item 10d1	See Item 10d1
