ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	31	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no: 05 0021 CO	11-AUG-2005	The Indiana Office of the Secretary of State, Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	32	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 02 11 06 S	01-JUL-2005	The Office of the Mississippi Secretary of State, Business Regulation	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	33	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1273373	26-AUG-2005	The State of North Dakota Securities Department	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	34	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1274034	25-AUG-2005	The Utah Division of Securities, Department of Commerce	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	35	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1276422	30-SEP-2005	The West Virginia Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	36	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no: SEU 2005 036 B	17-OCT-2005	The State of Hawaii Department of Commerce and Consumer Affairs	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	37	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 05 17 05 144I	02-NOV-2005	The Montana State Auditors Office Securities Department	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	41	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	FILE NO. 06025	16-JUN-2006	The Securities Division of the Attorney General of the State of South Carolina	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	38	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. 05 010 M	04-NOV-2005	The State of Michigan Office of Financial and Insurance Services	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	39	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : CO 2005 7083 S	07-DEC-2005	The State of Connecticut Department of Banking	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	40	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 04CV06909	31-JAN-2006	The State of South Dakota Division of Securities	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	42	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	FILE NO. 05 005	26-JUN-2006	The Tennessee Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	43	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : IC06 CDO 07	31-MAY-2006	The Texas State Securities Board	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	44	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CASE NO. 0600247	20-JUL-2006	The Illinois Securities Department	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	45	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1328168	19-OCT-2006	The State of Louisiana Office of Financial Institutions Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	46	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	ODS File No.05 058	12-OCT-2006	The State of Oklahoma Department of Securities	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	47	Scudder Investor Services, Inc. (SISI), a Control Affiliate of the Registrant. See also Description of the Action	Docket Case Number: IC05 CAF 11	22-APR-2005	State of Texas Securities Commissioner	The Registrant has not been the subject of this matter: Scudder Investments Service Company, formerly known as Kemper Service Company (     KSvC     ); Scudder Distributors, Inc., formerly known as Kemper Distributors Inc. (     KDI     ); Deutsche Investment Management Americas Inc., formerly, Scudder Kemper Investments, Inc. (     Scudder Kemper     ): and SISI are wholly owned, indirect and     or direct subsidiaries of Deutsche Bank Americas Holding Corp.  Initiation date: April 22, 2005.  SISI did not timely submit to the State of Texas Securities Commissioner the information concerning the change in its designated officer as reflected on its certificate of registration, with the fee.  The current status is closed on April 22, 2005.  SISI paid a monetary fine of $700.  Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded.	The current status is closed on April 22, 2005.  SISI paid a monetary fine of $700.  Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded.
0000842657-10-000023	fsrFoundOrderAgainstApplicant	10	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	File No. 04 050 IG	31-MAR-2005	The North Carolina Department of the Secretary of State, Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrFoundOrderAgainstApplicant	11	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1250894	24-MAR-2005	The Ohio Department of Commerce, Division of Securities	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrFoundOrderAgainstApplicant	12	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : S 05 0003	17-MAR-2005	The Oregon Department of Consumer and Business services, Division of Finance	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrFoundOrderAgainstApplicant	13	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 2003 04 50	23-FEB-2005	Pennsylvania Securities Commission	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrFoundOrderAgainstApplicant	14	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case no : 05 94	22-MAR-2005	The Rhode Island Department of Business Regulation, Securities Division	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrFoundOrderAgainstApplicant	18	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket Case Number: SEC 2003 00023	30-MAR-2005	The Commonwealth of Virginia State Corporation Commission	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	53	Deutsche Morgan Grenfell Inc.(DMGI), a Control Affiliate of the Registrant	Occurrence 182248	02-APR-1996	State of Florida Department of Banking and Finance	The Registrant has not been the subject of this matter: Initiation date: March 31, 1995.  The State of Florida Department of Banking and Finance, Division of Securities and Investor Protection alleged violation of Section 517.12(5) in that DMGI s  Florida branch office was not registered with the Florida Department of Banking and Finance, Division of Securities and Investor Protection because of failure to timely renew the Florida branch office application before March 31, 1995.  The current status is: settled on 4     2     96.  Without admitting or denying violation of Section 517.12(5) of the Florida Statutes, DMGI agreed to pay a fine of $16,500.	Settled on 4     2     96.  Without admitting or denying violation of Section 517.12(5) of the Florida Statutes, DMGI agreed to pay a fine of $16,500.
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	54	Deutsche Bank Securities Inc	N/A	18-NOV-2008	Bourse De Montreal	The Registrant has not been the subject of this matter: Initiated date: January 25, 2008. During the period from June 16, 2006 to May 8, 2007, Deutsche Bank Securities (DBSI) was alleged to having contravened paragraph A of articles 6366 of the rules of Bourse De Montreal Inc. (The Bourse), by providing access to its designated personnel to the electronic trading system of The Bourse without having obtained the prior approval of The Bourse thereof, rendering DBSI subject to a disciplinary complaint and to the penalties listed in article 4101 and following the rules of The Bourse. Without admitting or denying the allegations, DBSI consented to The Bourse De Montreal decision, and to a fine of $53,759.60. The amount includes costs of the investigations of $3,759.60.  the fine was paid on December 8, 2008.	Settled on November 28, 2009.  Without admitting or denying the allegations, DBSI consented to The Bourse De Montreal decision, and to a fine of $53,759.60.
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	55	Deutsche Bank AG, A Control Affiliate of the Registrant	Occurrence 1463434	01-JUN-2009	London Stock Exchange (LSE)	The Registrant has not been the subject of this matter. Initiated dated 4.22.2009. LSE alleged that Deutsche Bank AG quoted prices on an ETF that were half the value of that last traded. As a result the ETF was suspended and the closing auction delayed. DB London accepted the fine and has proactively developed and implemented a new quoting system with more sophisticated logic to prevent similar violations. The fine imposed was 25,000 GBP.	The fine imposed was 25,000 GBP.
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	57	Deutsche Bank Securities Inc.	NY Investor Protection Bureau Action 6.3.09	03-JUN-2009	Attorney General of the State of New York, Investor Protection Bureau (NYAG)	In reference to the (Title of Action) noted above, please see response to question 10(d)(1)(v).	In reference to the (Title of Action) noted above, please see response to question 10(d)(1)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	58	Deutsche Bank Securities Inc.	Case no. S-03578A-09-0314	20-AUG-2009	ARIZONA CORPORATION COMMISSION	THE COMMISSION ALLEGED THAT DEUTSCHE BANK SECURITIES INC. 1. ENGAGED IN DISHONEST AND UNETHICAL CONDUCT IN THE SECURITIES BUSINESS WITH RESPECT TO THE MARKETING AND SALE OF AUCTION RATE SECURITIES, AND 2. FAILED TO REASONABLY SUPERVISE ITS AGENTS WITH RESPECT TO THE MARKETING AND SALE OF ARS. PURSUANT TO AN ORDER FOR ADMINISTRATIVE PENALTIES AND CONSENT TO SAME ORDER ENTERED BY THE COMMISSION ON AUGUST 20, 2009, DBSI AGREED TO PAY A PENALTY OF $115,823.35 TO THE STATE OF ARIZONA AND TO TAKE CERTAIN MEASURES WITH RESPECT TO CURRENT AND FORMER CLIENTS THAT PURCHASED ARS BEFORE FEBRUARY 13, 2008. THE ORDER FINALIZED THE TERMS OF A SETTLEMENT THAT HAD BEEN REACHED IN AUGUST 2008 BETWEEN DBSI PARENT AND NASAA AND THAT RESULTED IN A TERM SHEET. THE TERM SHEET REQUIRED A TOTAL PENALTY OF $15,000,000 TO NASAA MEMBER JURISDICTIONS, AND THE $115,823.35 PENALTY IMPOSED BY THE STATE OF ARIZONA IS ITS PRO-RATA SHARE OF THE TOTAL PENALTY AMOUNT. THE ORDER REQUIRES THAT DBSI OFFER TO PURCHASE AT PAR CERTAIN ARS FROM ELIGIBLE INVESTORS, REIMBURSE ELIGIBLE INVESTORS THAT SOLD ARS BELOW PAR, PARTICIPATE IN A SPECIAL ARBITRATION PROCEDURE FOR CONSEQUENTIAL DAMAGES CLAIMS BY ELIGIBLE INVESTORS, WORK TO PROVIDE LIQUIDITY SOLUTIONS FOR INSTITUTIONAL INVESTORS NOT PART OF THE ARS BUY BACK, AND PROVIDE OTHER RELIEF AS DESCRIBED IN THE ORDER.	WITHOUT ADMITTING OR DENYING THE ALLEGATIONS IN THE ORDER, DBSI CONSENTED TO THE DEPARTMENT MAKING CONCLUSIONS OF LAW.
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	59	DEUTSCHE BANK SECURITIES INC	SEC NO. 2009-39	03-AUG-2009	MONTANA SECURITIES DEPARTMENT	THE COMMISSION ALLEGED THAT DEUTSCHE BANK SECURITIES INC. 1. ENGAGED IN DISHONEST AND UNETHICAL CONDUCT IN THE SECURITIES BUSINESS WITH RESPECT TO THE MARKETING AND SALE OF AUCTION RATE SECURITIES, AND 2. FAILED TO REASONABLY SUPERVISE ITS AGENTS WITH RESPECT TO THE MARKETING AND SALE OF ARS.  PURSUANT TO A CONSENT AGREEMENT AND FINAL ORDER ENTERED BY THE COMMISSIONER OFSECURITIES AND INSURANCE ON AUGUST 3, 2009, DBSI AGREED TO PAY A PENALTY OF $30,000.00 TO THE INVESTOR PROTECTION TRUST ON BEHALF OF THE STATE OF MONTANA AND TO TAKE CERTAIN MEASURES WITH RESPECT TO CURRENT AND FORMER CLIENTS THAT PURCHASED ARS BEFORE FEBRUARY 13, 2008.  THE ORDER FINALIZED THE TERMS OF A SETTLEMENT THAT HAD BEEN REACHED IN AUGUST 2008 BETWEEN DBSI PARENT AND NASAA AND THAT RESULTED IN A TERM SHEET. THE TERM SHEET REQUIRED A TOTAL PENALTY OF $15,000,000 TO NASAA MEMBER JURISDICTIONS, AND THE $30,000.00 PENALTY IMPOSED BY THE DEPARTMENT IS ITS PRO-RATA SHARE OF THE TOTAL PENALTY AMOUNT. THE ORDER REQUIRES THAT DBSI OFFER TO PURCHASE AT PAR CERTAIN ARS FROM ELIGIBLE INVESTORS, REIMBURSE ELIGIBLE INVESTORS THAT SOLD ARS BELOW PAR, PARTICIPATE IN A SPECIAL ARBITRATION PROCEDURE FOR CONSEQUENTIAL DAMAGES CLAIMS BY ELIGIBLE INVESTORS, WORK TO PROVIDE LIQUIDITY SOLUTIONS FOR INSTITUTIONAL INVESTORS NOT PART OF THE ARS BUY BACK, AND PROVIDE OTHER RELIEF AS DESCRIBED INTHE ORDER.	WITHOUT ADMITTING OR DENYING THE ALLEGATIONS IN THE ORDER, DBSI CONSENTED TO THE DEPARTMENT MAKING CONCLUSIONS OF LAW.
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	63	Deutsche Bank Securities Inc. ( DBSI, a control affiliate of the registrant)	Case no. 09-7-1	05-NOV-2009	Division of Securities of the Departement of Justice, State of Delaware	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v)	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	60	DEUTSCHE BANK SECURITIES INC	CASE NO. 109-181	03-AUG-2009	SECURITIES DIVISION OF THE OFFICE OF THE SECRETARY OF STATE, THE STATE OF NEVADA	THE COMMISSION ALLEGED THAT DEUTSCHE BANK SECURITIES INC. 1. ENGAGED IN DISHONEST AND UNETHICAL CONDUCT IN THE SECURITIES BUSINESS WITH RESPECT TO THE MARKETING AND SALE OF AUCTION RATE SECURITIES, AND 2. FAILED TO REASONABLY SUPERVISE ITS AGENTS WITH RESPECT TO THE MARKETING AND SALE OF ARS. PURSUANT TO A CONSENT ORDER ENTERED BY THE DIVISION ON AUGUST 3, 2009, DBSI AGREED TO PAY A PENALTY OF $199,478.53 TO THE NEVADA STATE GENERAL FUND FOR CREDIT TO THE SECRETARY OF STATES OPERATING GENERAL FUND BUDGET ACCOUNT AND TO TAKE CERTAIN MEASURES WITH RESPECT TO CURRENTAND FORMER CLIENTS THAT PURCHASED ARS BEFORE FEBRUARY 13, 2008. THE CONSENT ORDER FINALIZED THE TERMS OF A SETTLEMENT THAT HAD BEEN REACHED IN AUGUST 2008 BETWEEN DBSI'S PARENT AND NASAA AND THAT RESULTED IN A TERM SHEET. THE TERM SHEET REQUIRED A TOTAL PENALTY OF $15,000,000 TO NASAA MEMBER JURISDICTIONS, AND THE $199,478.53 PENALTY IMPOSED BY THE DIVISION IS ITS PRO-RATA SHARE OF THE TOTAL PENALTY AMOUNT. THE CONSENT ORDER REQUIRES THAT DBSI OFFER TO PURCHASE AT PAR CERTAIN ARS FROM ELIGIBLE INVESTORS, REIMBURSE ELIGIBLE INVESTORS THAT SOLD ARS BELOW PAR; PARTICIPATE IN A SPECIAL ARBITRATION PROCEDURE FOR CONSEQUENTIAL DAMAGES CLAIMS BY ELIGIBLE INVESTORS, WORK TO PROVIDE LIQUIDITY SOLUTIONS FOR INSTITUTIONAL INVESTORS NOT PART OF THE ARS BUY BACK, ANDPROVIDE OTHER RELIEF AS DESCRIBED IN THE CONSENT ORDER.	WITHOUT ADMITTING OR DENYING THE ALLEGATIONS IN THE ORDER, DBSI CONSENTED TO THE DEPARTMENT MAKING CONCLUSIONS OF LAW.
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	61	Deutsche Bank Securities Inc. (DBSI, a  control affiliate of the registrant)	NO. CO-2009-003	05-NOV-2009	Alabama Securities  Commission (The Commission)	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v)	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	62	Deutsche Bank Securities Inc. (DBSI, a control affiliateof the registrant)	N/A	06-NOV-2009	North Dakota Securities Department ( The Department)	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v)	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	64	Deutsche Bank Securities Inc. (DBSI, a control affiliate of the registrant)	Order No. 90-2525	23-NOV-2009	Division of Securities of the Office of the State Auditor, State of WestVirginia	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v)	In reference to the Title of Action noted above, please see response to question 10(d)(1)(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	65	Detusche Bank Securities Inc. ( DBSI, a control affiliate of the registrant)	Docket No 2009-07-01	15-DEC-2009	Commission of Securities of the Commonwealth of Pennsylvania	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(2)(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	66	Deutsche Bank Securities Inc. (DBSI, a control affiliate of the registrant)	N/A	01-DEC-2009	Market Assurance Division of the Department of Commerce, State of Minnesota	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v).	In reference to the Title of Action noted above, please see response to question 10(d)(2)(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	67	Deutsche Bank Securities Inc. (DBSI, a control affiliate of the registrant)	N/A	02-DEC-2009	Office of Financial and Insurance Regulation of the Dept. of Energy.  Michigan	In reference to the title of Action noted above, please see response to question 10(d)(1)(v)	In reference to the Title of Action noted above, please see response to question 10(d)(2)(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	68	Deutsche Bank Securities Inc. (DBSI, a control affiliate of the registrant)	Order No. S-09-195-09-CO01	01-DEC-2009	Division of Securities of the Dept. of Financial institutions, State of WA.	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v)	In reference to the Title of Action noted above, please see response to question 10(d)(2)(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	69	Deutsche Bank Securities inc. (DBSI, a control affiliate of the registrant)	N/A	04-DEC-2009	The Office of the Commission of Finan. Institutions of the Commonwealth of PR	In reference to the Title of Action noted above, please see response to question 10(d)(1)(v)	In reference to the Title of Action noted above, please see response to question 10(d)(2)(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	70	DEUTSCHE BANK SECURITIES INC. (DBSI A CONTROL AFFILIATE OF THE REGISTRANT)	CASE NO 09-0140-CO	08-JAN-2010	DIVISION OF SECURITIES OF THE OFFICE OF THE SECRETARY OF STATE, INDIANA	IN REFERENCE TO THE TITLE OF ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(V)	IN REFERENCE TO THE TITLE OF ACTION NOTED ABOVE, PLEAE SEE RESPONSE TO QUESTION 10(D)(1)(VI)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	71	DETUSCHE BANK SECURITIES INC. (DBSI A CONTROL AFFILIATE OF THE REGISTRANT)	KSC NO. 2010-5641	08-JAN-2010	OFFICE OF THE SECURITIES COMMISSIONER OF THE STATE OF KANSAS	IN REFERENCE TO THE TITLE ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(V)	IN REFERENCE TO THE TITLE ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(VI).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	72	DEUTSCHE BANK SECURITIES INC. (DBSI A CONTRL AFFILIATE OF THE REGISTRANT)	AGENCY CASE NO 2010-AH-002	11-JAN-2010	DEPT OF FINAN. INSTITU. OF THE PUBLIC PROTECTION CABINET OF COMMONWEALTH OF KT	IN REFERENCE TO THE TITLE ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(V)	IN REFERENCE TO THE TITLE ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(VI)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	73	DEUTSCHE BANK SECURITIES INC (DBSI A CONTROL AFFILATE OF THE REGISTRANT)	NC FILE NO. 09SEC48	13-JAN-2010	DIVISION OF SECURITIES OF THE DEPARTMENT OF THE SECRETARY OF STATE OF N.CAROLINA	IN REFERENCE TO THE TITLE ACTION NOTED ABOVE PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(V).	IN REFERENCE TO THE TITLE OF ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(VI).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	77	Deutsche Bank Securities Inc. ( DBSI) a control affiliate of the registrant	Order no 10-6-14	20-JAN-2010	Div of Sec of the Dept of Reg of Agencies of the Dept of the State of CO	In reference to the title of action noted above, please see response to question 10(d)1(v).	In response to the title action noted above, please see response to question 10(d)1(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	74	DEUTSCHE BANK SECURITIES INC. (DBSI A CONTROL AFFILIATE OF THE REGISTRANT)	ORDER NO. S-09-024-09-C009	13-JAN-2010	DEPARTMENT OF SECURITIES OF THE STATE OF ARKANSAS	IN REFERENCE TO THE TITLE OF ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(V)	IN REFERNCE TO THE TITLE OF ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(VI).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	75	DEUTSCHE BANK SECURITIES INC (DBSI A CONTROL AFFILIATE OF THE REGISTRANT)	NO. 09-076	12-JAN-2010	OFFICE OF THE SECURITIES OF THE DEPT OF PROF. AND FINAN. REGULATIONS OF MAINE	IN REFERENCE TO THE TITLE OF ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(V).	IN REFERENCE TO THE TITLE OF ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(VI)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	76	DEUTSCHE BANK SECURITES INC. (DBSI A CONTROL AFFILIATE OF THE REGISTRANT)	CASE NO AP-10-04	14-JAN-2010	DIVISION OF SECURITIES OF THE OFFICE OF THE SECRETARY OF THE STATE OF MISSOURI	IN REFERENCE TO THE TITLE ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(V).	IN REFERNCE TO THE TITLE ACTION NOTED ABOVE, PLEASE SEE RESPONSE TO QUESTION 10(D)(1)(VI).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	78	Deutsche Bank Securities Inc. (DBSI) a control affiliate of the registrant	E-2009-0066	26-JAN-2010	Div of Securities of the Dept of State of Commonwealth of Massachusetts (The Div	In reference to the above title of action noted above, see response to question 10(d)1(v).	In reference to the above title of action noted above, see response to question 10(d)1(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	79	Deutsche Bank Securities Inc, (DBSI) a control affiliate of the registrant	Case No. S-09-0039	27-JAN-2010	Division of Finance and Corporate Securities, State of Oregan (The Division)	In reference to the above title of action noted above, please see response to question 10(d)1(v).	In reference to the above title of action noted above, please see response to question 10(d)1(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	80	Deutsche Bank Securities Inc. (DBSI) a control affiliate of the registrant	ODS File No 09-142	01-FEB-2010	Department of Securities of the State of Oklahoma (The Department )	In reference  to the above noted title of action noted above, please see response to question 10(d)1(v).	In reference to the above noted title of action noted above, please see response to question 10(d)1(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	81	Deutsche Bank Securities Inc. (DBSI) a control affiliate of the registrant	N/A	05-MAR-2010	Department of Banking and Finance of the state of Nebraska (The Department )	In the above title of action noted above, please see response to question 10(d)1(v).	In the above title of action noted above, please see response to question 10(d)1(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	82	Deutsche Bank Securities Inc (DBSI) a control affiliate of the Registrant	Case No. SEC-2009-00074	16-APR-2010	State Corporation Commission of the Commonwealth of Virginia (The Commission)	In reference to the Title of Action above, please see response to question 10(d)1(V).	In reference to the Title of Action above, please see response to question 10(d)1(VI).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	83	Deutsche Bank Securities Inc (DBSI) a control affiliate of the Registrant	SEU-2008-73	13-APR-2010	Department of Commerce and Cons. Aff. of the State of Hawaii (The Department)	In reference to the above Title of Action, please see response to question 10(d)1(v).	In reference to the above Title of Action, please see response to question 10(d)1(vi).
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	84	Deutsche Bank Securities Inc (DBSI) a control affiliate of the Registrant	Order No. 09-09	09-APR-2010	Division of Securities Off. of Sec. of St. State of Wyoming (The Division)	In reference to the above title of action, please see response to question 10(d)1(v).	In reference to the above title of action, please see response to question 10(d)1(vi)
0000842657-10-000023	fsrViolationOfInvestmentRelatedRegulation	85	Deutsche Bank Securities Inc (DBSI) a control affiliate of the Registrant	Order No. 1C10-CAF-11	08-APR-2010	State Securities Board of the State of Texas ( The Board)	In reference to the above Title of Action, please see response to question 10(d)1(v)	In reference to the above Title of Action, please see response to question 10(d)1(vi)
