ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001083545-11-000001	31-DEC-2010	Bullfinch Fund, Inc.	NONE	N	SEC	Not applicable		0	151	151	151	0									0
0000943440-11-000125	31-DEC-2010	Holladay Stock Transfer, Inc.	NONE	N	SEC	Not applicable		5103	123602	123602	0	0	0			Yes			0	0	0
0000883757-11-000003	31-DEC-2010	Equity Financial Trust Company	NONE	Y	SEC	Yes, filed amendment(s)		27555	201962	201962	58	0	0			Yes			0	0	0
0001140361-11-018452	31-DEC-2010	Dupree & Company Inc	NONE	N	SEC	Not applicable		0	10064	8215	7883	813	0			Yes			21593	30	0
0000950123-11-028597	31-DEC-2010	CenterPoint Energy, Inc.	NONE	N	SEC	Not applicable		2533	43587	43587	21931	0	0			Yes			0	0	180
0000948010-11-000004	31-DEC-2010	ISTC CORPORATION	SOME	N	SEC	Yes, filed amendment(s)		5516	98644	98644	0	0	0			Not Applicable			0	0	0
0001140361-11-018412	31-DEC-2010	Cardinal Bankshares Corporation	NONE	N	BGFRS	Not applicable		21	529	0	0	0									0
0000950123-11-028556	31-DEC-2010	Grubb & Ellis Equity Advisors, Transfer Agent, LLC	NONE	N	SEC	Not applicable		787	10776	10776	6609	0	0			Yes			0	0	0
0001139576-11-000002	31-DEC-2010	LEAF Financial Corporation	SOME	N	SEC	Not applicable		284	11538	13491	0	0	0			Yes			0	0	0
0000784554-11-000002	31-DEC-2010	Omega Ventures under the name of OTC Corporate Transfer Service	SOME	N	SEC	Not applicable		315	6646	1	0	1	0			Yes			0	0	0
0000735286-11-000002	31-DEC-2010	The Vanguard Group, Inc.	NONE	N	SEC	Not applicable		1117314	15784076	15784076	14835997	0	0			Not Applicable			58339940	374664	2393
0001431194-11-000001	31-DEC-2010	Bank Services of Virginia, Inc.	NONE	N	FDIC	Not applicable		332	4386	4386	0	0	0			Yes			0	0	0
0001419200-11-000002	31-DEC-2010	Atlantic Shareholder Services, LLC	NONE	N	SEC	No, failed to file amendment(s)	Interests in Atlantic Fund Administration (TA parent) transferred from Forum Trust to Forum Holdings Corp. I (FHCI) in 2010. Oversight of the TA-1 update to reflect FHCI occurred because there had been no change in the controlling interest of the TA.	10794	29628	29628	24788	0	0			Yes			182193	1179	20
0001103598-11-000005	31-DEC-2010	NYLIM Service Company LLC	SOME	N	SEC	Not applicable		14253	0	0	0	0	0			Yes			222204	887	0
0000071138-11-000002	31-DEC-2010	Nevada Agency and Transfer Company	SOME	N	SEC	Not applicable		2995	39994	39994	0	40	0			Yes			0	0	253
0001511164-11-000009	31-DEC-2010	Island Capital Management, LLC dba Island Stock Transfer	NONE	Y	SEC	Yes, filed amendment(s)		14012	127681	127681	969	137	0			Yes			0	0	0
0001140361-11-018232	31-DEC-2010	Dearborn Capital Management, LLC	NONE	N	SEC	Not applicable		7848	24502	24502	0	0	0			Yes			0	0	0
0000950123-11-028127	31-DEC-2010	Cronos Capital Corp.	SOME	N	SEC	Not applicable		228	9281	9281	0	0	0			Not Applicable			0	0	98
0000823579-11-000073	31-DEC-2010	Colonial Stock Transfer Company, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1471	58816	58816	0	8	0			Yes			0	0	0
0001432532-11-000004	31-DEC-2010	Franklin Templeton Investments Poland sp. z o.o	NONE	Y	SEC	Yes, filed amendment(s)		13759	0	0	0	0	0			Yes			156130	2694	0
0001432531-11-000005	31-DEC-2010	Franklin Templeton International Services (India) Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		61672	0	0	0	0	0			Yes			826222	19116	0
0000353291-11-000004	31-DEC-2010	Franklin Templeton Investor Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		1728131	6650015	6650015	0	0	0			Yes			21563675	1842713	706
0001027538-11-000003	31-DEC-2010	JF Actuarial Services, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000839552-11-000003	31-DEC-2010	SunTrust Bank /TA	ALL	N	BGFRS	Not applicable															
0000794265-11-000003	31-DEC-2010	American Century Services, LLC	SOME	N	SEC	Not applicable		100387	1826240	1826240	1775770	0	0			Not Applicable			6544210	79715	176
0001104659-11-015913	31-DEC-2010	INTERNATIONAL BANK OF COMMERCE	NONE	N	FDIC	Not applicable		386	2445	0	0	1	0			Yes			0	0	0
0000839147-11-000001	31-DEC-2010	The Ohio Valley Bank Company	NONE	N	FDIC	Not applicable		320	2139	2139	1734	52	0			Yes			0	0	28
0000950123-11-028028	31-DEC-2010	The National Bank of Indianapolis	NONE	N	OCC	Not applicable		100	638	638	0	0									0
0001144204-11-016513	31-DEC-2010	American Stock Transfer & Trust Company, LLC	NONE	Y	SEC	Yes, filed amendment(s)		237292	2999098	2999098	788370	576392	0			Yes			0	0	59017
0001429668-11-000002	31-DEC-2010	Centurion Stock Transfer, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001127186-11-000002	31-DEC-2010	Australian-Canadian Oil Royalties Ltd.	NONE	N	SEC	Not applicable		9	318	318	0	0									0
0000950123-11-027772	31-DEC-2010	Board of Governors of the Federal Reserve	NONE	N	BGFRS	Not applicable		274	29848	0	0	0	0			Yes			0	0	23
0000950123-11-027732	31-DEC-2010	Old National Bancorp	SOME	N	BGFRS	Not applicable		427	12574	12574	7959	4097	0			Yes			0	0	27
0000826613-11-000002	31-DEC-2010	Dominion Resources Services, Inc.	SOME	N	SEC	Not applicable		598	145080	197734	118182	27870	0			Yes			0	0	141
0001140361-11-018058	31-DEC-2010	Heritage Transfer Agency Inc.	NONE	N	SEC	Not applicable		2110	33141	33141	0	0	0			Not Applicable			0	0	0
0001022116-11-000002	31-DEC-2010	U.S. Bank Trust National Association	SOME	Y	OCC	Not applicable		0	2213	2213	0	0	0			Yes			0	0	0
0001140361-11-018053	31-DEC-2010	State Farm Investment Management Corp.	SOME	N	SEC	Not applicable		0	36	36	36	0									0
0001145893-11-000002	31-DEC-2010	U.S. Bank National Association	SOME	Y	OCC	Yes, filed amendment(s)		7375	291647	291647	0	0	0			Yes			0	0	429
0001285911-11-000002	31-DEC-2010	Dreyfus Transfer, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1018	0	854194	759238	0	0			Yes			49327	0	1009
0001492746-11-000007	31-DEC-2010	NAV Consulting, Inc.	NONE	N	SEC	Not applicable		2734	2812	2147	0	0	0			Yes			0	0	0
0000774710-11-000001	31-DEC-2010	RESERVE PETROLEUM CO /TA	NONE	N	SEC	Not applicable		115	1541	1541	0	0	0			Yes			0	0	64
0000793347-11-000013	31-DEC-2010	T. Rowe Price Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		111258	5099239	5099239	4906817	0	0			Yes			27073833	80626	492
0000793347-11-000012	31-DEC-2010	T. Rowe Price Retirement Plan Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	7986000	0	0									0
0000735190-11-000003	31-DEC-2010	The Monarch Cement Company	NONE	N	SEC	Not applicable		120	616	616	0	0									0
0000810417-11-000005	31-DEC-2010	Edward D. Jones & Co. L.P. d/b/a Edward Jones	NONE	Y	SEC	Yes, filed amendment(s)		0	1638753	0	0	0	0			Yes			44992288	56978	83
0001104659-11-015609	31-DEC-2010	Pacific Global Investor Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		4406	8596	8596	7656	0	0			Yes			13214	157	0
0001170078-11-000001	31-DEC-2010	Janus Services LLC	SOME	N	SEC	Not applicable		127957	2588589	2588589	2546855	0	0			Not Applicable			9239452	11954	406
0000896852-11-000016	31-DEC-2010	Invesco Trimark Ltd/Invesco Trimark Ltee, doing business as Invesco Enterprise Services/Services Enterprise Invesco, and Invesco	NONE	Y	SEC	No, failed to file amendment(s)	The Registrant filed an amendment on 10/1/2010 which was not within the 60 calendar days. This was the result of litigation acquired by the Registrant with respect to one of its affiliates' acquisition of Van Kampen Investments Inc on 6/1/2010	16446	3296250	3296250	3163658	0	0			Yes			126532	4223	1877
0000849542-11-000003	31-DEC-2010	BNY Mellon Investment Servicing (US) Inc.	SOME	Y	SEC	Yes, filed amendment(s)		2478888	10494312	10494337	10445297	0	0			Yes			89990308	251932	4975
0000854847-11-000001	31-DEC-2010	Omnibank, National Association	NONE	N	OCC	Not applicable		3	169	0	0	0									0
0000066756-11-000043	31-DEC-2010	ALLETE, Inc.	SOME	N	SEC	Not applicable		0	27921	27921	24295	6505	0			Not Applicable			0	0	0
0000771845-11-000003	31-DEC-2010	RISK, GEORGE INDUSTRIES, INC.	NONE	N	SEC	Not applicable		38	1277	0	0	0	0			Yes			0	0	0
0000915794-11-000002	31-DEC-2010	VP Distributors, Inc	SOME	N	SEC	Yes, filed amendment(s)		0	289914	289914	0	0	0			Yes			122357	2	105
0000896852-11-000014	31-DEC-2010	Invesco Investment Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		858733	3307909	3307909	3174130	0	0			Yes			20081161	181467	1877
0000019617-11-000156	31-DEC-2010	JP Morgan Chase Bank, National Association	SOME	Y	OCC	Yes, filed amendment(s)		93264	609151	609151	544210	0	0			Yes			2304196	165342	29
0000019617-11-000155	31-DEC-2010	JP Morgan Investor Services Co.	ALL	Y	OCC	Yes, filed amendment(s)															
0001001920-11-000004	31-DEC-2010	chase general corporation	NONE	N	SEC	Not applicable		2	1869	0	0	0	0			Yes			0	0	0
0000849542-11-000002	31-DEC-2010	BNY Mellon Investment Servicing (US) Inc.	SOME	Y	SEC	Yes, filed amendment(s)		2478888	10494312	10494337	10445297	0	0			Yes			89990308	251932	4975
0001026006-11-000001	31-DEC-2010	Signature Stock Transfer, Inc.	NONE	N	SEC	Not applicable		25624	154069	154069	0	0	0			Not Applicable			0	0	10048
0000840464-11-000001	31-DEC-2010	Citibank, N.A.	SOME	N	OCC	Not applicable		45	16004	16004	0	0	0			Yes			0	0	122
0001213900-11-001428	31-DEC-2010	STERLING STOCK TRANSFER, INC.	NONE	N	SEC	Not applicable		0	4194	0	0	0	0			Yes			0	0	0
0001230501-11-000002	31-DEC-2010	Blankinship Corporation	NONE	N	SEC	Not applicable		0	10	10	10	0									0
0001022437-11-000002	31-DEC-2010	Deutsche Bank AG	SOME	N	BGFRS	Not applicable		0	0	0	0	0									0
0001428661-11-000003	31-DEC-2010	DST Stock Transfer Corp.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000838849-11-000001	31-DEC-2010	American National Bankshares Inc.	NONE	N	BGFRS	Not applicable		119	1654	1654	957	0	0			Yes			0	0	0
0000838729-11-000001	31-DEC-2010	First National Bank of Pulaski	NONE	N	OCC	Not applicable		87	1587	1587	263	0	0			Not Applicable			0	0	0
0000911282-11-000002	31-DEC-2010	Phoenix Transfer, Inc.	NONE	N	SEC	Not applicable		10864	194547	225992	54558	0	0			Yes			0	0	110
0001162044-11-000233	31-DEC-2010	Mutual Shareholder Services, LLC	NONE	N	SEC	Not applicable		0	45162	45162	41539	0	0			Yes			141797	75	12
0001144204-11-015758	31-DEC-2010	Parnassus Investments	NONE	N	SEC	Not applicable		0	60266	60266	60266	0	0			Yes			263133	0	0
0000350819-11-000002	31-DEC-2010	Gemisys Transfer Agents	NONE	N	SEC	Not applicable		1005	32352	32352	0	0	0			No	1	1	0	0	0
0001501141-11-000001	31-DEC-2010	Institutional Investor Trust	NONE	N	SEC	Not applicable		0	1	1	1	0									0
0001459537-11-000001	31-DEC-2010	The First, N.A.	NONE	N	OCC	Not applicable		103	772	772	275	17									0
0001140361-11-017512	31-DEC-2010	Trustmark National Bank	SOME	N	OCC	Not applicable		459	4001	365	0	0	0			Yes			0	0	139
0001136830-11-000005	31-DEC-2010	Investors Real Estate Trust	NONE	N	SEC	Not applicable		506	4327	4327	3528	91	0			Yes			0	0	0
0000894189-11-001164	31-DEC-2010	U.S. Bancorp Fund Services, LLC	NONE	N	OCC	Not applicable		186411	2187541	2187541	1882764	0	0			Not Applicable			8951488	228661	165
0001140361-11-017405	31-DEC-2010	Cardinal Investment Services, Incorporated	NONE	N	SEC	Not applicable		20	38	26	26	0									0
0000855086-11-000002	31-DEC-2010	First Financial Corporation	NONE	N	BGFRS	Not applicable		216	737	737	0	737									0
0000067590-11-000210	31-DEC-2010	Prudential Mutual Fund Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									220
0001456910-11-000001	31-DEC-2010	Gransmark Capital Services, LLC	NONE	N	SEC	Not applicable		66	0	509	0	0									0
0001213900-11-001339	31-DEC-2010	Worldwide Stock Transfer LLC	NONE	Y	SEC	Not applicable		3926	15792	15792	0	2	0			Yes			0	0	0
0001387131-11-000371	31-DEC-2010	Preferred Partnership Services, Inc., dba Investor Services	NONE	N	SEC	Not applicable		1223	0	0	0	0	0			Not Applicable			0	0	0
0001506388-11-000002	31-DEC-2010	American Family Life Assurance Company of Columbus	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000867457-11-000001	31-DEC-2010	Brunswick Bank and Trust	NONE	N	FDIC	Not applicable		39	234	0	0	0									0
0000870156-11-000015	31-DEC-2010	Miles Capital, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	799	799	0	0									0
0000950123-11-026016	31-DEC-2010	The Procter & Gamble Company	NONE	N	SEC	Not applicable		61663	369753	371807	250287	41148	0			Yes			0	0	0
0001025877-11-000016	31-DEC-2010	Delaware County Bank & Trust Company	NONE	N	FDIC	Not applicable		105	1498	1498	510	0	0			Yes			0	0	0
0000950123-11-025910	31-DEC-2010	CMS Energy Corporation	NONE	N	SEC	Not applicable		2285	44045	44045	33814	68	0			Yes			0	0	370
0000938152-11-000002	31-DEC-2010	INTERSTATE TRANSFER COMPANY	NONE	N	SEC	Not applicable		485	27768	27768	0	0	0			Yes			0	0	0
0001457674-11-000003	31-DEC-2010	Deutsche Bank Trust Company New Jersey Ltd.	SOME	N	BGFRS	Not applicable		0	0	0	0	0									0
0001179131-11-000003	31-DEC-2010	BNY Mellon Trust of Delaware	ALL	N	FDIC	Not applicable															
0000927395-11-000001	31-DEC-2010	WNC & Associates, Inc.	NONE	N	SEC	Yes, filed amendment(s)		249	19784	19784	0	0	0			Yes			0	0	0
0001388002-11-000001	31-DEC-2010	HSBC Bank USA, N.A.	NONE	N	OCC	Not applicable		1129	5881	5881	0	0	0			Yes			0	0	66
0001290497-11-000001	31-DEC-2010	The Farmers Bank of Willards	NONE	N	FDIC	Not applicable		80	949	949	0	0									0
0000838041-11-000001	31-DEC-2010	HOMETOWN BANK, N.A.	NONE	N	OCC	Not applicable		53	521	542	0	21									4
0000848027-11-000002	31-DEC-2010	Deutsche Bank National Trust Company	SOME	N	OCC	Yes, filed amendment(s)		0	0	0	0	0									0
0000735016-11-000002	31-DEC-2010	SCANA Corporation	NONE	N	SEC	Not applicable		3150	30216	30216	22261	1263	0			Yes			0	0	32
0000783398-11-000009	31-DEC-2010	Pioneer Investment Management Shareholder Services Inc	SOME	N	SEC	Yes, filed amendment(s)		21713	992140	992293	916231	153	0			Yes			1429496	1886	930
0000939057-11-000076	31-DEC-2010	Security Federal Corp.	NONE	N	OTS	Not applicable		45	0	300	0	300									4
0001202048-11-000003	31-DEC-2010	VALIC Retirement Services Company	NONE	N	SEC	Yes, filed amendment(s)		1749	527683	527683	0	0	0			Yes			11349078	573098	0
0000735271-11-000002	31-DEC-2010	Otter Tail Corporation	SOME	N	SEC	Not applicable		616	15360	15360	12310	0	0			Yes			0	0	11
0000950123-11-025105	31-DEC-2010	CNB Bank, Inc.	NONE	N	FDIC	Not applicable		32	613	0	0	0									0
0001075795-11-000001	31-DEC-2010	First American Stock Transfer, Inc	NONE	Y	SEC	Yes, filed amendment(s)		3741	45322	45322	0	4	0			Not Applicable			0	0	394
0000878605-11-000002	31-DEC-2010	Wilson Bank & Trust Company	NONE	N	FDIC	Not applicable		446	3173	2275	1	0	0			Yes			0	0	0
0000950123-11-024652	31-DEC-2010	Wells Fargo Delaware Trust Company, N.A.	ALL	N	OCC	Not applicable															
0001144204-11-014199	31-DEC-2010	BCCLP, Inc	NONE	N	SEC	Not applicable		1675	80151	80151	0	0	0			Not Applicable			0	0	0
0000839175-11-000001	31-DEC-2010	The Bank of Nova Scotia Trust Company of New York	NONE	N	BGFRS	Not applicable		0	0	169	0	0									0
0001486544-11-000002	31-DEC-2010	GRATIO TRANSFER AGENCY SERVICES, LLC	NONE	Y	SEC	Not applicable		781	91	91	91	0									0
0001068800-11-000028	31-DEC-2010	Graybar Electric Company, Inc.	ALL	N	SEC	Not applicable															
0001457820-11-000001	31-DEC-2010	Hawaiian Electric Industries, Inc.	SOME	N	OTS	Not applicable		840	10080	32756	28030	210	0			Yes			0	0	15
0000940394-11-000363	31-DEC-2010	Eaton Vance Management	NONE	Y	SEC	Not applicable		0	0	1110753	1110753	0									0
0000738347-11-000003	31-DEC-2010	NORFOLK SOUTHERN CORPORATION	SOME	N	SEC	Not applicable		2	261	0	0	0									0
0001071069-11-000002	31-DEC-2010	ProFutures, Inc.	NONE	N	SEC	Not applicable		15	413	413	0	0									0
0000707855-11-000015	31-DEC-2010	Citizens First National Bank	SOME	N	OCC	Not applicable		83	774	774	0	0									0
0001347211-11-000002	31-DEC-2010	Bay City Transfer Agency & Registrar	NONE	N	SEC	Not applicable		223	5051	5051	0	0	0			No	5	0	223	12	0
0000049824-11-000001	31-DEC-2010	Illinois Stock Transfer Company	NONE	N	SEC	Not applicable		3468	56761	66305	9359	185	0			Yes			0	0	551
0001139563-11-000003	31-DEC-2010	First Heritage Bank	NONE	N	FDIC	Not applicable		324	1547	0	0	0	0			Yes			0	0	0
0001096960-11-000003	31-DEC-2010	American National Trust & Investment Management Co, dba Old National Trust Company	NONE	N	OCC	Not applicable		4	1635	1635	0	0	0			Yes			0	0	0
0001506725-11-000003	31-DEC-2010	New York Stock Transfer, LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000950123-11-022991	31-DEC-2010	First National Trust Company	SOME	N	OCC	No, failed to file amendment(s)	Most of Corporate Trust book of business was sold 10-12-10. I was not aware of the accounts that were non-successored as of 12-31-10. TA-1 filed 1-20-11.	6	106	106	101	0									1
0000728889-11-000434	31-DEC-2010	Shareholder Services, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000728889-11-000433	31-DEC-2010	Shareholder Financial Services, Inc.	NONE	N	SEC	Not applicable		142	2508	2508	1217	0	0			Yes			0	0	25
0000728889-11-000432	31-DEC-2010	OppenheimerFunds, Inc.	SOME	N	SEC	Not applicable		2475737	5563549	5563549	5151122	144	0			Yes			16993086	296539	664
0001462985-11-000003	31-DEC-2010	The Business Advocate, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000842168-11-000001	31-DEC-2010	First Niagara Bank, N.A.	NONE	N	OCC	Not applicable		8	189	189	0	0									0
0000088525-11-000145	31-DEC-2010	SECURITY INVESTORS, LLC	NONE	Y	SEC	Yes, filed amendment(s)		10652	144210	144210	36153	95050	0			Not Applicable			959189	3848	87
0001447135-11-000001	31-DEC-2010	Platinum Stock Transfer Inc	NONE	N	SEC	Not applicable		301	1048	1048	0	0	0			Yes			0	0	0
0001418300-11-000002	31-DEC-2009	Demiurgic, Inc.	NONE	N	SEC	Yes, filed amendment(s)		70	1100	1100	0	0	0			Yes			0	0	0
0001418300-11-000001	31-DEC-2010	Demiurgic, Inc.	NONE	N	SEC	Not applicable		60	900	900	0	0									0
0001339630-11-000009	31-DEC-2010	U.S. Bancorp Asset Management, Inc.	NONE	N	SEC	Not applicable		0	981	328	1	0									0
0000950123-11-022148	31-DEC-2010	Atlas Resources LLC	NONE	N	SEC	Not applicable		602	0	44539	0	0									0
0000950123-11-022141	31-DEC-2010	Wells Fargo Bank Northwest, N.A.	SOME	N	OCC	Not applicable		0	29	2	0	0									0
0000950123-11-022091	31-DEC-2010	WELLS FARGO BANK, N.A.	SOME	Y	OCC	Not applicable		414813	6567464	6567464	1244827	1605644	0			Yes			0	0	18526
0001398344-11-000509	31-DEC-2010	Mutual Funds Service Co	NONE	N	SEC	Not applicable		858	10143	10143	10046	10143	0			Yes			63580	143	2
0000869442-11-000002	31-DEC-2010	John Hancock Signature Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		137073	832330	832330	766725	0	0			Not Applicable			4717105	332117	311
0000896448-11-000001	31-DEC-2010	UTG, Inc	NONE	N	SEC	Not applicable		163	7616	7616	0	0	0			Yes			0	0	0
0000107034-11-000002	31-DEC-2010	Malkin Holdings LLC	NONE	N	SEC	Not applicable		511	0	12739	0	0									0
0001437749-11-001257	31-DEC-2010	Investors Heritage Life Insurance Company	NONE	N	SEC	Not applicable		133	2846	0	0	0	0			Yes			0	0	0
0001014100-11-000010	31-DEC-2010	The Peoples Bank	NONE	N	FDIC	Not applicable		56	634	634	0	0									0
0000350852-11-000038	31-DEC-2010	Community Trust Bank, Inc.	NONE	N	BGFRS	Not applicable		219	1437	1437	732	104	0			Yes			0	0	0
0000783027-11-000003	31-DEC-2010	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		14861	105020	105020	0	44	0			Yes			0	0	10
0000838587-11-000002	31-DEC-2010	The Juniata Valley Bank	NONE	N	FDIC	Not applicable		0	9	0	0	0									0
0000838675-11-000001	31-DEC-2010	First Citizens National Bank	SOME	N	OCC	Not applicable		242	1638	1512	480	0	0			Yes			0	0	0
0000949049-11-000002	31-DEC-2010	Heartland Financial USA, Inc	NONE	N	BGFRS	Not applicable		177	1823	1823	978	0	0			Yes			0	0	1
0000839266-11-000001	31-DEC-2010	Alerus Financial, N.A.	NONE	N	OCC	Not applicable		144	311	311	0	0									0
0001297077-11-000002	31-DEC-2010	Integrity Stock Transfer	NONE	N	SEC	Not applicable		1199	52343	0	0	0	0			Yes			0	0	0
0000725537-11-000005	31-DEC-2010	First Security Bank	NONE	N	FDIC	Not applicable		318	1395	1395	0	0	0			Yes			0	0	0
0000866160-11-000001	31-DEC-2010	Bank of Walterboro	NONE	N	FDIC	Not applicable		32	551	551	0	0									0
0001104659-11-010623	31-DEC-2010	SKAGIT STATE BANK	NONE	N	FDIC	Not applicable		86	779	0	0	0									0
0000838468-11-000001	31-DEC-2010	Bank of Commerce & Trust Co.	NONE	N	FDIC	Not applicable		26	707	0	0	0									0
0000735407-11-000001	31-DEC-2010	Madison Gas and Electric Company/TA	SOME	N	SEC	Not applicable		816	18204	18204	17301	37	0			Yes			0	0	10
0000798947-11-000004	31-DEC-2010	Standard Registrar and Transfer Company, Inc.	NONE	N	SEC	Not applicable		4901	263403	263403	0	35	0			Yes			0	34	0
0001140370-11-000002	31-DEC-2010	Stalt Incorporated	SOME	N	SEC	Yes, filed amendment(s)		664	13614	13614	0	0	0			Yes			0	0	0
0001359599-11-000002	31-DEC-2010	European Fund Services S.A.	NONE	Y	SEC	Yes, filed amendment(s)		708	25359	0	0	0	0			Not Applicable			36223	608	378
0001096955-11-000002	31-DEC-2010	Marshall & Ilsley Trust Company National Association	NONE	Y	OCC	Not applicable		2223	0	3	2	0	0			Not Applicable			415633	0	0
0001096955-11-000001	31-DEC-2010	M&I Marshall & Ilsley Bank	ALL	N	BGFRS	Not applicable															
0000949738-11-000005	31-DEC-2010	Quantitative Investment Advisors, Inc. d/b/a Quantitative Advisors/TA	NONE	N	SEC	Not applicable		0	10093	10093	0	0	0			Not Applicable			25028	22	3
0001295361-11-000001	31-DEC-2010	Capital Transfer Agency Inc	SOME	N	SEC	Not applicable		1834	15283	15283	0	4	0			Yes			0	0	0
0001456224-11-000001	31-DEC-2010	Bank of Albuquerque, N.A.	ALL	N	OCC	Not applicable															
0001458949-11-000002	31-DEC-2010	Colorado State Bank and Trust, N.A.	ALL	N	OCC	Not applicable															
0001450848-11-000001	31-DEC-2010	Bank of Kansas City, N.A.	ALL	N	OCC	Not applicable															
0001458948-11-000001	31-DEC-2010	Southwest Trust Company, N.A.	ALL	N	OCC	Not applicable															
0000855870-11-000001	31-DEC-2010	Bank of Oklahoma, N.A.	ALL	N	OCC	Not applicable															
0001456223-11-000001	31-DEC-2010	Bank of Texas, N.A.	ALL	N	OCC	Not applicable															
0001458950-11-000001	31-DEC-2010	Bank of Arizona, N.A.	ALL	N	OCC	Not applicable															
0000795029-11-000003	31-DEC-2010	Aflac Incorporated	SOME	N	SEC	Not applicable		10452	86191	86191	82984	663	0			Yes			0	0	115
0001398344-11-000420	31-DEC-2010	Portfolios, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	350	350	341	0									0
0000783027-11-000002	31-DEC-2010	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		13928	105020	105020	0	44	0			Yes			0	0	10
0001214659-11-000593	31-DEC-2010	Aspen Stock Transfer	NONE	N	SEC	Not applicable		694	289	289	0	0									0
0001139578-11-000008	31-DEC-2010	Harbor Services Group, Inc.	NONE	N	SEC	Yes, filed amendment(s)		130345	315441	315441	232691	0	0			Yes			1424182	1263	2
0001401565-11-000002	31-DEC-2010	Regions Bank	NONE	N	BGFRS	Not applicable		220	2556	2556	0	0	0			Yes			0	0	3
0000734924-11-000002	31-DEC-2010	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		25	444	0	0	0									0
0001397265-11-000002	31-DEC-2010	Bancfirst Trust & Investment  Management	NONE	N	FDIC	Not applicable		105	2780	2780	0	1	0			Yes			0	0	7
0001188347-11-000001	31-DEC-2010	Foresight Asset Management, LLC	NONE	N	SEC	Not applicable		0	10	10	0	10									0
0001142017-11-000001	31-DEC-2010	NEW PEOPLES BANK INC	NONE	N	BGFRS	Not applicable		102	4415	4415	0	0	0			Yes			102	12	0
0000092416-11-000003	31-DEC-2010	Southwest Gas Corporation	NONE	N	SEC	Not applicable		1904	17821	17821	15771	26	0			Yes			0	0	54
0000898432-11-000175	31-DEC-2010	Pearl Management Company	NONE	N	SEC	Not applicable		0	2186	2186	0	0	0			Not Applicable			3406	0	0
0000914317-11-000242	31-DEC-2010	Registrar and Transfer Company (New York)	ALL	N	SEC	Not applicable															
0000914317-11-000241	31-DEC-2010	Registrar and Transfer Company (New Jersey)	NONE	Y	SEC	Not applicable		50249	841432	841432	218343	59216	0			Yes			0	0	1862
0001327409-11-000002	31-DEC-2010	Colonial Virginia Bank	NONE	N	BGFRS	Not applicable		131	819	819	0	0									0
0001004756-11-000003	31-DEC-2010	Volumetric Advisers, Inc.	NONE	N	SEC	Not applicable		0	908	0	902	0									0
0000839303-11-000001	31-DEC-2010	First Merit Bank, N.A.	NONE	N	OCC	Not applicable		2	2	2	0	0									0
0001458682-11-000003	31-DEC-2010	ClearTrust, LLC	SOME	N	SEC	Yes, filed amendment(s)		1185	9457	9457	0	6	0			Yes			0	0	0
0000838966-11-000001	31-DEC-2010	Huntington National Bank / OH / TA	NONE	N	OCC	Not applicable		430	20288	20288	0	0	0			Yes			0	0	23
0001111830-11-000088	31-DEC-2010	Ultimus Fund Solutions, LLC	NONE	Y	SEC	Not applicable		0	619641	621169	470876	0	0			Yes			608511	972	8
0000839498-11-000001	31-DEC-2010	Integra Bank National Association	NONE	N	OCC	Not applicable		332	1938	1938	970	970	0			Yes			0	0	13
0000950123-11-012434	31-DEC-2010	Cedarstone Bank	NONE	N	FDIC	Not applicable		27	900	900	0	0									0
