ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	75	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. AP-10-04	14-JAN-2010	Division of Securities Office of the Sec. of St. of Missouri (the 'Division')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	76	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No 10-6-14	20-JAN-2010	Division of Securities of the Dept. of Reg. Agen. Dept. of State of Colorado	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	77	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	E-2009-0066	26-JAN-2010	Division of Sec. of Dept. of State of Com. of Massachusetts ('The Division')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	78	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. S-09-0039	27-JAN-2010	Division of Finance and Corporate Securities, State of Oregon ('The Division')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	79	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	ODS File No. 09-142	01-FEB-2010	Department of Securities of the State of Oklahoma ('The Department')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	80	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Auction Rate Securities	05-MAR-2010	Department of Banking and Finance of the State of Nebraska ('The Department')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	81	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. 09-09-053-059	10-MAR-2010	Division of Securities of Dept. of Reg. and Lic. of New Mexico ('The Division')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	82	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. 09090	11-MAR-2010	Div. of Sec. Off. of the Attny Gen. of the St. of So. Carolina ('The Division')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	83	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. SEC-2009-00074	16-APR-2010	State Corporation Commission of the Commonwealth of Virginia (The 'Commission')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	84	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	SEU-2008-73	13-APR-2010	Department of Commerce and Cons. Aff. of the State of Hawaii ('The Department')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	85	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. 09-09	09-APR-2010	Division of Securities Off. of Sec. of St., State of Wyoming ('The Division')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	86	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. IC10-CAF-11	08-APR-2010	State Securities Board of the State of Texas ('The Board')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	87	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. S-09148(EX)	08-APR-2010	Division of Securities Dept. of Fin. Inst. of St. of Wisconsin (The 'Division')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	88	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket No. 2009-07	08-APR-2010	Bureau of Securities of Dept. of Fin. of the State of Idaho ('The Department')	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	registrationDeniedOrSuspended	4	Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management, Inc. ('DAMI') Control Affiliates of the Registrant	Docket/Case Number: 3-12513	21-DEC-2006	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(1)(v)	In reference to the 'Title of Action' noted above, please see response to question 10(c)(1)(vi)
0001018490-10-000019	sraViolationOfRules	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: File No. 3-10957	03-DEC-2002	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi)
0001018490-10-000019	registrationDeniedOrSuspended	1	Scudder Kemper Investments, Inc. ('Scudder Kemper'), a Control Affiliate of the Registrant, and Gary P. Johnson	Docket/Case Number: 3-10121	22-DEC-1999	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v)	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi).
0001018490-10-000019	registrationDeniedOrSuspended	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. 3-12514	19-JAN-2007	United States Securities and Exchange Commission	In reference the 'Title of Action' noted above, please see response to question 10(c)(1)(v).	In reference the 'Title of Action' noted above, please see response to question 10(c)(1)(vi).
0001018490-10-000019	registrationDeniedOrSuspended	3	Deutsche Bank Trust Company Americas ('DBTCA'), a Control Affiliate of the Registrant	Docket/Case Number: 3-12526	09-JAN-2007	United States Securities and Exchange Commission	In reference the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference the 'Title of Action' noted above, please see response to question 10(c)(2)(vi).
0001018490-10-000019	sraFalseStatementOrOmission	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: NYSE DEC. 04-128	27-AUG-2004	New York Stock Exchange	The Registrant has not been the subject of this matter: Initiation date: August 2, 2004.  The NYSE charged violations of NYSE Rules 401, 472, and 476(A)(6) in connection with alleged conflicts of interest resulting from investment banking influence over research analysts; the issuance of research reports affected by those conflicts of interest; payments to and from other securities firms and the receipt of payments from issuers for research; and the non-disclosure of such payments.  The NYSE also charged violations of NYSE Rule 342 for allegedly not adequately supervising its research analysts in order to prevent conflicts of interest, as well as NYSE Rule 476(A)(11) for allegedly not promptly producing e-mail.  The current status is closed on August 27, 2004.  Without admitting or denying the allegations, DBSI agreed to a stipulation and consent with the NYSE, and to pay $87.5 million.  The Stipulation and Consent included undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI has agreed to pay: (I) $50 million, offset in the amount of $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.	Closed on August 27, 2004.  Without admitting or denying the allegations, DBSI agreed to a stipulation and consent with the NYSE, and to pay $87.5 million.
0001018490-10-000019	sraFalseStatementOrOmission	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: CAF040062	20-AUG-2004	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Initiation date: August 20, 2004.  The NASD charged violations of NASD Rules 2110, 2210(D)(1), and 2210(D)(2) in connection with alleged conflicts of interest resulting from investment banking influence over research analysts; the issuance of research reports affected by those conflicts of interest; payments to and from other securities firms and the receipt of payments from issuers for research; and the non-disclosure of such payments.  The NASD also charged violations of NASD Rule 3010 for allegedly not adequately supervising its research analysts in order to prevent conflicts of interests, as well as NASD Rule 2110 for allegedly not promptly producing e-mail.  The current status is closed on August 20, 2004.  Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent with the NASD and to pay $87.5 million.  The WAC included undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI has agreed to pay: (I) $50 million, offset in the amount of $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.	Closed on August 20, 2004.  Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent with the NASD and to pay $87.5 million.
0001018490-10-000019	sraViolationOfRules	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	CAF020064	22-NOV-2002	National Association of Securities Dealer, Inc.	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi)
0001018490-10-000019	sraViolationOfRules	3	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	02-223	15-NOV-2002	New York Stock Exchange	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question  10(c)(2)(vi)
0001018490-10-000019	sraViolationOfRules	4	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: NYSE DEC. 04-128	27-AUG-2004	New York Stock Exchange	In reference to the 'Title of Action' noted above, please see response to question 10(e)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question  10(e)(1)(vi).
0001018490-10-000019	sraViolationOfRules	5	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: CAF040062	20-AUG-2004	National Association of Securities Dealers, Inc.	In reference to the 'Title of Action' noted above, please see response to question 10(e)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question  10(e)(1)(vi).
0001018490-10-000019	sraViolationOfRules	6	Deutsche Morgan Grenfell Inc. ('DMGI'), a Control Affiliate of the Registrant	NASD Unknown	11-SEP-1991	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Initiation date: September 11, 1991.  The National Association of Securities Dealers, Inc. alleged violation of Article III, Sections 1 and 41 with respect to the reporting of transactions in certain Non-NASDAQ over-the-counter securities by DMGI.  The current status is: closed on September 11, 1991.  DMGI consented to the entry of an Order Making Findings and Imposing Sanctions.	Closed on September 11, 1991.  DMGI consented to the entry of an Order Making Findings and Imposing Sanctions.
0001018490-10-000019	sraViolationOfRules	12	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: NASD-NY 1533	14-SEP-1992	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Initiation date: October 28, 1971.   Description of the Action: The NASD alleged violations by predecessor of Deutsche Bank Securities Inc. of Article III, Section 1 of the Rules of Fair Practice, FR&W, regarding the sale of 100 shares of hot issues to restricted accounts.  Disposition of the Proceeding: Resolution Date: September 14, 1992.  The firm agreed to settle this matter without admitting or denying the NASD's allegation and paid the $1,000 fine.	Resolution Date: September 14, 1992.  The firm agreed to settle this matter without admitting or denying the NASD's allegation and paid the $1,000 fine.
0001018490-10-000019	sraViolationOfRules	7	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: 01-148	26-SEP-2001	New York Stock Exchange, Inc.	The Registrant has not been the subject of this matter: Date initiated: August 9, 2001.  Description of the Action: Deutsche Bank Securities Inc. was alleged to have: violated SEC Reg. 240.15C2-8(C) by failing to provide preliminary prospectuses to customers who indicated interest in purchasing initial public offerings; violated Exchange Rule 410 by failing to include terms of the order on tickets transmitted to the floor; violated Exchange Rule 440 and SEC Reg. 240.17A-3(A)(6) by failing to maintain a memorandum of orders; violated Exchange Rule 440 and SEC Regs.  240-17A-3 and 17A-4 by failing to preserve required books and records; violated Exchange Rule 342.16 in that a branch failed to properly supervise and approve outgoing correspondence; and violated Exchange Rule 342 by failing to reasonably supervise and provide appropriate supervisory procedures to determine that delegated authority is being properly exercised.  Disposition of the Proceeding: Resolution date: September 26, 2001. Without admitting or denying the allegations, the firm consented to the findings. A fine of $100,000 was paid on September 25, 2001.	Resolution date:  September 26, 2001.  Without admitting or denying the allegations, the firm consented to the findings.  A fine of $100,000 was paid on September 25, 2001.
0001018490-10-000019	sraViolationOfRules	8	Deutsche Bank Alex Brown Inc., a Control Affiliate of the Registrant.  See also Description of the Action	Docket/Case Number: CMS010156AWC	01-OCT-2001	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Alex. Brown is NKA Deutsche Bank Securities Inc. ('DBSI') which is the legal name for this US registered broker-dealer. Deutsche Bank Capital Corporation was the predecessor firm of Deutsche Bank Securities Inc. 'Deutsche Bank Alex. Brown, a division of Deutsche Bank Securities Inc.' is the marketing name for its retail brokerage activities. DBSI was formerly known as Deutsche Banc Alex. Brown, Inc. ('DBAB') and prior as DB Alex. Brown LLC ('Alex. Brown LLC'), and prior as BT Alex. Brown Incorporated ('BTAB'). BTAB succeeded to the business of Alex. Brown & Sons Incorporated ('Alex. Brown') and BT Securities Corporation ('BTSec'). Alex. Brown had earlier succeeded to the broker-dealer business of Alex. Brown & Sons, which had later been named Alex. Brown Partners, a Maryland Limited Partnership (the 'partnership'). BTSec was the former FRA Section 20 subsidiary of Bankers Trust Corporation. Description of the Action: In connection with MRD Review #2000271404613, the NASDR alleged that Deutsche Bank Alex Brown Inc. ('DBAB') violated NASD Rule 4613. NASDR alleged that on ten occasions from July 1, 2000, to September 30, 2000, DBAB, a market maker in the subject securities, without making reasonable efforts to avoid a locked or crossed market by executing transactions with all market participants whose quotations would be locked or crossed, entered a bid or asked quotation in the NASDAQ Stock Market which caused a locked or crossed market condition to occur in each instance. Disposition of the Proceeding: Resolution Date: October 1, 2001. Without admitting or denying the allegations, DBAB agreed to a letter of Acceptance, Waiver, and Consent and to pay a fine of $3,000.00. The fine was paid on October 30, 2001.	Resolution Date:  October 1, 2001.  Without admitting or denying the allegations, DBAB agreed to a letter of Acceptance, Waiver, and Consent and to pay a fine of $3,000.00.  The fine was paid on October 30, 2001.
0001018490-10-000019	sraViolationOfRules	9	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: CMS960225	06-FEB-1998	National Association of Securities Dealers, Inc. Market Regulation Committee	The Registrant has not been the subject of this matter: Initiation date: January 10, 1997.   Description of the Action: The complaint alleged violation of: NASD Marketplace Rules 4632, 4642, and 6130(D)(7), in that Deutsche Bank Securities Inc. ('DBSI') failed to timely and accurately report NASDAQ NMS and NASDAQ small cap transactions; Rule 6620 for DBSI's failure to timely and accurately report OTC equity securities transactions; and NASD Conduct Rule 2110 and 3110 for DBSI's failure to supervise.  Disposition of the Proceeding: Resolution date: February 6, 1998.  Without admitting or denying the allegations of the complaint, DBSI consented, for the purposes of this proceeding only, to the entry of findings of facts and violations consistent with the allegations of the complaint.  DBSI was censured and fined $12,500.00.	Resolution date: February 6, 1998.  Without admitting or denying the allegations of the complaint, DBSI consented, for the purposes of this proceeding only, to the entry of findings of facts and violations.  DBSI was censured and fined $12,500.00.
0001018490-10-000019	sraViolationOfRules	10	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: CMS970066AWC	12-JAN-1998	National Association of Securities Dealers, Inc. Market Regulation Department	The Registrant has not been the subject of this matter: Initiation date: January 10, 1997.    Description of the Action: As a result of a routine examination of Deutsche Bank Securities Inc. ('DBSI'), the NASDR alleged violations of SEC Rule 17A-3 and NASD Conduct Rule 3110(E) for DBSI's failure to correctly prepare order memorandum.  Disposition of the Proceeding: Resolution Date: January 12, 1998.  Without admitting or denying the allegations, DBSI agreed to a letter of Acceptance, Waiver, and Consent ('AWC') and to pay $2,500.00.  In addition, DBSI agreed to implement and provide the NASD staff within sixty days of the AWC revised written supervisory procedures concerning recordkeeping.  The fine was paid on February 4, 1998.	Resolution Date: January 12, 1998.  Without admitting or denying the allegations, DBSI agreed to a letter of Acceptance, Waiver, and Consent ('AWC') and to pay $2,500.00.
0001018490-10-000019	sraViolationOfRules	11	Deutsche Bank Capital Corporation (the predecessor firm of Deutsche Bank Securities Inc.), a Control Affiliate of the Registrant	Docket/Case Number: CMS920065AWC	17-AUG-1992	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Date initiated: April 15, 1992.   Description of the Action: Deutsche Bank Capital Corporation was alleged to have failed to report '0' trading volume on three NASDAQ securities.  Disposition of the Proceeding: Resolution Date: August 17, 1992.  Without admitting or denying the NASD's allegations, Deutsche Bank Capital Corporation agreed to a letter of Acceptance, Waiver and Consent and to pay $5,000.00.	Resolution Date: August 17, 1992.  Without admitting or denying the NASD's allegations, Deutsche Bank Capital Corporation agreed to a letter of Acceptance, Waiver and Consent and to pay $5,000.00.
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	18	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : SEC-2003-00023	30-MAR-2005	The Commonwealth of Virginia State Corporation Commission	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	19	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-H-16	14-JUN-2005	The Colorado Division of Securities, Department of Regulatory Agencies.	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	20	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Administrative Proceeding No. 0152-S-8/04	23-MAY-2005	The State of Florida Office of Financial Regulation	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	21	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Matter No.1000048	16-MAY-2005	The State of Iowa Insurance Division, Securities Bureau	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	25	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 2005-7-11	15-JUL-2005	The Idaho Department of Finance	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	22	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Matter No.2005-0008	23-MAY-2005	The Commonwealth of Massachusetts Office of the Secretary of the Commonwealth	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	23	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : S-05-023-05-C001	23-JUN-2005	The Arkansas Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	24	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Matter No. C05-V-005	01-JUL-2005	The Commonwealth of Puerto Rico Commissioner of Financial Institutions	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	26	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1266565	11-JUL-2005	The New Jersey Office of the Attorney General, Division of Consumer Affairs	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	27	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. 05-3-1	22-AUG-2005	The State of Delaware, Department of Justice, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	28	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : SEC.CO 05-02	21-JUN-2005	The District of Columbia Department of Insurance, Securities and Banking	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	29	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No.105-185-JN	11-AUG-2005	The Nevada Secretary of State, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	30	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-02	26-JUL-2005	The State of Wyoming Secretary of State	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	31	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-0021 CO	11-AUG-2005	The Indiana Office of the Secretary of State, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	32	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 02-11-06-S	01-JUL-2005	The Office of the Mississippi Secretary of State, Business Regulation	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	33	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1273373	26-AUG-2005	The State of North Dakota Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	34	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1274034	25-AUG-2005	The Utah Division of Securities, Department of Commerce	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	35	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1276422	30-SEP-2005	The West Virginia Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	36	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : SEU-2005-036-B	17-OCT-2005	The State of Hawaii Department of Commerce and Consumer Affairs	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	37	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-17-05-144I	02-NOV-2005	The Montana State Auditor's Office Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	38	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. 05-010-M	04-NOV-2005	The State of Michigan Office of Financial and Insurance Services	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	42	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	FILE NO. 05-005	26-JUN-2006	The Tennessee Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	39	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : CO-2005-7083-S	07-DEC-2005	The State of Connecticut Department of Banking	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	40	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 04CV06909	31-JAN-2006	The State of South Dakota Division of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrViolationOfInvestmentRelatedRegulation	41	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	FILE NO. 06025	16-JUN-2006	The Securities Division of the Attorney General of the State of South Carolina	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-10-000019	fsrFoundOrderAgainstApplicant	38	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. 05-010-M	04-NOV-2005	The State of Michigan Office of Financial and Insurance Services	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
