ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001285911-15-000026	corporationPartnership	8	The Bank of New York Mellon Corporation	01-JUL-2007	Ultimate Parent Company	E	true		
0001285911-15-000026	corporationPartnership	9	Stephen J. Storen	20-OCT-2008	Chief Compliance Officer	NA	false		01-DEC-2014
0001285911-15-000026	corporationPartnership	10	Matthew Perrone	01-JUN-2009	Director and Vice President	NA	false		
0001285911-15-000026	corporationPartnership	11	Bradley J. Skapyak	20-MAY-2010	Director and Chairman of the Board	NA	false		
0001285911-15-000026	corporationPartnership	6	Gary Pierce	01-JUL-2005	Chief Financial Officer and Treasurer	NA	false		02-NOV-2015
0000027048-15-000005	corporationPartnership	13	Gary Forsee	12-MAY-2015	Director	NA	true		
0000027048-15-000005	corporationPartnership	11	The Vanguard Group	31-DEC-2014	6.25% Ownder	A	false		
0000027048-15-000005	corporationPartnership	12	Jerome H. Bailey	12-MAY-2015	Director	NA	true		
0000027048-15-000005	corporationPartnership	10	Charles E Haldeman, Jr	10-NOV-2014	Director	NA	true		
0000027048-15-000005	corporationPartnership	9	Lynn Dorsey Bleil	13-MAY-2014	Director	NA	true		
0000027048-15-000005	corporationPartnership	8	BlackRock, Inc.	31-DEC-2013	6.5% Owner	A	false		
0000027048-15-000005	corporationPartnership	7	Gregg W Givens	01-JAN-2014	Senior Vice President/CFO/Treasurer	NA	true		
0000027048-15-000005	corporationPartnership	6	Samuel G. Liss	08-MAY-2012	Director	NA	true		
0000027048-15-000005	corporationPartnership	5	Lowell L. Bryan	08-MAY-2012	Director	NA	true		
0000027048-15-000005	corporationPartnership	4	Bank of Montreal (reports ownership of securities held in DST Systems, Inc. 401(k) and ESOP)	16-JAN-2012	5.25% Owner	A	false		
0000027048-15-000005	corporationPartnership	3	Stephen C Hooley	30-JUN-2009	Director/President/CEO	NA	true		
0000027048-15-000005	corporationPartnership	2	Randall D. Young	01-JUL-2002	Sr.Vice President/GC/Sec/CLO	NA	false		
0000027048-15-000005	corporationPartnership	1	A. Edward Allinson	01-JAN-1977	Director	NA	true		30-OCT-2015
0001452780-15-000006	corporationPartnership	1	Pacific Ventures	02-MAY-2005	24.58% Owner	B	false		
0001452780-15-000006	corporationPartnership	10	Lisa Williams	01-OCT-2015	Vice President	NA	true		
0001452780-15-000006	corporationPartnership	9	Tilak Panjabi	24-JUN-2008	Country Head	NA	true		01-OCT-2015
0001452780-15-000006	corporationPartnership	8	Ian Harris	24-MAR-2015	Director	NA	true		
0001452780-15-000006	corporationPartnership	2	DST HealthCare Holdings, Inc.	30-APR-2005	75.42% Owner	E	false		
0001452780-15-000006	corporationPartnership	6	Raju Penmatcha	31-DEC-2009	Head of BPO Services	NA	true		
0001452780-15-000006	corporationPartnership	5	Manjula Cherukuri	21-MAR-2005	Head of Finance	NA	true		
0001452780-15-000006	corporationPartnership	4	DST Systems, Inc.	30-APR-2005	Indirect Ownership	NA	true		
0001452780-15-000006	corporationPartnership	3	Gregg William Givens	23-MAY-2007	Director	NA	true		
0001452780-15-000006	corporationPartnership	7	Vercie Lark	21-JUN-2013	Director	NA	true		
0001288763-15-000008	corporationPartnership	9	Irvin Steltz	12-NOV-2014	CIO - North America	NA	true		11-NOV-2015
0001288763-15-000008	corporationPartnership	8	Mark McDougall	01-JUL-2014	Chief Information Officer	NA	false		11-NOV-2015
0001288763-15-000008	corporationPartnership	7	David Nugent	18-NOV-2008	Senior Vice President	NA	true		
0001288763-15-000008	corporationPartnership	6	Jason Murray	01-JUL-2010	Senior Vice President	NA	true		
0001288763-15-000008	corporationPartnership	5	Dennis Massicotte	18-NOV-2008	Senior Vice President	NA	true		
0001288763-15-000008	corporationPartnership	4	Antonietta De Luca	01-OCT-2014	Senior Vice President	NA	true		
0001288763-15-000008	corporationPartnership	3	Matthew John Cox	23-JUL-2008	SVP, Chief Financial Officer	NA	true		
0001288763-15-000008	corporationPartnership	2	Lindsay Ann Horwood	06-DEC-2002	SVP, GC, Secretary, Director	NA	true		
0001288763-15-000008	corporationPartnership	10	Claude Baksh	25-MAY-2015	CCO, CRO	NA	true		
0001288763-15-000008	corporationPartnership	11	Richard Barber	20-JUL-2015	Senior Vice President	NA	true		
0001288763-15-000008	corporationPartnership	12	Computershare Canada Inc.	10-DEC-2002	Parent Company	E	true		
0001288763-15-000008	corporationPartnership	19	Margot Jordan	18-NOV-2008	Senior Vice President	NA	false		30-SEP-2014
0001288763-15-000008	corporationPartnership	18	Wayne Noel Newling	10-MAY-2006	CEO, President and Director	NA	false		30-SEP-2014
0001288763-15-000008	corporationPartnership	17	Carl Teasdale	12-NOV-2014	Chief Information Officer	NA	true		
0001288763-15-000008	corporationPartnership	16	Carlos Leira	11-NOV-2015	Chief Information Officer - NA	NA	true		
0001288763-15-000008	corporationPartnership	15	Mark Jacobs	01-FEB-2015	Senior Vice President	NA	true		
0001288763-15-000008	corporationPartnership	1	Stuart Swartz	18-NOV-2008	CEO, President, Director	NA	true		
0001288763-15-000008	corporationPartnership	13	ACN 081 035 752 Pty. Ltd.	27-FEB-2004	Parent Company (Indirect)	E	true		
0001288763-15-000008	corporationPartnership	14	Computershare Limited	10-DEC-2002	Parent Company (Indirect)	E	true		
0001288777-15-000009	corporationPartnership	2	Mary (Lib) Elizabeth Gibson	01-OCT-2013	Director	NA	true		
0001288777-15-000009	corporationPartnership	3	Eric Laflamme	01-APR-2013	Director	NA	true		
0001288777-15-000009	corporationPartnership	4	Brian Mitchell Pukier	29-FEB-2000	Director	NA	true		
0001288777-15-000009	corporationPartnership	5	Edward (Ted) P. Nash	01-FEB-2015	Director	NA	true		
0001288777-15-000009	corporationPartnership	6	Stuart Swartz	18-NOV-2008	CEO, President, Director	NA	true		
0001288777-15-000009	corporationPartnership	1	William James Braithwaite	03-MAR-2000	Chairman of the Board	NA	true		
0001288777-15-000009	corporationPartnership	7	Lindsay Ann Horwood	20-NOV-2000	SVP, GC, Secretary, Director	NA	true		
0001288777-15-000009	corporationPartnership	8	Matthew John Cox	23-JUL-2008	SVP, Chief Financial Officer	NA	true		
0001288777-15-000009	corporationPartnership	9	Antonietta De Luca	01-OCT-2014	Senior Vice President	NA	true		
0001288777-15-000009	corporationPartnership	10	Mark Jacobs	18-NOV-2008	Senior Vice President	NA	true		
0001288777-15-000009	corporationPartnership	11	Dennis Massicotte	18-NOV-2008	Senior Vice President	NA	true		
0001288777-15-000009	corporationPartnership	12	Jason Murray	01-JUL-2010	Senior Vice President	NA	true		
0001288777-15-000009	corporationPartnership	13	David Nugent	18-NOV-2008	Senior Vice President	NA	true		
0001288777-15-000009	corporationPartnership	14	Mark McDougall	01-JUL-2014	Chief Information Officer	NA	true		11-NOV-2015
0001288777-15-000009	corporationPartnership	15	Irvin Steltz	12-NOV-2014	CIO - North America	NA	true		11-NOV-2015
0001288777-15-000009	corporationPartnership	16	Claude Baksh	25-MAY-2015	CCO, CRO	NA	true		
0001288777-15-000009	corporationPartnership	17	Richard Barber	20-JUL-2015	Senior Vice President	NA	true		
0001288777-15-000009	corporationPartnership	18	Computershare Canada Inc.	31-DEC-2002	Parent Company	E	true		
0001288777-15-000009	corporationPartnership	19	ACN 081 035 752 Pty. Ltd.	27-FEB-2004	Parent Company (Indirect)	E	true		
0001288777-15-000009	corporationPartnership	20	Computershare Limited	09-JAN-2001	Parent Company (Indirect)	E	true		
0001288777-15-000009	corporationPartnership	21	Carlos Leira	11-NOV-2015	Chief Information Officer - NA	NA	true		
0001288777-15-000009	corporationPartnership	22	Carl Teasdale	12-NOV-2014	Chief Information Officer	NA	true		
0000710386-15-000006	corporationPartnership	2	Richard L Parker	01-FEB-1983	President	E	false		12-OCT-2012
0000710386-15-000006	corporationPartnership	1	Diane Sagers	01-JAN-1985	President	E	true		
0001018490-15-000025	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		31-MAR-2015
0001018490-15-000025	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-15-000025	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-15-000025	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-15-000025	corporationPartnership	9	Deutsche Bank AG	01-FEB-2012	Owner of 100% of DBTC	E	false		
0001018490-15-000025	corporationPartnership	6	DB USA Corporation	04-JUN-1999	Owner of 100% of DBTC	E	false		01-FEB-2012
0001018490-15-000025	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of DB USA Corporation	E	false		
0001018490-15-000025	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-15-000025	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0001559963-15-000004	corporationPartnership	1	MBC Investments Corporation	22-JUL-2004	Shareholder	E	true		
0001559963-15-000004	corporationPartnership	9	Anthony Maggio	27-AUG-2015	Compliance Officer - US Bank TA	NA	false		
0001559963-15-000004	corporationPartnership	8	Bradley A. Stearns	12-MAR-2013	Compliance Officer - US TA	NA	false		
0001559963-15-000004	corporationPartnership	7	Stephen F. Conlin	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-15-000004	corporationPartnership	6	Michael DeNofrio	12-MAR-2013	Vice President - US TA	NA	true		
0001559963-15-000004	corporationPartnership	5	Kathleen Jean Geis	31-MAY-2005	Director	NA	true		
0001559963-15-000004	corporationPartnership	4	Peter T Johnston	12-AUG-2014	Director	NA	true		
0001559963-15-000004	corporationPartnership	3	Dinesh Umeshchandra Deo	15-FEB-2007	Director	NA	true		
0001559963-15-000004	corporationPartnership	2	The Bank of New York Mellon Corporation	09-JAN-2008	Shareholder	NA	true		
0001559963-15-000004	corporationPartnership	10	Christopher T Amico	27-AUG-2015	Officer - US Bank TA	NA	true		
0000849542-15-000013	corporationPartnership	11	Robert F. Mathisen, Jr.	16-JUN-2011	Board Director	NA	true		
0000849542-15-000013	corporationPartnership	14	Ann Fogarty	21-APR-2015	Board Director	NA	true		
0000849542-15-000013	corporationPartnership	12	Calvin G. Holmquist	01-JUN-2014	President & Board Chairman	NA	true		
0000849542-15-000013	corporationPartnership	13	Daniel G. Kramer	21-APR-2015	Board Director	NA	true		
0000849542-15-000013	corporationPartnership	10	Stephen P. Farlese	11-OCT-2013	Board Director	NA	true		
0000849542-15-000013	corporationPartnership	9	Joseph G. Bawiec	31-MAR-2009	Managing Director & CFO	NA	true		
0000849542-15-000013	corporationPartnership	4	BNYM GIS Funding III LLC	01-JUL-2010	Direct parent entity	E	true		
0000849542-15-000013	corporationPartnership	7	The Bank of New York Mellon	01-JUL-2010	Owner of indirect owner of parent entity	E	true		
0000849542-15-000013	corporationPartnership	6	BNYM GIS Funding I LLC	01-JUL-2010	Indirect owner of parent entity	E	true		
0000849542-15-000013	corporationPartnership	5	BNYM GIS (UK) Funding II LLC	01-JUL-2010	Owner of parent entity	E	true		
0000849542-15-000013	corporationPartnership	3	Bradley Alan Stearns	01-DEC-1999	Compliance Officer	NA	false		
0000849542-15-000013	corporationPartnership	2	Stephen F. Conlin	01-DEC-1999	Managing Director	NA	true		
0000849542-15-000013	corporationPartnership	1	Michael DeNofrio	01-DEC-1999	Board Director, Managing Director	NA	true		
0000849542-15-000013	corporationPartnership	8	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0001018490-15-000023	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		31-MAR-2015
0001018490-15-000023	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		31-JUL-2009
0001018490-15-000023	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-15-000023	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-15-000023	corporationPartnership	9	Deutsche Bank AG	01-FEB-2012	Owner of 100% of DBTC	E	false		
0001018490-15-000023	corporationPartnership	6	DB USA Corporation	04-JUN-1999	Owner of 100% of DBTC	E	false		01-FEB-2012
0001018490-15-000023	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of DB USA Corporation	E	false		
0001018490-15-000023	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001018490-15-000023	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0000721748-15-000790	corporationPartnership	7	Mark Allen	12-AUG-2014	Director of PSG, Ltd.	NA	false		
0000721748-15-000790	corporationPartnership	6	Edward Tolchin	15-FEB-2014	Director of PSG, Ltd.	NA	false		
0000721748-15-000790	corporationPartnership	5	Darren Ofsink	15-FEB-2014	Director of PSG, Ltd.	NA	false		05-NOV-2015
0000721748-15-000790	corporationPartnership	4	Pacific Services Group, Ltd.	28-JAN-2014	Owner/Parent	E	false		
0000721748-15-000790	corporationPartnership	3	Jacqueline Ann Bogle Meuse	09-NOV-2011	Director PSG Ltd, TTEE, PSG Voting Trust	NA	false		
0000721748-15-000790	corporationPartnership	2	Matthew J Smith	07-AUG-2012	Associate General Counsel, Secretary	NA	false		
0000721748-15-000790	corporationPartnership	1	Christan J Dobbins	29-MAY-2009	President, GC, Director, Director PSG	NA	false		
0000721748-15-000790	corporationPartnership	8	Patricia Stephan	26-NOV-2014	Director of Finance	NA	false		
0001146230-15-000025	corporationPartnership	10	Steven R. Rothbloom	04-OCT-2007	President	NA	true		
0001146230-15-000025	corporationPartnership	11	Irvin J. Steltz	22-JAN-2008	Chief Information Officer	NA	true		30-OCT-2015
0001146230-15-000025	corporationPartnership	12	Computershare Finance Company Pty Ltd	19-MAY-2010	Indirect Owner	B	true		
0001146230-15-000025	corporationPartnership	13	ACN 081 035 752 Pty Ltd	19-MAY-2010	Indirect Owner	E	true		
0001146230-15-000025	corporationPartnership	14	Computershare Investments (UK)(No. 8) Limited	01-JAN-2012	Indirect Owner	E	true		
0001146230-15-000025	corporationPartnership	15	Computershare Holdings Inc.	01-JAN-2012	Indirect Owner	E	true		
0001146230-15-000025	corporationPartnership	16	William D. Zeller	17-JUL-2012	Chief Legal Officer - Computershare US	NA	true		
0001146230-15-000025	corporationPartnership	17	Frank A. Madonna	12-NOV-2012	Executive Vice President, Operations	NA	true		
0001146230-15-000025	corporationPartnership	18	Kevin M. Brennan	01-JUL-2013	President, US Plan Managers	NA	true		
0001146230-15-000025	corporationPartnership	19	Abbe R. Tiger	14-OCT-2013	Head of Compliance - Computershare US	NA	true		
0001146230-15-000025	corporationPartnership	20	Jeffery G. Chasse	23-SEP-2013	Financial Controller - North America	NA	true		
0001146230-15-000025	corporationPartnership	21	Nicholas S. R. Oldfield	01-JUL-2014	Chief Financial Officer US	NA	true		
0001146230-15-000025	corporationPartnership	22	Mark L. McDougall	01-JUL-2014	Global Chief Information Officer	NA	true		
0001146230-15-000025	corporationPartnership	23	Computershare Holdings LLC	31-DEC-2014	Indirect Owner	A	true		
0001146230-15-000025	corporationPartnership	24	Carlos R. Leira	14-SEP-2015	Chief Information Officer NA	NA	true		
0001146230-15-000025	corporationPartnership	9	Martin J. McHale, Jr.	13-AUG-2007	President, US Equity Services	NA	true		
0001146230-15-000025	corporationPartnership	8	Joseph F. Spadaford	16-JUL-2007	Executive VP, Strategic Operations	NA	true		
0001146230-15-000025	corporationPartnership	7	Computershare US Services Inc.	14-MAR-2007	Direct Owner	E	true		
0001146230-15-000025	corporationPartnership	6	Richard L. Johnson, Jr.	09-NOV-2001	Chief Compliance Officer	NA	true		
0001146230-15-000025	corporationPartnership	5	Blanche O. Hurt	27-JUN-2005	Director	NA	true		
0001146230-15-000025	corporationPartnership	4	Nancy R. Greer	27-JUN-2005	Chief Human Resources Officer	NA	true		
0001146230-15-000025	corporationPartnership	3	Computershare Limited	27-JUN-2005	Indirect Owner	E	true		
0001146230-15-000025	corporationPartnership	1	Stephen Cesso	09-NOV-2001	U.S. General Counsel and Secretary	NA	true		
0001146230-15-000025	corporationPartnership	2	Computershare US	27-JUN-2005	Indirect Owner	E	true		
0001451316-15-000008	soleProprietorship	2	Reinhard Berben	05-MAY-2004	Managing Director			Day-to-Day Management	
0001451316-15-000008	soleProprietorship	1	Franklin Templeton Luxembourg S.A.	01-JUL-2013	100% ownership			Sole ownership and control.	
0001451316-15-000008	soleProprietorship	3	Vijay C. Advani	12-MAY-2003	Board Member			Member of the Advisory Board	01-OCT-2015
0001451316-15-000008	soleProprietorship	8	Hans J. Wisser	04-APR-1995	Managing Director			Day-to-Day Management	30-NOV-2010
0001451316-15-000008	soleProprietorship	5	Gregory E. McGowan	01-APR-2000	Board Member			Member of Advisory Board	
0001451316-15-000008	soleProprietorship	6	Jed A. Plafker	09-SEP-2009	Board Member			Member of Advisory Board	
0001451316-15-000008	soleProprietorship	7	Jennifer M. Johnson	18-APR-2007	Board Member			Member of Advisory Board	01-DEC-2014
0001451316-15-000008	soleProprietorship	4	Basil K. Fox, Jr.	18-APR-2007	Board Member			Member of the Advisory Board	
0000842657-15-000025	corporationPartnership	1	John Dorogoff	01-MAY-2014	Director and President	NA	true		
0000842657-15-000025	corporationPartnership	2	Kristine Lyons	22-SEP-2005	Director	NA	true		
0000842657-15-000025	corporationPartnership	3	Michael Sharkey	08-AUG-2014	Director	NA	true		
0000842657-15-000025	corporationPartnership	4	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA	true		
0000842657-15-000025	corporationPartnership	5	Fred Ill	13-MAR-2007	Vice President	NA	true		
0000842657-15-000025	corporationPartnership	6	Caroline Pearson	22-JUN-2010	Secretary	NA	true		
0000842657-15-000025	corporationPartnership	14	Michael Sharkey	13-MAR-2007	Vice President	NA	true		07-AUG-2014
0000842657-15-000025	corporationPartnership	8	Deutsche Investment Management Americas Inc. (DIMA)	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-15-000025	corporationPartnership	9	Deutsche Bank AG	01-APR-2002	100% owner of DB USA Corporation	E	true		
0000842657-15-000025	corporationPartnership	10	DB USA Corporation	01-APR-2002	100% owner of DB Americas Holding Corp.	E	true		
0000842657-15-000025	corporationPartnership	11	Deutsche Bank Americas Holding Corporation (DBAHC)	01-APR-2001	100% owner of DIMA	E	true		
0000842657-15-000025	corporationPartnership	12	Barbara Wizer	05-JAN-2005	Director and President	NA	true		01-MAY-2014
0000842657-15-000025	corporationPartnership	13	Leah Mizer	10-OCT-2006	Director	NA	true		08-AUG-2014
0000842657-15-000025	corporationPartnership	7	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
0000842657-15-000023	corporationPartnership	1	John Dorogoff	01-MAY-2014	Director and President	NA	true		
0000842657-15-000023	corporationPartnership	2	Kristine Lyons	22-SEP-2005	Director	NA	true		
0000842657-15-000023	corporationPartnership	3	Michael Sharkey	08-AUG-2014	Director	NA	true		
0000842657-15-000023	corporationPartnership	4	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA	true		
0000842657-15-000023	corporationPartnership	5	Fred Ill	13-MAR-2007	Vice President	NA	true		
0000842657-15-000023	corporationPartnership	6	Caroline Pearson	22-JUN-2010	Secretary	NA	true		
0000842657-15-000023	corporationPartnership	14	Michael Sharkey	13-MAR-2007	Vice President	NA	true		07-AUG-2014
0000842657-15-000023	corporationPartnership	8	Deutsche Investment Management Americas Inc. (DIMA)	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-15-000023	corporationPartnership	9	Deutsche Bank AG	01-APR-2002	100% owner of DB USA Corporation	E	true		
0000842657-15-000023	corporationPartnership	10	DB USA Corporation	01-APR-2002	100% owner of DB Americas Holding Corp.	E	true		
0000842657-15-000023	corporationPartnership	11	Deutsche Bank Americas Holding Corporation (DBAHC)	01-APR-2001	100% owner of DIMA	E	true		
0000842657-15-000023	corporationPartnership	12	Barbara Wizer	05-JAN-2005	Director and President	NA	true		01-MAY-2014
0000842657-15-000023	corporationPartnership	13	Leah Mizer	10-OCT-2006	Director	NA	true		08-AUG-2014
0000842657-15-000023	corporationPartnership	7	Anjie Larocca	11-JUL-2006	Assistant Secretary	NA	true		
0000883757-15-000007	corporationPartnership	14	Thomas Brodie Clute	23-FEB-2015	Chief Compliance Officer & Corp Secy	NA	true		
0000883757-15-000007	corporationPartnership	13	Peter Michael Paul Friedmann	08-MAY-2015	Director	NA	true		
0000883757-15-000007	corporationPartnership	1	Bradley Robert Kipp	10-JUN-2008	Director	NA	true		
0000883757-15-000007	corporationPartnership	2	Josh Reusing	01-JAN-2009	Chief Financial Officer	NA	true		
0000883757-15-000007	corporationPartnership	3	Michael Rhoderick Jones	26-FEB-2014	Director, President & CEO	NA	true		
0000883757-15-000007	corporationPartnership	4	Stephen John Griggs	26-FEB-2014	Director	NA	true		
0000883757-15-000007	corporationPartnership	5	Glen Silvestri	26-FEB-2014	Director	NA	true		28-MAY-2015
0000883757-15-000007	corporationPartnership	6	Frederic David Rounthwaite	26-FEB-2014	Director	NA	true		
0000883757-15-000007	corporationPartnership	7	Michele Daphne Mary McCarthy	26-FEB-2014	Director	NA	true		
0000883757-15-000007	corporationPartnership	8	Brendan Calder	28-MAY-2014	Director	NA	true		
0000883757-15-000007	corporationPartnership	9	Martin Ouellet	28-MAY-2014	Director	NA	true		
0000883757-15-000007	corporationPartnership	10	Calvin Alexander Younger	28-MAY-2014	Director	NA	true		
0000883757-15-000007	corporationPartnership	11	Yousry Bissada	12-AUG-2014	Director	NA	true		
0000883757-15-000007	corporationPartnership	12	William Gerard Mulvihill	12-AUG-2014	Director	NA	true		
0000883757-15-000007	corporationPartnership	15	Paul Edward Bowers	10-FEB-2014	Chief Risk Officer	NA	true		
0001285911-15-000025	corporationPartnership	1	The Dreyfus Corporation	23-JUN-1995	Parent Company	E	true		
0001285911-15-000025	corporationPartnership	2	J. David Officer	01-FEB-2002	Director	NA	false		29-MAY-2009
0001285911-15-000025	corporationPartnership	3	Prasanna Dhore	28-FEB-2003	Director, Chairman	NA	false		11-JUL-2007
0001285911-15-000025	corporationPartnership	4	Patrick Synan	21-MAY-1998	Director, President	NA	false		16-NOV-2012
0001285911-15-000025	corporationPartnership	5	Joni L. Charatan	01-AUG-2005	Chief Legal Officer, VP and Secretary	NA	false		
0001285911-15-000025	corporationPartnership	12	Irene Pappas	10-DEC-2012	Director and President	NA	false		
0001285911-15-000025	corporationPartnership	7	William H. Maresca	15-OCT-2007	Director and Vice Chairman	NA	false		
0001285911-15-000025	corporationPartnership	8	The Bank of New York Mellon Corporation	01-JUL-2007	Ultimate Parent Company	E	true		
0001285911-15-000025	corporationPartnership	9	Stephen J. Storen	20-OCT-2008	Chief Compliance Officer	NA	false		01-DEC-2014
0001285911-15-000025	corporationPartnership	10	Matthew Perrone	01-JUN-2009	Director and Vice President	NA	false		
0001285911-15-000025	corporationPartnership	11	Bradley J. Skapyak	20-MAY-2010	Director and Chairman of the Board	NA	false		
0001285911-15-000025	corporationPartnership	6	Gary Pierce	01-JUL-2005	Chief Financial Officer and Treasurer	NA	false		
0001077223-15-000015	soleProprietorship	4	Gregory Dyson	01-DEC-2006	Manager			N/A	
0001077223-15-000015	soleProprietorship	3	Elizabeth Glista	01-MAY-2009	Treasurer & Manager			N/A	
0001077223-15-000015	soleProprietorship	2	Angela Montez	31-MAR-2015	Secretary			N/A	
0001077223-15-000015	soleProprietorship	1	Robert Schultze	19-FEB-2015	President & Manager			N/A	
0001077223-15-000015	soleProprietorship	5	Kristine Heurich	01-SEP-2003	Manager			N/A	12-JUN-2015
0001007444-15-000023	soleProprietorship	7	David Paul Bergers	01-AUG-2013	Managing Director and Director			Legal and Government Relations	
0001007444-15-000023	soleProprietorship	8	Michelle Oroschakoff	01-SEP-2013	Managing Director			Chief Risk Officer	
0001007444-15-000023	soleProprietorship	9	Paul Middlemiss	01-MAY-2011	Executive Vice President			Chief Compliance Officer, Advisory	
0001007444-15-000023	soleProprietorship	10	John Andrew Kalbaugh	01-MAR-2010	Managing Director and President			Financial Institution Services	
0001007444-15-000023	soleProprietorship	11	Joan Dominy Khoury	01-MAY-2012	Managing Director			Chief Marketing Officer	01-JUN-2014
0001007444-15-000023	soleProprietorship	12	Sallie Rebecca Larsen	01-MAY-2012	Managing Director			Chief Human Capital Officer	
0001007444-15-000023	soleProprietorship	13	Victor Peter Fetter, III	01-DEC-2012	Managing Director			Chief Information Officer	
0001007444-15-000023	soleProprietorship	14	Mark Stephen Casady	01-DEC-2005	Chairman of the Board and CEO			Chief Executive Officer	
0001007444-15-000023	soleProprietorship	15	William P. Morrissey, Jr.	01-APR-2014	Managing Director and President			Independent Advisor Services	
0001007444-15-000023	soleProprietorship	16	Stephanie Leigh Brown	01-MAR-2004	Managing Director			General Counsel	19-AUG-2013
0001007444-15-000023	soleProprietorship	17	Esther Marion Stearns	01-MAR-2007	Chief Operating Officer			President	01-MAY-2012
0001007444-15-000023	soleProprietorship	18	William Edward Dwyer III	01-JAN-2004	Managing Director			National Sales	01-MAR-2013
0001007444-15-000023	soleProprietorship	19	Denise Abood	01-JAN-2008	Managing Director			Human Capital	30-JUN-2012
0001007444-15-000023	soleProprietorship	20	Jonathan Eaton	01-JAN-2008	Managing Director			Retirement Planning	30-JUN-2012
0001007444-15-000023	soleProprietorship	21	Christopher F. Feeney	28-JAN-2008	Managing Director			Chief Information Officer	31-DEC-2012
0001007444-15-000023	soleProprietorship	22	Kathy VanNoy-Pineda	21-MAY-2009	EVP			Chief Compliance Officer, Brokerage	01-JAN-2014
0001007444-15-000023	soleProprietorship	23	John J. McDermott Jr.	27-JUL-2009	Managing Director			Chief Risk Officer	13-SEP-2013
0001007444-15-000023	soleProprietorship	24	Abdiel Alan Valenzuela	21-MAY-2009	VP - Advisory			Chief Compliance Officer, Advisory	01-MAY-2011
0001007444-15-000023	soleProprietorship	25	Derek Bruton	01-MAR-2010	Managing Director			National Sales	04-APR-2014
0001007444-15-000023	soleProprietorship	26	Becky Shulman	06-JUN-2011	Managing Director			Deputy CFO	21-NOV-2011
0001007444-15-000023	soleProprietorship	27	Mary Frances Schott	01-JUN-2014	Managing Director			Client Experience and Training	
0001007444-15-000023	soleProprietorship	28	Ryan Christopher Parker	01-JUN-2014	Managing Director			Investment and Planning Solutions	
0001007444-15-000023	soleProprietorship	29	Thomas Dominic Lux	16-MAR-2015	Executive Vice President			Chief Financial Officer	28-SEP-2015
0001007444-15-000023	soleProprietorship	30	Thomas Andrew Gooley	10-JUL-2015	Managing Director			Service, Trading and Operations	
0001007444-15-000023	soleProprietorship	31	Matthew Jon Audette	28-SEP-2015	Chief Financial Officer			Chief Financial Officer	
0001007444-15-000023	soleProprietorship	32	Suzanne Elizabeth Auletta	18-SEP-2015	Executive Vice President			Chief Compliance Officer, Brokerage	
0001007444-15-000023	soleProprietorship	6	Dan Hogan Arnold, Jr.	01-MAY-2012	President			President	
0001007444-15-000023	soleProprietorship	5	George Burton White	01-NOV-2007	Managing Director			Chief Investment Officer	
0001007444-15-000023	soleProprietorship	4	Sharyn J. Handelsman	01-JAN-2014	Managing Director			Chief Compliance Officer, Brokerage	12-JUN-2015
0001007444-15-000023	soleProprietorship	3	Robert Joseph Moore	01-MAY-2012	President and Director			Advisor & Institution Solutions	16-MAR-2015
0001007444-15-000023	soleProprietorship	1	LPL Holdings, Inc.	01-APR-1989	Managing Member			Parent Company	
