ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001146230-21-000003	corporationPartnership	19	Edna Jennifer Warren	02-JAN-2019	President, US Issuer Services	NA	true		
0001146230-21-000003	corporationPartnership	20	Ellen R. McCarthy	22-APR-2019	Head of Compliance - Computershare USA	NA	true		
0001448300-21-000007	corporationPartnership	7	Robert T. Burns	13-MAY-2011	Director	NA	true		
0001448300-21-000007	corporationPartnership	6	Andra S. Bolotin	01-JUN-2017	Chief Financial Officer and Director	NA	true		
0001448300-21-000007	corporationPartnership	5	Clare Richer	01-DEC-2008	Chief Financial Officer	NA	true		01-JUN-2017
0001448300-21-000007	corporationPartnership	4	Michael J. Woodall	16-DEC-2016	President, Putnam Investor Services, Inc	NA	true		
0001448300-21-000007	corporationPartnership	3	Steven D. Krichmar	16-OCT-2008	Senior Managing Director	NA	true		19-NOV-2016
0001448300-21-000007	corporationPartnership	2	Robert L. Reynolds	16-OCT-2008	Director	NA	true		
0001448300-21-000007	corporationPartnership	1	Putnam U.S. Holdings I, LLC	30-DEC-2008	Parent of Registrant	E	true		
0001448300-21-000007	corporationPartnership	8	Aaron M. Cooper	01-FEB-2019	EVP and Chief Operating Officer	NA	true		
0001718015-21-000005	corporationPartnership	10	Dan Eisner	19-SEP-2017	Director	NA	true		
0001718015-21-000005	corporationPartnership	11	MARILOU HAZEL JUANTA	10-AUG-2020	RISK OFFICER	NA	true		
0001718015-21-000005	corporationPartnership	12	Robert Morton	30-OCT-2020	Director	NA	true		
0001718015-21-000005	corporationPartnership	13	MARIA NARDI	30-MAR-2021	COO	NA	true		
0001718015-21-000005	corporationPartnership	14	Frank Kailik	06-DEC-2018	VICE PRESIDENT	NA	true		
0001718015-21-000005	corporationPartnership	9	Daniel Sander	19-SEP-2017	EVP, Corporate Trust	NA	true		
0001718015-21-000005	corporationPartnership	8	Lisa Scotland	19-SEP-2017	CCO, CRO	NA	true		
0001718015-21-000005	corporationPartnership	7	Dianna Reimer	19-SEP-2017	Chief Strategy Officer	NA	true		
0001718015-21-000005	corporationPartnership	6	Sadiq Lalani	19-SEP-2017	Director	NA	true		
0001718015-21-000005	corporationPartnership	5	Nicholas Johnson	19-SEP-2017	Director	A	true		
0001718015-21-000005	corporationPartnership	4	Randy Gregory	19-SEP-2017	Chairman & Director	NA	true		
0001718015-21-000005	corporationPartnership	3	Scott Saxberg	19-SEP-2017	DIRECTOR	B	true		
0001718015-21-000005	corporationPartnership	1	JENA KAYE	09-SEP-2017	CEO	B	true		
0001718015-21-000005	corporationPartnership	2	John Campbell	19-SEP-2017	PRESIDENT	NA	true		
0000896852-21-000012	corporationPartnership	11	Harsh Damani	10-JUN-2019	Director	NA	true		24-FEB-2021
0000896852-21-000012	corporationPartnership	10	John Mark Zerr	01-MAR-2019	Chairman	NA	true		
0000896852-21-000012	corporationPartnership	13	Jason MacKay	10-JUN-2019	Director	NA	true		
0000896852-21-000012	corporationPartnership	14	Jason MacKay	01-FEB-2018	Head of Wealth Management Intermediaries	NA	true		
0000896852-21-000012	corporationPartnership	15	Jacqueline (Kate) Archibald	01-FEB-2020	SVP, Head of Compliance Canada	NA	true		
0000896852-21-000012	corporationPartnership	16	Shalomi Abraham	19-AUG-2019	SVP, Head of Legal-Canada	NA	true		
0000896852-21-000012	corporationPartnership	17	Shalomi Abraham	01-JAN-2019	Secretary	NA	true		
0000896852-21-000012	corporationPartnership	18	Jacqueline (Kate) Archibald	24-FEB-2020	Chief Compliance Officer	NA	true		
0000896852-21-000012	corporationPartnership	19	Shane Ezra Sadinsky	01-FEB-2021	Chief Financial Officer, Funds	NA	true		
0000896852-21-000012	corporationPartnership	20	Jordan Andrew Krugman	24-FEB-2021	Director	NA	true		
0000896852-21-000012	corporationPartnership	1	Harsh Damani	07-DEC-2017	North America Head-Fund Acctg & Fund Exp	NA	true		24-FEB-2021
0000896852-21-000012	corporationPartnership	2	James Charles Russell	01-JAN-2011	Director, Transfer Agency	NA	true		
0000896852-21-000012	corporationPartnership	3	James Douglas Kingston	01-JAN-2011	Head of Product Management, ETFs and Alt	NA	true		
0000896852-21-000012	corporationPartnership	4	Harsh Damani	01-JAN-2013	CFO Funds	NA	true		24-FEB-2021
0000896852-21-000012	corporationPartnership	5	Michael Henry Peck	20-JUL-2015	SVP Institutional Investments	NA	true		
0000896852-21-000012	corporationPartnership	6	Invesco, Inc.	30-NOV-2017	Sole Voting Shareholder	E	true		
0000896852-21-000012	corporationPartnership	7	John Mark Zerr	01-MAR-2019	President	NA	true		
0000896852-21-000012	corporationPartnership	8	John Mark Zerr	01-MAR-2019	Director	NA	true		
0000896852-21-000012	corporationPartnership	9	John Mark Zerr	01-MAR-2019	Chief Executive Officer	NA	true		
0000896852-21-000012	corporationPartnership	12	James Charles Russell	10-JUN-2019	Director	NA	true		
0001413398-21-000004	corporationPartnership	64	Andrew Clive Onslow	27-FEB-2019	President, CEO	NA			
0001413398-21-000004	corporationPartnership	65	Thomas Velez	31-JAN-2019	Executive Director, Chief AML Officer	NA			
0001413398-21-000004	corporationPartnership	66	Nina Kimble	01-MAY-2019	VP, Deputy AML Officer	NA			
0001413398-21-000004	corporationPartnership	67	Jason Hirsch	28-JAN-2020	Executive Director	NA			
0001413398-21-000004	corporationPartnership	68	Kate Kennedy	28-JAN-2020	Vice President	NA			
0001413398-21-000004	corporationPartnership	69	Tushar Mehta	19-NOV-2019	Executive Director	NA			
0001413398-21-000004	corporationPartnership	70	Ken Topping	12-OCT-2020	Managing Director	NA			
0001413398-21-000004	corporationPartnership	1	Matthew Paul Martin	01-JUN-2008	Director, President and CEO	NA	true		27-FEB-2019
0001413398-21-000004	corporationPartnership	2	Joseph Patrick Pollaro	01-JUN-2008	Managing Director and COO	NA	true		01-JUL-2010
0001413398-21-000004	corporationPartnership	3	Richard Charlino	01-JUN-2008	Executive Director, Chief Tech. Officer	NA			01-JUN-2010
0001413398-21-000004	corporationPartnership	4	Gina Gallagher	01-JUN-2008	Executive Director, AML Officer	NA	true		07-AUG-2013
0001413398-21-000004	corporationPartnership	5	Robert Henry Serafin	01-JUN-2008	Executive Director	NA	true		02-MAY-2014
0001413398-21-000004	corporationPartnership	6	Evan Andrew Gordon	17-OCT-2007	Vice President, Chief Compliance Officer	NA	true		05-MAR-2010
0001413398-21-000004	corporationPartnership	7	Lisa Lee Gray	17-OCT-2007	Vice President, Compliance Officer	NA	true		01-JUN-2010
0001413398-21-000004	corporationPartnership	8	Keraya Sherie Jefferson	28-SEP-2007	Executive Director, CCO	NA	true		15-AUG-2014
0001413398-21-000004	corporationPartnership	9	Edward Meehan	28-SEP-2007	Executive Director, Assistant Secretary	NA	true		06-FEB-2017
0001413398-21-000004	corporationPartnership	10	Brian Drummond	01-JUN-2008	Executive Director	NA	true		01-JUN-2010
0001413398-21-000004	corporationPartnership	11	Laurie Jones	01-JUN-2008	Executive Director	NA	true		01-JUN-2010
0001413398-21-000004	corporationPartnership	12	Mario A Furlan	01-JUN-2008	Executive Director	NA	true		25-JUL-2016
0001413398-21-000004	corporationPartnership	13	Randy Takian	01-JUN-2008	Managing Director	NA			31-OCT-2010
0001413398-21-000004	corporationPartnership	14	Amy R. Doberman	06-FEB-2006	Managing Director, Secretary	NA	true		03-APR-2009
0001413398-21-000004	corporationPartnership	15	Kenneth Castiglia	15-DEC-2005	Managing Director, Treasurer	NA	true		09-FEB-2009
0001413398-21-000004	corporationPartnership	16	Stefanie Chang Yu	29-SEP-2003	Managing Director, Assistant Secretary	NA	true		07-JAN-2014
0001413398-21-000004	corporationPartnership	17	Mary Ann Fappiano	23-JAN-2006	Managing Director, Assistant Treasurer	NA	true		01-OCT-2008
0001413398-21-000004	corporationPartnership	18	James Garrett	01-DEC-2006	Managing Director, Director	NA	true		07-MAY-2010
0001413398-21-000004	corporationPartnership	19	Walter Rein	01-DEC-2004	Managing Director	NA	true		16-MAY-2014
0001413398-21-000004	corporationPartnership	20	Francis Smith	15-DEC-2005	Managing Director, Assistant Treasurer	NA	true		
0001413398-21-000004	corporationPartnership	21	Norman Jones	15-DEC-2005	Executive Director	NA	true		28-DEC-2012
0001413398-21-000004	corporationPartnership	22	Eric Marmoll	01-DEC-2006	Executive Director	NA	true		28-FEB-2011
0001413398-21-000004	corporationPartnership	23	Bruce Sandberg	04-NOV-2003	Executive Director	NA	true		02-FEB-2012
0001413398-21-000004	corporationPartnership	24	Martha Slezak	15-DEC-2005	Vice President, Assistant Treasurer	NA	true		27-MAR-2009
0001413398-21-000004	corporationPartnership	25	Stuart Smith	15-DEC-2005	Vice President, Assistant Treasurer	NA	true		19-JAN-2012
0001413398-21-000004	corporationPartnership	26	Mark Patten	16-JUN-2009	Managing Director, Treasurer	NA	true		06-AUG-2010
0001413398-21-000004	corporationPartnership	27	Arthur Lev	06-AUG-2010	Managing Director	NA	true		16-APR-2015
0001413398-21-000004	corporationPartnership	28	Paul Julius	06-AUG-2010	Managing Director, CFO, Treasurer	NA	true		28-NOV-2011
0001413398-21-000004	corporationPartnership	29	Sara Furber	06-AUG-2010	Managing Director	NA	true		08-JUN-2011
0001413398-21-000004	corporationPartnership	30	Edmond Moriarty	06-AUG-2010	Managing Director	NA	true		07-MAR-2013
0001413398-21-000004	corporationPartnership	31	Bob Murphy	06-AUG-2010	Executive Director	NA	true		30-SEP-2014
0001413398-21-000004	corporationPartnership	32	Lonnie Bae	06-AUG-2010	Vice President	NA	true		
0001413398-21-000004	corporationPartnership	33	Susan Forman	15-DEC-2005	Vice President	NA	true		
0001413398-21-000004	corporationPartnership	34	Albert Miller	06-AUG-2010	Vice President	NA	true		07-MAR-2013
0001413398-21-000004	corporationPartnership	35	Nicole Livelli	06-AUG-2010	Vice President	NA	true		01-AUG-2012
0001413398-21-000004	corporationPartnership	36	Chris O'Dell	24-JAN-2011	Managing Director, Secretary	NA	true		16-OCT-2018
0001413398-21-000004	corporationPartnership	37	Barbara Toich	19-APR-2011	Vice President	NA	true		
0001413398-21-000004	corporationPartnership	38	Jeffrey Gelfand	28-NOV-2011	Managing Director, CFO, Treasurer	NA	true		01-MAR-2017
0001413398-21-000004	corporationPartnership	39	Kevin Klingert	07-MAR-2013	Director & Managing Director	NA	true		25-FEB-2016
0001413398-21-000004	corporationPartnership	40	John Chiota	07-AUG-2013	Executive Director, AML Officer	NA	true		21-JUL-2014
0001413398-21-000004	corporationPartnership	41	Matthew Knapp	22-JUL-2014	Interim Chief AML Officer	NA			18-AUG-2014
0001413398-21-000004	corporationPartnership	45	Philip Varela	18-AUG-2014	Chief AML Compliance Officer	NA	true		31-JAN-2019
0001413398-21-000004	corporationPartnership	42	Joanne Antico	17-MAR-2014	Executive Director & Assistant Secretary	NA			07-DEC-2015
0001413398-21-000004	corporationPartnership	43	Joseph Benedetti	17-MAR-2014	Managing Director & Assistant Secretary	NA			23-DEC-2016
0001413398-21-000004	corporationPartnership	44	Greg Segrist	04-OCT-2012	Managing Director	NA			31-MAR-2018
0001413398-21-000004	corporationPartnership	46	Stefanie Chang Yu	15-AUG-2014	Managing Director & CCO	NA	true		31-OCT-2014
0001413398-21-000004	corporationPartnership	47	Robert Creaney	22-JUL-2014	Executive Director	NA			28-JAN-2020
0001413398-21-000004	corporationPartnership	48	Ilene Shore	31-OCT-2014	Exec. Director, Chief Compliance Officer	NA	true		
0001413398-21-000004	corporationPartnership	49	John Keleghan	22-OCT-2014	Managing Director	NA			04-APR-2018
0001413398-21-000004	corporationPartnership	50	James Simon David Levi	04-MAR-2015	Managing Director	NA			31-MAR-2017
0001413398-21-000004	corporationPartnership	51	Michael P. Levy	01-MAY-2015	Managing Director	NA			29-SEP-2016
0001413398-21-000004	corporationPartnership	52	Giselle Lopez-Velasco	08-SEP-2014	Executive Director	NA			
0001413398-21-000004	corporationPartnership	53	Amy Yeung	22-OCT-2014	Executive Director	NA			04-APR-2018
0001413398-21-000004	corporationPartnership	54	Matthew Mistal	04-APR-2018	Executive Director	NA	true		
0001413398-21-000004	corporationPartnership	55	Jeannine V. Ali	04-APR-2018	Chief Financial Officer, Treasurer	NA	true		
0001413398-21-000004	corporationPartnership	56	John Gernon	01-MAR-2017	Managing Director	NA			
0001413398-21-000004	corporationPartnership	57	Maryalice Dunne	01-MAR-2017	Managing Director	NA			
0001413398-21-000004	corporationPartnership	58	John H. Hagarty	01-MAR-2017	Managing Director	NA			
0001413398-21-000004	corporationPartnership	59	Mary E. Mullin	01-MAR-2017	Managing Director, Assistant Secretary	NA	true		
0001413398-21-000004	corporationPartnership	60	Kevin Cronin	04-APR-2018	Executive Director	NA			
0001413398-21-000004	corporationPartnership	61	Robert Rizza	04-APR-2018	Executive Director	NA			
0001413398-21-000004	corporationPartnership	62	Stefanie V. Chang Yu	01-MAR-2017	Managing Director, Assistant Secretary	NA	true		16-OCT-2018
0001413398-21-000004	corporationPartnership	63	Stefanie V. Chang Yu	16-OCT-2018	Managing Director, Secretary	NA			
0000350797-21-000029	soleProprietorship	1	Mirror Merger Sub 2, LLC	01-MAR-2021	Parent			Registrant is a wholly-owned subsidiary	
0000913181-21-000003	soleProprietorship	1	MUFG Fund Services (USA) LLC	01-JUL-2017	Sole Owner			100% ownership of MUFG Investor Services	
0000913181-21-000002	soleProprietorship	1	MUFG Fund Services (USA) LLC	01-JUL-2017	Sole Owner			100% ownership of MUFG Investor Services	
0001432532-21-000004	soleProprietorship	9	Franklin Templeton Luxembourg S.A.	01-FEB-2017	100% Owner			100% Ownership and Control	
0001432532-21-000004	soleProprietorship	10	William Jackson	21-MAY-2018	Director			Member of Board of Directors	
0001432532-21-000004	soleProprietorship	11	Katarzyna Majchrzak	13-JUL-2018	Director			Member of Board of Directors	
0001432532-21-000004	soleProprietorship	12	Krzysztof Wierzchowski	15-MAR-2021	Director			Member of Board of Directors	
0001432532-21-000004	soleProprietorship	2	Basil K. Fox, Jr.	28-SEP-2007	Director			Member of Board of Directors	
0001432532-21-000004	soleProprietorship	1	Templeton Asset Management Ltd.	25-JUL-1997	100% Ownership			100% Sole ownership and control	01-FEB-2017
0001432532-21-000004	soleProprietorship	3	Jennifer M. Johnson (formerly Jenny J. Bolt)	28-SEP-2007	Director			Member of Board of Directors	27-OCT-2015
0001432532-21-000004	soleProprietorship	4	Alok Sethi	28-SEP-2007	Director			Member of Board of Directors	
0001432532-21-000004	soleProprietorship	5	Dr. J. B. Mark Mobius	04-JUL-1997	Director			Member of Board of Directors	28-SEP-2017
0001432532-21-000004	soleProprietorship	6	Gregory E. McGowan	04-JUL-1997	Director			Board of Directors	05-OCT-2016
0001432532-21-000004	soleProprietorship	7	Tiffany Hong	13-JUL-2015	Director			Member of Board of Directors	
0001432532-21-000004	soleProprietorship	8	Michael Mee	27-OCT-2015	Director			Member of Board of Directors	02-MAY-2018
0001859513-21-000001	soleProprietorship	1	ClearList Holdings LLC	20-APR-2021	Parent company			Registrant is a wholly owned subsidiary	
0001787835-21-000005	soleProprietorship	5	John Joseph Quinn, Jr. (CRD# 2853532)	22-MAY-2019	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000005	soleProprietorship	6	Karen Mayer Woods (Associated Person - fingerprints on file)	12-APR-2019	Chief Financial Officer			Not control person-no ownership interest	
0001787835-21-000005	soleProprietorship	7	BAC North America Holding Company (BACNAH)	30-APR-2001	100% owner of MLPF&S			100% Indirect Parent; Control Person	
0001787835-21-000005	soleProprietorship	8	NB Holdings Corporation (NBH)	17-OCT-2008	100% Owner of BACNAH			100% Indirect Parent; Control Person	
0001787835-21-000005	soleProprietorship	9	Bank of America Corporation	01-OCT-1998	100% Owner of NBH			Ultimate Control Person; 100% Indirect	
0001787835-21-000005	soleProprietorship	10	Merrill Lynch, Pierce, Fenner & Smith Incorporated (MLPF&S)	02-SEP-2019	100% Owner of Registrant			Direct Parent; Control Person	
0001787835-21-000005	soleProprietorship	11	Inez Marielle Louzonis (CRD# 2775347)	12-JUN-2020	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000005	soleProprietorship	12	John Joseph Towey, Jr. (CRD# 2301860)	26-MAR-2020	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000005	soleProprietorship	13	Steven Michael Avera	29-JAN-2021	Member of Registrant's Board & President			Control Person; no ownership interest	
0001787835-21-000005	soleProprietorship	14	James Deats	26-APR-2021	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000005	soleProprietorship	15	Howard David Sloan	26-APR-2021	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0001787835-21-000005	soleProprietorship	1	Merrilee Joan Matchett (CRD# 6718123)	30-NOV-2018	Member of Registrant's Board & President			Control Person; no ownership interest	29-JAN-2021
0001787835-21-000005	soleProprietorship	2	Michael Adornetto (CRD# 1794652)	01-JAN-2017	Member of Registrant's Board of Managers			Control Person; no ownership interest	28-FEB-2020
0001787835-21-000005	soleProprietorship	3	Edward Francis Dolan (Associated Person - fingerprints on file)	01-JAN-2017	Member of Registrant's Board of Managers			Control Person; no ownership interest	12-JUN-2020
0001787835-21-000005	soleProprietorship	4	Keith David Glenfield (CRD#4403678)	01-JAN-2017	Member of Registrant's Board of Managers			Control Person; no ownership interest	
0000842657-21-000015	corporationPartnership	1	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-21-000015	corporationPartnership	2	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA			
0000842657-21-000015	corporationPartnership	3	DWS Investment Management Americas Inc.	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-21-000015	corporationPartnership	4	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		01-MAY-2018
0000842657-21-000015	corporationPartnership	5	Michael Sharkey	01-NOV-2017	Director and President	NA	true		
0000842657-21-000015	corporationPartnership	12	Nicole Grogan	26-JUL-2019	Director and Vice President	NA	true		
0000842657-21-000015	corporationPartnership	7	Deutsche Bank AG	02-APR-2018	owner of DB Beteiligungs - Holding GmbH	E	true		
0000842657-21-000015	corporationPartnership	8	DWS Group GmbH & Co KGaA	02-APR-2018	100% owner of DeAM US Holding Corp.	E	true		
0000842657-21-000015	corporationPartnership	9	DB Beteiligungs - Holding GmbH	02-APR-2018	77,5% owner of DWS Group GmbH & Co KGaA	E	true		
0000842657-21-000015	corporationPartnership	10	DWS USA Corporation	01-MAY-2018	100% owner of DIMA	E	true		
0000842657-21-000015	corporationPartnership	11	Hepsen Uzcan	25-JUN-2018	Director and Vice President	NA	true		
0000842657-21-000015	corporationPartnership	6	Anjie Larocca	14-JUN-2017	Secretary	NA	true		
0001018490-21-000015	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001018490-21-000015	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001018490-21-000015	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0001018490-21-000015	corporationPartnership	7	Jiten Nandan Trasy	26-JUL-2019	Director and President	NA	true		
0001018490-21-000015	corporationPartnership	5	Heiko Roessle	27-MAR-2019	Director	NA	true		
0001018490-21-000015	corporationPartnership	6	Edward McMahon	02-MAY-2019	Director	NA	true		
0001018490-21-000015	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0001465533-21-000002	corporationPartnership	4	Terri Premeaux	01-NOV-2012	Compliance Manager	NA			
0001465533-21-000002	corporationPartnership	1	John Hebert	26-JUL-2018	President and CEO	NA	true		
0001465533-21-000002	corporationPartnership	2	Alan Halpern	01-MAR-2003	Vice President	NA	true		
0001465533-21-000002	corporationPartnership	7	Anne Lyons	19-APR-2021	Operations Manager	NA			
0001465533-21-000002	corporationPartnership	5	Daniel Fisher	17-AUG-2020	Executive Vice President	NA	true		
0001465533-21-000002	corporationPartnership	6	Adam Berman	20-APR-2020	Vice President	NA	true		
0001465533-21-000002	corporationPartnership	3	Thomas Musarra	19-DEC-2016	Vice President	NA	true		
0001846640-21-000004	corporationPartnership	3	Jeffrey J. Truitt	07-MAY-2020	Director and Officer of Registrant	NA	true		
0001846640-21-000004	corporationPartnership	2	John C. Hensel, II	07-MAY-2020	Director and Officer of Sole Shareholder	NA			
0001846640-21-000004	corporationPartnership	1	George Daniel Doney	07-MAY-2020	Director and Officer of Sole Shareholder	A	true		
0001846640-21-000004	corporationPartnership	4	Jonathan Steinberg	07-MAY-2020	Director of Sole Shareholder	NA			
0001846640-21-000004	corporationPartnership	5	William Peck	07-MAY-2020	Director of Sole Shareholder	NA			
0001846640-21-000004	corporationPartnership	6	James D. Robinson, IV	07-MAY-2020	Director of Sole Shareholder	NA			
0001846640-21-000004	corporationPartnership	12	ADCP SY SPV Ltd.	08-MAR-2021	Indirect shareholder	B			
0001846640-21-000004	corporationPartnership	8	Securrency, Inc.	07-MAY-2020	Sole Shareholder	E	true		
0001846640-21-000004	corporationPartnership	9	James Munce	08-MAR-2021	Director of Sole Shareholder	NA			
0001846640-21-000004	corporationPartnership	10	Hosni Shadid	16-APR-2021	Director of Sole Shareholder	NA			
0001846640-21-000004	corporationPartnership	11	Dean Sakati	16-APR-2021	Director of Sole Shareholder	NA			
0001846640-21-000004	corporationPartnership	13	ADGM Catalyst Fund Two LP	08-MAR-2021	Indirect shareholder	B			
0001846640-21-000004	corporationPartnership	7	WisdomTree Investments, Inc.	07-MAY-2020	Other registrant (indirect shareholder)	B			
0001855413-21-000003	soleProprietorship	2	Jeffrey Scott Kinney	11-MAR-2021	COO of Realto parent of Realto Transfer			Principle	
0001855413-21-000003	soleProprietorship	1	Brian Mark King	11-MAR-2021	CEO of Realto parent of Realto Transfer			Principle	
0001769408-21-000004	corporationPartnership	1	Jeffrey Bandman	04-FEB-2019	CEO	E	true		
0001769408-21-000004	corporationPartnership	2	Catherine Hammack	12-MAR-2019	GC/CCO	NA			18-NOV-2019
0001140361-21-012556	corporationPartnership	3	Steven Jay Rosenthal	28-SEP-2012	Director and Treasurer	NA	true		
0001140361-21-012556	corporationPartnership	5	Matthew Joseph Connor	01-SEP-2020	Director, Vice President, and CFO	NA	true		30-NOV-2020
0001140361-21-012556	corporationPartnership	6	Edmund Reese	30-NOV-2020	Director, Vice President, and CFO	NA	true		
0001140361-21-012556	corporationPartnership	2	Adam David Amsterdam	08-MAR-2010	Director and President	NA	true		
0001140361-21-012556	corporationPartnership	1	Broadridge Financial Solutions, Inc.	08-MAR-2010	Owner	E	true		
0001140361-21-012556	corporationPartnership	4	Dorothy Jane Flynn	09-JAN-2017	President, BCIS	NA	true		
0001855712-21-000002	soleProprietorship	2	Michael Hiles	08-APR-2021	Chairman			Control of Registrant	
0001855712-21-000002	soleProprietorship	1	LedgerLab Holdings, LLC	08-APR-2021	Owner			Sole-member of Registrant	
0001853933-21-000003	soleProprietorship	3	Nili Tate Moghaddam	10-MAR-2021	General Counsel of RSE Marekts, Inc.			TA Compliance	
0001853933-21-000003	soleProprietorship	2	George Joseph Leimer	10-MAR-2021	CEO of RSE Markets, Inc.			CEO of Sole Member	
0001853933-21-000003	soleProprietorship	1	RSE Markets, Inc	10-MAR-2021	Sole Member			Sole Member	
0001853933-21-000003	soleProprietorship	4	Maximilian Felix Niederste-Ostholt	10-MAR-2021	CFO of RSE Markets, Inc.			Officer of RSE Transfer Agent LLC	
0000842657-21-000013	corporationPartnership	5	Michael Sharkey	01-NOV-2017	Director and President	NA	true		
0000842657-21-000013	corporationPartnership	6	Anjie Larocca	14-JUN-2017	Secretary	NA	true		
0000842657-21-000013	corporationPartnership	7	Deutsche Bank AG	02-APR-2018	owner of DB Beteiligungs - Holding GmbH	E	true		
0000842657-21-000013	corporationPartnership	8	DWS Group GmbH & Co KGaA	02-APR-2018	100% owner of DeAM US Holding Corp.	E	true		
0000842657-21-000013	corporationPartnership	9	DB Beteiligungs - Holding GmbH	02-APR-2018	77,5% owner of DWS Group GmbH & Co KGaA	E	true		
0000842657-21-000013	corporationPartnership	10	DWS USA Corporation	01-MAY-2018	100% owner of DIMA	E	true		
0000842657-21-000013	corporationPartnership	11	Hepsen Uzcan	25-JUN-2018	Director and Vice President	NA	true		
0000842657-21-000013	corporationPartnership	12	Nicole Grogan	26-JUL-2019	Director and Vice President	NA	true		
0000842657-21-000013	corporationPartnership	3	DWS Investment Management Americas Inc.	06-FEB-1998	100% owner of Registrant	E	true		
0000842657-21-000013	corporationPartnership	2	Nancy Tanzil	13-MAY-2014	Chief Financial Officer and Treasurer	NA			
0000842657-21-000013	corporationPartnership	1	Kristine Lyons	22-SEP-2005	Director and Vice President	NA	true		
0000842657-21-000013	corporationPartnership	4	Deutsche Asset Management US Holding Corporation (DeAM US Holding Corp.)	01-AUG-2017	100% owner of DIMA	E	true		01-MAY-2018
0001018490-21-000013	corporationPartnership	1	Deutsche Bank Holdings, Inc. (DBHold)	12-DEC-1991	Owner of 100% Registrant	E			
0001018490-21-000013	corporationPartnership	2	Deutsche Bank Trust Corporation (DBTC)	12-DEC-1991	Owner of 100% DBHold	E			
0001018490-21-000013	corporationPartnership	3	DB USA Corporation	01-JUL-2016	Owner of 100% of DBTC	E			
0001018490-21-000013	corporationPartnership	7	Jiten Nandan Trasy	26-JUL-2019	Director and President	NA	true		
0001018490-21-000013	corporationPartnership	5	Heiko Roessle	27-MAR-2019	Director	NA	true		
0001018490-21-000013	corporationPartnership	6	Edward McMahon	02-MAY-2019	Director	NA	true		
0001018490-21-000013	corporationPartnership	4	Deutsche Bank AG	04-JUN-1999	Owner of 100% DB USA Corporation	E			
0000831495-21-000003	corporationPartnership	1	Shawn Lytle	01-JUN-2015	President	NA	true		
0000831495-21-000003	corporationPartnership	2	David F Connor	01-JUN-2015	General Counsel	NA	true		
0000831495-21-000003	corporationPartnership	4	Brian L. Murray	01-OCT-2005	CCO	NA	true		
0000831495-21-000003	corporationPartnership	7	Macquarie Affiliated Managers Holdings Inc	04-JAN-2010	Parent of MAMI	NA	true		
0000831495-21-000003	corporationPartnership	3	Richard Salus	01-JUN-2015	CFO	NA	true		
0000831495-21-000003	corporationPartnership	6	Macquarie Affiliated Managers	04-JAN-2010	Parent of DMHI	NA	true		
0000831495-21-000003	corporationPartnership	5	Delaware Management Holdings	01-NOV-1995	Parent of DSC	NA	true		
