ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001493152-21-006469	31-DEC-2020	GEORGE RISK INDUSTRIES INC /TA	None	N	SEC	Not applicable		15	1126	1126	0	0	0			Yes			0	0	0
0001545030-21-000001	31-DEC-2020	Wilmington Savings Fund Society, FSB	None	N	OCC	Not applicable		205	1679	1679	0	0	0			Yes			0	0	0
0001573364-21-000001	31-DEC-2020	Wells Fargo EGS (India) Private Ltd	None	Y	OCC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000838688-21-000001	31-DEC-2020	Wells Fargo Trust Company, N.A.	All	N	OCC	Not applicable															
0001145695-21-000001	31-DEC-2020	WELLS FARGO DELAWARE TRUST COMPANY, N.A.	All	N	OCC	Not applicable															
0000025728-21-000002	31-DEC-2020	WELLS FARGO BANK NA /TA	Some	Y	OCC	Not applicable		747	46061	46061	0	0	0			Yes			0	0	22
0001458661-21-000007	31-DEC-2020	Wilmington Trust, National Association/TA	All	N	OCC	Not applicable															
0001458661-21-000006	31-DEC-2020	MANUFACTURERS & TRADERS TRUST CO	All	N	BGFRS	Not applicable															
0001458661-21-000005	31-DEC-2020	Wilmington Trust Co	None	Y	BGFRS	Not applicable		6571	49768	49768	0	0	0			Yes			0	0	6
0000950123-21-003633	31-DEC-2020	TRANSAMERICA FUND SERVICES, INC	Some	N	SEC	Yes, filed amendment(s)		2	0	0	0	0	0			Not Applicable			234	0	0
0000734700-21-000001	31-DEC-2020	GOLDMAN SACHS & CO. LLC /TA	Some	N	SEC	Not applicable		344	158197	158197	145055	0	0			Yes			1880088	40	45
0001178677-21-000003	31-DEC-2020	BNY MELLON TRUST CO. OF ILLINOIS	All	N	BGFRS	Not applicable															
0001288777-21-000003	31-DEC-2020	Computershare Trust Co of Canada	Some	Y	SEC	Yes, filed amendment(s)		0	1187287	1192515	74404	102292	0			Yes			0	0	0
0000088454-21-000001	31-DEC-2020	SECURITIES REGISTRAR & TRANSFER CORP                    /TA	None	N	SEC	Not applicable		2	5497	5497	0	0	0			Yes			0	0	0
0001288763-21-000003	31-DEC-2020	Computershare Investor Services Inc	Some	Y	SEC	Yes, filed amendment(s)		104402	651778	690675	1729	23527	0			Yes			0	0	0
0000939057-21-000107	31-DEC-2020	Security Federal Corp/TA	None	N	BGFRS	Not applicable		41	283	283	0	283	0			Yes					0
0001145959-21-000002	31-DEC-2020	UMB BANK & TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0000868275-21-000001	31-DEC-2020	SATURNA CAPITAL CORP /WA/ /TA	None	N	SEC	Not applicable		0	22183	22183	22183	0	0			Not Applicable			102674	69	18
0000855870-21-000001	31-DEC-2020	BOKF, NA	All	N	OCC	Not applicable															
0000849542-21-000003	31-DEC-2020	BNY Mellon Investment Servicing (US) Inc.	Some	Y	SEC	Yes, filed amendment(s)		1533232	3609884	3610537	3563199	0	0			Yes			44244292	238753	1508
0001387131-21-003656	31-DEC-2020	M3Sixty Administration, LLC	None	N	SEC	Not applicable		644	4626	4626	3668	4626	0			Yes			10140	685	0
0000950123-21-003605	31-DEC-2020	STATE FARM INVESTMENT MANAGEMENT CORP                   /TA	Some	N	SEC	Not applicable		0	0	0	0	0				Not Applicable					0
0001493152-21-006246	31-DEC-2020	TRANSHARE Corp	None	Y	SEC	Yes, filed amendment(s)		2172	35417	35417	0	719	0			Yes			0	0	0
0001372934-21-000002	31-DEC-2020	KINGSDALE PARTNERS LP.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000733598-21-000001	31-DEC-2020	ALLIANCEBERNSTEIN INVESTOR SERVICES INC /TA	None	N	SEC	Yes, filed amendment(s)		20249	444233	444233	419843	316158	0			Yes			3488473	49924	84
0000905718-21-000417	31-DEC-2020	Vertalo SEZC /TA/	None	N	SEC	Not applicable		0	730	730	0	0									0
0001145722-21-000003	31-DEC-2020	BANK OZK /TA	None	N	FDIC	Yes, filed amendment(s)		159	1712	1712	0	0	0			Yes			0	0	95
0001026006-21-000001	31-DEC-2020	SIGNATURE STOCK TRANSFER INC /TA	None	N	SEC	Not applicable		3114	93646	93646	0	0	0			Not Applicable			0	0	2935
0001387131-21-003541	31-DEC-2020	AMERICAN STOCK TRANSFER & TRUST CO, LLC /TA	None	Y	SEC	Not applicable		255366	3879621	3879621	368090	780116	0			Yes			0	0	40495
0001771882-21-000001	31-DEC-2020	Sumitomo Mitsui Trust Bank (U.S.A.) Ltd. /FDIC	None	N	FDIC	Not applicable		0	121	121	0	0	0			Yes			0	0	0
0001474589-21-000001	31-DEC-2020	Diamond Hill Capital Management, Inc. TA	All	N	SEC	Not applicable															
0001371431-21-000004	31-DEC-2020	Bank of New York Mellon Trust Co. NA	All	Y	OCC	Not applicable															
0001419200-21-000001	31-DEC-2020	Atlantic Shareholder Services, LLC	None	N	SEC	Not applicable		13570	54436	54436	47703	0	0			Yes			373911	1025	31
0001021742-21-000002	31-DEC-2020	PEOPLES BANK /MS/	None	N	FDIC	Not applicable		87	2824	2824	490	69	0			Yes			0	0	0
0001787501-21-000002	31-DEC-2020	FINTA INC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000794265-21-000002	31-DEC-2020	AMERICAN CENTURY SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		23926	1037785	1037785	1022490	0	0			Not Applicable			7761743	93590	44
0001492746-21-000002	31-DEC-2020	NAV Consulting, Inc.	None	N	SEC	Not applicable		1286	42216	36164	653	0	0			Not Applicable			0	0	0
0000734713-21-000001	31-DEC-2020	GRAYBAR ELECTRIC CO INC TA /TA	All	N	SEC	Not applicable															
0001470814-21-000001	31-DEC-2020	Great Lakes Fund Solutions, Inc	None	N	SEC	Not applicable		313	27084	27084	698	0	0			Not Applicable			0	0	0
0001397265-21-000001	31-DEC-2020	BancFirst	None	N	FDIC	Not applicable		72	3354	3354	0	1	0			Not Applicable			0	0	0
0001787835-21-000004	31-DEC-2020	Financial Data Services, LLC	None	N	SEC	Not applicable		3	373	327	326	0	0			Not Applicable			17211	0	3
0000735190-21-000001	31-DEC-2020	MONARCH CEMENT CO /TA	None	N	SEC	Not applicable		72	294	294	0	0									0
0001146028-21-000002	31-DEC-2020	BNP PARIBAS NEW YORK BRANCH /TA	None	N	BGFRS	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0000838141-21-000002	31-DEC-2020	Hancock Whitney Bank/TA	None	N	FDIC	Not applicable		1045	16848	16848	11040	0	0			Yes			45541	0	2
0000950123-21-003328	31-DEC-2020	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	Some	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									360
0001493152-21-005608	31-DEC-2020	TRANSFER ONLINE INC /TA	None	N	SEC	Not applicable		6834	225126	225126	0	3008	0			Yes			0	0	0
0001667731-21-000119	31-DEC-2020	Integral Transfer Agency USA, Inc.	Some	N	SEC	Yes, filed amendment(s)		23	1771	1763	0	450	0			Yes			0	0	0
0000862124-21-000001	31-DEC-2020	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	Some	N	SEC	Yes, filed amendment(s)		276176	65319781	19197612	19067823	0	0			Not Applicable			859514866	1065988	403
0001133702-21-000001	31-DEC-2020	NATIONAL FINANCIAL SERVICES LLC /TA	None	Y	SEC	Yes, filed amendment(s)		2292658	0	46122169	41527015	0	0			Not Applicable			487660916	5878986	6448
0001419454-21-000001	31-DEC-2020	Fidelity Business Services India Private Ltd	None	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0	0			Not Applicable			0	0	0
0001022116-21-000003	31-DEC-2019	U S BANK TRUST NATIONAL ASSOCIATION	All	N	OCC	Not applicable															
0001023613-21-000002	31-DEC-2020	CITIZENS NATIONAL BANK OF CHEBOYGAN	None	N	OCC	Not applicable		40	834	834	0	0									0
0001179131-21-000002	31-DEC-2020	BNY MELLON TRUST OF DELAWARE	All	N	FDIC	Not applicable															
0000735383-21-000001	31-DEC-2020	HARTFORD ADMINISTRATIVE SERVICES CO /TA	All	N	SEC	Not applicable															
0000838135-21-000001	31-DEC-2020	TRUIST BANK	None	N	FDIC	Not applicable		0	1944	1944	0	1944	0			Not Applicable			0	0	0
0001398344-21-005584	31-DEC-2020	NORTHEAST INVESTORS TRUST                               /TA	None	N	SEC	Not applicable		435	4859	4859	3788	0	0			Yes			3391	12	7
0001528621-21-000430	31-DEC-2020	WEITZ INVESTMENT MANAGEMENT, INC. /TA	Some	N	SEC	Not applicable		503	7960	7960	7540	0	0			Yes			17353	2	2
0001807304-21-000001	31-DEC-2020	KEC Consulting LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001448300-21-000005	31-DEC-2020	Putnam Investor Services, Inc.	None	N	SEC	Yes, filed amendment(s)		30478	1129447	1129447	1108577	7994	0			Yes			4701792	23325	906
0001782266-21-000002	31-DEC-2020	Securitize LLC	None	N	SEC	Yes, filed amendment(s)		414	14241	14241	0	0	0			Yes			0	0	0
0000350819-21-000002	31-DEC-2020	GEMISYS TRANSFER AGENTS /TA	None	N	SEC	Not applicable		255	5188	5188	0	0	0			Not Applicable			0	0	0
0000838587-21-000002	31-DEC-2020	JUNIATA VALLEY BANK /TA	None	N	FDIC	Not applicable		0	3	3	0	0									0
0001817495-21-000001	31-DEC-2020	2462344 Ontario Inc.	None	N	SEC	Not applicable		0	0	0	0	0									0
0000878029-21-000001	31-DEC-2020	MILLBURN RIDGEFIELD CORP /CT/                           /TA	None	N	SEC	Not applicable		59	3103	3103	0	3103	0			Yes			734	0	0
0001020337-21-000001	31-DEC-2019	PRINCIPAL SHAREHOLDER SERVICES, INC.	Some	N	SEC	Yes, filed amendment(s)		2515	746736	746736	732525	0	0			Yes			1552526	6535	85
0001576747-21-000002	31-DEC-2020	Northeast Retirement Services, LLC	Some	N	SEC	Not applicable		2926	1	0	0	0	0			Yes			2926	0	0
0001727770-21-000001	31-DEC-2020	Merchants Financial Group, Inc.	None	N	BGFRS	Not applicable		49	307	308	0	308	0			Yes			0	0	0
0001822070-21-000001	31-DEC-2020	Parker Transfer Agency, Inc	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001162044-21-000292	31-DEC-2020	MUTUAL SHAREHOLDER SERVICES LLC                         /TA	None	N	SEC	Not applicable		148	32660	32660	4212	0	0			Yes			129354	133	32
0001636674-21-000001	31-DEC-2020	Associated Trust Company, N.A./TA	None	N	OCC	Not applicable		0	0	1337	0	0	0			Not Applicable			0	0	0
0001794508-21-000002	31-DEC-2020	Equa Transfer, LLC	All	N	SEC	Not applicable															
0001562770-21-000002	31-DEC-2020	Virtus Fund Services, LLC	Some	N	SEC	Yes, filed amendment(s)		0	84780	84780	0	0	0			Yes			4293	0	0
0001001920-21-000002	31-DEC-2020	CHASE GENERAL CORP /MO /TA	None	N	SEC	Not applicable		0	1872	1872	0	0	0			Not Applicable			0	0	0
0001424537-21-000001	31-DEC-2020	New Horizon Transfer Inc	Some	N	SEC	Not applicable		408	2044	0	0	0	0			Yes			0	0	0
0001770452-21-000001	31-DEC-2020	MUFG Union Bank, N.A. /TA/	None	N	OCC	Yes, filed amendment(s)		22	8023	8023	0	4833	0			Yes			0	0	0
0000949738-21-000002	31-DEC-2020	PEAR TREE ADVISORS INC /TA	None	N	SEC	Not applicable		6993	15612	15612	13969	15612	0			Yes			96960	113	1
0000826074-21-000001	31-DEC-2020	UNICO AMERICAN CORP /TA	None	N	SEC	Not applicable		44	178	180	0	2				Yes					0
0001784449-21-000001	31-DEC-2020	Mako Financial Technologies Inc	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000896448-21-000001	31-DEC-2020	UTG INC /TA	None	N	SEC	Not applicable		102	4734	4734	0	0	0			Yes			0	0	14
0001104659-21-019603	31-DEC-2020	PARNASSUS INVESTMENTS /TA	None	N	SEC	Not applicable		0	31432	31432	31432	0	0			Yes			493725	0	0
0001768378-21-000003	31-DEC-2020	MacKenzie Capital Management, LP / TA	None	N	SEC	Not applicable		314	3026	3026	1102	0	0			Not Applicable			204	6	0
0001833891-21-000005	31-DEC-2020	Onwuka Afame	None	N	SEC	Yes, filed amendment(s)		50000	1	1	1	1	0			Not Applicable			2	2	3
0000854889-21-000001	31-DEC-2020	WEST SUBURBAN BANCORP INC/IL/                           /TA	None	N	BGFRS	Not applicable		134	740	0	0	0				Not Applicable			0	0	0
0000950123-21-000868	31-DEC-2020	Atlas Resources, LLC	None	N	SEC	Not applicable		102	7425	7425	0	0	0			Not Applicable			0	0	0
0001833891-21-000002	31-DEC-2020	Onwuka Afame	None	N	SEC	Yes, filed amendment(s)		50000	1	1	1	1	0			Not Applicable			2	2	2
0001603694-21-000002	31-DEC-2020	Ohio Valley Bank Co / TA	Some	N	BGFRS	Not applicable		140	2149	2149	1760	215	0			Yes			0	0	0
0001104659-21-009388	31-DEC-2020	Park National Bank	None	N	OCC	Not applicable		565	4608	4608	1277	1664	0			Yes			0	0	4
0000838041-21-000001	31-DEC-2020	HOMETOWN BANK NA /TA	None	N	OCC	Not applicable		54	554	554	0	0				Yes					1
0001004756-21-000003	31-DEC-2020	VOLUMETRIC ADVISERS INC /TA	None	N	SEC	Not applicable		0	760	760	753	0	0			Not Applicable			503	0	0
0001809973-21-000003	31-DEC-2020	BRIAN MADISON CARNES TRUST	None	N	SEC	Not applicable		0	0	0	0	0									0
0001809970-21-000004	31-DEC-2020	BRANDON RAWLS TRUST	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0000216108-21-000001	31-DEC-2020	Nationwide Fund Management LLC	All	N	SEC	Not applicable															
0000734924-21-000001	31-DEC-2020	KANSAS CITY LIFE INSURANCE CO TA /TA	None	N	SEC	Not applicable		15	82	82	0	0	0			Yes			0	0	0
0001054377-21-000003	31-DEC-2020	SANSIMA CONSULTING GROUP INC /TA	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001771339-21-000002	31-DEC-2019	360 Sports, Inc.	None	N	SEC	Not applicable		31	86	86	0	0				Not Applicable					0
0001747870-21-000002	31-DEC-2020	Templum TA Services LLC	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001386929-21-000003	31-DEC-2020	ADAMS ASSET ADVISORS LLC	None	N	SEC	Not applicable		0	1	1	1	1	0			Not Applicable			0	0	0
0001794937-21-000002	31-DEC-2020	RIALTO TRANSFER SERVICES LLC /TA/	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001782622-21-000001	31-DEC-2020	Envision Financial Systems, Inc.	None	N	SEC	Not applicable		0	0	0	0	0	0			Not Applicable			0	0	0
0001409842-21-000001	31-DEC-2020	Acupay System LLC	None	N	SEC	Not applicable		0	1	1	0	0	0			Not Applicable			0	0	0
0001104659-21-000671	31-DEC-2020	OLD SECOND BANCORP INC /IL /TA	None	N	BGFRS	Not applicable		92	816	816	0	201	0			Yes			0	0	0
