ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000842657-19-000008	fsrFalseStatementOrOmission	49	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Occurrence 1339443	01-DEC-2006	Attorney General of the State of New York	"The Registrant has not been the subject of this matter: Initiation date: 10/26/2006. In the item noted below, the DBSI agreements include, undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI agreed to pay: (I) $50 million, offset by $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act. The Attorney General of the State of New York charged DBSI with violations of the General Business Law of the State of New York (The ""Martin Act"") in connection with alleged creation of conflicts of interest for its research analysts as a result of its research structure, alleged failure to establish and maintain adequate policies and procedures reasonably designed to manage these conflicts of interest, alleged publication of exaggerated or unwarranted research, and alleged failure to promptly produce copies of E-mail communications. Without admitting or denying the allegations, DBSI agreed to enter into an assurance of discontinuance with the Attorney General of the State of New York. DBSI was subject to a cease and desist order, and paid $1,681,482 to the New York State Department of Law on 11/16/2006. This amount is part of a global settlement previously disclosed by DBSI on 10/13/04. Additionally, under the global settlement, DBSI agreed to undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. This amount is part of a global settlement previously disclosed by DBSI on 10/13/04. The matter was resolved on 12/01/2006."	Without admitting or denying the allegations, DBSI agreed to enter into an assurance of discontinuance with the Attorney General of the State of New York. DBSI paid $1,681,482 to the New York State Department of Law on 11/16 2006.
0000842657-19-000008	fsrFalseStatementOrOmission	50	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	NJ Bureau of Securities Action 6/3/09	03-JUN-2009	"Bureau of Securities, State of New Jersey (""NJ Bureau of Securities"")"	"The Registrant has not been the subject of this matter: Initiation date 6/3/2009. The NJ Bureau of Securities alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of Auction Rate Securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Pursuant to a consent order executed on June 3, 2009, DBSI agreed to pay a penalty of $1,057,350.69 to New Jersey and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. DBSI also agreed to pay $15,000 to the North American Securities Administrators Association (""NASAA"") as reimbursement for costs associated with NASAA'S assistance on NJ's investigation. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""August 31 Term Sheet""). The August 31 Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $1,057,350.69 penalty imposed by New Jersey is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order. Without admitting or denying the allegations in the consent order, DBSI consented to the Bureau Chief making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business in violation of N.J.S.A 49:3-58(A)(2)(VII); and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct, in violation of its duties under N.J.S.A. 49:3-58(A)(2)(XI)."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $1,057,350.69 to New Jersey, and also agreed to pay $15,000 to the North American Securities Administrators Association.
0000842657-19-000008	fsrFalseStatementOrOmission	51	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	NY Investor Protection Bureau Action 6/3/09	03-JUN-2009	"Attorney General of the State of New York, Investor Protection Bureau (""NYAG"")"	"The Registrant has not been the subject of this matter: Initiation date 6/3/2009. The Assurance of Discontinuance (""AOD"") entered into between DBSI and the NYAG on June 3, 2009 alleged that DBSI misled certain investors as to the risks related to, and the liquidity of, Auction Rate Securities (""ARS""). Pursuant to the AOD, DBSI agreed to pay a penalty of $678,282.50 to New York and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The AOD finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and the NYAG and that resulted in a Term Sheet (the ""August 31 Term Sheet""). The August 31 Term Sheet required a total penalty of $15,000,000, and the $678,282.50 penalty imposed by the NYAG is New York's pro-rata share of the total penalty amount. The AOD requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the AOD. Without admitting or denying the allegations of the NYAG, DBSI agreed to certain relief as described above. The AOD stated that the acts and practices of DBSI as described in the AOD violated: (1) The Martin Act, Article 23-A of the NY General Business Law, (2) Section 349 of the NY General Business Law, and (3) Section 63(12) of the NY Executive Law."	Without admitting or denying the allegations of the NYAG, in accordance with the August 31, 2008 Term Sheet, DBSI agreed to a penalty of $15,000,000 and the $678,282.50 penalty imposed by the NYAG is New York's pro-rata share of the total penalty amount.
0000842657-19-000008	fsrFalseStatementOrOmission	60	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Auction Rate Securities	02-DEC-2009	Michigan Office of Fin. & Ins. Reg. of Dept. of Energy, Labor, and Econ. Growth	"The Registrant has not been the subject of this matter: Initiation date 12/2/2009. The Office of Financial and Insurance Regulation of the Department of Energy, Labor, and Economic Growth of the State of Michigan (""the Office"") alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Office making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. MCL 451.604(A)(1)(G) allows the Office, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. MCL 451.604(A) (2) allows the Office, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to a consent order entered by the Office on December 2, 2009, DBSI agreed to pay a penalty of $27,650.45 to the state of Michigan and $3,072.27 to the Michigan Investor Protection Trust and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,722.72 penalty imposed by the Office is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $27,650.45 to Michigan and $3,072.27 to the Michigan Investor Protection Trust and to take certain measures with respect to current and former ARS clients.
0000842657-19-000008	fsrFalseStatementOrOmission	52	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	SEC-2009-39	03-AUG-2009	"Montana Securities Department (""Department"")"	"The Registrant has not been the subject of this matter: Initiation date 8/3/2009. The Department alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of Auction Rate Securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the order, DBSI consented to the Department making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business in violation of Mont. Code Ann. Section 30-10-201(13)(G); and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct, in violation of its duties under Mont. Code Ann. Section 30-10-201(13)(K). Pursuant to a Consent Agreement and Final Order (""Order"") entered by the Commissioner of Securities and Insurance on August 3, 2009, DBSI agreed to pay a penalty of $30,000.00 to the Investor Protection Trust on behalf of the State of Montana and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The Order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a Term Sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000.00 penalty imposed by the Department is its pro-rata share of the total penalty amount. The Order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the Order."	Without admitting or denying the allegations in the Order, DBSI agreed to pay a penalty of $30,000.00 to the Investor Protection Trust on behalf of the State of Montana.
0000842657-19-000008	fsrFalseStatementOrOmission	53	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	I09-181	03-AUG-2009	"Securities Division, Office of the Secretary of State, Nevada (""the Division"")"	"The Registrant has not been the subject of this matter: Initiation date 8/3/2009. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of Auction Rate Securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the Consent Order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. NRS 90.420(1)(H) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. NRS 90.420(1)(1) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to a Consent Order entered by the Division on August 3, 2009, DBSI agreed to pay a penalty of $199,478.53 to the Nevada State General Fund for credit to the Secretary of State's Operating General Fund Budget account and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The Consent Order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a Term Sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $199,478.53 penalty imposed by the Division is its pro-rata share of the total penalty amount. The Consent Order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the Consent Order."	Without admitting or denying the allegations in the Consent Order, pursuant to a Consent Order entered by the Division on August 3, 2009, DBSI agreed to pay a penalty of $199,478.53 to the Nevada State General Fund.
0000842657-19-000008	fsrFalseStatementOrOmission	54	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	S-03578A-09-0314	20-AUG-2009	"Arizona Corporation Commission (""Commission"")"	"The Registrant has not been the subject of this matter: Initiation date 8/20/2009. The Commission alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of Auction Rate Securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the Order, DBSI consented to the Commission making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business in violation of A.R.S. Section 44-1961(A)(13); and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct, in violation of its duties under A.R.S. Section 44-1961(A)(12). Pursuant to an order for administrative penalties and consent to same (""Order"") entered by the Commission on August 20, 2009, DBSI agreed to pay a penalty of $115,823.35 to the State of Arizona and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The Order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a Term Sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $115,823.35 penalty imposed by the State of Arizona is its pro-rata share of the total penalty amount. The Order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the Order."	Without admitting or denying the allegations in the Order, DBSI agreed to pay a penalty of $115,823.35 to the State of Arizona.
0000842657-19-000008	fsrFalseStatementOrOmission	55	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	No. CO-2009-0037	05-NOV-2009	"Alabama Securities Commission (""The Commission"")"	"The Registrant has not been the subject of this matter: Initiation date 11/5/2009. The Commission alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of Auction Rate Securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the Administrative Consent Order, DBSI consented to the Commission making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the Securities Business. Code of Alabama 8-6-3(J)(7) allows the Division, through its Administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Code of Alabama 8-6-3(J)(10) allows the Commission, through its Administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to an Administrative Consent Order entered by the Commission on November 5, 2009, DBSI agreed to a payment of $18,853.36 to the Alabama Securities Commission and $20,000 to the State of Alabama and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The Administrative Consent Order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a Term Sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Division is its pro-rata share of the total penalty amount. The Administrative Consent Order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the Consent Order."	Without admitting or denying the allegations in the Administrative Consent Order, DBSI agreed to a payment of $18,853.36 to the Alabama Securities Commission and $20,000 to the State and to take certain measures with respect to current and former clients.
0000842657-19-000008	fsrFalseStatementOrOmission	56	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Auction Rate Securities	06-NOV-2009	"North Dakota Securities Department (""The Department"")"	"The Registrant has not been the subject of this matter: Initiation date 11/6/2009. The Department alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of Auction Rate Securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the Consent Order, DBSI consented to the Department making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. N.D.C.C. section 10-4-11(1)(C) allows the Department, through its Administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. N.D.C.C. . section 10-4-11(1)(M) allows the Department, through its Administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to a Consent Order entered by the Department on November 6, 2009, DBSI agreed to pay a penalty of $30,000 to the North Dakota Securities Department and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The Consent Order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a Term Sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Department is its pro-rata share of the total penalty amount. The Consent Order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the Consent Order."	Without admitting or denying the allegations in the Consent Order, DBSI agreed to pay a penalty of $30,000 to the North Dakota Securities Dept. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-19-000008	fsrFalseStatementOrOmission	57	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Case No. 09-7-1	05-NOV-2009	"Division of Securities, Dept. of Justice, State of Delaware (""The Division"")"	"The Registrant has not been the subject of this matter: Initiation date 11/5/2009. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of Auction Rate Securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the Consent Order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. 6 Del. C. section 7316(A)(7) allows the Division, through its Administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. 6 Del. C. section 7316(A)(10) allows the Division, through its Administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to a Consent Order entered by the Division on November 5, 2009, DBSI agreed to pay a penalty of $33,075.19 to the State of Delaware and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The Consent Order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a Term Sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $33,075.19 penalty imposed by the Division is its pro-rata share of the total penalty amount. The Consent Order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the Consent Order."	Without admitting or denying the allegations in the Consent Order, DBSI agreed to pay a penalty of $33,075.19 to the State of Delaware and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.
0000842657-19-000008	fsrFalseStatementOrOmission	58	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Order No. 90-2525	23-NOV-2009	"Division of Securities, Office of State Auditor, West Virginia (The ""Division"")"	"The Registrant has not been the subject of this matter: Initiation date 11/23/2009. The Division alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of Auction Rate Securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the Consent Order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. West Virginia Code Section 32-2-204 allows the Division, through its Administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) In connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. West Virginia Code Section 32-4-407 allows the Division, through its Administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to a Consent Order entered by the Division on November 23, 2009, DBSI agreed to pay a penalty of $30,000 to the West Virginia Securities Division and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The Consent Order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a Term Sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Division is its pro-rata share of the total penalty amount. The Consent Order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the Consent Order."	Without admitting or denying the allegations in the Consent Order, DBSI agreed to pay a penalty of $30,000 to the West Virginia Securities Div. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-19-000008	fsrFalseStatementOrOmission	59	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Auction Rate Securities	01-DEC-2009	"Minnesota Department of Commerce, Market Assurance Division (""The Division"")"	"The Registrant has not been the subject of this matter: Initiation date 12/1/2009. The Market Assurance Division of the Department of Commerce, State of Minnesota (""the Division"") alleged that Deutsche Bank Securities Inc. (""DBSI""): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities (""ARS""), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Minn. Stat. sections 80a.07, Subd. 1(7) and 80a.67(d)(13) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Minn. Stat. sections 80a.07, Subd. 1(10) and 80a.67(d)(9) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to a consent order entered by the Division on December 1, 2009, DBSI agreed to pay a penalty of $534,460.63 to the Minnesota Department of Commerce and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the ""Term Sheet""). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $534,460.63 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order."	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $534,460.63 to the Minnesota Dept. of Commerce and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08
