ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001144204-13-016855	31-DEC-2012	CAMPBELL & CO INC /TA	NONE	N	SEC	Yes, filed amendment(s)		586	20169	20169	0	0	0			Yes			606	0	0
0000728889-13-000440	31-DEC-2012	OppenheimerFunds, Inc.	SOME	N	SEC	Not applicable		1888674	4193144	4193144	4193088	4192732	0			Yes			15872784	186899	886
0000728889-13-000441	31-DEC-2012	OFI Global Asset Management, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001380486-13-000005	31-DEC-2012	TD Ameritrade Clearing, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	12	0	0									0
0000728889-13-000443	31-DEC-2012	Shareholder Services, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000728889-13-000442	31-DEC-2012	Shareholder Financial Services, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001501141-13-000002	31-DEC-2012	Institutional Inverstors Trust	SOME	N	SEC	Not applicable		0	5	5	5	0									0
0001285911-13-000001	31-DEC-2012	Dreyfus Transfer, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1106	0	774903	633756	0	0			Yes			55782	0	373
0000889231-13-000008	31-DEC-2011	Reich & Tang Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		6792	99738	99738	99369	0	0			Yes			5227948	1395	12
0000920493-13-000002	31-DEC-2012	Lee Financial Recordkeeping, Inc.	NONE	N	SEC	Not applicable		76	0	2146	1789	0									0
0000793347-13-000012	31-DEC-2012	T. Rowe Price Services, Inc.	NONE	N	SEC	Not applicable		475774	4626748	4626748	4244697	0	0			Yes			27061145	67624	381
0000793347-13-000011	31-DEC-2012	T. Rowe Price Retirement Plan Services, Inc.	NONE	N	SEC	Not applicable		0	0	7985000	0	7985000									0
0001128769-13-000002	31-DEC-2012	Jackson National Asset Management, LLC	NONE	N	SEC	Not applicable		0	148	0	0	0									0
0001144204-13-016599	31-DEC-2012	Madison Stock Transfer Inc.	SOME	N	SEC	Not applicable		4586	29228	29228	0	2	0			Yes			0	0	0
0000839147-13-000002	31-DEC-2012	The Ohio Valley Bank Company	NONE	N	FDIC	Not applicable		332	2141	2141	1752	51	0			Yes			0	0	29
0000734751-13-000002	31-DEC-2012	Duke Energy Corporation	NONE	N	SEC	Not applicable		22354	192339	192339	140028	76988	0			Yes			0	0	2127
0000878029-13-000001	31-DEC-2012	Millburn Ridgefield Corporation	NONE	N	SEC	Not applicable		241	17025	17025	0	17025	0			Yes			7396	0	0
0001140361-13-013449	31-DEC-2012	National Western Life Insurance Company	NONE	N	SEC	Not applicable		0	2	2	0	0									0
0000735383-13-000006	31-DEC-2012	Hartford Administrative Services Company	SOME	N	SEC	Yes, filed amendment(s)		348862	718773	718773	679447	0	0			Not Applicable			4240502	21540	152
0001162044-13-000316	31-DEC-2012	Mutual Shareholder Services, LLC	NONE	N	SEC	Not applicable		0	64267	64267	56515	0	0			Yes			196019	372	15
0001352156-13-000004	31-DEC-2012	Sentinel Adminstrative Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		157	187839	0	173753	0	0			Yes			103425	486	77
0000922838-13-000002	31-DEC-2012	web401k.com, Inc.	NONE	N	SEC	Not applicable		0	0	6941	0	0									0
0000950123-13-001674	31-DEC-2011	Wells Fargo Bank, N.A.	NONE	Y	OCC	Not applicable		447353	6814077	6814077	1401290	2141367	1	Yes		Yes			0	0	39343
0001448300-13-000002	31-DEC-2012	Putnam Investor Services Inc.	NONE	N	SEC	Not applicable		585329	2286553	2286553	2201019	37	0			Yes			6613627	134928	1706
0001145893-13-000002	31-DEC-2012	U.S. Bank National Association	NONE	Y	OCC	Yes, filed amendment(s)		5216	262929	292929	0	0	0			Yes			0	0	477
0001022116-13-000003	31-DEC-2012	U.S. Bank Trust National Association	ALL	N	OCC	Yes, filed amendment(s)															
0000950123-13-001668	31-DEC-2012	Old National Bancorp	SOME	N	BGFRS	Not applicable		782	12012	12012	7455	3863	0			Yes			0	0	10
0000948718-13-000005	31-DEC-2012	Westar Energy Inc	SOME	N	SEC	Not applicable		1378	20424	20424	15293	1234	0			Yes			0	0	22
0000838935-13-000004	31-DEC-2012	NBT Bank, National Association	NONE	N	OCC	Not applicable		2108	6993	6993	3963	32	0			Yes			0	0	1
0000771845-13-000002	31-DEC-2012	RISK, GEORGE INDUSTRIES, INC.	NONE	N	SEC	Not applicable		40	1224	0	0	0	0			Yes			0	0	0
0000810417-13-000001	31-DEC-2012	Edward D. Jones & Co. L.P. d/b/a/ Edward Jones	NONE	Y	SEC	Yes, filed amendment(s)		0	1591171	0	0	0	0			Yes			46589441	45097	89
0001188112-13-000703	31-DEC-2012	Worldwide Stock Transfer LLC	NONE	Y	SEC	Not applicable		2871	20805	20805	0	94	0			Yes			0	0	0
0000853452-13-000002	31-DEC-2012	National Bank of Middlebury	NONE	N	OCC	Not applicable		32	384	384	0	0									0
0000950123-13-001637	31-DEC-2012	CenterPoint Energy, Inc.	NONE	N	SEC	Not applicable		3501	39366	39366	28321	7966	0			Yes			0	0	149
0000862124-13-000004	31-DEC-2012	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		543704	26713158	26713158	26321175	0	0			Not Applicable			471801386	1394516	193
0001419454-13-000004	31-DEC-2012	Fidelity Business Services India Private Limited	NONE	Y	SEC	No, failed to file amendment(s)	We have 3 affiliated TAs for whom we do simultaneous filings.  On 08/28/12 we submitted one filing for an affiliated TA twice and overlooked the filing for this one. We realized our oversight on 09/17/12 and promptly submitted the proper filing	0	0	0	0	0									0
0001133702-13-000003	31-DEC-2012	National Financial Services LLC	NONE	Y	SEC	Yes, filed amendment(s)		1177660	26955950	26955950	25897215	0	0			Not Applicable			160088070	2277872	6153
0001413398-13-000003	31-DEC-2012	Morgan Stanley Services Co. Inc.	SOME	N	SEC	Not applicable		45018	79416	79416	72628	0	0			Not Applicable			834887	344	176
0001020337-13-000005	31-DEC-2012	Principal Shareholder Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1816	1032222	1032222	1005628	0	0			Yes			944814	9476	112
0000950123-13-001607	31-DEC-2012	Apache Corporation	SOME	N	SEC	Not applicable		20	881	0	0	0									5
0000783398-13-000002	31-DEC-2012	Pioneer Investment Management Shareholder Services Inc	SOME	N	SEC	Not applicable		446	704695	704830	686854	65	0			Yes			1300213	424	283
0000027048-13-000003	31-DEC-2012	DST Systems, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		718154	5283589	5283589	4126702	31377	0			Yes			20087081	84913	1093
0001437749-13-002968	31-DEC-2012	Investors Heritage Life Insurance Company	NONE	N	SEC	Not applicable		215	2688	0	0	0	0			Yes			0	0	36
0001410578-13-000068	31-DEC-2012	Dearborn Capital Management, LLC	NONE	N	SEC	Not applicable		8206	21779	21779	0	0	0			Yes			0	0	0
0000894189-13-001606	31-DEC-2012	U.S. Bancorp Fund Services, LLC (USBFS)	NONE	Y	OCC	Not applicable		50827	2640907	2640907	2159134	0	0			Not Applicable			12917350	395476	209
0000950123-13-001606	31-DEC-2012	Columbia Management Investment Services Corp.	SOME	Y	SEC	Not applicable		2075729	3049019	2731150	2430122	0	0			Not Applicable			12252233	220696	58
0000950123-13-001603	31-DEC-2012	Northeast Investors Trust	NONE	N	SEC	Not applicable		1651	0	28067	8197	0	0			Yes			77035	303	3
0001359797-13-000001	31-DEC-2012	MKPI Services	NONE	N	SEC	Not applicable		0	1	1	0	1									0
0001327409-13-000001	31-DEC-2012	Colonial Virginia Bank	NONE	N	BGFRS	Not applicable		69	795	795	0	0									0
0001488312-13-000003	31-DEC-2012	Financial Data Services, Inc	NONE	N	OCC	Not applicable		1564	76763	60519	60519	0	0			Not Applicable			42820	0	19
0001339630-13-000001	31-DEC-2012	U.S. Bancorp Asset Management, Inc.	NONE	N	SEC	Not applicable		0	1093	1093	1	0	0			Yes			54956	0	0
0001409842-13-000001	31-DEC-2012	Acupay System LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001199835-13-000108	31-DEC-2012	First American Stock Transfer, Inc.	NONE	Y	SEC	Not applicable		4082	42449	42449	0	4	0			Yes			0	0	59
0000868275-13-000004	31-DEC-2012	Saturna Capital Corporation	NONE	N	SEC	Yes, filed amendment(s)		0	93433	93433	93433	0	0			Not Applicable			256223	37	11
0000746972-13-000001	31-DEC-2012	OTR, Inc.	NONE	N	SEC	Not applicable		1685	38679	38679	0	17	0			Yes			0	0	0
0000735271-13-000001	31-DEC-2012	Otter Tail Corporation	SOME	N	SEC	Not applicable		660	15077	15077	12288	43	0			Yes			0	0	30
0001401565-13-000002	31-DEC-2012	Regions Bank	NONE	N	BGFRS	Not applicable		135	2353	2353	0	0	0			Yes			0	0	1
0001118414-13-000001	31-DEC-2012	Shenandoah Telecommunications Company	NONE	N	SEC	Not applicable		614	5074	3074	1366	10	0			Yes			0	0	0
0000869442-13-000002	31-DEC-2012	John Hancock Signature Services, Inc.	SOME	N	SEC	Not applicable		12934	442707	442707	422540	0	0			Yes			2993322	417864	244
0000838617-13-000002	31-DEC-2012	First National Bank of Santa Fe/TZ	NONE	N	OCC	Not applicable		18	112	112	0	0									0
0000230234-13-000002	31-DEC-2012	First Tennessee Bank National Association	ALL	N	OCC	Not applicable															
0001459537-13-000001	31-DEC-2012	The First, N.A.	NONE	N	OCC	Not applicable		104	760	760	291	27									4
0001493152-13-000399	31-DEC-2012	Transfer Online, Inc,	NONE	N	SEC	Not applicable		8337	55584	55584	0	1082	0			Yes			0	0	0
0000950123-13-001566	31-DEC-2012	Waddell & Reed Services Company (dba WI Services Company)	NONE	N	SEC	Not applicable		67175	4083765	4083765	3995509	0	0			Yes			19896608	25656	421
0000735407-13-000001	31-DEC-2012	Madison Gas and Electric Company/TA	SOME	N	SEC	Not applicable		931	18374	18374	15622	2724	0			Yes			0	0	7
0000823579-13-000002	31-DEC-2012	COLONIAL STOCK TRANSFER COMPANY, INC.	NONE	N	SEC	Not applicable		975	60713	60713	0	14	0			Yes			0	0	0
0000788603-13-000003	31-DEC-2012	National Financial Data Services, Inc.	SOME	Y	SEC	Not applicable		365839	4580360	4580360	4079822	0	0			Yes			32855421	32924	599
0000831495-13-000002	31-DEC-2012	Delaware Service Company, Inc.	ALL	N	SEC	Yes, filed amendment(s)															
0000950123-13-001559	31-DEC-2012	Manning & Napier Advisors, LLC	ALL	N	SEC	Not applicable															
0000275143-13-000009	31-DEC-2012	Boston Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		2526535	14424646	14424646	12909982	0	0			Yes			74908328	114421	4025
0001535909-13-000001	31-DEC-2012	Jersey Stock Transfer LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001127186-13-000002	31-DEC-2012	Australian-Canadian Oil Royalties Ltd.	NONE	N	SEC	Not applicable		15	372	372	0	0									0
0001429668-13-000002	31-DEC-2012	Centurion Stock Transfer, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001410578-13-000064	31-DEC-2012	INTERNATIONAL BANK OF COMMERCE	NONE	N	FDIC	Not applicable		354	2309	0	0	1	0			Yes			0	0	0
0001144204-13-014121	31-DEC-2012	BCCLP, Inc	NONE	N	SEC	Not applicable		1029	79885	79885	0	0	0			Not Applicable			0	0	0
0001354488-13-001082	31-DEC-2012	Holladay Stock Transfer, Inc.	NONE	N	SEC	Not applicable		6483	53908	53908	0	0	0			Yes			0	0	0
0001447135-13-000001	31-DEC-2012	Platinum Stock Transfer Inc	NONE	N	SEC	Not applicable		436	1685	0	0	0	0			Not Applicable			0	0	0
0000950123-13-001525	31-DEC-2012	Isabella Bank Corporation	NONE	N	BGFRS	Not applicable		2982	3049	3049	2465	0	0			Yes			0	0	10
0000915794-13-000002	31-DEC-2012	VP Distributors, LLC	SOME	N	SEC	Yes, filed amendment(s)		0	235295	235295	0	0	0			Yes			25846	0	0
0000735016-13-000001	31-DEC-2012	SCANA Corporation	NONE	N	SEC	Not applicable		3366	28310	28310	21038	1832	0			Yes			0	0	47
0001550840-13-000004	31-DEC-2012	CACEIS (Canada) Limited	NONE	Y	SEC	Not applicable		1503	2670	2670	0	0	0			Yes			0	0	0
0001026006-13-000001	31-DEC-2012	Signature Stock Transfer, Inc.	NONE	N	SEC	Not applicable		2521	148768	0	0	0	0			Yes			0	0	6614
0001548847-13-000001	31-DEC-2012	CACEIS (USA) Inc.	SOME	N	SEC	Not applicable		1503	2670	2670	0	0	0			Yes			0	0	0
0000735286-13-000002	31-DEC-2012	The Vanguard Group, Inc.	NONE	N	SEC	Not applicable		1478396	16972563	16972563	15889901	0	0			Not Applicable			61564731	393447	2506
0001452780-13-000001	31-DEC-2012	DST Worldwide Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		452	0	0	0	0									0
0000839266-13-000004	31-DEC-2012	Alerus Financial, N.A.	NONE	N	OCC	Not applicable		89	265	0	0	0									0
0001535872-13-000002	31-DEC-2012	Philadelphia Stock Transfer, Inc.	SOME	N	SEC	Yes, filed amendment(s)		277	4789	4879	0	5	0			Not Applicable			0	0	0
0000839175-13-000001	31-DEC-2012	The Bank of Nova Scotia Trust Company of New York	NONE	N	BGFRS	Not applicable		0	0	135	0	0									0
0000950123-13-001496	31-DEC-2012	Cronos Capital Corp.	SOME	N	SEC	Not applicable		7	236	236	0	0									65
0001170078-13-000001	31-DEC-2012	Janus Services LLC	SOME	N	SEC	Not applicable		38695	2219158	2219158	2181977	0	0			Not Applicable			5200337	14703	276
0001071069-13-000002	31-DEC-2012	ProFutures, Inc.	NONE	N	SEC	Not applicable		7	284	284	0	0									0
0001516915-13-000002	31-DEC-2012	Denmark State Bank	NONE	N	FDIC	Not applicable		177	1596	1596	0	1	0			Yes			0	0	0
0000838966-13-000001	31-DEC-2012	Huntington National Bank /OH/TA	NONE	N	OCC	Not applicable		139	21114	21114	0	0	0			Yes			0	0	3
0001474589-13-000005	31-DEC-2012	Diamond Hill Capital Management, Inc. TA	ALL	N	SEC	No, failed to file amendment(s)	The service company changed and was updated on TA-2 but not updated on TA-1. TA-1/A is being filed concurrently with this filing.														
0000896448-13-000001	31-DEC-2012	UTG, Inc.	NONE	N	SEC	Not applicable		154	7081	7081	0	0	0			Yes			0	0	26
0000948010-13-000014	31-DEC-2012	ISTC CORPORATION	SOME	N	SEC	Not applicable		3199	52392	52392	0	0	0			Not Applicable			0	0	0
0000914717-13-000002	31-DEC-2012	Fenimore Asset Management Trust/TA	NONE	N	SEC	Not applicable		0	0	17553	1129	0									0
0000891804-13-000323	31-DEC-2012	Weitz, Wallace R. & Co.	SOME	N	SEC	Not applicable		1255	22635	22635	21909	0	0			Yes			12209	3	0
0001460584-13-000002	31-DEC-2012	Bangor Savings Bank	NONE	N	FDIC	Not applicable		0	1	1	0	1									0
0001545615-13-000001	31-DEC-2012	Hawaiian Electric Industries, Inc.	SOME	N	BGFRS	Yes, filed amendment(s)		916	9042	31479	27328	296	0			Yes			0	0	14
0001022115-13-000003	31-DEC-2012	Ronald L. Thigpen	NONE	N	FDIC	Not applicable		59	0	523	0	0									0
0000949738-13-000001	31-DEC-2012	Pear Tree Advisors, Inc./TA	NONE	N	SEC	Not applicable		0	13792	13792	0	0	0			Not Applicable			27594	40	5
0001410578-13-000055	31-DEC-2012	Skagit State Bank	NONE	N	FDIC	Not applicable		60	766	0	0	0									1
0001139578-13-000002	31-DEC-2012	Harbor Services Group, Inc.	NONE	N	SEC	Not applicable		5807	222582	222582	137916	0	0			Yes			1438084	719	2
0000838587-13-000002	31-DEC-2012	The Juniata Valley Bank	NONE	N	FDIC	Not applicable		0	11	0	0	0									0
0001562770-13-000002	31-DEC-2012	Virtus Fund Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		0	235295	235295	0	0	0			Yes			25846	0	0
0000826613-13-000001	31-DEC-2012	Dominion Resources Services, Inc.	SOME	N	SEC	Not applicable		570	139798	186218	116034	24701	0			Yes			0	0	176
0001398344-13-000983	31-DEC-2012	Portfolios, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	341	341	0	333									0
0000818238-13-000002	31-DEC-2012	Commonwealth Fund Services, Inc.	NONE	N	SEC	Not applicable		5343	10851	10851	9215	10838	0			Yes			25132	313	162
0001144204-13-011107	31-DEC-2012	Parnassus Investments	NONE	N	SEC	Not applicable		0	93285	93285	93285	0	0			Yes			309533	0	0
0001354488-13-000883	31-DEC-2012	Direct Transfer LLC	NONE	Y	SEC	Not applicable		2694	18448	18448	0	0	0			Yes			0	0	101
0001354488-13-000880	31-DEC-2012	iTransfer	NONE	N	SEC	Yes, filed amendment(s)		702	2512	2512	0	0	0			Yes			0	0	0
0001359599-13-000001	31-DEC-2012	European Fund Services S.A.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001179131-13-000002	31-DEC-2012	BNY Mellon Trust of Delaware	ALL	N	FDIC	Not applicable															
0001145722-13-000001	31-DEC-2012	Bank of the Ozarks	NONE	N	FDIC	Not applicable		159	689	689	0	0									0
0001418054-13-000002	31-DEC-2012	Russell Fund Services Company	SOME	N	SEC	Not applicable		0	0	0	0	0									0
0000855086-13-000002	31-DEC-2012	First Financial Corporation	NONE	N	BGFRS	Not applicable		330	682	682	0	682									0
0001398344-13-000924	31-DEC-2012	Mutual Funds Service Co.	NONE	N	SEC	Not applicable		1207	12567	12567	12504	12567	0			Yes			87216	345	0
0000738347-13-000001	31-DEC-2012	Norfolk Southern Corporation	SOME	N	SEC	Not applicable		1	249	0	0	0									0
0000854889-13-000001	31-DEC-2012	West Suburban Bancorp, Inc.	NONE	N	BGFRS	Not applicable		125	914	914	0	0									0
0001004756-13-000003	31-DEC-2012	Volumetric Advisers, Inc.	NONE	N	SEC	Not applicable		0	841	0	837	0									0
0001188347-13-000001	31-DEC-2012	Foresight Asset Management, LLC	NONE	N	SEC	Not applicable		0	10	0	0	0									0
0000914317-13-000219	31-DEC-2012	Registrar and Transfer Company (New York)	ALL	N	SEC	Not applicable															
0000914317-13-000218	31-DEC-2012	Registrar and Transfer Company (New Jersey)	NONE	Y	SEC	Not applicable		46320	796867	796867	136803	183028	0			Yes			0	0	1125
0000734924-13-000002	31-DEC-2012	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		47	414	0	0	0									0
0001517107-13-000001	31-DEC-2012	People's United Bank	NONE	N	OTS	Not applicable		0	2195	0	2195	0	0			Yes			0	0	3
0001397265-13-000001	31-DEC-2012	Bancfirst Trust & Investment Management	NONE	N	FDIC	Not applicable		88	2652	2652	0	1	0			Yes			0	0	2
0001021742-13-000002	31-DEC-2012	The Peoples Bank	NONE	N	FDIC	Not applicable		76	3847	3847	499	2	0			Yes			0	0	0
0000950123-13-000828	31-DEC-2012	Tri-Continental Corporation	ALL	N	SEC	Not applicable															
0001567137-13-000002	31-DEC-2011	Commerce Bank	SOME	N	BGFRS	Yes, filed amendment(s)		0	182	182	0	0									3
0001424537-13-000002	31-DEC-2012	Presidents Stock Transfer, Inc	NONE	N	SEC	Not applicable		493	2058	0	0	0	0			Yes			0	0	0
0000795029-13-000002	31-DEC-2012	Aflac Incorporated	SOME	N	SEC	Not applicable		7730	87224	87224	86710	1232	0			Yes			0	0	135
0000725537-13-000003	31-DEC-2012	First Security Bank	NONE	N	FDIC	Not applicable		595	1344	1344	0	0	0			Yes			0	0	0
0001227023-13-000001	31-DEC-2012	The First National Bank of Mifflintown	NONE	N	OCC	Not applicable		75	857	857	200	0									0
0001146028-13-000001	31-DEC-2012	BNP Paribas, NEW YORK BRANCH	NONE	N	BGFRS	Not applicable		837	3	3	0	0									0
0000855870-13-000001	31-DEC-2012	BOKF, NA	ALL	N	OCC	Not applicable															
0001162044-13-000110	31-DEC-2012	Emerald Research Corp	NONE	N	SEC	Not applicable		0	117	112	0	112									0
0000783027-13-000001	31-DEC-2012	Corporate Stock Transfer, Inc.	NONE	N	SEC	Yes, filed amendment(s)		14726	0	196723	0	67	0			Yes			0	0	7
0001372934-13-000002	31-DEC-2012	Kingsdale Shareholder Services Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000950123-13-000698	31-DEC-2012	The Park National Bank	NONE	N	OCC	Not applicable		655	5000	5000	1538	116	0			Yes			0	0	4
0000216108-13-000003	31-DEC-2012	Nationwide Fund Management LLC	ALL	N	SEC	No, failed to file amendment(s)	On September 1, 2012, Registrant terminated it's sub-transfer agency relationship with JP Morgan Chase Bank NA and hired US Bancorp Fund Services, LLC.  Registrant filed amended TA-1 on January 16, 2013.														
0001145888-13-000002	31-DEC-2012	First Northern Community Bancorp	NONE	N	BGFRS	Not applicable		65	1331	1331	0	0	0			Not Applicable			0	0	0
0000005732-13-000001	31-DEC-2012	AMERICAN REGISTRAR & TRANSFER CO	NONE	N	SEC	Not applicable		2169	101035	101035	0	0	0			Yes			0	0	0
0000920888-13-000002	31-DEC-2012	Andesa Services, Inc.	NONE	N	SEC	Not applicable		0	0	127015	0	127015									0
0001462985-13-000002	31-DEC-2012	The Business Advocate, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000838874-13-000001	31-DEC-2012	First NationalBank Alaska, Corporate Trust, PO Box 100720, Anchorage,AK  99510	NONE	N	OCC	Not applicable		67	517	517	0	517									0
0000871693-13-000001	31-DEC-2012	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Yes, filed amendment(s)		1380	229008	229008	0	11	0			Yes			0	0	0
0001208431-13-000001	31-DEC-2012	Adams Asset Advisors, LLC	NONE	N	SEC	Not applicable		0	2	2	2	2									0
0001277690-13-000002	31-DEC-2012	CIBC Mellon Trust Company	ALL	N	SEC	Yes, filed amendment(s)															
0001010549-13-000017	31-DEC-2012	Securities Transfer Corporation	NONE	N	SEC	Not applicable		6778	251838	251838	45	4315	0			Yes			0	0	109
0000948010-13-000008	31-DEC-2012	ISTC CORPORATION	SOME	N	SEC	Not applicable		3199	38149	38149	0	0	0			Not Applicable			0	0	0
0001410578-13-000006	31-DEC-2012	Old Second Bancorp, Inc.	NONE	N	BGFRS	Not applicable		286	1024	1024	0	44	0			Yes			0	0	0
0000867457-13-000001	31-DEC-2012	Brunswick Bank and Trust	NONE	N	FDIC	Not applicable		22	222	0	0	0									0
0001174540-13-000003	31-DEC-2012	Xerox HR Solutions, LLC	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001144204-13-000351	31-DEC-2012	STATETRUST CAPITAL LLC	NONE	N	SEC	Not applicable		0	0	6	6	6									0
