ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000911282-08-000004	31-DEC-2007	Phoenix Transfer, Inc.	NONE	N	SEC	Yes, filed amendment(s)		14279	266989	343049	97224	0	0			Yes			0	0	446
0001144204-08-017474	31-DEC-2007	OTC Corporate Transfer Service Co., Inc.	NONE	N	SEC	Not applicable		955	13305	0	0	0	0			Not Applicable			0	0	0
0000024179-08-000001	31-DEC-2007	Continental Stock Transfer & Trust Company	NONE	Y	SEC	Not applicable		71090	1699635	1699635	7780	24083	0			Yes			0	0	10411
0000840464-08-000001	31-DEC-2007	Citibank, NA	SOME	N	OCC	Not applicable		66	12998	12998	0	0	0			Yes			0	0	56
0000773568-08-000007	31-DEC-2007	EQUITRUST INVESTMENT MANAGEMENT SERVICES, INC.	NONE	N	SEC	Yes, filed amendment(s)		448	28372	28397	28197	0	0			Yes			244083	2034	3
0001169232-08-001454	31-DEC-2007	Prudential-Bache Transfer Agent Services, Inc.	NONE	N	SEC	Not applicable		185	3678	0	0	0	0			Yes			0	0	0
0000027048-08-000008	31-DEC-2007	DST Systems, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		254463	7766972	7766972	7291248	66	0			Yes			34266546	253779	1423
0000735016-08-000006	31-DEC-2007	SCANA Corporation	NONE	N	SEC	Not applicable		3986	33154	33154	23928	63	0			Yes			0	0	333
0000842100-08-000005	31-DEC-2007	Securities Management and Research, Inc.	SOME	N	SEC	Not applicable		73	15204	15204	15061	0	0			Yes			72089	380	34
0000838305-08-000001	31-DEC-2007	Cole Taylor Bank	NONE	N	BGFRS	Not applicable		2	9	9	0	0									0
0000818238-08-000006	31-DEC-2007	Fund Services, Inc.	NONE	N	SEC	Not applicable		10624	16010	16010	14618	16010	0			Not Applicable			29610	321	0
0001428714-08-000002	31-DEC-2007	CENTRA FINANCIAL HOLDINGS, INC	NONE	N	FDIC	Not applicable		194	1485	1485	0	0	0			Yes			0	0	10
0001264640-08-000002	31-DEC-2007	JCM Partners, LLC	NONE	N	SEC	Not applicable		69	767	767	0	0									0
0001090027-08-000002	31-DEC-2007	PlanMember Services Corporation	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001230501-08-000002	31-DEC-2007	Blankinship Corporation	NONE	N	SEC	Not applicable		0	9	9	8	0									0
0001169232-08-001432	31-DEC-2007	Dearborn Capital Management, LLC	NONE	N	SEC	Not applicable		4754	13401	13401	0	0	0			Yes			0	0	0
0001430185-08-000004	31-DEC-2007	First Freedom	NONE	N	FDIC	Not applicable		48	1169	1169	0	0	0			Yes			0	0	0
0001060257-08-000002	31-DEC-2007	BANCO SANTANDER PUERTO RICO /TA/	SOME	N	FDIC	Not applicable		3061	1361	1361	78	9	0			Yes			0	0	0
0000848005-08-000004	31-DEC-2007	Morgan Keegan & Company, Inc.	NONE	N	SEC	Not applicable		2465	24813	24813	19052	0	0			Yes			108373	0	0
0001146277-08-000002	31-DEC-2007	The Colbent Corporation	NONE	Y	SEC	Not applicable		16908	0	1339279	0	0	0			Not Applicable			0	0	7871
0000914317-08-000867	31-DEC-2007	Union Bank	SOME	N	FDIC	Not applicable		168	1	638	0	0									0
0000769810-08-000002	31-DEC-2007	SEI Investment Management Corporation	SOME	N	SEC	Not applicable		8483	19007	19007	16014	0	0			Yes			619751	837	0
0000838866-08-000002	31-DEC-2007	Citizens Bank	NONE	N	FDIC	Not applicable		370	680	680	134	0									0
0001104659-08-019498	31-DEC-2007	LM Fund Services, Inc.	ALL	Y	SEC	Not applicable															
0000842581-08-000001	31-DEC-2007	Lorain National Bank	NONE	N	OCC	Not applicable		0	4	4	0	0									0
0000817712-08-000017	31-DEC-2007	Thrivent Financial Investor Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		26500	0	1093285	1080305	0	0			Yes			163083	0	0
0000019617-08-000273	31-DEC-2007	J.P. Morgan Trust Company, National Association	ALL	Y	OCC	Not applicable															
0000019617-08-000272	31-DEC-2007	Chase Bank USA, National Association	ALL	N	OCC	Not applicable															
0000019617-08-000270	31-DEC-2007	JP Morgan Chase Bank, National Association	SOME	Y	OCC	Yes, filed amendment(s)		75960	412254	412254	253191	0	0			Yes			872587	5523	580
0001204459-08-000555	31-DEC-2007	Olympia Trust Company	SOME	N	SEC	No, failed to file amendment(s)	TA-1/A has since been filed to show a change of officers. The form was not filed within the 60 day period because the former officer has stayed on during a transition period.	411	1467	0	0	0	0			Yes			0	0	0
0001073944-08-000002	31-DEC-2007	UMB Fund Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		46695	280460	280460	128734	151726	0			Not Applicable			791099	11037	144
0000794979-08-000002	31-DEC-2007	Symetra Services Corporation	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001128769-08-000002	31-DEC-2007	Jackson National Asset Management, LLC	NONE	N	SEC	Not applicable		0	129	0	0	0									0
0000019617-08-000268	31-DEC-2007	JP Morgan Investor Services Co.	ALL	N	OCC	Not applicable															
0001019687-08-001307	31-DEC-2007	Oconee State Bank	NONE	N	FDIC	Not applicable		104	705	705	0	0									0
0000862124-08-000003	31-DEC-2007	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	No, failed to file amendment(s)	Registrant inadvertently failed to notify of officer changes within 60 days.	651319	29604207	29604207	29330284	0	0			Not Applicable			612564646	2038972	277
0000810417-08-000002	31-DEC-2007	Edward D. Jones & Co. L.P. d/b/a Edward Jones	NONE	Y	SEC	Yes, filed amendment(s)		0	1529577	0	0	0	0			Yes			42098233	60460	27
0000810704-08-000005	31-DEC-2007	Primerica Shareholder Services	SOME	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000734751-08-000001	31-DEC-2007	Duke Energy Corporation	NONE	N	SEC	Not applicable		20789	170988	170988	122143	56769	0			Yes			0	0	3443
0000913801-08-000002	31-DEC-2007	Advance Capital Group, Inc.	NONE	N	SEC	Not applicable		0	0	14538	14456	14538									0
0001397444-08-000001	31-DEC-2007	Harris N.A.	SOME	N	OCC	Not applicable		0	34	34	0	0									0
0001171520-08-000187	31-DEC-2007	BANK OF LOUISIANA	NONE	N	FDIC	Not applicable		31	1145	1145	0	0	0			Yes			0	0	0
0001327395-08-000006	31-DEC-2007	Citizens First National Bank	SOME	N	OCC	Not applicable		130	848	848	0	0									0
0001037194-08-000001	31-DEC-2007	Matthew 25 Fund, Inc.	NONE	N	SEC	Not applicable		0	1355	1355	0	270	0			Yes			2587	2	0
0001007189-08-000004	31-DEC-2007	Preferred Investment Solutions Corp.	NONE	N	SEC	Not applicable		134	6929	6929	0	0	0			Yes			0	0	0
0000853452-08-000001	31-DEC-2007	National Bank of Middlebury	NONE	N	OCC	Not applicable		51	353	353	0	0									0
0001077223-08-000007	31-DEC-2007	Vantagepoint Transfer Agents, LLC	SOME	N	SEC	Not applicable		0	0	108164	108164	0									0
0001144204-08-016905	31-DEC-2007	Worldwide Stock Transfer LLC	NONE	N	SEC	Not applicable		1162	7356	7356	0	0	0			Yes			0	0	0
0000751448-08-000009	31-DEC-2007	Charles Schwab & Co., Inc.	SOME	N	SEC	Yes, filed amendment(s)		0	3671371	3671371	3671371	0	0			Yes			71931126	1959244	1243
0000735407-08-000001	31-DEC-2007	Madison Gas and Electric Company	SOME	N	SEC	Not applicable		968	18690	18690	17509	0	0			Yes			0	0	15
0000788603-08-000003	31-DEC-2007	National Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		271170	5893252	5893252	5558055	0	0			Yes			24044569	46989	424
0000939057-08-000090	31-DEC-2007	Security Federal Corp.	NONE	N	SEC	Not applicable		137	0	302	0	302									0
0000275143-08-000003	31-DEC-2007	Boston Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		375481	19817783	19817783	18720447	0	0			Yes			68829194	233539	5146
0001395115-08-000002	31-DEC-2007	First Security Bank	NONE	N	FDIC	Yes, filed amendment(s)		215	1504	1504	0	0	0			No	2	0	0	0	0
0001023613-08-000002	31-DEC-2007	Citizens National Bank of Cheboygan	NONE	N	OCC	Not applicable		177	1019	1019	0	0	0			Not Applicable			0	0	0
0000826613-08-000005	31-DEC-2007	Dominion Resources Services, Inc.	SOME	N	SEC	Not applicable		928	154794	219913	122227	34765	0			Yes			0	0	196
0001371431-08-000003	31-DEC-2007	The Bank of New York Trust Company, N.A.	ALL	Y	OCC	Not applicable															
0000838041-08-000002	31-DEC-2007	HomeTown Bank, N.A.	NONE	N	OCC	Not applicable		44	523	538	0	15									0
0000950152-08-002191	31-DEC-2007	CNB Bank, Inc.	NONE	N	FDIC	Not applicable		51	659	659	0	0									0
0001169232-08-001407	31-DEC-2007	Valley National Bank	NONE	N	OCC	Not applicable		3	0	7	0	0									0
0001394833-08-000002	31-DEC-2007	First Farmers and Merchants Bank	NONE	N	BGFRS	Not applicable		270	2200	0	0	0	0			Yes			0	0	0
0001104659-08-018979	31-DEC-2007	First Busey Corporation	NONE	N	BGFRS	Not applicable		296	1452	1452	0	0	0			Yes			0	0	0
0001174540-08-000014	31-DEC-2006	ACS HR Solutions, LLC	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001085284-08-000005	31-DEC-2007	Wichita National Life Insurance Company	NONE	N	SEC	Not applicable		47	570	570	0	0									0
0000920888-08-000007	31-DEC-2006	Andesa Services, Inc.	NONE	N	SEC	Not applicable		0	0	97084	0	97084									0
0000906355-08-000002	31-DEC-2007	SPARTA, Inc.	NONE	N	SEC	Not applicable		940	998	998	0	0									0
0001079974-08-000331	31-DEC-2007	X-Clearing Corporation	SOME	N	SEC	Yes, filed amendment(s)		2361	11792	0	0	0	0			Yes			0	0	0
0000920888-08-000009	31-DEC-2007	Andesa Services, Inc.	NONE	N	SEC	Not applicable		0	0	108849	0	108849									0
0000857731-08-000001	31-DEC-2007	South Jersey Industries Inc.	SOME	N	SEC	Not applicable		13	7715	7715	5275	0	0			Yes			0	0	15
0001394641-08-000004	31-DEC-2007	FINANCIAL DATA SERVICES, INC.	NONE	N	FDIC	Not applicable		0	3721	3721	809	3721	0			Not Applicable			123668	0	36
0001139578-08-000005	31-DEC-2007	Harbor Services Group, Inc.	NONE	N	SEC	Yes, filed amendment(s)		7198	319109	319109	270271	0	0			Yes			838879	3639	1
0000092122-08-000021	31-DEC-2007	Southern Company Services, Inc.	NONE	N	SEC	Not applicable		20963	181646	181646	132928	3193	0			Yes			0	0	792
0000875626-08-000839	31-DEC-2007	FTP Services LLC	NONE	N	SEC	Yes, filed amendment(s)		0	642	586	0	0									0
0001145697-08-000001	31-DEC-2007	Fulton Financial Advisors, National Association	NONE	N	OCC	Not applicable		2489	0	30924	12877	0	0			Yes			0	0	0
0001169232-08-001393	31-DEC-2007	Cardinal Investment Services, Incorporated	NONE	N	SEC	Not applicable		81	60	38	38	0									0
0000793347-08-000017	31-DEC-2007	T. Rowe Price Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		119639	4839764	4839764	4662720	0	0			Not Applicable			28599346	258517	406
0000735286-08-000003	31-DEC-2007	The Vanguard Group, Inc.	NONE	N	SEC	Not applicable		989256	15021720	15021720	14076390	0	0			Not Applicable			55105029	582089	319
0001389521-08-000004	31-DEC-2007	Prodigious LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000885617-08-000006	31-DEC-2007	Hewitt Associates LLC	NONE	Y	SEC	Not applicable		0	0	16126408	0	0									0
0000950129-08-001817	31-DEC-2007	APACHE CORPORATION	SOME	N	SEC	Not applicable		20	877	0	0	0									1
0000769188-08-000003	31-DEC-2007	MFS Service Center, Inc.	NONE	N	SEC	Yes, filed amendment(s)		321422	3097632	3097632	2898374	0	0			Yes			33969342	482601	631
0000927395-08-000001	31-DEC-2007	WNC & ASSOCIATES, INC.	NONE	N	SEC	Not applicable		360	132	17	0	0									0
0000950129-08-001807	31-DEC-2007	CenterPoint Energy, Inc.	NONE	N	SEC	Not applicable		2669	49271	49271	24265	0	0			Yes			0	0	30
0001022116-08-000002	31-DEC-2007	U.S. Bank Trust National Association	SOME	Y	OCC	No, failed to file amendment(s)	U.S. Bank filed immediately upon receipt of notification.	2	3478	3478	0	0	0			Yes			0	0	0
0001145893-08-000003	31-DEC-2007	U.S. Bank National Association	SOME	Y	OCC	Yes, filed amendment(s)		13949	396354	396354	0	0	0			Yes			0	0	443
0000948718-08-000003	31-DEC-2007	Westar Energy, Inc.	SOME	N	SEC	Not applicable		1522	25668	25668	18255	41	0			Yes			0	0	67
0001144204-08-016357	31-DEC-2007	American Stock Transfer & Trust Company	NONE	Y	SEC	Not applicable		349946	4050256	4050256	834730	229160	0			Yes			0	0	41844
0000738347-08-000008	31-DEC-2007	Norfolk Southern Corporation	SOME	N	SEC	Not applicable		4	0	40046	7344	0									42
0001104659-08-018519	31-DEC-2007	Reserve Management Corporation	NONE	N	SEC	Yes, filed amendment(s)		515	3302	3302	3162	0	0			Not Applicable			93385	388	0
0000005076-08-000003	31-DEC-2007	American Funds Service Company	NONE	N	SEC	Yes, filed amendment(s)		567503	39984901	39984901	39050412	0	0			Yes			217168136	506728	960
0000842585-08-000002	31-DEC-2007	National City Bank	NONE	N	OCC	Not applicable		116256	484910	484910	241000	68263	0			Yes			0	0	985
0000838966-08-000006	31-DEC-2007	HUNTINGTON NATIONAL BANK/OH/TA	NONE	N	OCC	Not applicable		179	14095	0	0	0	0			Yes			0	0	12
0000839498-08-000001	31-DEC-2007	Comptroller of the Currency	NONE	N	OCC	Not applicable		421	2147	2147	1020	0	0			Yes			0	0	9
0001227021-08-000003	31-DEC-2007	Brown Brothers Harriman & Co.	NONE	N	SEC	No, failed to file amendment(s)	Brown Brothers Harriman & Co. has filed an amended Form TA-1 to update the list of Partners and Limited Partners provided in the firm's most recent Form TA-1 filing but has done so after the 60 day filing deadline.	1874	27	27	0	0	0			Yes			1874	0	0
0000839303-08-000001	31-DEC-2007	First Merit Bank, NA	SOME	N	OCC	Not applicable		5	0	307	0	0									0
0000826613-08-000003	31-DEC-2006	Dominion Resources Services, Inc.	SOME	N	SEC	No, failed to file amendment(s)	Updated name of Registrant in 1(h) to correctly identify the entity performing issuer-transfer agent duties.	896	162412	194921	125730	37	0			Yes			0	0	154
0001133702-08-000006	31-DEC-2007	National Financial Services LLC	NONE	Y	SEC	Yes, filed amendment(s)		812828	18903291	18903291	18277177	0	0			Not Applicable			113406972	729186	698
0001027886-08-000002	31-DEC-2007	Fidelity Service Company, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		95090	4774172	4774172	4673078	0	0			Not Applicable			6797406	54172	388
0001139563-08-000003	31-DEC-2007	First Heritage Bank	NONE	N	FDIC	Not applicable		188	1354	0	0	0	0			Yes			0	0	0
0000735060-08-000004	31-DEC-2007	Northeast Investors Growth Fund	NONE	N	SEC	Not applicable		0	4339	4339	4140	0	0			Yes			14366	81	0
0000795162-08-000002	31-DEC-2007	Northeast Investors Trust	NONE	N	SEC	Not applicable		0	18302	18302	12441	0	0			Yes			111696	648	0
0001049725-08-000003	31-DEC-2007	FirstEnergy Securities Transfer Company	NONE	N	SEC	Not applicable		12924	120100	120100	73882	0	0			Yes			0	0	384
0001114874-08-000002	31-DEC-2007	DSI Properties, Inc.	NONE	N	SEC	Not applicable		481	0	7051	0	0									0
0000879090-08-000002	31-DEC-2007	Crescent Bank & Trust Company	NONE	N	FDIC	Not applicable		201	743	743	472	733									0
0001385158-08-000008	31-DEC-2007	Wall Street Transfer Agents Inc.	NONE	N	SEC	Not applicable		423	4717	4717	0	0	0			Yes			0	0	0
0001214659-08-000615	31-DEC-2007	Mandalay Stock Transfer	NONE	N	SEC	Not applicable		36	481	0	0	0									0
0000843731-08-000005	31-DEC-2007	BOB EVANS FARMS INC.	NONE	N	SEC	Not applicable		1729	30170	30170	24138	0	0			Yes			0	0	156
0000839266-08-000001	31-DEC-2007	Alerus Financial, N.A.	NONE	N	OCC	Not applicable		241	339	0	0	0									0
0000838617-08-000004	31-DEC-2007	First National Bank of Santa Fe/TA	NONE	N	OCC	Not applicable		5	103	103	0	0									0
0001169232-08-001368	31-DEC-2007	State Farm Investment Management Corp.	SOME	N	SEC	Not applicable		9144	36	36	36	0	0			Not Applicable			0	0	0
0001319884-08-000007	31-DEC-2007	Responsive Transfers, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001104659-08-018035	31-DEC-2007	SECURITY LAND AND DEVELOPMENT CORPORATION	NONE	N	SEC	Not applicable		6	0	731	0	0									0
0000350852-08-000037	31-DEC-2007	Community Trust Bank, Inc.	NONE	N	BGFRS	Not applicable		268	1541	1541	756	0	0			Yes			0	0	0
0000353291-08-000002	31-DEC-2007	Franklin Templeton Investor Services, LLC	NONE	N	SEC	Yes, filed amendment(s)		986591	7457240	7457240	0	0	0			Yes			20875010	1855131	681
0000866160-08-000002	31-DEC-2007	Bank of Walterboro	NONE	N	FDIC	Not applicable		31	555	555	0	0									0
0000071138-08-000003	31-DEC-2007	The Nevada Agency and Trust Company	NONE	N	SEC	Not applicable		8137	47465	47465	0	0	0			Yes			0	0	161
0001144204-08-015741	31-DEC-2007	Ameritor Financial Corporation	NONE	N	SEC	Not applicable		5	1105	942	813	985	0			Yes			29	0	0
0001169232-08-001354	31-DEC-2007	Fiduciary Counseling, Inc.	NONE	N	SEC	Yes, filed amendment(s)		3	16	23	7	8									0
0000891804-08-000839	31-DEC-2007	Weitz, Wallace R. & Co.	SOME	N	SEC	Not applicable		2334	18621	18621	17832	0	0			Yes			23756	6	0
0000950152-08-001999	31-DEC-2007	Pendleton Community Bank	NONE	N	FDIC	Not applicable		45	703	703	0	0									0
0000949738-08-000003	31-DEC-2007	Quantitative Investment Advisors, Inc. d/b/a Quantitative Advisors/TA	NONE	N	SEC	Yes, filed amendment(s)		0	20646	20646	0	0	0			Not Applicable			112005	206	0
0000350751-08-000004	31-DEC-2007	StockTrans, Inc.	NONE	N	SEC	Yes, filed amendment(s)		8753	73178	4875	4875	0	0			Yes			0	0	4810
0001035449-08-000140	31-DEC-2007	Unified Fund Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		16567	116547	116547	111425	116528	0			Yes			314844	4558	115
0000759458-08-000009	31-DEC-2007	The Canandaigua National Bank and Trust Company	NONE	N	OCC	Not applicable		460	1	1229	0	0									0
0000772037-08-000002	31-DEC-2007	Columbia Management Services, Inc.	SOME	N	SEC	No, failed to file amendment(s)	For Question 8, there were terminations/additions for certain Officers/Directors that were not reported within 60 calendar days. The changes occurred July 27, 2007 and were not reported on an amended Form TA-1 until November 28, 2007.	1067	2424448	2424448	2268187	0	0			Yes			2735950	462	0
0001104659-08-017593	31-DEC-2007	Reserve Municipal Money-Market Trust II	NONE	N	SEC	Yes, filed amendment(s)		2150	10129	10129	9728	0	0			Not Applicable			671909	506	1
0000950152-08-001951	31-DEC-2007	First National Trust Company	NONE	N	OCC	Not applicable		60	930	930	103	0									2
0001104659-08-017587	31-DEC-2007	Reserve Fund	NONE	N	SEC	Yes, filed amendment(s)		13453	170011	170011	162853	0	0			Not Applicable			10749598	12145	23
0001064418-08-000002	31-DEC-2007	Milliman, Inc.	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001400380-08-000004	31-DEC-2007	CNB Bank	NONE	N	FDIC	Not applicable		264	1696	1696	482	0	0			Yes			0	0	0
0001400380-08-000003	31-DEC-2006	CNB Bank	NONE	N	FDIC	No, failed to file amendment(s)	The TA-1 was filed 89 days following the change of name; however, the filing was to the incorrect regulation agency. The TA-1 has since been filed to the correct agency.	318	1583	1583	404	0	0			Yes			0	0	0
0001104659-08-017563	31-DEC-2007	Reserve Municipal Money-Market Trust	NONE	N	SEC	Yes, filed amendment(s)		25	50	50	48	0									0
0001104659-08-017562	31-DEC-2007	Reserve Short-Term Investment Trust	NONE	N	SEC	Yes, filed amendment(s)		28	226	226	225	0									0
0001104659-08-017560	31-DEC-2007	Reserve New York Municipal Money-Market Trust	NONE	N	SEC	Yes, filed amendment(s)		357	7809	7809	7341	0	0			Not Applicable			156236	607	0
0001399315-08-000008	31-DEC-2007	Marshall & Ilsley Trust Company National Association	NONE	Y	OCC	Not applicable		1257	0	3	2	0	0			Not Applicable			307109	0	0
0001399315-08-000007	31-DEC-2007	M&I Marshall & Ilsley Bank	ALL	N	BGFRS	Not applicable															
0001170078-08-000007	31-DEC-2007	Janus Services LLC	SOME	N	SEC	Yes, filed amendment(s)		76018	3176266	3176266	3136767	0	0			Yes			5898096	9028	467
0000839142-08-000002	31-DEC-2007	First Citizens Bank & Trust Company	NONE	N	FDIC	Yes, filed amendment(s)		6408	60037	4404	4404	0	0			Yes			0	0	1078
0000735271-08-000002	31-DEC-2007	Otter Tail Corporation	SOME	N	SEC	Not applicable		674	15067	15067	11563	0	0			Yes			0	0	12
0000839196-08-000002	31-DEC-2007	Zions First National Bank	NONE	N	OCC	Not applicable		1410	25106	25106	1999	8	0			Yes			0	0	215
0000950124-08-001204	31-DEC-2007	First Interstate BancSystem, Inc.	NONE	N	BGFRS	Not applicable		384	755	0	0	0									0
0000838850-08-000002	31-DEC-2007	Bank of the Commonwealth	NONE	N	BGFRS	Not applicable		301	672	0	452	0									5
0000870156-08-000058	31-DEC-2007	WB Capital Management Inc.	NONE	N	SEC	Not applicable		0	1098	1098	0	0	0			Yes			16383	0	0
0000870156-08-000057	31-DEC-2007	AdminiSystems, Inc.	NONE	N	SEC	Not applicable		77	80	67	67	0									0
0000838462-08-000004	31-DEC-2007	Penn Security Bank & Trust Company	NONE	N	FDIC	Not applicable		130	976	237	1	0									0
0000950149-08-000042	31-DEC-2007	Wells Fargo Bank Northwest, N.A.	SOME	N	OCC	Not applicable		23	54	0	0	0									0
0000950149-08-000041	31-DEC-2007	Wells Fargo Bank, N.A.	NONE	Y	OCC	Yes, filed amendment(s)		395170	4142587	4142587	895391	1970123	0			Yes			0	0	12772
0000896448-08-000003	31-DEC-2007	UTG, Inc	NONE	N	SEC	Not applicable		222	8192	8192	0	0	0			Yes			0	0	0
0000849546-08-000002	31-DEC-2007	Church Loans & Investments Trust	NONE	N	SEC	Not applicable		176	2673	0	0	0	0			Yes			0	0	124
0000854890-08-000001	31-DEC-2007	Boston Trust & Investment Management Company	NONE	N	FDIC	Not applicable		0	64	0	0	64									0
0001096960-08-000002	31-DEC-2007	American National Trust & Investment dba Old National Trust	NONE	N	OCC	Not applicable		6	1776	0	0	0	0			Yes			0	0	0
0000867457-08-000003	31-DEC-2007	Brunswick Bank and Trust Company	NONE	N	FDIC	Not applicable		27	237	0	0	0									0
0001073187-08-000002	31-DEC-2007	C/Funds Group, Inc.	NONE	N	SEC	Not applicable		0	651	651	651	0									0
0000350819-08-000002	31-DEC-2007	Gemisys Transfer Agents	NONE	N	SEC	Not applicable		1654	35330	35330	0	0	0			Yes			0	0	1
0001363592-08-000006	31-DEC-2007	Trust Company of America	NONE	N	FDIC	Not applicable		2234	55766	55766	32246	0	0			Yes			0	0	0
0001401565-08-000002	31-DEC-2007	Regions Bank	NONE	N	BGFRS	Not applicable		340	3212	0	0	0	0			Yes			0	0	2
0000914717-08-000002	31-DEC-2007	Fenimore Asset Management Trust/TA	NONE	N	SEC	Not applicable		0	0	21429	1181	0									0
0000898432-08-000246	31-DEC-2007	Heritage Asset Management, Inc.	NONE	N	SEC	Not applicable		0	484909	484909	470420	0	0			Yes			6595443	60279	2
0001388002-08-000002	31-DEC-2007	HSBC Bank USA, N.A.	NONE	N	OCC	Not applicable		343	11528	11528	0	0	0			Yes			0	0	205
0001297077-08-000025	31-DEC-2007	Integrity Stock Transfer	NONE	N	SEC	Yes, filed amendment(s)		5810	61937	0	0	0	0			Not Applicable			0	0	0
0001290497-08-000001	31-DEC-2007	The Farmers Bank of Willards	NONE	N	FDIC	Not applicable		87	854	812	0	0									0
0001413398-08-000004	31-DEC-2007	Morgan Stanley Services CO. Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001039876-08-000003	31-DEC-2007	Morgan Stanley Trust	SOME	Y	SEC	Yes, filed amendment(s)		163068	3083158	3083158	2868554	0	0			Yes			45622309	5273	878
0000828403-08-000004	31-DEC-2007	Van Kampen Investor Services Inc.	SOME	Y	SEC	No, failed to file amendment(s)	An amended Form TA-1 registration was filed within the required time frame to reflect the relationship end date of an officer of the Firm.  However the filing was suspended twice by the SEC due to formatting inconsistencies.  The Form was resubmitted.	362207	1810686	1810686	1676901	0	0			Yes			8236559	98753	497
0000854742-08-000002	31-DEC-2007	Chittenden Trust Company	NONE	N	FDIC	Not applicable		4	620	0	0	0									0
0001327409-08-000001	31-DEC-2007	Colonial Virginia Bank	NONE	N	BGFRS	Not applicable		134	849	849	0	0									0
0000811700-08-000006	31-DEC-2007	Florida Atlantic Stock Transfer Inc.	NONE	N	SEC	Not applicable		7458	66429	66429	0	0	0			Yes			0	0	0
0001142017-08-000002	31-DEC-2007	NEW PEOPLES BANK INC	NONE	N	BGFRS	Yes, filed amendment(s)		268	4343	4343	0	0	0			Yes			268	54	13
0001255745-08-000003	31-DEC-2007	Island Capital Management LLC, dba Island Stock Transfer	NONE	N	SEC	Yes, filed amendment(s)		10264	67639	973	973	0	0			Yes			0	0	0
0000728889-08-000386	31-DEC-2007	Shareholder Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		100	3105	3105	3066	0	0			Yes			11228	354	18
0000728889-08-000385	31-DEC-2007	Shareholder Financial Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		508	2827	2827	1297	0	0			Yes			0	0	16
0000728889-08-000384	31-DEC-2007	OppenheimerFunds, Inc.	SOME	N	SEC	Yes, filed amendment(s)		2624706	6979919	6979919	6876972	0	0			Yes			92613796	442014	989
0001418300-08-000001	31-DEC-2007	Demiurgic Inc.	NONE	N	SEC	Not applicable		0	701	701	0	0									0
0000878605-08-000001	31-DEC-2007	Wilson Bank and Trust Company	NONE	N	FDIC	Not applicable		393	2628	2043	1	0	0			Yes			0	0	0
0001145888-08-000003	31-DEC-2007	First Northern Community Bancorp	NONE	N	BGFRS	Not applicable		89	1231	1231	0	0	0			Yes			0	0	1
0001104659-08-016038	31-DEC-2007	BCC LP, Inc.	ALL	N	SEC	Not applicable															
0001169232-08-001253	31-DEC-2007	Preferred Partnership Services Inc.	NONE	N	SEC	Not applicable		1523	16749	0	0	0	0			Yes			0	0	10
0000913181-08-000002	31-DEC-2007	Rydex Fund Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		0	133571	133571	130069	0	0			Not Applicable			5957714	9523	0
0000950152-08-001709	31-DEC-2007	Board of Governors of the Federal Reserve	NONE	N	BGFRS	Not applicable		718	36617	0	0	0	0			Yes			0	0	1
0001104659-08-015577	31-DEC-2007	INTERNATIONAL BANK OF COMMERCE	NONE	N	FDIC	Not applicable		444	2612	0	0	0	0			Yes			0	0	0
0001057740-08-000002	31-DEC-2007	Peter Kiewit Sons', Inc.	NONE	N	SEC	Not applicable		1880	1877	1	1	0	0			Yes			0	0	0
0000839175-08-000003	31-DEC-2007	The Bank of Nova Scotia Trust Company of New York	NONE	N	BGFRS	Not applicable		0	113	249	0	0									0
