ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0001535872-16-000005	31-DEC-2015	Philadelphia Stock Transfer, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1354	9363	9363	89	372	0			Yes			0	0	0
0000855870-16-000002	31-DEC-2015	BOKF, NA	ALL	N	OCC	Not applicable															
0000950123-16-015459	31-DEC-2015	Wells Fargo Bank, N.A.	SOME	Y	OCC	Not applicable		359257	9231622	9231622	1902205	2803529	1	Yes		Yes			0	0	282595
0001535872-16-000004	31-DEC-2015	Philadelphia Stock Transfer, Inc.	SOME	N	SEC	Yes, filed amendment(s)		1354	9363	9363	89	372	0			Yes			0	0	0
0000350819-16-000005	31-DEC-2015	Gemisys Transfer Agents	NONE	N	SEC	Not applicable		322	20847	20847	0	0	0			Not Applicable			0	0	0
0001410578-16-000737	31-DEC-2015	Dearborn Capital Management, LLC	NONE	N	SEC	Yes, filed amendment(s)		2327	7969	7969	0	0	0			Yes			0	0	0
0001492746-16-000005	31-DEC-2015	NAV Consulting, Inc.	NONE	N	SEC	Not applicable		472	13325	11680	0	0	0			Not Applicable			0	0	0
0001111830-16-001246	31-DEC-2015	Ultimus Fund Solutions, LLC	NONE	Y	SEC	Not applicable		0	135194	137691	121884	0	0			Yes			364311	402	4
0000869442-16-000008	31-DEC-2015	John Hancock Signature Services, Inc	SOME	N	SEC	Not applicable		12384	470512	470512	393439	0	0			Yes			3679137	765534	52
0000927395-16-000003	31-DEC-2015	WNC & ASSOCIATES INC/TA	NONE	N	SEC	Not applicable		206	10344	10344	0	0	0			Yes			0	0	0
0000838041-16-000002	31-DEC-2015	HOMETOWN BANK, N.A.	NONE	N	OCC	Not applicable		48	545	545	0	0									1
0000950123-16-015455	31-DEC-2015	Atlas Resources, LLC	NONE	N	SEC	Not applicable		1170	35470	35470	0	0	0			Not Applicable			0	0	0
0001535872-16-000003	31-DEC-2014	Philadelphia Stock Transfer, Inc.	SOME	N	SEC	Yes, filed amendment(s)		792	9804	9804	75	237	0			Yes			0	0	0
0000071138-16-000004	31-DEC-2015	Nevada Agency and Transfer Company	NONE	N	SEC	Not applicable		1717	23414	23414	0	435	0			Yes			0	0	157
0001000952-16-000004	31-DEC-2015	ACS Securities Services, Inc., a Xerox company	NONE	N	SEC	Not applicable		2086	70446	70446	0	0	0			Yes			0	0	30
0001128769-16-000005	31-DEC-2015	Jackson National Asset Management, LLC	NONE	N	SEC	Not applicable		0	165	165	0	0									0
0000950123-16-015426	31-DEC-2015	Wells Fargo Delaware Trust Company, N.A.	ALL	N	OCC	Not applicable															
0000950123-16-015425	31-DEC-2015	Wells Fargo India Solutions Private Limited	NONE	Y	OCC	Not applicable		0	0	0	0	0									0
0000950123-16-015420	31-DEC-2015	Wells Fargo Bank Northwest, N.A.	ALL	N	OCC	Not applicable															
0001557183-16-000010	31-DEC-2015	Ascensus College Savings Recordkeeping Services, LLC	SOME	N	SEC	Not applicable		0	3368957	3357696	0	0	0			Not Applicable			0	0	98
0001202046-16-000011	31-DEC-2015	Randall Doell	NONE	N	SEC	Not applicable		36	878	0	0	0									0
0000066756-16-000176	31-DEC-2015	ALLETE, Inc.	SOME	N	SEC	Not applicable		0	24445	24445	23951	4607	0			Not Applicable			0	0	0
0000950123-16-015414	31-DEC-2015	Broadridge Corporate Issuer Solutions, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		55916	1485461	1485461	350240	236371	0			Yes			0	0	11013
0001447135-16-000004	31-DEC-2015	PLATINUM Stock Transfer, Inc	NONE	N	SEC	Not applicable		106	2221	2221	0	0	0			Yes			0	0	0
0000817712-16-000017	31-DEC-2015	Thrivent Financial Investor Services Inc.	SOME	N	SEC	Yes, filed amendment(s)		22952	0	714701	714701	0	0			Not Applicable			114017	0	0
0001398344-16-011025	31-DEC-2015	Mutual Funds Service Co.	NONE	N	SEC	Not applicable		7900	48243	48243	47753	48423	0			Yes			404069	180	0
0001140361-16-057769	31-DEC-2015	Cardinal Investment Services, Incorporated	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000795029-16-000012	31-DEC-2015	Aflac Incorporated	SOME	N	SEC	Not applicable		6967	86638	86638	82922	467	0			Not Applicable			0	0	70
0000950123-16-015387	31-DEC-2015	State Farm Investment Management Corp.	SOME	N	SEC	Not applicable		0	36	36	36	0									0
0000794265-16-000005	31-DEC-2015	American Century Services, LLC	SOME	N	SEC	Not applicable		35701	1172902	1172902	1149136	0	0			Not Applicable			5812320	56266	106
0001410578-16-000729	31-DEC-2015	INTERNATIONAL BANK OF COMMERCE	NONE	N	FDIC	Not applicable		371	2143	0	0	1	0			Yes			0	0	0
0000839303-16-000002	31-DEC-2015	FirstMerit Bank	NONE	N	OCC	Not applicable		0	15	15	0	0									0
0001118414-16-000002	31-DEC-2015	Shenandoah Telecommunications Co	NONE	N	SEC	Not applicable		880	4687	4687	1325	88	0			Yes			0	0	0
0001431216-16-000002	31-DEC-2015	Citi Fund Services Ohio, Inc.	SOME	Y	OCC	No, failed to file amendment(s)	Form TA-1 amendment filed on January 14, 2016 to add SunGard Investor Services LLC was filed after the sixty day requirement.	31695	6	6	0	0	0			Yes			1296110	22087	0
0001145959-16-000003	31-DEC-2015	UMB BANK & TRUST, NATIONAL ASSOCIATION	ALL	N	OCC	Not applicable															
0001253179-16-000013	31-DEC-2015	Gemini Fund Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		148236	919452	919452	746061	919452	0			Yes			3740677	16019	115
0000894189-16-008248	31-DEC-2015	U.S. Bancorp Fund Services	NONE	Y	OCC	Not applicable		39223	2333076	2333076	1854270	0	0			Not Applicable			11345167	298911	532
0000793347-16-000054	31-DEC-2015	T. Rowe Price Retirement Plan Services, Inc.	NONE	N	SEC	Not applicable		0	0	7423000	7423000	0									0
0001458682-16-000008	31-DEC-2015	ClearTrust, LLC	NONE	Y	SEC	Yes, filed amendment(s)		2782	51712	51712	0	76	0			Yes			0	0	0
0000793347-16-000046	31-DEC-2015	T. Rowe Price Services, Inc.	NONE	N	SEC	Not applicable		106826	4712932	4712932	4483916	4712932	0			Yes			27653854	66398	982
0001576747-16-000004	31-DEC-2015	Northeast Retirement Services, Inc	NONE	N	SEC	Not applicable		2254	1	1	1	0	0			Yes			2254	0	0
0001144204-16-087378	31-DEC-2015	BCCLP, Inc	NONE	N	SEC	Not applicable		912	70275	70275	0	0	0			Not Applicable			0	0	0
0000230234-16-000005	31-DEC-2015	First Tennessee Bank National Association	ALL	N	OCC	Not applicable															
0000878029-16-000003	31-DEC-2015	Millburn Ridgefield Corporation	NONE	N	SEC	Not applicable		105	7156	7156	0	7156	0			Yes			1629	0	0
0000840464-16-000009	31-DEC-2015	Citibank, N.A.	SOME	N	OCC	Yes, filed amendment(s)		408	12078	12078	0	2	0			Yes			0	0	41
0001488312-16-000004	31-DEC-2015	Financial Data Services, Inc.	NONE	N	OCC	Not applicable		534	29257	17351	17350	0	0			Not Applicable			45244	0	20
0000891804-16-001181	31-DEC-2015	Weitz Investment Management, Inc.	SOME	N	SEC	Not applicable		671	15458	15458	14326	0	0			Yes			26706	4	0
0001398344-16-010894	31-DEC-2015	Altegris Advisors, L.L.C.	NONE	N	SEC	Not applicable		28	4555	5010	0	0	0			Not Applicable			0	0	0
0001511164-16-000677	31-DEC-2015	Island Capital Management, LLC DBA Island Stock Transfer	NONE	Y	SEC	Not applicable		7900	169528	169528	979	350	0			Yes			0	0	0
0001437749-16-027163	31-DEC-2015	Investors Heritage Life Insurance Company	NONE	N	SEC	Not applicable		164	2407	2407	0	0	0			Not Applicable			0	0	19
0001408534-16-000051	31-DEC-2015	First Guaranty Bank/TA	SOME	N	FDIC	Not applicable		141	1413	1413	5	0	0			Yes			0	0	134
0001041134-16-000002	31-DEC-2015	EPIC Advisors, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000783027-16-000006	31-DEC-2015	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		8208	248539	248539	0	34	0			Yes			0	6332	0
0000950123-16-015325	31-DEC-2015	Tri-Continental Corporation	ALL	N	SEC	Not applicable															
0000735383-16-000007	31-DEC-2015	Hartford Administrative Services Company	SOME	N	SEC	Yes, filed amendment(s)		11433	483050	483050	448928	0	0			Yes			3720532	23109	20
0001448300-16-000004	31-DEC-2015	Putnam Investors Services Inc.	NONE	N	SEC	Not applicable		42619	1891591	1891591	1842570	49021	0			Yes			7768923	33348	511
0000838587-16-000006	31-DEC-2015	The Juniata Valley Bank	NONE	N	FDIC	Not applicable		0	6	6	0	0									0
0001465533-16-000002	31-DEC-2015	Delaware Trust Company	NONE	N	SEC	Not applicable		0	24	24	0	0									0
0000939057-16-000700	31-DEC-2015	Security Federal Corporation	NONE	N	BGFRS	Not applicable		8	266	266	0	266									0
0001445546-16-007331	31-DEC-2015	FTP Services LLC	NONE	N	SEC	Not applicable		0	20139	20139	0	0	0			Not Applicable			0	0	0
0000950123-16-015308	31-DEC-2015	Manning & Napier Advisors, LLC	ALL	N	SEC	Not applicable															
0001352156-16-000014	31-DEC-2015	Sentinel Administrative Services, Inc.	ALL	N	SEC	No, failed to file amendment(s)	An amendment to the original filing was made after the 60 day timeframe, with respect to certain disciplinary disclosures of control affiliates.														
0000950123-16-015281	31-DEC-2015	OLD NATIONAL BANCORP	SOME	N	BGFRS	Not applicable		692	12594	12594	7054	5251	0			Yes			0	0	4
0001285911-16-000029	31-DEC-2015	Dreyfus Transfer Inc.	SOME	N	SEC	Yes, filed amendment(s)		348	0	387704	340287	0									0
0000783398-16-000009	31-DEC-2015	Pioneer Investment Management Shareholder Services Inc	SOME	N	SEC	Yes, filed amendment(s)		332	512832	795	505387	700	0			Yes			1457807	98	235
0000734713-16-000005	31-DEC-2015	Graybar Electric Company, Inc.	ALL	N	SEC	Not applicable															
0000950123-16-015270	31-DEC-2015	Northeast Investors Trust	NONE	N	SEC	Not applicable		1586	0	8347	6352	0	0			Yes			49941	105	4
0001567137-16-000003	31-DEC-2015	Commerce Bank	SOME	N	BGFRS	Not applicable		5	252	252	0	0									0
0001636674-16-000006	31-DEC-2015	Associated Trust Company, N.A.	NONE	N	OCC	Not applicable		0	0	1136	0	0									0
0000920888-16-000011	31-DEC-2015	Andesa Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	138575	0	138575									0
0001179131-16-000003	31-DEC-2015	BNY Mellon Trust of Delaware	ALL	N	FDIC	Not applicable															
0000914717-16-000004	31-DEC-2015	Fenimore Asset Management Trust/TA	NONE	N	SEC	Not applicable		0	0	18529	1129	0									0
0001501141-16-000002	31-DEC-2015	Institutional Investor Trust	SOME	N	SEC	Not applicable		2229	5	5	5	0	0			Yes			2229	0	0
0001261763-16-000007	31-DEC-2015	Law Debenture Trust Company of New York	NONE	N	SEC	Not applicable		22	138	132	0	0									0
0001430805-16-000003	31-DEC-2015	Amegy Bank National Association	ALL	N	OCC	Not applicable															
0001007444-16-000038	31-DEC-2014	LPL Financial LLC	SOME	N	SEC	Yes, filed amendment(s)		327643	12169	12169	12159	0	0			Yes			11515018	0	0
0001007444-16-000037	31-DEC-2013	LPL Financial LLC	SOME	N	SEC	Yes, filed amendment(s)		221568	10821	10821	10815	0	0			Yes			2397968	0	0
0001535909-16-000008	31-DEC-2015	Jersey Stock Transfer LLC	SOME	N	SEC	Not applicable		321	75618	75618	0	0	0			Yes			0	0	0
0001213900-16-011245	31-DEC-2015	FundAmerica Stock Transfer, LLC	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001001920-16-000008	31-DEC-2015	chase general corporation	NONE	N	SEC	Not applicable		4	1870	1870	0	0	0			Yes			0	0	0
0000849542-16-000016	31-DEC-2015	BNY Mellon Investment Servicing (US) Inc.	SOME	Y	SEC	Yes, filed amendment(s)		1884559	5791765	5791765	5765886	0	0			Yes			56887584	193678	5249
0001559963-16-000005	31-DEC-2015	BNY Mellon International Operations (India) Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001451950-16-000008	31-DEC-2015	Hickory Point Bank & Trust	NONE	N	OCC	Yes, filed amendment(s)		2305	13349	13349	915	882	0			Yes			0	0	88
0000313793-16-000006	31-DEC-2015	Excalibur Industries	NONE	N	SEC	Not applicable		4	1170	1170	0	0	0			Not Applicable			0	0	0
0001139578-16-000004	31-DEC-2015	Harbor Services Group, Inc.	NONE	N	SEC	Not applicable		4274	197937	197937	89241	0	0			Yes			1239477	68	2
0001371431-16-000005	31-DEC-2015	The Bank of New York Mellon Trust Company, NA	ALL	Y	OCC	Not applicable															
0001144204-16-083544	31-DEC-2015	Campbell & Company LP	NONE	N	SEC	Yes, filed amendment(s)		1947	15951	15951	0	0	0			Yes			399	0	0
0001418054-16-000004	31-DEC-2015	Russell Fund Services Company	SOME	N	SEC	Not applicable		0	0	0	0	0									0
0000896448-16-000002	31-DEC-2015	UTG, Inc.	NONE	N	SEC	Not applicable		161	6332	6332	0	0	0			Yes			0	0	38
0000738347-16-000003	31-DEC-2015	Norfolk Southern Corporation	SOME	N	SEC	Not applicable		2	242	242	0	0									0
0000838927-16-000009	31-DEC-2014	Bank of America N.A.	SOME	N	OCC	Not applicable		9	756	756	0	0									2
0000838927-16-000008	31-DEC-2013	Bank of America N. A.	SOME	N	OCC	Not applicable		3	828	828	0	0									0
0000838927-16-000007	31-DEC-2012	Bank of America N.A.	SOME	N	OCC	Not applicable		11	807	807	0	0									3
0001170078-16-000003	31-DEC-2015	Janus Services LLC	SOME	N	SEC	Not applicable		33933	1778281	1778281	1753481	0	0			Yes			4724301	19942	138
0000949738-16-000006	31-DEC-2015	Pear Tree Advisors, Inc./TA	NONE	N	SEC	Not applicable		0	16424	16424	0	0	0			Not Applicable			65051	37	0
0001010549-16-000478	31-DEC-2015	Securities Transfer Corporation	NONE	N	SEC	Not applicable		3919	154514	154793	0	425	0			Yes			0	0	142
0000783027-16-000004	31-DEC-2015	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		8333	248539	248539	0	34	0			Yes			0	6332	0
0000216108-16-000002	31-DEC-2015	Nationwide Fund Management LLC	ALL	N	SEC	Not applicable															
0000854889-16-000002	31-DEC-2015	West Suburban Bancorp, Inc.	NONE	N	BGFRS	Not applicable		219	835	0	0	0									0
0001462985-16-000004	31-DEC-2015	The Business Advocate, Inc.	NONE	N	SEC	Not applicable		0	0	1	0	0									0
0000734924-16-000004	31-DEC-2015	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		79	109	109	0	0									1
0000950123-16-013338	31-DEC-2015	Center Point Energy, Inc.	NONE	N	SEC	Not applicable		2576	34248	34248	17964	7191	0			Yes			0	0	222
0001424537-16-000005	31-DEC-2015	Presidents Stock Transfer Inc	NONE	N	SEC	Not applicable		659	2355	2355	0	0	0			Yes			0	0	0
0001144204-16-077891	31-DEC-2015	The Park National Bank	NONE	N	OCC	Not applicable		703	4766	4766	1405	148	0			Yes			0	0	0
0000871693-16-000004	31-DEC-2015	Fidelity Transfer Company	NONE	N	SEC	Not applicable		886	221169	221169	0	27	0			Yes			0	0	0
0001004756-16-000004	31-DEC-2015	Volumetric Advisers, Inc.	NONE	N	SEC	Not applicable		0	781	781	774	0									0
0001517107-16-000003	31-DEC-2015	People's United Bank, National Association	NONE	N	OCC	Not applicable		1	1991	1991	0	0	0			Yes			0	0	0
0000774710-16-000003	31-DEC-2015	RESERVE PETROLEUM CO/ta	SOME	N	SEC	Not applicable		101	1680	0	0	0	0			Not Applicable			0	0	0
0000894189-16-006944	31-DEC-2014	U.S. BANCORP FUND SERVICES	NONE	Y	OCC	Not applicable		52803	2361067	2361067	1878380	0	0			Not Applicable			12332806	309505	348
0000894189-16-006943	31-DEC-2013	U.S. BANCORP FUND SERVICES	NONE	Y	OCC	Not applicable		38860	2487608	2487608	2032503	0	0			Not Applicable			13497476	367483	227
0000798947-16-000005	31-DEC-2015	Standard Registrar & Transfer Company	NONE	N	SEC	Not applicable		2802	300287	300287	0	50	0			Yes			0	0	0
0000867457-16-000002	31-DEC-2015	Brunswick Bank and Trust	NONE	N	FDIC	Not applicable		18	212	0	0	0									0
0000005732-16-000005	31-DEC-2015	American Registrar & Transfer Co	SOME	N	SEC	Yes, filed amendment(s)		1212	91915	91915	0	0	0			Yes			0	0	0
0001409842-16-000005	31-DEC-2015	Acupay System LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001386929-16-000005	31-DEC-2015	Adams Asset Advisors, LLC	NONE	N	SEC	Not applicable		0	2	2	2	2									0
0000005732-16-000003	31-DEC-2014	American Registrar & Transfer Co	SOME	N	SEC	Yes, filed amendment(s)		1687	91135	91135	0	0	0			Yes			0	0	0
0001062993-16-006963	31-DEC-2014	CST Trust Company	SOME	Y	SEC	No, failed to file amendment(s)	Failed to file amended TA-1 for name change within 60 days, filed amended TA-1 on Jan 27, 2015 for director change and included the name change.	113171	0	0	0	0	0			Not Applicable			0	0	0
0000838874-16-000004	31-DEC-2015	First National Bank Alaska, Corporate Trust, PO Box 100720, Anchorage, AK  99510	NONE	N	OCC	Yes, filed amendment(s)		59	473	473	0	473									0
0001174540-16-000008	31-DEC-2015	Xerox HR Solutions, LLC	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
0001410578-16-000637	31-DEC-2015	Old Second Bancorp, Inc.	NONE	N	BGFRS	Not applicable		403	938	938	0	119									0
