ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001146060-09-000001	registrationDeniedOrSuspended	37	COLUMBIA FUNDS DISTRIBUTOR, INC. AND COLUMBIA MANAGEMENT ADVISORS, INC.	N/A	09-FEB-2005	U.S. SECURITIES AND EXCHANGE COMMISSION	PURSUANT TO OFFERS OF SETTLEMENT BY CMA AND CFDI IN WHICH THEY NEITHER ADMITTED NOR DENIED THE FINDINGS, THE SEC ENTERED AN ORDER ON 2/9/05 FINDING THAT, FROM AT LEAST 1998 THROUGH OCTOBER, 2003, CMA AND CFDI VIOLATED THE FEDERAL SECURITIES LAWS BY ENTERING INTO ARRANGEMENTS WITH 9 INVESTORS THAT ALLOWED THEM TO ENGAGE IN SHORT-TERM OR EXCESSIVE TRADING, CONTRARY TO RESTRICTIONS AND/OR REPRESENTATIONS IN THE COLUMBIA FUNDS' PROSPECTUSES, AND ALLOWING OR FAILING TO PREVENT OTHER INVESTORS FROM ENGAGING IN A PRACTICE OF SHORT-TERM OR EXCESSIVE TRADING. THE ORDER ALSO FOUND THAT CMA FAILED TO MAINTAIN POLICIES AND PROCEDURES TO PREVENT MISUSE OF MATERIAL NON-PUBLIC INFORMATION ABOUT PORTFOLIO HOLDINGS. THE SEC ORDER PROVIDES THAT: CMA & CFDI ARE CENSURED; CMA SHALL CEASE AND DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS & ANY FUTURE VIOLATIONS OF SS204A, 206(1) AND 206(2) OF THE ADVISERS ACT AND SS17(D) AND 34(B) OF THE INVESTMENT COMPANY ACT AND RULE 17D-1 THERE UNDER; CFDI SHALL CEASE AND DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF S.17(A) OF THE SECURITIES ACT, SS10(B) AND 15(C) OF THE EXCHANGE ACT AND RULE 10B-5 THERE UNDER, S.206(1) AND 206(2) OF THE ADVISERS ACT AND SS17(D) AND 34 (B) OF THE INVESTMENT COMPANY ACT AND RULE 17D-1 THERE UNDER; CMA AND CFDI SHALL PAY ON A JOINT & SEVERAL BASIS, $70M IN DISGORGEMENT PLUS A CIVIL MONEY PENALTY OF $70M; CMA & CFDI SHALL COMPLY WITH REMEDIAL UNDERTAKINGS.	MONETARY/FINE, CENSURE AND DISGORGEMENT/RESTITUTION
0001146060-09-000001	registrationDeniedOrSuspended	41	BANC OF AMERICA SECURITIES LLC	N/A	15-JAN-1992	SECURITIES AND EXCHANGE COMMISSION	COMMITTING OR CAUSING VIOLATIONS OF RULES IN CONNECTION WITH ANY PRIMARY DISTRIBUTION OF UNSECURED EBT SECURITIES ISSUED BY GSE. NATIONSBANC CAPITAL MARKETS, INC. CONSENTED WITHOUT ADMITTING OR DENYING ANY OF THE FINDINGS TO THE ISSUANCE OF 01/15/92 ORDER BY THE SEC IN THE MATTER OF THE DISTRIBUTION OF SECURITIES OF CERTAIN GOVERNMENT SPONSORED ENTERPRISES IN FULL SETTLEMENT OF THE MATTER. IN ITS REPORT UNDER SECTION 21(A) OF THE SECURITIES EXCHANGE ACT, THE SEC STATED THAT THE OFFICIALS OF THE GSES INVOLVED DO NOT BELIEVE THAT SELLING GROUP MEMBERS EVER MISLEAD THEM REGARDING PRICING OF THE SECURITIES. THERE WERE MORE THAN 100 BANKS AND BROKER-DEALERS INVOLVED IN THIS MATTER, AND VIRTUALLY ALL SELLING GROUP MEMBERS DETERMINED TO SETTLE.	SETTLED
0001146060-09-000001	registrationDeniedOrSuspended	38	BANC OF AMERICA SECURITIES LLC	Docket/Case Number: 3-12591	08-NOV-2001	SECURITIES AND EXCHANGE COMMISSION	PURSUANT TO AN OFFER OF SETTLEMENT BY BANC OF AMERICA SECURITIES LLC (BAS) IN WHICH BAS NEITHER ADMITTED NOR DENIED THE FINDINGS, THE SEC ENTERED INTO AN ORDER ON MARCH 14,2007 FINDING THAT, DURING THE PERIOD JANUARY 1999 THROUGH DECEMBER 2001, BAS VIOLATED THE ANTIFRAUD AND INTERNAL CONTROL PROVISIONS OF THE FEDERAL SECURITIES LAWS IN CONNECTION WITH BAS' ISSUANCE OF RESEARCH. THE SEC ORDER PROVIDES THAT BAS IS CENSURED; BAS SHALL CEASE AND DESIST FROM COMMITTING OR CAUSING ANY FUTURE VIOLATIONS OF SECTIONS 15(C) AND 15(F) OF THE EXCHANGE ACT AND RULE 15C1-2(A) PROMULGATED THERE UNDER; BAS SHALL PAY A CIVIL MONEY PENALTY OF $6 MILLION FOR VIOLATIONS OF SECTION 15(F) OF THE EXCHANGE ACT AND $10 MILLION IN DISGORGEMENT PLUS A CIVIL MONEY PENALTY OF $10 MILLION FOR ITS VIOLATIONS OF SECTION 15(C) OF THE EXCHANGE ACT; AND BAS SHALL COMPLY WITH CERTAIN UNDERTAKINGS.	MONETARY/FINE, CENSURE, DISGORGEMENT/RESTITUTION; AND CERTAIN UNDERTAKINGS
0001146060-09-000001	registrationDeniedOrSuspended	39	BANC OF AMERICA SECURITIES LLC	Docket/Case Number: 3-11425	08-NOV-2001	U.S. SECURITIES AND EXCHANGE COMMISSION	U.S. SECURITIES AND EXCHANGE COMMISSION (THE COMMISSION) , WITHOUT OTHERWISE ADMITTING OR DENYING THE FINDINGS SET FORTH IN THE ORDER, IN WHICH THE COMMISSION I) FOUND THAT BAS VIOLATED SECTIONS 17(A) AND 17(B) OF THE EXCHANGE ACT, AND RULE 17A-4(J) OF THE EXCHANGE ACT; II) ORDERED THAT PURSUANT TO SECTION 21C OF EXCHANGE ACT, BAS CEASE AND DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF SECTIONS 17(A) AND 17(B) OF THE EXCHANGE ACT AND RULE 17A-4(J) THERE UNDER; III) ORDERED THAT BAS BE CENSURED PURSUANT TO SECTION 15(B)(4) OF THE EXCHANGE ACT; AND IV) ORDERED THAT BAS PAY A CIVIL PENALTY IN THE AMOUNT OF $10,000,000.	CENSURED AND FINED
0001146060-09-000001	registrationDeniedOrSuspended	40	BANC OF AMERICA SECURITIES LLC	N/A	16-JAN-1992	SECURITIES AND EXCHANGE COMMISSION	VIOLATIONS OF BROKER-DEALER AND GOVERNMENT SECURITIES BD RECORD-KEEPING PROVISIONS OF THE SECURITIES EXCHANGE ACT OF 1934 IN CONNECTION WITH THE RESPONDENTS' PARTICIPATION IN PRIMARY DISTRIBUTIONS OF UNSECURED DEBT SECURITIES ISSUES BY 1 OR MORE GSES (RELS34-30192-34-30251).  CIVIL PENALTY TO THE US TREASURY OF $100,000 ON BEHALF OF ITS PREDECESSOR, NCNB CAPITAL MARKETS, INC. SHALL MAINTAIN OR WITHIN 60 DAYS OF ORDER DATE, DEVELOP, IMPLEMENT AND MAINTAIN POLICIES REASONABLY DESIGNED TO ENSURE FUTURE COMPLIANCE WITH SECTION 17A OF THE EXCHANGE ACT AND 17 C.F.R. 240.17A-3 AND 240.17A-4 IN CONNECTION WITH ANY PRIMARY DISTRIBUTION OF UNSECURED DEBT SECURITIES ISSUED BY THE GSES. SUCH POLICIES SHALL BE AVAILABLE FOR SEC INSPECTION. NATIONSBANC SHALL COMPLY WITH ALL POLICIES IMPLEMENTED OR MAINTAINED. IT MAY MODIFY SUCH POLICIES, PROVIDED THAT SUCH, AS MODIFIED, ARE REASONABLY DESIGNED TO ENSURE NATIONSBANC'S FUTURE COMPLIANCE	CIVIL PENALTY
0001146060-09-000001	registrationDeniedOrSuspended	42	BANK OF AMERICA SPECIALISTS	Docket/Case Number: FILE NO. 3-11446	30-MAR-2004	UNITED STATES SECURITIES AND EXCHANGE COMMISSION	SEC ADMINISTRATIVE RELEASE NO. 34-49499, FILE NO. 3-11446, MARCH 30, 2004; THE SECURITIES AND EXCHANGE COMMISSION (COMMISSION) DEEMS IT APPROPRIATE AND IN THE PUBLIC INTEREST THAT ADMINISTRATIVE AND CEASE-AND-DESIST PROCEEDINGS BE, AND HEREBY ARE, INSTITUTED PURSUANT TO SECTIONS 15(B)(4) AND 21C OF THE SECURITIES EXCHANGE ACT OF 1934 (EXCHANGE ACT) AGAINST FLEET SPECIALIST, INC. (FSI OR RESPONDENT). IN ANTICIPATION OF THE INSTITUTION OF THESE PROCEEDINGS, FSI HAS SUBMITTED AN OFFER OF SETTLEMENT (OFFER), WHICH THE COMMISSION HAS DETERMINED TO ACCEPT. THIS MATTER INVOLVES VIOLATIONS BY FSI OF ITS BASIC OBLIGATION TO SERVE PUBLIC CUSTOMER ORDERS OVER ITS OWN PROPRIETARY INTERESTS. AS A SPECIALIST FIRM ON THE NYSE, FSI HAD A GENERAL DUTY TO MATCH EXECUTABLE PUBLIC CUSTOMER OR AGENCY BUY AND SELL ORDERS AND NOT TO FILL CUSTOMER ORDERS THROUGH TRADES FROM THE FIRM'S OWN ACCOUNT WHEN THOSE CUSTOMER ORDERS COULD BE MATCHED WITH OTHER CUSTOMER ORDERS. THROUGH VARIOUS FORMS OF IMPROPER CONDUCT, FSI VIOLATED THIS OBLIGATION BY FILLING ORDERS THROUGH PROPRIETARY TRADES RATHER THAN THROUGH OTHER CUSTOMER ORDERS, THEREBY CAUSING CUSTOMER ORDERS TO BE DISADVANTAGED BY APPROXIMATELY $38 MILLION FROM 1999 THROUGH 2003. ACCORDINGLY, IT IS ORDERED THAT: PURSUANT TO SECTION 21C OF THE EXCHANGE ACT, FSI CEASE AND DESIST FROM COMMITTING OR CAUSING ANY VIOLATIONS AND ANY FUTURE VIOLATIONS OF SECTION 11(B) OF THE EXCHANGE ACT AND RULE 11B-1 THERE UNDER. PURSUANT TO SECTION 15(B)(4)(E) OF THE EXCHANGE ACT, FSI IS HEREBY CENSURED. FSI SHALL, WITHIN TEN DAYS OF THE ENTRY OF THE ORDER, PAY DISGORGEMENT IN THE TOTAL AMOUNT OF $38,013,594. FSI SHALL, WITHIN TEN DAYS OF THE ENTRY OF THE ORDER, PAY A CIVIL MONEY PENALTY IN THE AMOUNT OF $21,083,875. THE DISGORGEMENT AND THE CIVIL PENALTIES WHICH SHALL BE ADDED TO A FAIR FUND (THE DISTRIBUTION FUND) SHALL BE MAINTAINED IN AN INTEREST-BEARING ACCOUNT AND SHALL BE DISTRIBUTED PURSUANT TO A DISTRIBUTION PLAN (THE PLAN) DRAWN UP BY AN ADMINISTRATOR (THE ADMINISTRATOR) TO BE CHOSEN BY THE STAFF OF THE COMMISSION AND THE NYSE.	Disgorgement
0001146060-09-000001	registrationDeniedOrSuspended	43	MERRILL LYNCH FUTURES INC.	Docket/Case Number: 97-10	24-JUN-1997	COMMODITY FUTURES TRADING COMMISSION	MERRILL LYNCH FUTURES INC. VIOLATED SECTION 4(C)(A)(A) OF THE COMMODITY EXCHANGE ACT AND CFTC REGULATION 1.37(A) RELATING TO TRADING IN WHEAT FUTURES. MERRILL LYNCH FUTURES, INC. SHALL CEASE AND DESIST FROM VIOLATING SECTION 4C(A)(A) OF THE ACT, 7 USC S6C(A)(A) AND REGULATION 1.37(A), 7 CFRSI.37(A) AND PAY A CIVIL MONETARY PENALTY.	Cease and Desist
0001146060-09-000001	registrationDeniedOrSuspended	44	MERRILL LYNCH GOVERNMENT SECURITIES INC.	Docket/Case Number: UNKNOWN	01-JAN-1992	SECURITIES AND EXCHANGE COMMISSION	VIOLATION OF C.F.R. PART 404 PROMULGATED PURSUANT TO SECTION 15C. THIS PROCEEDING WAS PART OF PROCEEDINGS COMMENCED AGAINST APPROXIMATELY 100 FINANCIAL INSTITUTIONS IN CONNECTION WITH THEIR DISTRIBUTION OF SECURITIES ISSUED BY CERTAIN GOVERNMENT SPONSORED ENTERPRISES.	Civil and Administrative Penalties/Fines
0001146060-09-000001	registrationDeniedOrSuspended	48	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: SEA RELEASE 11515	30-JUN-1975	SECURITIES AND EXCHANGE COMMISSION	ALLEGED CUSTOMER TRANSACTIONS WERE UNSUITABLE AND THAT TRADES WERE NOT PROPERLY REFLECTED ON FIRM RECORDS. FIRM HAS UNDERTAKEN TO ADOPT CERTAIN SUPPLEMENTAL POLICIES AND PROCEDURES TO PREVENT REOCCURRENCE OF ALLEGED CONDUCT.	UNDERTAKING
0001146060-09-000001	registrationDeniedOrSuspended	45	MERRILL LYNCH FUTURES INC.	Docket/Case Number: UNKNOWN	30-SEP-1985	COMMODITY FUTURES TRADING COMMISSION	MERRILL LYNCH FAILED TO SUPERVISE ACTIVITIES OF A FORMER MERRILL LYNCH FUTURES, INC. EMPLOYEE.  FIRM AGREED TO REVIEW CERTAIN PROCEDURES. MERRILL LYNCH FUTURES INC. CONSENTED, WITHOUT ADMITTING OR DENYING THE ALLEGATIONS TO A CEASE AND DESIST.	Cease and Desist
0001146060-09-000001	registrationDeniedOrSuspended	46	MERRILL LYNCH CAPITAL SERVICES, INC.	Docket/Case Number: SEA REL. 42640; 95 CIV. 1353 (SDNY)	06-APR-2000	SECURITIES AND EXCHANGE COMMISSION	ALLEGATION THAT TREASURY SECURITIES WERE PRICED TOO HIGH WHEN SOLD IN CONNECTION WITH MUNICIPAL ADVANCE REFUNDING BOND OFFERINGS.  THE FIRM JOINED IN A GLOBAL SETTLEMENT OF THE SEC'S INDUSTRY-WIDE INVESTIGATION RELATING TO THE PRICING OF GOVERNMENT SECURITIES IN ADVANCE REFUNDS (SEA REL. NO.42640) AND A RELATED QUI TAM SUIT BROUGHT BY MICHAEL LISSACK ON BEHALF OF THE UNITED STATES (95 CIV. 1353 (SDNY). UNDER THE TERMS OF THE SETTLEMENT, MERRILL LYNCH, WITHOUT ADMITTING OR DENYING LIABILITY, CONSENTED TO AN SEC ADMINISTRATIVE CEASE AND DESIST ORDER UNDER SECTIONS 17(A)(2) AND (3) OF THE SECURITIES AND EXCHANGE ACT AND A CENSURE AND AGREED TO PAYMENTS TO MUNICIPALITIES AND TO THE UNITED STATES TREASURY. THE QUI TAM SUIT AGAINST MERRILL LYNCH WAS THEN DISMISSED WITH PREJUDICE AND THE INTERNAL REVENUE SERVICE AGREED TO PROVIDE ASSURANCES TO MUNICIPALITIES RELATING TO THE TAX EXEMPT STATUS OF APPROXIMATELY 260 TRANSACTIONS.	Cease and Desist
0001146060-09-000001	registrationDeniedOrSuspended	47	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: SEA RELEASE 14149	09-NOV-1977	SECURITIES AND EXCHANGE COMMISSION	FIRM FAILED TO REASONABLY SUPERVISE CERTAIN INDIVIDUAL RESPONDENTS THEREBY PREVENTING VIOLATIONS OF SECTION 17(A) OF THE SECURITIES ACT 10(B) OF THE EXCHANGE ACT & RULE 10B-5 THERE UNDER. AGREED TO PAY SUM OF UP TO $1,600,000 TO COMPENSATE ITS CUSTOMERS WHO SUFFERED LOSSES RESULTING FROM TRANSACTIONS IN THE COMMON STOCK OF SCIENTIFIC CONTROL CORPORATION DURING THE PERIOD MARCH 1, 1968 TO NOVEMBER 21, 1969.	CENSURE AND UNDERTAKING
0001146060-09-000001	registrationDeniedOrSuspended	49	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: UNKNOWN	12-DEC-1978	SECURITIES AND EXCHANGE COMMISSION	VIOLATIONS OF SECTION 10(B) OF THE EXCHANGE ACT AND RULE 10B-5 AND THAT FIRM AND A MANAGER FAILED TO REASONABLY SUPERVISE AN ACCOUNT EXECUTIVE.  AGREEMENT TO ADOPT AND IMPLEMENT CERTAIN NEW PROCEDURES RELATED TO THE OPENING, REVIEWING AND HANDLING OF GOVERNMENT SECURITIES ACCOUNTS IN ITS INSTITUTIONAL OFFICES.	UNDERTAKING
0001146060-09-000001	registrationDeniedOrSuspended	50	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: SEA RELEASE 18923	26-JUL-1982	SECURITIES AND EXCHANGE COMMISSION	VIOLATIONS OF SECTION 17(A) OF THE SECURITIES ACT AND SECTION 10(B) OF THE EXCHANGE ACT AND RULE 10B-5 THERE UNDER BY THE FIRM AND FAILURE TO SUPERVISE. FIRM AGREED TO A CENSURE AND AN UNDERTAKING REQUIRING THE FORMATION OF AN OPTIONS REVIEW COMMITTEE TO CONSIDER POLICIES AND PROCEDURES WITH RESPECT TO OPTIONS SELLING PRACTICES.	UNDERTAKING
0001146060-09-000001	registrationDeniedOrSuspended	51	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: UNKNOWN	30-AUG-1983	SECURITIES AND EXCHANGE COMMISSION	VIOLATIONS OF SECTION 17(A) OF THE EXCHANGE ACT AND RULE 17A-3 THERE UNDER. FIRM AGREED TO A CENSURE AND TO INSTITUTE NEW PROCEDURES WITH RESPECT TO STOCK LOAN TRANSACTIONS.	CENSURE AND UNDERTAKING
0001146060-09-000001	registrationDeniedOrSuspended	52	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: UNKNOWN	11-SEP-1985	SECURITIES AND EXCHANGE COMMISSION	FIRM FAILED TO PROPERLY SUPERVISE AN ACCOUNT EXECUTIVE.  THE FIRM ACCEPTED THE SANCTIONS WITHOUT ADMITTING OR DENYING THE SEC'S CHARGES.	CENSURE
0001146060-09-000001	registrationDeniedOrSuspended	53	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: 85-6	14-NOV-1985	SECURITIES AND EXCHANGE COMMISSION	VIOLATIONS OF SECTIONS 4C(A)&(B) OF THE ACT AND REGULATIONS 1.38 AND 166.3 PROHIBITING WASH SALES.  PURSUANT TO THE TERMS OF SETTLEMENT AGREEMENT - $50,000 CIVIL PENALTY AND AN ORDER TO COMPLY WITH CERTAIN UNDERTAKINGS TO REVIEW/REFORM ITS SUPERVISORY AND TRAINING POLICIES/PROCEDURES AND TO CEASE AND DESIST FROM SAID VIOLATIONS.	Civil and Administrative Penalties/Fines, CEASE AND DESIST ORDER UNDERTAKING
0001146060-09-000001	registrationDeniedOrSuspended	54	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: UNKNOWN	27-SEP-1985	COMMODITY FUTURES TRADING COMMISSION	CHARGED WITH EXECUTING THREE WASH TRADES FOR ONE OF ITS CUSTOMERS.  CASE SETTLED WITHOUT ADMITTING OR DENYING ALLEGATIONS BY AGREEING TO A CIVIL PENALTY AND ENTRY OF A CEASE AND DESIST ORDER.	Civil and Administrative Penalties/Fines, CEASE AND DESIST ORDER
0001146060-09-000001	registrationDeniedOrSuspended	55	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: UNKNOWN	24-FEB-1986	COMMODITY FUTURES TRADING COMMISSION	VIOLATION OF THE TIME STAMPING AND ORDER TICKET PREPARATION AND MAINTENANCE REQUIREMENTS OF THE COMMODITY EXCHANGE ACT.  FIRM AGREED TO CEASE AND DESIST FROM FUTURE VIOLATIONS, PAY A CIVIL PENALTY AND REVISE ITS COMPUTER PROGRAM AND OPERATIONS.	Cease and Desist
0001146060-09-000001	registrationDeniedOrSuspended	56	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: ADMIN. PROCEEDING 3-3255, SEC REL. 33367	22-DEC-1993	SECURITIES AND EXCHANGE COMMISION	VIOLATION OF SECTION 17(A) OF THE EXCHANGE ACT AND RULE 17A-3 IN THAT IT FAILED TO PROPERLY RECORD ON ITS BOOKS AND RECORDS CERTAIN TRADES OF HIGH YIELD AND TREASURY SECURITIES. CONSENTED WITHOUT ADMITTING OR DENYING THE MATTERS SET FORTH TO THE ISSUANCE OF AN ORDER OF CENSURE, CEASE AND DESIST AND REQUIREMENT TO MAINTAIN CERTAIN PROCEDURES TO ASSURE COMPLIANCE WITH THE ACT AND RULE THERE UNDER.	Cease and Desist, CENSURE, UNDERTAKING
0001146060-09-000001	registrationDeniedOrSuspended	57	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: SEA RELEASE 8459	25-NOV-1968	SECURITIES AND EXCHANGE COMMISSION	VIOLATION OF SECTIONS 17(A), 10(B) AND 15(C)(1) OF THE EXCHANGE ACT AND RULES 10B-5 AND 15(C)-2.  NY INSTITUTIONAL SALES OFFICE SUSPENDED FOR 21 DAYS BEGINNING 12/5/68 AND WEST COAST UNDERWRITING OFFICE SUSPENDED FOR 15 DAYS BEGINNING 12/11/68.	Suspension
0001146060-09-000001	registrationDeniedOrSuspended	61	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: S-97061(LX)	24-AUG-1998	SECURITIES AND EXCHANGE COMMISSION	THE SEC ALLEGED THAT MERRILL LYNCH, PIERCE, FENNER AND SMITH INC. VIOLATED SECTIONS 17(A)(2) AND (3) OF THE SECURITIES ACT OF '33 SECTION 15B(C)(1) OF THE SECURITIES ACT OF '34 AND RULE G-17 OF THE MSRB.  MERRILL LYNCH, PIERCE, FENNER AND SMITH INC. WAS DIRECTED TO CEASE AND DESIST FROM ANY FUTURE VIOLATIONS OF SECTIONS 17(A)2 AND (3) OF THE SECURITIES ACT OF '33 AND SECTION 15B(C)(1) OF SECURITIES ACT OF '34; TO PAY A CIVIL PENALTY OF $2 MILLION; TO COMPLY WITH UNDERTAKINGS TO MAINTAIN PREVIOUSLY REVISED POLICIES AND PROCEDURES.	CIVIL AND ADMINISTRATIVE PENALTIES/FINES
0001146060-09-000001	registrationDeniedOrSuspended	58	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: UNKNOWN	06-FEB-1970	SECURITIES AND EXCHANGE COMMISSION	FIRM AND FIRST NATIONAL CITY BANK VIOLATED SECTION 5 OF THE SECURITIES ACT.  SEC FILED A COMPLAINT FOR AN INJUNCTION IN THE UNITED STATES DISTRICT COURT FOR THE SOUTHERN DISTRICT OF NEW YORK. MERRILL LYNCH ENTERED INTO A STIPULATION AND UNDERTAKING WITH THE SEC WHEREIN IT DENIED THAT IT ENGAGED IN ANY ILLEGAL ACTS BUT AGREED TO CEASE ACTING IN CONNECTION WITH THE BANKS' SPECIAL INVESTMENT ADVISORY SERVICE. AN ORDER WAS ENTERED THE SAME DAY BY THE COURT DISMISSING THE SEC'S COMPLAINT WITHOUT PREJUDICE.	STIPULATION AND UNDERTAKING
0001146060-09-000001	registrationDeniedOrSuspended	59	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: NASDAQ MARKET MAKERS RELEASE 34-40900 and 15	11-JAN-1999	SECURITIES AND EXCHANGE COMMISSION	IN AN ACTION BROUGHT AGAINST ALMOST ALL MAJOR NASDAQ MARKET MAKERS, SEC FOUND THAT IN 1994 MARKET MAKERS, INCLUDING MERRILL LYNCH VIOLATED PROVISIONS OF THE FEDERAL SECURITIES LAWS IN CONNECTION WITH THEIR ACTIVITIES IN NASDAQ SECURITIES.  WITHOUT ADMITTING OR DENYING ALLEGATIONS, MERRILL LYNCH AGREED TO PAY A CIVIL PENALTY. IN ADDITION, FIRM AGREED TO A CEASE AND DESIST ORDER AND TO SUBMIT CERTAIN OF ITS POLICIES TO AN INDEPENDENT CONSULTANT.	CIVIL AND ADMINISTRATIVE PENALTIES/FINES
0001146060-09-000001	registrationDeniedOrSuspended	60	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: SEA RELEASE 9959	12-APR-1969	SECURITIES AND EXCHANGE COMMISSION	FIRM AND ONE SALESMAN VIOLATED SECTION 5(A) & (C) OF THE ACT BY SALES OF NON-EXEMPT UNREGISTERED STOCK.  BRANCH OFFICE WAS SUSPENDED FROM CONDUCTING SECURITIES BUSINESS FOR FIVE BUSINESS DAYS.  SALESMAN AND MANAGER SUSPENDED FOR TEN AND FIVE BUSINESS DAYS, RESPECTIVELY.	ORDER
0001146060-09-000001	registrationDeniedOrSuspended	62	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: SEC REL. 13769, SEC REL. 13770	19-JUL-1977	U.S. SECURITIES AND EXCHANGE COMMISSION	VIOLATIONS OF SEC RULE 17A3.  FIRM CONSENTED, WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, TO FINDING THAT IT VIOLATED RULE 17A3 AND HAS BEEN ORDERED BY THE SEC TO INSTITUTE CERTAIN RECORDKEEPING PROCEDURES TO AVOID A REPETITION OF THIS TYPE OF SITUATION.	Undertaking
0001146060-09-000001	registrationDeniedOrSuspended	63	MERRILL LYNCH, PIERCE, FENNER AND SMITH INCORPORATED	Docket/Case Number: CLE-334	06-AUG-1982	SECURITIES AND EXCHANGE COMMISSION	ALLEGED TO HAVE VIOLATED PROVISIONS OF THE SECURITIES ACT OF 1933 AND THE SECURITIES EXCHANGE ACT OF 1934 IN CONNECTION WITH THE OFFER AND SALE OF EXCHANGE LISTED OPTIONS, INCLUDING FAILURE TO SUPERVISE EMPLOYEES. SEC ACCEPTED SETTLEMENT OFFERS CONSENTING TO FINDINGS WITHOUT ADMITTING OR DENYING ALLEGATIONS. CENSURE IMPOSED INCLUDING SUSPENSION FOR SEVERAL EMPLOYEES AS SPECIFIED IN THE ORDER. ADDITIONALLY, MERRILL LYNCH MADE OFFERS OF RESTITUTION TO CERTAIN CUSTOMERS AND ESTABLISHED AN OPTIONS REVIEW COMMITTEE TO IMPLEMENT REVISED PROCEDURES TO ENSURE COMPLIANCE WITH APPLICABLE GUIDELINES.	Censure
0001146060-09-000001	fsrViolationOfInvestmentRelatedRegulation	20	CRT SERVICES, INC.	N/A	07-MAY-1984	BUSINESS CONDUCT COMMITTEE OF THE CHICAGO BOARD OF TRADE	ALLEGED THAT CRT SERVICES, INC. VIOLATED CHICAGO BOARD OF TRADE RULE 431.00 AND REGULATIONS 431.05,403.07 AND CAPITAL RULE 213.	Civil and Administrative Penalties/Fines
0001146060-09-000001	fsrViolationOfInvestmentRelatedRegulation	21	GPC SECURITIES, INC.	Docket/Case Number: R-94-085	18-JUL-1994	COMMONWEALTH OF MASSACHUSETTS SECURITIES DIVISION	AMVESCAP SERVICES, INC. (NOW KNOWN AS GPC SECURITIES, INC.) MAINTAINED A MARKETING SALES OFFICE IN MASSACHUSETTS IN VIOLATION OF SECTION 201 OF THE MASSACHUSETTS UNIFORM SECURITIES ACT. (NOT REGISTERING AS A BROKER/DEALER).	Order
0001146060-09-000001	fsrViolationOfInvestmentRelatedRegulation	22	MERRILL LYNCH FUNDS DISTRIBUTOR, INC.	Docket/Case Number: UNKNOWN	11-NOV-1991	VERMONT SECURITIES DIVISION	VIOLATION OF SECTION 4216 OF THE VERMONT SECURITIES ACT.  MERRILL LYNCH FUNDS DISTRIBUTOR, INC. DENIED THAT IT FAILED TO RENEW A DEALERS' BOND IN A TIMELY MANNER. IT OBTAINED A REPLACEMENT BOND BACKDATED TO THE DATE OF PREVIOUS BOND LAPSE. FIRM AGREED TO PAY A FINE.	Civil and Administrative Penalties/Fines
