ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000848027-10-000003	31-DEC-2009	Deutsche Bank National Trust Company	SOME	N	OCC	Yes, filed amendment(s)		0	0	0	0	0									0
0001019687-10-001119	31-DEC-2009	Oconee State Bank	NONE	N	FDIC	Yes, filed amendment(s)		48	714	714	0	0									0
0000950123-10-028288	31-DEC-2009	Wells Fargo Bank Northwest, N.A.	SOME	N	OCC	Not applicable		0	29	2	0	0									0
0001010549-10-000161	31-DEC-2009	Securities Transfer Corporation	NONE	N	SEC	Not applicable		5149	236161	236161	167	175	0			Yes			0	0	188
0000838617-10-000002	31-DEC-2009	First National Bank of Santa Fe/TA	NONE	N	OCC	Not applicable		138	111	111	0	0									0
0000793347-10-000005	31-DEC-2009	T. Rowe Price Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		103541	4991761	4991761	4814605	0	0			Yes			25716537	82040	427
0000735190-10-000002	31-DEC-2009	The Monarch Cement Company	NONE	N	SEC	Not applicable		167	629	629	0	0									0
0001429668-10-000002	31-DEC-2009	Centurion Stock Transfer, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001140361-10-013622	31-DEC-2009	Graybar Electric Company Inc.	ALL	N	SEC	Not applicable															
0001127186-10-000002	31-DEC-2009	Australian-Canadian Oil Royalties Ltd.	NONE	N	SEC	Not applicable		7	317	317	0	0									0
0001075795-10-000001	31-DEC-2009	First American Stock Transfer, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		4555	42517	42517	0	3	0			Yes			0	0	543
0000821007-10-000006	31-DEC-2009	Evergreen Service Company, LLC	SOME	N	SEC	Yes, filed amendment(s)		11632	1026208	1026208	962180	0	0			Yes			229255	1005	733
0000794265-10-000002	31-DEC-2009	American Century Services, LLC	SOME	N	SEC	Not applicable		50532	1942453	1942453	1891055	0	0			Not Applicable			6555374	104867	119
0001459537-10-000001	31-DEC-2009	The First, N.A.	NONE	N	OCC	Not applicable		160	797	797	277	16									0
0001327382-10-000004	31-DEC-2009	First Bankers Trust Services, Inc.	NONE	N	BGFRS	Not applicable		0	0	0	0	0									0
0000838135-10-000002	31-DEC-2009	Branch Banking and Trust Company	NONE	N	FDIC	Yes, filed amendment(s)		8777	150712	223051	70839	1500	0			Yes			0	0	966
0001457674-10-000002	31-DEC-2009	Deutsche Bank Trust Company New Jersey Ltd.	SOME	N	BGFRS	Yes, filed amendment(s)		0	0	0	0	0									0
0001460454-10-000001	31-DEC-2009	Hancock Bank of Alabama	ALL	N	FDIC	Not applicable															
0001433490-10-000001	31-DEC-2009	Hancock Bank of Florida	ALL	N	FDIC	Not applicable															
0000879089-10-000001	31-DEC-2009	Hancock Bank of Louisiana	ALL	N	FDIC	Not applicable															
0000838141-10-000002	31-DEC-2009	Hancock Bank	NONE	Y	FDIC	Not applicable		2779	22832	22832	13480	233	0			Yes			32451	0	12
0001230501-10-000005	31-DEC-2009	Blankinship Corporation	NONE	N	SEC	Not applicable		0	10	10	10	0									0
0000842100-10-000002	31-DEC-2009	Securities Management and Research, Inc.	SOME	N	SEC	Not applicable		79	12812	12812	12691	0	0			Yes			45193	83	23
0001467636-10-000005	31-DEC-2009	Putnam Fiduciary Trust Company	NONE	N	SEC	Yes, filed amendment(s)		2860	16675	16675	10137	58	0			Yes			0	0	31
0001448300-10-000006	31-DEC-2009	Putnam Investor Services Inc.	NONE	N	SEC	Yes, filed amendment(s)		420938	4601563	4601563	4405448	0	0			Yes			9631341	276995	1321
0000810704-10-000005	31-DEC-2009	Primerica Shareholder Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000950123-10-027820	31-DEC-2009	MidSouth Bank	NONE	N	BGFRS	Not applicable		230	1775	0	0	0	0			No	1	0	0	0	0
0001141917-10-000003	31-DEC-2009	Lincoln Retirement Services Company LLC	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0000838850-10-000001	31-DEC-2009	Bank of the Commonwealth	NONE	N	BGFRS	Not applicable		100	591	591	437	0									7
0000784554-10-000005	31-DEC-2009	Omega Ventures under name of OTC Corporate Transfer Service	SOME	N	SEC	Not applicable		359	6188	1	0	1	0			Not Applicable			0	0	0
0001140361-10-013431	31-DEC-2009	Cardinal Investment Services, Incorporated	NONE	N	SEC	Not applicable		100	68	27	27	0									0
0000024179-10-000002	31-DEC-2009	Continental Stock Transfer & Trust Company	NONE	Y	SEC	Not applicable		40008	1669422	1669422	7416	23000	0			Yes			0	0	5495
0000049824-10-000002	31-DEC-2009	Illinois Stock Transfer Company	NONE	N	SEC	Yes, filed amendment(s)		5512	79535	96205	16670	143	0			Yes			0	0	1700
0000734846-10-000001	31-DEC-2009	Ameren Services Company	NONE	N	SEC	Not applicable		5961	73889	73889	49960	181	0			Yes			0	0	305
0001445546-10-001605	31-DEC-2009	FTP Services LLC	NONE	N	SEC	Yes, filed amendment(s)		0	3013	3013	0	0	0			Not Applicable			0	0	0
0000878029-10-000001	31-DEC-2009	Millburn Ridgefield Corporation	NONE	N	SEC	Not applicable		238	25910	25910	0	25910	0			Yes			29570	0	0
0000950123-10-027574	31-DEC-2009	The National Bank of Indianapolis	NONE	N	OCC	Not applicable		52	678	678	0	0									0
0001103598-10-000003	31-DEC-2009	NYLIM Service Company LLC	SOME	N	SEC	Not applicable		14092	0	0	0	0	0			Yes			235662	906	0
0000857731-10-000002	31-DEC-2009	South Jersey Industries Inc.	SOME	N	SEC	Not applicable		7	7324	7324	5077	0	0			Yes			0	0	6
0000350751-10-000004	31-DEC-2009	STOCKTRANS, INC.	NONE	N	SEC	Not applicable		6252	66079	66079	6773	5034	0			Yes			0	0	1121
0000350751-10-000003	31-DEC-2009	STOCKTRANS, INC.	NONE	N	SEC	Not applicable		6252	66079	66079	6773	5034	0			Not Applicable			0	0	1121
0001035449-10-000203	31-DEC-2009	Unified Funds Services, Inc.	NONE	Y	SEC	Not applicable		25821	118867	118867	113894	118865	0			Yes			338664	12326	81
0000950123-10-027495	31-DEC-2009	CenterPoint Energy, Inc.	NONE	N	SEC	Not applicable		2823	45879	45879	24322	0	1	Yes		Yes			0	0	262
0000950123-10-027480	31-DEC-2009	Wells Fargo Bank, N.A.	NONE	Y	OCC	Not applicable		416023	5025171	5025171	1287102	883566	0			Yes			0	0	14073
0000002380-10-000002	31-DEC-2009	Administrative Data Management, Corp.	NONE	N	SEC	Not applicable		8840	515384	515384	501159	0	0			Yes			2264165	22350	248
0001371431-10-000002	31-DEC-2009	The Bank of New York Mellon Trust Company NA	ALL	Y	OCC	Yes, filed amendment(s)															
0000771845-10-000003	31-DEC-2009	RISK, GEORGE INDUSTRIES, INC.	NONE	N	SEC	Not applicable		27	1316	0	0	0	0			Yes			0	0	0
0001105607-10-000028	31-DEC-2009	Waddell & Reed Services Company	NONE	N	SEC	No, failed to file amendment(s)	Officer change amendment filed more than 60 calendar days following effective date.	227790	3865127	3865127	3773700	0	0			Yes			15056177	39314	495
0000752336-10-000001	31-DEC-2009	United Shareholder Services, Inc.	NONE	N	SEC	Not applicable		2262	73538	0	69756	0	0			Not Applicable			407931	618	108
0000734751-10-000001	31-DEC-2009	Duke Energy Corporation	NONE	N	SEC	Not applicable		15200	161479	161479	121450	58183	0			Yes			0	0	4774
0000733598-10-000003	31-DEC-2009	AllianceBernstein Investor Services, Inc.	NONE	N	SEC	Not applicable		51649	1583490	1583490	1520388	924064	0			Yes			8886374	175828	373
0000838249-10-000002	31-DEC-2009	Merchants and Marine Bank	NONE	N	FDIC	Not applicable		97	973	0	0	0									0
0001001920-10-000003	31-DEC-2009	Chase General Corporation	NONE	N	SEC	Not applicable		0	1869	0	0	0	0			Not Applicable			0	0	0
0001014100-10-000023	31-DEC-2009	The Peoples Bank	NONE	N	FDIC	Not applicable		64	629	629	0	0									0
0001350066-10-000002	31-DEC-2009	Bluechip Equity Inc DBA Bluechip trust CO	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000838966-10-000001	31-DEC-2009	Huntington National Bank/OH/TA	NONE	N	OCC	Not applicable		100	18576	18576	0	0	0			Yes			0	0	15
0000838263-10-000003	31-DEC-2009	Delaware County Bank and Trust Company	NONE	N	FDIC	Not applicable		80	1559	1559	516	0	0			Yes			0	0	0
0000894189-10-001213	31-DEC-2009	U.S. Bancorp Fund Services, LLC	NONE	N	OCC	Not applicable		219948	2224781	2224781	1992280	0	0			Not Applicable			8685183	276648	410
0000870156-10-000028	31-DEC-2009	AdminiSystems, Inc.	NONE	N	SEC	Not applicable		9	61	49	12	0									0
0001139578-10-000002	31-DEC-2009	Harbor Services Group, Inc.	NONE	N	SEC	Not applicable		6671	358527	358527	269155	0	0			Not Applicable			1380901	22653	1
0001128769-10-000002	31-DEC-2009	Jackson National Asset Management, LLC	NONE	N	SEC	Not applicable		0	105	0	0	0									0
0000898432-10-000429	31-DEC-2009	Eagle Fund Services, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	308297	308297	286017	0	0			Yes			5192572	51443	0
0000831495-10-000005	31-DEC-2009	Delaware Service Company Inc	SOME	N	SEC	Yes, filed amendment(s)		8777	948612	948612	874961	0	0			Not Applicable			2900687	28947	200
0000838849-10-000002	31-DEC-2009	American National Bankshares Inc.	NONE	N	BGFRS	Not applicable		189	1611	1611	909	0	0			Yes			0	0	0
0000735060-10-000001	31-DEC-2009	Northeast Investors Growth Fund	NONE	N	SEC	Not applicable		0	3843	3843	3652	0	0			Not Applicable			3916	55	1
0000795162-10-000001	31-DEC-2009	Northeast Investors Trust	NONE	N	SEC	Not applicable		0	17108	17108	10068	0	0			Not Applicable			95440	196	6
0000853452-10-000002	31-DEC-2009	National Bank of Middlebury	NONE	N	OCC	Not applicable		48	370	370	0	0									0
0001144204-10-014847	31-DEC-2009	Madison Stock Transfer Inc.	NONE	N	SEC	Not applicable		1440	26267	26267	0	0	0			Yes			0	0	0
0000896852-10-000003	31-DEC-2009	Invesco Aim Investment Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		503544	2739579	2739579	2645777	0	0			Yes			15087395	143750	1257
0000891804-10-001162	31-DEC-2009	Weitz, Wallace R. & Co.	SOME	N	SEC	Not applicable		1186	18765	18765	17392	0	0			Yes			12169	4	0
0001140361-10-013026	31-DEC-2009	Preferred Partnership Services Inc. dba Investor Services	NONE	N	SEC	Not applicable		1036	0	0	0	0	0			Not Applicable			0	0	0
0000810417-10-000003	31-DEC-2009	Edward D. Jones & Co. L.P. d/b/a Edward Jones	NONE	Y	SEC	Yes, filed amendment(s)		0	1700629	0	0	0	0			Yes			44358531	66724	74
0000896852-10-000002	31-DEC-2009	Invesco Trimark Ltd. / Invesco Trimark Ltee, doing business as Invesco Enterprise Services / Services Entreprise Invesco, and Invesco	NONE	Y	SEC	Yes, filed amendment(s)		3686	2725510	2725510	2632800	0	0			Yes			63137	2245	1257
0001460584-10-000002	31-DEC-2009	Bangor Savings Bank	NONE	N	FDIC	Not applicable		0	1	1	0	0									0
0000950123-10-026406	31-DEC-2009	Greif, Inc.	NONE	N	SEC	Not applicable		27	127	122	0	1									0
0001145697-10-000003	31-DEC-2009	Fulton Bank, National Association	NONE	N	OCC	Not applicable		1892	29536	29536	13192	0	0			Yes			0	0	0
0001073944-10-000002	31-DEC-2009	UMB Fund Services, Inc.	NONE	Y	SEC	Yes, filed amendment(s)		75781	265424	265424	114338	140516	0			Yes			749179	5813	125
0001398344-10-000420	31-DEC-2009	Ameritor Financial Corporation	NONE	N	SEC	Not applicable		5	1026	939	810	977	0			Yes			8	0	0
0000950123-10-026344	31-DEC-2009	Board of Governors of the Federal Reserve	NONE	N	BGFRS	Not applicable		376	31099	0	0	0	0			Yes			0	0	37
0000275143-10-000004	31-DEC-2009	Boston Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		1210878	17364775	17364775	15601006	0	0			Yes			72267407	92800	7674
0000788603-10-000003	31-DEC-2009	National Financial Data Services, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		496799	9487718	9487718	8457654	0	0			Yes			36229926	67264	747
0001458948-10-000001	31-DEC-2009	Southwest Trust Company, N.A.	ALL	N	OCC	Not applicable															
0001004756-10-000004	31-DEC-2009	Volumetric Advisers, Inc.	NONE	N	SEC	Not applicable		0	938	0	932	0									0
0000882734-10-000002	31-DEC-2009	Olde Monmouth Stock Transfer Co., Inc.	NONE	Y	SEC	Not applicable		5133	41682	41682	0	5	0			Yes			0	0	0
0001431480-10-000001	31-DEC-2009	Northwest Bancorporation, Inc	NONE	N	BGFRS	Not applicable		27	440	414	0	0									0
0000772037-10-000007	31-DEC-2009	Columbia Management Services, Inc.	SOME	N	SEC	No, failed to file amendment(s)	In certain instances Columbia Management Services, Inc. failed to file affiliate disclosures in response to Question 10 on Form TA-1 within sixty days of occurrence.	1271	1992018	1992018	1862320	0	0			Yes			1653510	80	0
0000839266-10-000001	31-DEC-2009	Alerus Financial, N.A.	NONE	N	OCC	Not applicable		209	332	332	0	0									0
0001026006-10-000009	31-DEC-2009	Signature Stock Transfer, Inc.	NONE	N	SEC	Not applicable		19306	156264	156264	0	0	0			Yes			0	0	8594
0000735286-10-000002	31-DEC-2009	The Vanguard Group, Inc.	NONE	N	SEC	Not applicable		973479	15564648	15564648	15275852	0	0			Not Applicable			55582928	379668	1571
0001327395-10-000002	31-DEC-2009	Citizens First National Bank	SOME	N	OCC	Not applicable		76	786	786	0	0									0
0000889231-10-000005	31-DEC-2009	Reich & Tang Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		12452	84611	84611	83349	0	0			Yes			4537552	922	3
0000738347-10-000001	31-DEC-2009	NORFOLK SOUTHERN CORPORATION	SOME	N	SEC	Not applicable		4	37585	0	10003	0	0			Yes			0	0	0
0001140361-10-012679	31-DEC-2009	Manning & Napier Advisors, Inc.	SOME	N	SEC	Yes, filed amendment(s)		131	0	6310	0	0									0
0000849546-10-000003	31-DEC-2009	Church Loans & Investments Trust	NONE	N	SEC	Not applicable		123	2611	0	0	0	0			Yes			0	0	179
0001397380-10-000007	31-DEC-2009	X-Pedited Transfer Corporation	SOME	N	SEC	Yes, filed amendment(s)		1285	3842	3842	0	0	0			Yes			0	0	0
0000735407-10-000001	31-DEC-2009	Madison Gas and Electric Company/TA	SOME	N	SEC	Not applicable		674	18427	18427	17428	12	0			Yes			0	0	24
0000735016-10-000002	31-DEC-2009	SCANA Corporation	SOME	N	SEC	Yes, filed amendment(s)		3518	31112	31112	23077	180	0			Yes			0	0	82
0001071069-10-000001	31-DEC-2009	ProFutures, Inc.	NONE	N	SEC	Not applicable		26	478	478	0	0									0
0000870156-10-000027	31-DEC-2009	Miles Capital, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	1125	1125	0	0	0			Yes			24687	0	0
0001021451-10-000002	31-DEC-2009	Waggoner National Bank of Vernon, Vernon, Texas	NONE	N	OCC	Not applicable		6	3	3	0	0									0
0001145896-10-000002	31-DEC-2009	MVB Bank, Inc.	NONE	N	FDIC	Not applicable		41	1114	1114	0	0	0			Yes			0	0	0
0001104659-10-014771	31-DEC-2009	Reserve Short-Term Investment Trust	NONE	N	SEC	Yes, filed amendment(s)		0	273	273	273	0									1
0001104659-10-014769	31-DEC-2009	Reserve Management Corporation	NONE	N	SEC	Yes, filed amendment(s)		0	3964	3964	3964	0	0			Not Applicable			14990	0	6
0001104659-10-014767	31-DEC-2009	Reserve Fund	NONE	N	SEC	Yes, filed amendment(s)		24918	96221	96221	96221	0	0			Not Applicable			343501	2	16
0001104659-10-014766	31-DEC-2009	Reserve New York Municipal Money Market Trust	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001104659-10-014763	31-DEC-2009	Reserve Municipal Money Market Trust II	NONE	N	SEC	Yes, filed amendment(s)		10	0	0	0	0									0
0001104659-10-014761	31-DEC-2009	Reserve Municipal Money Market Trust	NONE	N	SEC	Yes, filed amendment(s)		1	0	0	0	0									0
0000735271-10-000001	31-DEC-2009	Otter Tail Corporation	SOME	N	SEC	Not applicable		656	15445	15445	12321	0	0			Yes			0	0	11
0001455353-10-000006	31-DEC-2009	West Coast Stock Transfer Inc.	NONE	N	SEC	Not applicable		0	84	0	0	0									0
0000854847-10-000002	31-DEC-2009	Omnibank, National Association	NONE	N	OCC	Not applicable		8	168	0	0	0									0
0000795029-10-000002	31-DEC-2009	Aflac Incorporated	SOME	N	SEC	Not applicable		9602	85667	85667	82405	539	0			Yes			0	0	435
0000828403-10-000002	31-DEC-2009	Van Kampen Investor Services Inc	SOME	Y	SEC	Yes, filed amendment(s)		334822	1204771	1204771	1113621	0	0			Yes			6230229	26259	759
0001459239-10-000002	31-DEC-2009	Morgan Stanley Trust	SOME	Y	OTS	Not applicable		113178	194430	194430	172768	0	0			Yes			491335	1000	693
0001413398-10-000002	31-DEC-2009	Morgan Stanley Services Co. Inc.	SOME	N	SEC	No, failed to file amendment(s)	Form TA-1 amendments were not filed timely to reflect changes in those designated officers that are considered control persons for purposes of TA filings.	29138	15464	15464	14582	0	0			Yes			655500	96	4
0001359599-10-000004	31-DEC-2009	European Fund Services S.A.	NONE	Y	SEC	Not applicable		814	28176	25359	25132	0	0			Yes			36972	604	84
0000891438-10-000001	31-DEC-2009	Stock Yards Bank & Trust Company	NONE	N	FDIC	Not applicable		213	1321	1321	894	0	0			Yes			0	0	0
0001041134-10-000004	31-DEC-2009	EPIC Advisors Inc	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001388002-10-000001	31-DEC-2009	HSBC Bank USA, N.A.	NONE	N	OCC	Not applicable		777	5680	5680	0	0	0			Yes			0	0	128
0000940394-10-000314	31-DEC-2009	Eaton Vance Management	NONE	Y	SEC	Not applicable		0	0	1206514	1206514	0									0
0000774598-10-000001	31-DEC-2009	Southern Company Services, Inc.	NONE	N	SEC	Not applicable		14651	168068	168068	125351	5216	0			Yes			0	0	607
0001139296-10-000014	31-DEC-2009	X-Clearing Corporation	NONE	N	SEC	Yes, filed amendment(s)		5100	3458	3458	0	0	0			Yes			0	0	0
0001114874-10-000002	31-DEC-2009	DSI Properties, Inc.	NONE	N	SEC	Not applicable		498	0	6604	0	0									0
0000838041-10-000001	31-DEC-2009	HOMETOWN BANK, N.A.	NONE	N	OCC	Not applicable		27	514	535	0	21									2
0001213900-10-000934	31-DEC-2009	Worldwide Stock Transfer LLC	NONE	N	SEC	Not applicable		1527	10824	0	0	0	0			Yes			0	0	0
0000950123-10-025084	31-DEC-2009	Cronos Capital Corp.	SOME	N	SEC	Not applicable		0	0	9359	0	0									117
0001096955-10-000002	31-DEC-2009	Marshall & Ilsley Trust Company National Association	NONE	Y	OCC	Not applicable		1294	0	3	2	0	0			Not Applicable			123964	0	0
0001145957-10-000002	31-DEC-2009	M&I Marshall & Ilsley Bank	ALL	N	BGFRS	Not applicable															
0001118414-10-000001	31-DEC-2009	Shenandoah Telecommunications Company	NONE	N	SEC	Not applicable		628	4887	4887	1323	4	0			Yes			0	0	0
0000879090-10-000002	31-DEC-2009	Crescent Bank & Trust Company	NONE	N	FDIC	Not applicable		53	717	717	476	703									0
0000840464-10-000001	31-DEC-2009	Citibank, N.A.	SOME	N	OCC	Not applicable		72	16437	16437	0	0	0			Yes			0	0	129
0001390212-10-000020	31-DEC-2009	Accurate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		151	1	527	0	1									0
0001451950-10-000002	31-DEC-2009	Hickory Point Bank & Trust, fsb	NONE	N	OTS	Not applicable		3004	18629	18629	1153	124	0			Yes			0	0	0
0001291629-10-000003	31-DEC-2009	Community Trust Bank, Inc.	NONE	N	BGFRS	Not applicable		177	1460	1460	746	44	0			Yes			0	0	0
0000948010-10-000004	31-DEC-2009	ISTC Corporaton	SOME	N	SEC	Yes, filed amendment(s)		7340	129579	0	0	0	0			Not Applicable			0	0	0
0000892303-10-000017	31-DEC-2009	Investors Heritage Life Insurance Company	NONE	N	SEC	Not applicable		188	2885	0	0	0	0			Yes			0	0	50
0000950123-10-024553	31-DEC-2009	CNB Bank, Inc.	NONE	N	FDIC	Not applicable		43	663	663	0	0									0
0001093287-10-000006	31-DEC-2009	TRANSFER ONLINE, INC.	NONE	N	SEC	Not applicable		10359	163658	163658	0	2897	0			Yes			0	0	0
0001078782-10-000462	31-DEC-2009	DELOS STOCK TRANSFER LLC	NONE	N	SEC	Not applicable		139	436	436	0	0									0
0001000952-10-000002	31-DEC-2009	ACS Securities Services, Inc.	NONE	N	SEC	Not applicable		745	41659	41659	0	0	0			Yes			0	0	92
0001010549-10-000136	31-DEC-2009	Securities Transfer Corporation	NONE	N	SEC	Not applicable		5149	236161	342	167	175	0			Yes			0	0	188
0001419200-10-000002	31-DEC-2009	Atlantic Shareholder Services, LLC	NONE	N	SEC	Not applicable		21667	30188	30188	25595	0	0			Yes			161109	920	17
0000920493-10-000003	31-DEC-2009	Lee Financial Recordkeeping, Inc.	NONE	N	SEC	Not applicable		70	0	2247	1886	0									0
0001104659-10-013903	31-DEC-2009	BCC LP, Inc.	SOME	N	SEC	Yes, filed amendment(s)		287	81150	0	0	0	0			Not Applicable			0	0	0
0000950123-10-023544	31-DEC-2009	OLD NATIONAL BANCORP	SOME	N	BGFRS	Not applicable		433	13041	13041	7910	1	0			Yes			0	0	5
0001140361-10-011319	31-DEC-2008	My Transfer Agent, LLC	NONE	N	SEC	Not applicable		29	2537	2537	0	0	0			Yes			0	0	0
0000066756-10-000030	31-DEC-2009	ALLETE, Inc.	SOME	N	SEC	Not applicable		0	28851	2851	24934	6959	0			Not Applicable			0	0	0
0001146028-10-000001	31-DEC-2009	BNP PARIBAS, NEW YORK BRANCH	NONE	N	BGFRS	Not applicable		439	3	3	0	0									0
0000867457-10-000001	31-DEC-2009	Brunswick Bank and Trust	NONE	N	FDIC	Not applicable		32	238	0	0	0									0
0000839552-10-000003	31-DEC-2009	SunTrust Bank	ALL	N	BGFRS	Not applicable															
0000005732-10-000003	31-DEC-2009	AMERICAN REGISTRAR & TRANSFER CO	NONE	N	SEC	Not applicable		3299	123542	123542	0	0	0			Yes			0	0	0
0001144204-10-012473	31-DEC-2009	Parnassus Investments	NONE	N	SEC	Not applicable		0	39979	39979	39979	0	0			Yes			236227	0	0
0001140361-10-011097	31-DEC-2009	My Transfer Agent, LLC	NONE	N	SEC	Yes, filed amendment(s)		95	2796	2796	0	0	0			Yes			0	0	0
0001140361-10-011095	31-DEC-2007	My Transfer Agent, LLC	NONE	N	SEC	Not applicable		140	2226	2226	0	0	0			Yes			0	0	0
0001140361-10-011094	31-DEC-2006	My Transfer Agent, LLC	NONE	N	SEC	Not applicable		233	1957	1957	0	0	0			Yes			0	0	0
0001144204-10-012463	31-DEC-2009	American Stock Transfer & Trust Company, LLC	NONE	Y	SEC	Yes, filed amendment(s)		238220	3285275	3285275	835133	517879	0			Yes			0	0	76494
0000839175-10-000001	31-DEC-2009	The Bank of Nova Scotia Trust Company of New York	NONE	N	BGFRS	Not applicable		0	0	149	0	0									0
0001178677-10-000004	31-DEC-2009	BNY Mellon Trust Company of Illinois	ALL	N	BGFRS	Not applicable															
0000734924-10-000003	31-DEC-2009	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		35	482	0	0	0									0
0001339630-10-000004	31-DEC-2009	FAF Advisors, Inc.	NONE	N	SEC	Not applicable		0	782	413	1	0									0
0001397265-10-000001	31-DEC-2009	bancfirst	NONE	N	FDIC	Not applicable		65	2730	2730	0	1	0			Yes			0	0	2
0000067590-10-000263	31-DEC-2009	Prudential Mutual Fund Services, LLC	SOME	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									141
0001458682-10-000001	31-DEC-2009	ClearTrust, LLC	NONE	N	SEC	Yes, filed amendment(s)		443	2928	2928	0	0	0			Yes			0	0	0
0001456910-10-000002	31-DEC-2009	Grandmark Capital Services, LLC	NONE	N	SEC	Not applicable		23	0	504	0	0									0
0001146032-10-000002	31-DEC-2009	Banco Popular de Puerto Rico	SOME	N	BGFRS	Not applicable		3318	20507	20507	10074	31	0			Yes			2410	0	283
0001188347-10-000002	31-DEC-2009	Foresight Asset Management, LLC	NONE	N	SEC	Not applicable		0	10	10	0	10									0
0001352392-10-000046	31-DEC-2009	Pacific Stock Transfer Company	SOME	N	SEC	Yes, filed amendment(s)		5050	111115	111115	0	0	0			No	1	1	0	0	0
0001352392-10-000044	31-DEC-2008	Pacific Stock Transfer Company	SOME	N	SEC	Yes, filed amendment(s)		7855	87734	0	0	0	0			Yes			0	0	0
0001140370-10-000002	31-DEC-2009	Stalt Incorporated	NONE	N	SEC	Not applicable		931	11815	11815	0	0	0			Yes			0	0	0
0001140361-10-010821	31-DEC-2009	Dearborn Capital Management, LLC	NONE	N	SEC	Not applicable		21133	23836	23836	0	0	0			Yes			0	0	0
0000092416-10-000012	31-DEC-2009	Southwest Gas Corporation	NONE	N	SEC	Not applicable		1948	20489	20489	18010	18	0			Yes			0	0	61
0001111830-10-000316	31-DEC-2009	Ultimus Fund Solutions, LLC	NONE	Y	SEC	Not applicable		0	514626	519717	350201	0	0			Yes			526696	819	70
0000838587-10-000002	31-DEC-2009	The Juniata Valley Bank	NONE	N	FDIC	Not applicable		0	14	0	0	0									0
0000854890-10-000002	31-DEC-2009	Boston Trust and Investment Management Company	NONE	N	FDIC	Not applicable		0	96	0	0	96									0
0000826613-10-000002	31-DEC-2009	Dominion Resources Services, Inc.	SOME	N	SEC	Not applicable		695	149258	205622	120620	29894	0			Yes			0	0	196
0000071138-10-000002	31-DEC-2009	Nevada Agency and Transfer Company	SOME	N	SEC	Yes, filed amendment(s)		3136	44456	44456	0	16	0			Yes			0	0	301
0001328759-10-000045	31-DEC-2009	Wall Street Transfer Agents Inc.	NONE	N	SEC	Yes, filed amendment(s)		650	5524	0	0	0	0			Yes			0	0	0
0001027538-10-000003	31-DEC-2009	JF Actuarial Services, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000869442-10-000006	31-DEC-2009	John Hancock Signature Services, Inc.	SOME	N	SEC	Yes, filed amendment(s)		88578	1144926	1144926	1077513	0	0			Yes			4358999	334076	163
0001096960-10-000002	31-DEC-2009	AMERICAN NATIONAL TRUST & INVESTMENT D/B/A OLD NATIONAL TRUST	NONE	N	OCC	Not applicable		0	1633	1633	0	0	0			Yes			0	0	0
0000839142-10-000001	31-DEC-2009	FirstCitizens Bank & Trust Company	NONE	N	FDIC	Not applicable		3972	44996	683	566	117	0			Not Applicable			0	0	2354
0000839303-10-000001	31-DEC-2009	First Merit Bank, N.A.	NONE	N	OCC	Not applicable		2	257	257	0	0									0
0000842168-10-000002	31-DEC-2009	Harleysville National Bank	NONE	N	OCC	Not applicable		2	224	224	0	0									0
0001145888-10-000002	31-DEC-2009	First Northern Community Bancorp	NONE	N	BGFRS	Not applicable		65	1323	1323	0	0	0			Not Applicable			0	0	1
0001401565-10-000002	31-DEC-2009	Regions Bank	NONE	N	BGFRS	Not applicable		391	2750	2750	0	0	0			Yes			0	0	4
