ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0001018490-08-000003	fsrFoundOrderAgainstApplicant	24	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Matter No. C05-V-005	01-JUL-2005	The Commonwealth of Puerto Rico Commissioner of Financial Institutions	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrFoundOrderAgainstApplicant	25	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: 2005-7-11	15-JUL-2005	The Idaho Department of Finance	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrFoundOrderAgainstApplicant	26	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1266565	11-JUL-2005	The New Jersey Office of the Attorney General, Division of Consumer Affairs	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrFoundOrderAgainstApplicant	27	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. 05-3-1	22-AUG-2005	The State of Delaware, Department of Justice, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrFoundOrderAgainstApplicant	28	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: SEC.CO 05-02	21-JUN-2005	The District of Columbia Department of Insurance, Securities and Banking	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrFoundOrderAgainstApplicant	29	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No.105-185-JN	11-AUG-2005	The Nevada Secretary of State, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrFoundOrderAgainstApplicant	30	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: 05-02	26-JUL-2005	The State of Wyoming Secretary of State	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrFoundOrderAgainstApplicant	31	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: 05-0021 CO	11-AUG-2005	The Indiana Office of the Secretary of State, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	violationOfRegulations	9	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: File No. 3-10957	03-DEC-2002	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: The SEC alleged that DBSI failed to comply with certain aspects of the record-keeping requirements of Section 17(a) of the Exchange Act and Rule 17a-4 during the period from 1999 to (at least) 2001, in that it failed to preserve for three years, and/or to preserve in an accessible place for two years, all electronic mail communications (including interoffice memoranda) received and sent by its agents and employees that related to its business as a member of an exchange or as a broker or dealer. Resolution date: December 3, 2002. Within 90 days of the issuance of the order, unless otherwise extended by the staff of the Commission for good cause shown, DBSI undertook and agreed to inform the Commission in writing that it had completed its review and that it had established systems and procedures reasonably designed to achieve compliance with those laws, regulations, and rules concerning the preservation of electronic mail communications.  DBSI pursuant to Section 21c of the Exchange Act was ordered to cease and desist from committing or causing any violations and any future violations of Section 17(a) and Rule 17a-4.  In addition, DBSI paid a civil monetary penalty of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying the findings of the SEC's administrative proceeding, DBSI consented to pay the fine and comply with the final order.	DBSI was ordered to cease from committing or causing certain violations.   Without admitting or denying the findings of the SEC's proceeding, DBSI paid a monetary penalty and agreed to inform the Commission in writing regarding certain actions.
0001018490-08-000003	violationOfRegulations	10	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	CAF020064	22-NOV-2002	National Association of Securities Dealer, Inc.	The Registrant has not been the subject of this matter: The NASD alleged that DBSI (A) failed to keep electronic communications for three years and/or failed to preserve electronic mail communications for the first two years, in an accessible place in violation of section 17(a) of the Exchange Act, Rule 17a-4 thereunder, and NASD Rule 3110, and (B) had inadequate supervisory systems and procedures that were not reasonably designed to achieve compliance with section 17 (a), Rule 17a-4 thereunder and NASD Rule 3110 in violation of NASD Rule 3010. Resolution date: November 22, 2002. DBSI undertook to review its procedures regarding the preservation of electronic mail communications for compliance with the federal securities laws and the rules of the NASD and the Exchange. Within 90 days of the issuance of the order, unless otherwise extended by the staff of the NASD for good cause shown, DBSI undertook and agreed to inform the NASD in writing that it had completed its review and that it had established systems and procedures reasonably designed to achieve compliance with those laws, regulations, and rules concerning the preservation of electronic mail communications.  DBSI paid a civil monetary penalty of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying to the allegations of the NASD's AWC, DBSI consented to the sanctions.	DBSI paid a civil monetary penalty of $1,650,000.00 in the manner and to the parties described in the final order.  Without admitting or denying to the allegations of the NASD's AWC, DBSI consented to the sanctions, and undertook certain actions.
0001018490-08-000003	violationOfRegulations	11	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	02-223	15-NOV-2002	New York Stock Exchange	The Registrant has not been the subject of this matter: The NYSE alleged that DBSI violated Rule 440 and SEA section 17(a) and SEC Reg. 17a-4 by failing to preserve for a period of three years, and/or preserve in an accessible place for two years, electronic communications relating to the business of the firm and violated exchange Rule 342 by failing to reasonably supervise and control the activities of its employees to assure compliance with Exchange rules and Federal securities laws relating to retention of electronic communications. Resolution date: November 15, 2002. Within 90 days of the execution of the stipulation and consent, DBSI undertook and agreed to inform the Exchange in writing that it had completed its review and that it had systems and procedures in place reasonably designed to achieve compliance with those laws and rules concerning the preservation of electronic mail communications.  The NYSE's Division of Enforcement maintained discretion, upon showing good cause, to extend the deadline for compliance with the undertaking.  DBSI paid a fine of $1,650,000.00 on December 11, 2002, in the manner and to the parties described in the final order.  Without admitting or denying the findings of the NYSE's Hearing Panel, DBSI consented to the penalty.	DBSI paid a fine of $1,650,000.00 in the manner and to the parties described in the final order.  Without admitting or denying the findings of the NYSE's Hearing Panel, DBSI consented to the penalty and undertook certain actions.
0001018490-08-000003	violationOfRegulations	12	Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management, Inc. ('DAMI') Control Affiliates of the Registrant	Docket/Case Number: 3-12513	21-DEC-2006	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(1)(v)	In reference to the 'Title of Action' noted above, please see response to question 10(c)(1)(vi)
0001018490-08-000003	violationOfRegulations	6	Scudder Kemper Investments, Inc. ('Scudder Kemper'), a Control Affiliate of the Registrant, and Gary P. Johnson	Docket/Case Number: 3-10121	22-DEC-1999	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: Scudder Investments Service Company, formerly known as Kemper Service Company ('KSvC'); Scudder Distributors, Inc., formerly known as Kemper Distributors Inc. ('KDI'); Deutsche Investment Management Americas Inc., formerly, Scudder Kemper Investments, Inc. ('Scudder Kemper'): and Scudder Investor Services, Inc. are wholly owned, indirect and/or direct subsidiaries of Deutsche Bank Americas Holding Corp. On December 22, 1999, Scudder Kemper Investments, Inc. ('Scudder Kemper'), and Gary P. Johnson, the former head of the derivatives trading desk in Scudder Kemper's Boston office, consented to the filing of an administrative order by the Securities and Exchange Commission (the 'Order'), without admitting or denying the findings contained in the Order. See In the Matter of Scudder Kemper Investments, Inc. and Gary Paul Johnson, Investment Advisers Act of 1940 Release No. 1848; Investment Company Act of 1940 Release No. 24218. The SEC alleged in the Order that the activities giving rise to the administrative proceeding arose from the actions of a former trader at Scudder Kemper's Boston derivatives trading desk, who violated applicable trading limits established by portfolio managers in certain institutional accounts, including registered investment companies, managed by Scudder Kemper during a period from July 1997 through October 9, 1998. The Order states that the trader concealed his activities by miscoding order tickets, forging portfolio manager signatures on order tickets and in many instances, by not submitting order tickets at all. On the date of the Order, the SEC also instituted administrative proceedings against Michael T. Sullivan, the former trader. Michael Sullivan, in settling the proceedings, was barred from association with any investment adviser and investment company for five years, with the right to reapply thereafter. Upon discovering the trader's misconduct, Scudder Kemper halted the trading program and cooperated fully with the SEC in its investigation of the misconduct. Scudder Kemper has reimbursed the losses in all affected accounts. Prior to the date of the Order, Scudder Kemper adopted enhanced supervisory controls and procedures to address the issues giving rise to the Order. The Order notes that the SEC considered the remedial acts promptly undertaken by Scudder Kemper and Gary Johnson and the cooperation afforded the SEC staff. The Order alleges that as a result of the trader's misconduct, losses of more than $16 million were incurred. The SEC alleged that Mr. Johnson and Scudder Kemper failed to supervise the trader and, through the trader's actions, failed accurately to maintain certain required books and records under the Investment Advisers Act of 1940 and the Investment Company Act of 1940. The Order suspended Mr. Johnson from association with the investment adviser for a period of three months, from acting in a supervisory capacity with any investment adviser for nine months and fined Mr. Johnson. The Order censured Scudder Kemper, ordered it to comply with certain provision of the Investment Advisers Act and the Investment Company Act, fined Scudder Kemper $250,000 and required Scudder Kemper to perform various undertakings.	Without admitting or denying the findings, the Order censured Scudder Kemper, ordered it to comply with provision of the Investment Advisers Act and the Investment Company Act, fined it $250,000 and required Scudder Kemper to perform various undertakings.
0001018490-08-000003	violationOfRegulations	8	Deutsche Bank Trust Company Americas ('DBTCA'), a Control Affiliate of the Registrant	Docket/Case Number: 3-12526	09-JAN-2007	United States Securities and Exchange Commission	The Registrant has not been the subject of this matter: Amended Filing Date: 01/09/2007. On January 9, 2007, Deutsche Bank Trust Company Americas (?DBTCA?) settled an administrative action with the SEC. The action alleged that between January 2003 and June 2004, DBTCA and two other firms each failed to conduct auctions for auction rate securities according to procedures set forth in issuers? and broker-dealers? disclosure documents. Specifically, all three firms allegedly accepted new or revised bids after the submission deadline and allowed broker-dealers to submit bids to prevent failed auctions. DBTCA and another firm also allegedly allowed bids to prevent all-hold auctions. The SEC alleged that by engaging in these practices, the firms caused violations of Section 17(A)(2) of the Securities Act of 1933. Without admitting or denying the SEC?s allegations, DBTCA and the other firms consented to the entry of an order which (1) requires each firm to cease and desist from committing or causing any violations and future violations of section 17(A)(2) of the Securities Act; (2) requires each firm to provide certain disclosures of its material and current auction practices and procedures; and (3) requires each firm, not later than six months after the date of order, to have its CEO or General Counsel certify that it has implemented procedures in accordance with the auction procedures disclosed in the disclosure documents and any supplemental disclosures related to auction rate securities area.  In addition, the firms have undertaken to make payments which are based upon their relative market share and their conduct.  DBTCA?s  payment will be $750,000.	Without admitting or denying the SEC?s allegations, DBTCA and the other firms consented to an order.  In addition, the firms have undertaken to make payments which are based upon their relative market share and their conduct.  DBTCA will pay $750,000.
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	25	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 2005-7-11	15-JUL-2005	The Idaho Department of Finance	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	26	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1266565	11-JUL-2005	The New Jersey Office of the Attorney General, Division of Consumer Affairs	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	27	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. 05-3-1	22-AUG-2005	The State of Delaware, Department of Justice, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	28	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : SEC.CO 05-02	21-JUN-2005	The District of Columbia Department of Insurance, Securities and Banking	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	29	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No.105-185-JN	11-AUG-2005	The Nevada Secretary of State, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	30	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-02	26-JUL-2005	The State of Wyoming Secretary of State	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	31	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-0021 CO	11-AUG-2005	The Indiana Office of the Secretary of State, Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	32	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 02-11-06-S	01-JUL-2005	The Office of the Mississippi Secretary of State, Business Regulation	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	33	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1273373	26-AUG-2005	The State of North Dakota Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	34	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1274034	25-AUG-2005	The Utah Division of Securities, Department of Commerce	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	35	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1276422	30-SEP-2005	The West Virginia Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	36	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : SEU-2005-036-B	17-OCT-2005	The State of Hawaii Department of Commerce and Consumer Affairs	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	37	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 05-17-05-144I	02-NOV-2005	The Montana State Auditor's Office Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	38	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. 05-010-M	04-NOV-2005	The State of Michigan Office of Financial and Insurance Services	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	39	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : CO-2005-7083-S	07-DEC-2005	The State of Connecticut Department of Banking	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	40	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : 04CV06909	31-JAN-2006	The State of South Dakota Division of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	41	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	FILE NO. 06025	16-JUN-2006	The Securities Division of the Attorney General of the State of South Carolina	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	42	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	FILE NO. 05-005	26-JUN-2006	The Tennessee Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	43	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case # : IC06-CDO-07	31-MAY-2006	The Texas State Securities Board	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	44	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	CASE NO. 0600247	20-JUL-2006	The Illinois Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	45	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1328168	19-OCT-2006	The State of Louisiana Office of Financial Institutions Securities Division	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	46	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	ODS File No.05-058	12-OCT-2006	The State of Oklahoma Department of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	47	Scudder Investor Services, Inc. ('SISI'), a Control Affiliate of the Registrant.  See also Description of the Action	Docket/Case Number: IC05-CAF-11	22-APR-2005	State of Texas Securities Commissioner	The Registrant has not been the subject of this matter: Scudder Investments Service Company, formerly known as Kemper Service Company ('KSvC'); Scudder Distributors, Inc., formerly known as Kemper Distributors Inc. ('KDI'); Deutsche Investment Management Americas Inc., formerly, Scudder Kemper Investments, Inc. ('Scudder Kemper'): and SISI are wholly owned, indirect and/or direct subsidiaries of Deutsche Bank Americas Holding Corp.  Initiation date: April 22, 2005.  SISI did not timely submit to the State of Texas Securities Commissioner the information concerning the change in its designated officer as reflected on its certificate of registration, with the fee.  The current status is closed on April 22, 2005.  SISI paid a monetary fine of $700.  Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded.	The current status is closed on April 22, 2005.  SISI paid a monetary fine of $700.  Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded.
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	48	Deutsche Bank Securities Inc. ('DBSI') Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management, Inc. ('DAMI'), Affiliates	Occurrence 1337345	31-JAN-2007	NYAG	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	49	Deutsche Investment Management Americas, Inc. ('DIMA') and Deutsche Asset Management Inc. ('DAMI'), Control Affiliates of the Registrant	Occurrence 1339522	04-JAN-2007	Illinois Securities Department	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	50	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case #: Securities Division No. 2002-0894	30-JAN-2007	Securities Commissioner of Maryland	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	51	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. AP-06-49	03-NOV-2006	State of Missouri Commissioner of Securities	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	52	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Occurrence 1339443	01-DEC-2006	Attorney General of the State of New York	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(d)(1)(vi).
0001018490-08-000003	fsrViolationOfInvestmentRelatedRegulation	53	Deutsche Morgan Grenfell Inc.('DMGI'), a Control Affiliate of the Registrant	Occurrence 182248	02-APR-1996	State of Florida Department of Banking and Finance	The Registrant has not been the subject of this matter: Initiation date: March 31, 1995.  The State of Florida Department of Banking and Finance, Division of Securities and Investor Protection alleged violation of Section 517.12(5) in that DMGI's Florida branch office was not registered with the Florida Department of Banking and Finance, Division of Securities and Investor Protection because of failure to timely renew the Florida branch office application before March 31, 1995.  The current status is: settled on 4/2/96.  Without admitting or denying violation of Section 517.12(5) of the Florida Statutes, DMGI agreed to pay a fine of $16,500.	Settled on 4/2/96.  Without admitting or denying violation of Section 517.12(5) of the Florida Statutes, DMGI agreed to pay a fine of $16,500.
0001018490-08-000003	registrationDeniedOrSuspended	4	Deutsche Investment Management Americas Inc. ('DIMA') and Deutsche Asset Management, Inc. ('DAMI') Control Affiliates of the Registrant	Docket/Case Number: 3-12513	21-DEC-2006	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(1)(v)	In reference to the 'Title of Action' noted above, please see response to question 10(c)(1)(vi)
0001018490-08-000003	sraFalseStatementOrOmission	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: NYSE DEC. 04-128	27-AUG-2004	New York Stock Exchange	The Registrant has not been the subject of this matter: Initiation date: August 2, 2004.  The NYSE charged violations of NYSE Rules 401, 472, and 476(A)(6) in connection with alleged conflicts of interest resulting from investment banking influence over research analysts; the issuance of research reports affected by those conflicts of interest; payments to and from other securities firms and the receipt of payments from issuers for research; and the non-disclosure of such payments.  The NYSE also charged violations of NYSE Rule 342 for allegedly not adequately supervising its research analysts in order to prevent conflicts of interest, as well as NYSE Rule 476(A)(11) for allegedly not promptly producing e-mail.  The current status is closed on August 27, 2004.  Without admitting or denying the allegations, DBSI agreed to a stipulation and consent with the NYSE, and to pay $87.5 million.  The Stipulation and Consent included undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI has agreed to pay: (I) $50 million, offset in the amount of $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.	Closed on August 27, 2004.  Without admitting or denying the allegations, DBSI agreed to a stipulation and consent with the NYSE, and to pay $87.5 million.
0001018490-08-000003	sraViolationOfRules	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	CAF020064	22-NOV-2002	National Association of Securities Dealer, Inc.	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi)
0001018490-08-000003	registrationDeniedOrSuspended	1	Scudder Kemper Investments, Inc. ('Scudder Kemper'), a Control Affiliate of the Registrant, and Gary P. Johnson	Docket/Case Number: 3-10121	22-DEC-1999	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v)	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi).
0001018490-08-000003	registrationDeniedOrSuspended	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. 3-12514	19-JAN-2007	United States Securities and Exchange Commission	In reference the 'Title of Action' noted above, please see response to question 10(c)(1)(v).	In reference the 'Title of Action' noted above, please see response to question 10(c)(1)(vi).
0001018490-08-000003	registrationDeniedOrSuspended	3	Deutsche Bank Trust Company Americas ('DBTCA'), a Control Affiliate of the Registrant	Docket/Case Number: 3-12526	09-JAN-2007	United States Securities and Exchange Commission	In reference the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference the 'Title of Action' noted above, please see response to question 10(c)(2)(vi).
0001018490-08-000003	sraFalseStatementOrOmission	2	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: CAF040062	20-AUG-2004	National Association of Securities Dealers, Inc.	The Registrant has not been the subject of this matter: Initiation date: August 20, 2004.  The NASD charged violations of NASD Rules 2110, 2210(D)(1), and 2210(D)(2) in connection with alleged conflicts of interest resulting from investment banking influence over research analysts; the issuance of research reports affected by those conflicts of interest; payments to and from other securities firms and the receipt of payments from issuers for research; and the non-disclosure of such payments.  The NASD also charged violations of NASD Rule 3010 for allegedly not adequately supervising its research analysts in order to prevent conflicts of interests, as well as NASD Rule 2110 for allegedly not promptly producing e-mail.  The current status is closed on August 20, 2004.  Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent with the NASD and to pay $87.5 million.  The WAC included undertakings with respect to the separation of research and investment banking; mandatory disclosures to be included in research reports and transparency of research analysts' ratings and projections; and the use of independent, third-party research services. DBSI has agreed to pay: (I) $50 million, offset in the amount of $25 million to be paid pursuant to agreements with state regulators in related proceedings; (II) $25 million to fund the provision of independent research to investors (payable over the next five years); (III) $5 million to promote investor education (payable over the next five years); and (IV) $7.5 million in connection with allegations concerning Section 17(B) of the Exchange Act.	Closed on August 20, 2004.  Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent with the NASD and to pay $87.5 million.
0001018490-08-000003	sraViolationOfRules	1	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket/Case Number: File No. 3-10957	03-DEC-2002	United States Securities and Exchange Commission	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(v).	In reference to the 'Title of Action' noted above, please see response to question 10(c)(2)(vi)
