ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000842657-17-000016	sraViolationOfRules	73	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	Matter No. 11-00116	12-OCT-2011	ICE U.S. OTC Commodity Markets, LLC	The Registrant has not been the subject of this matter: Initiation date: 10/12/2011. ICE U.S. OTC Commodity Markets, LLC alleged DBAG violated Ice OTC Rule 1.13 (Enforcement of Position Limits and Position Accountability Levels) by holding both intra-day and inter-day positions in excess of the Firm's exempted position limit for July 2011 ICE Henry Hub LD1 contract between June 23, 2011 and June 24, 2011. Without admitting or denying the allegations, DBAG agreed to the settlement and fine of $20,000. The fine of $20,000 was paid on October 18, 2011.	Without admitting or denying the allegations, DBAG agreed to the settlement and paid a fine of $20,000 on October 18, 2011.
0000842657-17-000016	sraViolationOfRules	74	Deutsche Bank AG (DBAG), a Control Affiliate of the Registrant	NYMEX Case 11-08386-BC	22-MAY-2012	"New York Mercantile Exchange (""NYMEX"")"	"The Registrant has not been the subject of this matter: Initiation date: 6/23/2011. NYMEX alleged that DBAG violated NYMEX rule 562 (position limit violations). In that on June 23, 2011, Deutsche Bank held a position of 5,761.25 short July 2011 Henry Hub natural gas lookalike last day financial futures (""JUL11 NATGAS"") contracts, which was 1,261.25 contracts or 28.0% over its exchange approved expiration month hedge exemption level of 4,500 contracts in JUL11 NATGAS. Furthermore, on June 24, 2011, Deutsche Bank increased its JUL11 NATGAS position to 6,011.25 short JUL11 NATGAS contracts or 33.6% over its exchange approved expiration month hedge exemption level. Without admitting or denying the allegations, DBAG agreed to the settlement and fine of $40,000.00. The fine of $40,000.00 was paid on June 1, 2012."	Without admitting or denying the allegations, DBAG agreed to the settlement and fine of $40,000.00. The fine of $40,000.00 was paid on June 1, 2012.
0000842657-17-000016	sraViolationOfRules	78	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	CME 11-08055-BC	27-NOV-2012	"Chicago Mercantile Exchange (""CME"")"	"The Registrant has not been the subject of this matter: Date Initiated: 11/27/2012. CME alleged that Deutsche Bank Securities Inc. (""DBSI"") between July 2010 and March 2012, executed multiple block trades for customers in various CME contracts that were not reported to the exchange within the applicable time limit following execution in violation of CME Rule 526.F. During the same time frame, DBSI misreported to the exchange the accurate time of execution of multiple block trades in violation of CME Rule 432.I. In addition, DBSI failed to maintain accurate records of the block trade transactions. CME also found that the firm violated CME Rule 432.W by failing to diligently supervise its employees or agents in the conduct of their business relating to the exchange. Without admitting or denying the allegations, DBSI accepted the decision & offer of settlement consenting to a fine of $250,000.00. DBSI consented to the decision & order of settlement and fined $250,000.00. The fine was paid on December 7, 2012."	DBSI consented to the decision & order of settlement and fined $250,000.00. The fine was paid on December 7, 2012.
0000842657-17-000016	sraViolationOfRules	75	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	CBOT 11-8175-BC	07-AUG-2012	Chicago Board of Trade (CME Group)	"The Registrant has not been the subject of this matter: Date Initiated: 08/07/2012. Chicago Board of Trade (CME Group) alleged that Deutsche Bank Securities Inc. (""DBSI"") violated CBOT Rule 17107.B. in that during the March 2011 delivery cycle, based upon intents and invoices the firm submitted to the exchange, DBSI was short-position holder scheduled to deliver rough rice receipts to multiple long-position holders stopped for delivery. However, DBSI failed to completely deliver all receipts over the Electronic Warehouse Receipt System prior to the 1:00 PM dead line on March 2, 2011. Without admitting or denying the allegations, DBSI agreed to pay the fine of $15,000.00. The fine was paid on 8/10/2012."	Without admitting or denying the allegations, DBSI agreed to pay the fine of $15,000.00. The fine was paid on 8/10/2012.
0000842657-17-000016	sraViolationOfRules	76	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: No. 2010023096302	10-AUG-2012	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 8/10/2012. This matter stems from the personal financial difficulties of a former DBSI client advisor in the firm's Boston branch. Between approximately January 2009 and April 2010, the client advisor misused a corporate credit card for personal charges, bounced checks, and borrowed money from one of his customers. DBSI terminated his employment in April 2010. In the AWC settling this matter, DBSI accepted and consented, without admitting or denying, that the firm's lexicon-based search system for the review of electronic correspondence in the PCS division was inadequate to search for terms indicating that a client advisor might be experiencing personal financial difficulties and/or violating certain applicable laws, rules or regulations in connection with those difficulties, and that the firm's supervisory system and written supervisory procedures were inadequate to effectively respond to such ""red flags."" Accordingly, as set forth more fully in the AWC, the firm has undertaken to add terms to its email review lexicon for client advisors, to review electronic communications of client advisors from January 1, 2012 to date using those additional terms, and to review its supervisory procedures for responding to ""red flags"" of potential misconduct by a client advisor relating to such personal financial difficulties. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $100,000.00. The fine was paid on 8/22/12."	"Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $100,000.00. The fine was paid on 8/22/12."
0000842657-17-000016	sraViolationOfRules	77	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	12-CH-1204	29-AUG-2012	"Chicago Mercantile Exchange (""CME"")"	"The Registrant has not been the subject of this matter: Date Initiated: 7/18/2012. CME alleged that Deutsche Bank Securities Inc (""DBSI"") violated Chicago Board of Trade (""CBOT"") Rule 970.A.4 relating to computing and recording balances in the net capital computation, CBOT Rule 971.A.2 relating to recording and reporting balances in segregation secured sequestered accounts, and CBOT Rule 971.A.3 relating to identifying segregated, secured and sequestered accounts. On August 6, 2012, DBSI submitted an offer of settlement for $50,000.00 without admitting or denying the charges. CME accepted DBSI'S offer of settlement effective August 29, 2012. The firm paid the $50,000.00."	DBSI submitted an offer of settlement for $50,000.00 without admitting or denying the charges. CME accepted DBSI'S offer of settlement effective August 29, 2012. DBSI was ordered to pay a fine of $50,000.00. The firm paid the $50,000.00.
0000842657-17-000016	sraViolationOfRules	79	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	CBOT 09-04307-BC	27-NOV-2012	"Chicago Board of Trade (""CBOT"")"	"The Registrant has not been the subject of this matter: Date Initiated: 11/27/2012. CBOT alleged that Deutsche Bank Securities Inc. (""DBSI"") between October 1, 2009 and March 16, 2012, executed multiple block trades for customers in various CBOT contracts that were not reported to the exchange within the applicable time limit following execution. DBSI employees also reported several inter-commodity spread trades to the exchange as block trades when these transactions did not meet the minimum quantity threshold for inter-commodity spread block trades, these actions violated CBOT Rules 526.A and F. During the same time frame, DBSI, misreported to the exchange the true and accurate time of execution of multiple block trades, on two occasions, DBSI employees appeared to intentionally misreport block trades' execution times in order to give the appearance that the transactions were reported to the exchange within the applicable time limit following execution, these actions violated CBOT rule 432.I. In addition, DBSI failed to maintain accurate written or electronic records of the block trade transactions, these actions violated CBOT Rule 536. CME also found that the firm violated CME Rule 432.W by failing to diligently supervise its employees or agents in the conduct of their business relating to the exchange. Without admitting or denying the allegations, DBSI accepted the decision & order of settlement consenting to a fine of $550,000.00. DBSI consented to the decision & order of offer settlement and fined $550,000.00. The fine was paid on December 6, 2012."	DBSI consented to the decision & order of offer settlement and fined $550,000.00. The fine was paid on December 6, 2012.
0000842657-17-000016	sraViolationOfRules	85	Deutsche Bank Securities, Inc.'s (DBSI or Firm) , a Control Affiliate of the Registrant	2,008,015,717,201	08-APR-2013	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 4/8/2013. FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"") violated NASD Rules 2010, 2110 and 3010 during the period of 2006-2011 by failing to establish and enforce adequate written supervisory procedures regarding dividend-related yield enhancement on total return swap transactions that involved U.S. equities. Specifically, FINRA alleged that the Firm failed to establish adequate written procedures for the transactions themselves, the review of the transactions, or for documenting supervision that occurred. Although the Firm conducted reviews, FINRA alleged that it relied on incomplete data that did not provide enough information to ensure a comprehensive review and that it failed to document such reviews. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $275,000.00. The fine was paid on 4/15/2013."	"Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $275,000.00. The fine was paid on 4/15/2013."
0000842657-17-000016	sraViolationOfRules	80	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	20090174106-01	26-NOV-2012	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 11/26/2012. FINRA alleged that Deutsche Bank Securities Inc. (""DBSI""), (a) in seven transaction pairs between October 1, 2008 and December 31, 2008, the Firm sold corporate bonds to customers and failed to sell such bonds at a price that was fair, taking into consideration all relevant circumstances, in violation of NASD Rules 2110, 2440 and IM-2440; (b) from March 14, 2008 to April 15, 2010, on 29 settlement dates, the Firm submitted to FINRA inaccurate short interest position reports in violation of NASD Rule 3360, NYSE Rule 421, and FINRA Rule 4560 (for settlement dates on or after December 15, 2008); (c) during the periods January 14, 2008 through March 31, 2008 and July 8, 2008 through September 30, 2008, the Firm transmitted to the FNTRF 70 last sale reports of transactions in designated securities and failed to designate such reports as reflecting a price different from the current market when the execution was based on a prior reference point in time in violation of NASD Rule 4632(A)(5)(G). The Firm also failed to designate as ""W"" to the FNTRF 13 last sales reports of transactions in NMS securities that occurred at prices based on an average weighting or another special pricing formula in violation of NASD Rule 4632(A)(5)(E) and failed to report the correct time of execution to the FNTRF in 78 last sale reports of transactions in designated securities in violation of NASD Rule 4632(C)(5); (d) during the period May 1, 2010 through May 31, 2010, the Firm failed to show the correct terms and conditions on the memorandum of 41 brokerage orders in violation of SEC Rule 17A-3 and NASD Rule 3110; (e) during the period July 1, 2010 through September 30, 2010, the Firm failed to report the correct time of trade to the RTRS in 24 reports of transactions in municipal securities in violation of MSRB Rule G-14(B)(II). The Firm also failed to report information regarding 24 purchase and sale transactions effected in municipal securities to the RTRS in the manner prescribed by Rule G-14 RTRS procedures and the RTRS Users Manual in violation of MSRB Rule G-14, and in 23 instances, the Firm improperly reported information to the RTRS that it was not required to report in violation of MSRB Rule G-14. The firm also failed to show the correct time of execution on the memorandum of 24 brokerage orders in municipal securities in violation of MSRB Rule G-8. (f) During the period April 1, 2010 through June 30, 2010, the Firm failed to repair 3,041 rejected ROES transmitted to OATS in violation of FINRA Rule 7450. (g) During the period May 1, 2010 through August 31, 2010, the Firm failed to accept or decline in the FNTRF 126 transactions in reportable securities within 20 minutes after execution in violation of FINRA Rule 7230a; (h) during the period July 1, 2010 through September 30, 2010, in 49 instances the Firm improperly reported information to the RTRS that it should not have in violation of MSRB Rule G-14; and (i) during the period July 1, 2011 through September 30, 2011 the Firm failed to report to TRACE 629 S1 transactions within 15 minutes of the time of execution in violation of FINRA Rule 6730( A) and FINRA Rule 2010. Without admitting or denying the allegations DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine. The fine of $175,000 was comprised of $20,000 for the fair pricing violations; $50,000 for the short interest reporting violations; $22,500 for the trade reporting violations; $5,000 for the books and records violations; $12,500 for the violations of MSRB Rule G-14 and $2,500 for the violations of MSRB Rule G-8; 12,500 for the OATS violations; $22,500 for the trade reporting violations; $22,500 for the violations of MSRB Rule G-14; and $5,000 for the TRACE reporting violations. Restitution in a total amount of $10,314.44 plus statutory interest to customers in connection with the fair pricing violations."	DBSI consented to a censure and fine of $175,000.00 plus interest restitution of $10,314.44. The fine was paid on December 13, 2012.
0000842657-17-000016	sraViolationOfRules	81	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	2,008,016,167,401	21-NOV-2012	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 11/21/2012. FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"") from July 2006 through December 15, 2008, failed to report approximately 8,760 options positions in conventional options to the LOPR in violation of NASD Rule 2860(B)(5). Also between March 23, 2011 and March 30, 2011, one of the Firm's customers exceeded the position limit in HK939 in violation of FINRA Rule 2360(b)(3) and the Firm failed to submit to the OCC its OCEND for approximately two months from March 23, 2011 through May 31, 2011 in violation of FINRA Rule 2360(B)(3)(A)(VII)(B)(4)(B). In addition, from December 1, 2010 through October 6, 2011 the Firm failed to accurately report approximately 20,542 options positions in conventional options to the LOPR in violation of FINRA Rule 2360(B)(5), and from July 2006 to December 2011, the Firm failed to implement and maintain an adequate system of follow-up and review designed to reasonable ensure the submission of complete and accurate LOPR in violation of NASD Rule 3010, NASD 2110 and FINRA Rule 2010. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $35,000.00. DBSI consented to a censure and a fine of $35,000. The fine was paid on December 12, 2012."	Without admitting or denying the allegations, DBSI consented to a censure and a fine of $35,000. The fine was paid on December 12, 2012.
0000842657-17-000016	sraViolationOfRules	82	Deutsche Bank Securities, Inc.'s (DBSI or Firm) , a Control Affiliate of the Registrant	20080136798-01	14-DEC-2012	"Financial Industry Regulatory Authority (""FINRA"")"	"In reference to the ""Title of Action"" noted above, please see response to question 10(e)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(e)(1)(vi)."
0000842657-17-000016	sraViolationOfRules	83	Deutsche Bank Securities, Inc.'s (DBSI) , a Control Affiliate of the Registrant	2,011,029,270,401	31-DEC-2012	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 12/31/2012. FINRA alleged that during the period January 1, 2009 through June, 30, 2011, Deutsche Bank Securities Inc. (""DBSI"") failed to deliver certain mutual fund prospectuses to DBSI customers within three business days of their purchases, and DBSI failed to establish and maintain adequate supervisory systems and written supervisory procedures reasonably designed to monitor and ensure the timely delivery of mutual fund prospectuses. It was also alleged that during the period January 1, 2011 through May 31, 2011, DBSI failed to deliver certain preliminary IPO prospectuses to DBSI customers, and DBSI failed to establish and maintain adequate supervisory systems and written supervisory procedures reasonably designed to monitor and ensure the timely delivery of preliminary IPO prospectuses. Accordingly, FINRA found that DBSI violated NASD Conduct Rules 3010(A)(1) and (B)(1) and FINRA Rule 2010. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $125,000.00. DBSI consented to a censure and fine of $125,000.00. The fine was paid on 1/9/2013."	DBSI consented to a censure and fine of $125,000.00. The fine was paid on 1/9/2013.
0000842657-17-000016	sraViolationOfRules	84	Deutsche Bank Securities, Inc.'s (DBSI) , a Control Affiliate of the Registrant	20080163813-01	05-FEB-2013	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 02/05/2013. FINRA alleged that: (1) during the periods July 1, 2007 through September 30, 2007, July 1, 2008 through September 30, 2008, and April 1, 2009 through June 30, 2009, the Firm failed to report to TRACE the correct contra-party identifier for certain transactions in TRACE Eligible Securities and failed to report to TRACE certain transactions in TRACE-Eligible Securities that it was required to report. These alleged failures violated NASD Rules 6230(C)(6) and 6230(B) or FINRA Rules 6730(C)(6) and 6730(B)(1); (2) during the period from April 1, 2009 through June 30, 2009, the Firm failed to report to TRACE certain transactions in TRACE-Eligible Securities within 15 minutes of the time of execution and failed to report to TRACE the correct time of trade execution for certain transactions in TRACE-Eligible Securities in violation of FINRA Rules 6730(C)(8), 6730(A), and 2010. It also failed to show the correct time of execution on the memorandum of certain brokerage orders in violation of SEC Rule 17A-3 and NASD Rule 3110; (3) for trade dates April 15 and 16, 2009 and July 28 and 29, 2010, certain of the FIRM'S trade confirmations with institutional customers omitted certain information or contained incorrect information in violation of SEC Rule 10B-10; (4) during the periods January 1, 2009 through March 31, 2009 and July 1, 2009 through September 30, 2009, respectively, the Firm failed to report the correct time of trade to the RTRS in certain reports of transactions in municipal securities and failed to timely report information regarding certain purchase and sale transactions effected in municipal securities to the RTRS in violation of MSRB Rule G-14. The Firm also failed to show the correct time of trade on the memorandum of certain municipal securities orders in violation of MSRB Rule G-8. (4) during the period May 1, 2009 through August 31, 2009, the Firm failed to accept or decline in the FINRA/NASDAQ TRF or the OTC trade reporting facility certain transactions in reportable securities within 20 minutes after execution in violation of FINRA Rules 7230A(B) OR 7330(B); (5) during the period from January 1, 2010 through April 30, 2010, the Firm failed, within 90 seconds after execution, to transmit to the OTC TRF certain last sale reports of transactions in OTC equity securities in violation of FINRA Rules 6622(A) and 2010. It also failed, within 90 seconds after execution, to transmit to the OTC TRF certain last sale reports of transactions in OTC equity securities, failed to report the correct time of execution for such transactions, and failed to designate to the OTC TRF such last sale reports as late, in violation of FINRA Rule 6622(A); (6) during the period from January 1, 2010 through April 30, 2010, the Firm failed, within 90 seconds after execution, to transmit to the FINRA/NASDAQ TRF certain last sale reports of transactions in designated securities in violation of FINRA Rule 6380A and failed to report to the FINRA/NASDAQ TRF the correct time of execution for certain transactions in reportable securities in violation of FINRA Rule 7230A(D)(4); and (7) during the period July 1, 2008 through December 31, 2008, the Firm effected 11 transactions in seven securities while a trading halt was in effect with respect to each of the securities in violation of NASD Rules 3340 and 2110 or FINRA Rule 2010. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $215,000.00. DBSI consented to a censure and fine of $215,000.00. The fine was paid on 2/14/2013."	"Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $215,000.00. The fine was paid on 2/14/2013."
0000842657-17-000016	sraViolationOfRules	89	Deutsche Bank Securities Inc.'s (DBSI) , a Control Affiliate of the Registrant	CASE NO. 20110288146-01	12-DEC-2013	"Financial Industry Regulatory Authority (""FINRA"")"	"The Registrant has not been the subject of this matter: Date Initiated: 12/12/2013. FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"") violated FINRA Rules 2010, 6730(a), NASD Rule 3010, MSRB Rules G-8, G-14, G-14(b)(11) by: failing to report correct trade time to the real-time transaction reporting system (RTRS) in Municipal Securities Transactions; by failing to report information regarding purchase and sale transactions effected in municipal securities to the RTRS in the manner prescribed by Rule G-14; by failing to report information about such transactions within 15 minutes of trade time to an RTRS Portal; by failing to document the correct execution time on trade memorandum for transactions in municipal securities; and by failing to report new issue offerings in Trade Reporting and Compliance Engine TRACE-eligible corporate securities in accordance with the time frame of FINRA Rule 6760(c). The Firm's supervisory system did not include Written Supervisory Procedures (WSPS) reasonably designed to achieve compliance with applicable securities laws, regulations and FINRA rules concerning the reporting of new issues to trace and the firm failed to report to TRACE P1 Transactions in TRACE-eligible corporate securities within T+1. This conduct constitutes separate and distinct violations of FINRA Rule 6730(a) and a pattern or practice of late reporting without exceptional circumstances in violation of FINRA Rule 2010. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC"") consenting to a censure and fine of $30,000.00. DBSI consented to a censure, a fine of $30,000.00, and an undertaking within 30 days of acceptance of the AWC to revise its WSP's concerning the reporting of new issues to TRACE. The fine was paid on 12/19/13 and the WSP's were revised and implemented on December 2, 2013."	Without admitting or denying the allegations, DBSI agreed to a AWC consenting to a censure, a fine of $30,000.00 and to an undertaking within 30 days of acceptance of the AWC to revise its WSP's concerning the reporting of new issues to TRACE.
0000842657-17-000016	sraViolationOfRules	19	Deutsche Banc Alex. Brown Inc. (DB Alex. Brown), a Control Affiliate of the Registrant. See also Description of the Action	Docket/Case Number: CMS000104	06-JUN-2000	"National Association of Securities Dealers, Inc. (""NASD"")"	"The Registrant has not been the subject of this matter: Alex. Brown is NKA Deutsche Bank Securities Inc. (""DBSI"") which is the legal name for this US registered broker-dealer. Deutsche Bank Capital Corporation was the predecessor firm of Deutsche Bank Securities Inc. ""Deutsche Bank Alex. Brown, a division of Deutsche Bank Securities Inc."" is the marketing name for its retail brokerage activities. DBSI was formerly known as Deutsche Banc Alex. Brown, Inc. (""DBAB"") and prior as DB Alex. Brown LLC (""Alex. Brown LLC""), and prior as BT Alex. Brown Incorporated (""BTAB""). BTAB succeeded to the business of Alex. Brown & Sons Incorporated (""Alex. Brown"") and BT Securities Corporation (""BTSec""). Alex. Brown had earlier succeeded to the broker-dealer business of Alex. Brown & Sons, which had later been named Alex. Brown Partners, a Maryland Limited Partnership (the ""partnership""). BTSec was the former FRA Section 20 subsidiary of Bankers Trust Corporation. Initiation date: June 6, 2000. The National Association of Securities Dealers, Inc. (""NASD"") alleged failure to accept or decline in ACT transactions in eligible securities within 20 minutes after execution of such transactions; failure to display immediately customer limit orders, when the orders were at a price that would have improved its bid or offer in each such security related to those orders, or when the full size of each such order were priced equal to its bid or offer and the national best bid or offer and the orders represented more than a de minimis change in relation to the size associated with its bid or offer in each security; and, failure to establish, maintain, and enforce written supervisory procedures reasonably designed to achieve compliance with the applicable securities laws and regulations, and the rules of the NASD concerning trade reporting, ACT compliance, best execution, limit order protection interpretation, locked and crossed markets, books and records, SEC order execution rules and 21(A) report issues. The current status is closed on June 6, 2000. A fine of $25,000.00 has been paid. Without admitting or denying the allegations, DB Alex. Brown agreed to a letter of acceptance, waiver and consent to pay the fine."	Closed on June 6, 2000. A fine of $25,000.00 has been paid. Without admitting or denying the allegations, DB Alex. Brown agreed to a letter of acceptance, waiver and consent to pay the fine.
0000842657-17-000016	sraViolationOfRules	20	Deutsche Banc Alex. Brown Inc. (DB Alex. Brown), a Control Affiliate of the Registrant. See also Description of the Action	Docket/Case Number: CMS000105	06-JUN-2000	National Association of Securities Dealers, Inc.	"The Registrant has not been the subject of this matter: Alex. Brown is NKA Deutsche Bank Securities Inc. (""DBSI"") which is the legal name for this US registered broker-dealer. Deutsche Bank Capital Corporation was the predecessor firm of Deutsche Bank Securities Inc. ""Deutsche Bank Alex. Brown, a division of Deutsche Bank Securities Inc."" is the marketing name for its retail brokerage activities. DBSI was formerly known as Deutsche Banc Alex. Brown, Inc. (""DBAB"") and prior as DB Alex. Brown LLC (""Alex. Brown LLC""), and prior as BT Alex. Brown Incorporated (""BTAB""). BTAB succeeded to the business of Alex. Brown & Sons Incorporated (""Alex. Brown"") and BT Securities Corporation (""BTSec""). Alex. Brown had earlier succeeded to the broker-dealer business of Alex. Brown & Sons, which had later been named Alex. Brown Partners, a Maryland Limited Partnership (the ""partnership""). BTSec was the former FRA Section 20 subsidiary of Bankers Trust Corporation. Initiation date: June 6, 2000. The National Association of Securities Dealers, Inc. (""NASD"") alleged that DB Alex. Brown, a market maker in securities, without making reasonable efforts to avoid a locked or crossed market by executing transactions with all market makers whose quotations would be locked or crossed, entered a bid or ask quotation in the NASDAQ stock market which caused a locked or crossed market condition to occur. The current status is closed on June 6, 2000. A fine of $3,000.00 has been paid. Without admitting or denying the allegations, DB Alex. Brown agreed to a letter of acceptance, waiver and consent to pay the fine."	Closed on June 6, 2000. A fine of $3,000.00 has been paid. Without admitting or denying the allegations, DB Alex. Brown agreed to a letter of acceptance, waiver and consent to pay the fine.
0000842657-17-000016	sraViolationOfRules	21	Deutsche Banc Alex. Brown Inc. (DB Alex. Brown), a Control Affiliate of the Registrant. See also Description of the Action	Exchange Hearing Panel Decision 99-490	13-AUG-1999	New York Stock Exchange	"The Registrant has not been the subject of this matter: Deutsche Banc Alex. Brown Inc. is NKA Deutsche Bank Securities Inc. (""DBSI"") which is the legal name for this US registered broker-dealer. Deutsche Bank Capital Corporation was the predecessor firm of Deutsche Bank Securities Inc. ""Deutsche Bank Alex. Brown, a division of Deutsche Bank Securities Inc."" is the marketing name for its retail brokerage activities. DBSI was formerly known as Deutsche Banc Alex. Brown, Inc. (""DBAB"") and prior as DB Alex. Brown LLC (""Alex. Brown LLC""), and prior as BT Alex. Brown Incorporated (""BTAB""). BTAB succeeded to the business of Alex. Brown & Sons Incorporated (""Alex. Brown"") and BT Securities Corporation (""BTSec""). Alex. Brown had earlier succeeded to the broker-dealer business of Alex. Brown & Sons, which had later been named Alex. Brown Partners, a Maryland Limited Partnership (the ""partnership""). BTSec was the former FRA Section 20 subsidiary of Bankers Trust Corporation. Initiation date: June 23,1999. DB Alex. Brown violated SEC Reg.240.15C3-1, SEC Reg.240.17A-11(B), and SEC Reg.240.17A-11(D), in addition, violated SEC Reg.240.17A-5, SEC Reg.240.8(C)1 and 240.15C3-3, SEC Reg.240.17A-3 and 240.17A-4. The above-mentioned relate to financial reporting books and records violations. DB Alex. Brown was also in violation of NYSE rules 325, 440 and 342. The current status is closed on August 13, 1999. A fine of $175,000.00 has been paid. The settlement concluded the matter. No further action is required."	Closed on August 13, 1999. A fine of $175,000.00 has been paid. The settlement concluded the matter. No further action is required.
0000842657-17-000016	sraViolationOfRules	92	Deutsche Bank Securities Inc.'s (DBSI) , a Control Affiliate of the Registrant	CASE NO. 20100237658-01	13-JAN-2014	"Financial Industry Regulatory Authority (""FINRA"")"	"FINRA alleged that Deutsche Bank Securities Inc. (""DBSI"") 1) effected transactions in securities while a trading halt was in effect with respect to each of the securities; 2) failed to establish, maintain, and enforce written policies and procedures reasonably designed to prevent trade-throughs of protected quotations in National Market System (""NMS"") stocks; 3) failed to take reasonable steps to establish that Intermarket Sweep Orders it routed complied with Exchange Act Rule 600(b)(30); 4) failed to report to TRACE the correct contra-party's identifier for certain transactions; 5) failed to report to TRACE certain transactions that it was required to report and reported to TRACE certain transactions that it was not required to report; 6) failed to report to TRACE S1 certain transactions in Corporate Debt Securities; 7) failed to report to TRACE the correct contra-party's identifier for S1 transactions in certain Corporate Debt Securities and failed to accurately report to TRACE the market identifier for an S1 transaction; 8) the firm failed to submit a report to TRACE identifying the correct volume, price, execution date, or execution time for certain S1 transactions in Corporate Debt Securities; 9) failed, within 30 seconds after execution, to transmit to the Over-The-Counter (""OTC"") Trade Reporting Facility (""OTCTRF"") reports of transactions in OTC securities in violation of FINRA Rules 6622(a) and 2010; 10) transmitted certain reportable order events to OATS that were rejected by OATS and failed to repair many of these rejected ROES. FINRA alleged that as a result of such conduct, DBSI violated SEC Rules 611(a), 611(c) of Regulation NMS, FINRA Rules 2010, 5260, 6622(a), 6730(b), 6730(b)(1), 6730(c)(2), 6730(c)(3), 6730(c)(5), 6730(c)(6), 6730(c)(8), 6730(d)(4)(d), 6730(e), 7450, NASD Rules 3010, 3340."	"Without admitting or denying the allegations, DBSI agreed to a Letter of Acceptance, Waiver and Consent (""AWC"") consenting to a censure and fine of $110,000.00."
0000842657-17-000016	sraViolationOfRules	93	Deutsche Bank Securities Inc.'s (DBSI) , a Control Affiliate of the Registrant	CASE NO. 2013-002A	04-FEB-2014	ICE Futures U.S.	"The Registrant has not been the subject of this matter: Date Initiated: 2/4/2014. ICE Futures U.S. alleged Deutsche Bank Securities Inc. (""DBSI"") RULE 4.07(C) IN THAT IT FAILED TO REPORT A BLOCK TRADE IN A TIMELY MANNER AND CONVEYED AN INACCURATE EXECUTION TIME OF THAT TRADE TO THE EXCHANGE. WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBSI AGREED TO THE SETTLEMENT AND THE FINE OF $5,000.00. THE FINE OF $5,000.00 WAS PAID ON 2/7/2014."	Without admitting or denying the allegations, DBSI agreed to the settlement and the fine of $5,000.00. The fine was paid on 2/7/2014.
