ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000842657-19-000004	sraViolationOfRules	152	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	No. 20150443242-03	13-FEB-2018	NASDAQ PHLX LLC	The Registrant has not been the subject of this matter: Date Initiated: 02/13/2018. Docket/Case number: 20150443242-03. On February 13, 2018, NASDAQ PHLX found that Deutsche Bank Securities Inc. violated: (i) Exchange Act Rule 17a-3 and PHLX Rule 760 by failing to show the time of order transmission on certain memoranda of its brokerage orders; and (ii) PHLX Rule 748 by failing to implement a supervisory system reasonably designed to ensure compliance with applicable federal securities laws and regulations, and the rules of the exchange, relating to creating and maintaining accurate and complete books and records. This settlement was one of a set of four related settlements in which, without admitting or denying the allegations, Deutsche Bank Securities Inc. agreed to pay a total fine of $315,000, of which $74,000 was paid to NASDAQ PHLX LLC, and the remaining amounts were paid to, NYSE AMERICAN LLC, NYSE ARCA, Inc. and Chicago Board Options Exchange. The firm was fined $74,000.00. The fine was paid to NASDAQ PHLX LLC via Deutsche Bank Securities Inc. February invoice.	See above
0000842657-19-000004	sraViolationOfRules	153	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	No. 20150443242-02	12-FEB-2018	NYSE AMERICAN LLC	The Registrant has not been the subject of this matter: Date Initiated: 02/12/2018. Docket/Case number: 20150443242-02. On February 12, 2018, NYSE AMERICAN found that Deutsche Bank Securities Inc. violated: (i) exchange act rule 17a-3 and NYSE AMERICAN Rule 956.ny by failing to show the time of order transmission on an estimated 7,650 memoranda of its brokerage orders; and (ii) NYSE AMERICAN Rule 320 by failing to implement a supervisory system reasonably designed to ensure compliance with applicable federal securities laws and regulations, and the rules of the exchange, relating to creating and maintaining accurate and complete books and records. This settlement was one of a set of four related settlements in which Deutsche Bank Securities Inc. agreed to pay a total fine of $315,000, of which $65,500 was paid to NYSE AMERICAN LLC, and the remaining amounts were paid to NASDAQ PHLX LLC, NYSE ARCA, Inc., and Chicago Board Options Exchange. The firm was fined $65,500.00. The fine was paid to NYSE AMERICAN LLC on February 20, 2018.	See above
0000842657-19-000004	sraViolationOfRules	157	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case number: 20130379938-02	01-MAY-2018	"CBOE BZX EXCHANGE, INC. (""BZX"")"	The Registrant has not been the subject of this matter: Date Initiated: 05/01/2018. Docket/Case number: 20130379938-02. BZX alleged that as the result of various proprietary system flaws and deficiencies, the firm on numerous occasions routed ISOS through protected quotations. On May 1, 2018, DBSI, without admitting or denying the findings or conclusions therein, entered into a settlement with BZX, FINRA and four other exchanges. BZX, FINRA and the four other exchanges all approved the settlement as of May 1, 2018. Under the terms of the settlement, DBSI agreed to pay a total fine of $475,000, of which $75,000 is payable to BZX, which is in the process of being paid, to accept a censure, and to comply with undertakings regarding improving its written supervisory procedures and correcting a system issue.	See above
0000842657-19-000004	sraViolationOfRules	154	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case number: 20130379938-01	01-MAY-2018	"FINANCIAL INDUSTRY REGULATORY AUTHORITY (""FINRA"")"	The registrant has not been the subject of this matter: Date initiated: 05/01/2018. Docket/Case number: 20130379938-01. FINRA alleged that as the result of various proprietary system flaws and deficiencies, the firm on numerous occasions routed ISOS through protected quotations. Limitations in the firm's systems also led to time stamps on orders being improperly recorded. Lastly, on several occasions the firm failed to report transactions as trade-through exempt, and the firm failed to comply with sec rule 602 and had deficient procedures with respect to that rule. On May 1, 2018, DBSI, without admitting or denying the findings or conclusions therein, entered into a settlement with FINRA and five exchanges. FINRA and the five exchanges all approved the settlement as of May 1, 2018. Under the terms of the settlement, DBSI agreed to pay a total fine of $475,000, of which $100,000 is payable to FINRA, which is in the process of being paid, to accept a censure, and to comply with undertakings regarding improving its written supervisory procedures and correcting a system issue.	See above
0000842657-19-000004	sraViolationOfRules	155	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case number: 20130379938-06	01-MAY-2018	"NYSE ARCA, INC. (""ARCA"")"	The registrant has not been the subject of this matter: Date Initiated: 04/27/2018. Docket/Case number: 20130379938-06. ARCA alleged that as the result of various proprietary system flaws and deficiencies, the firm on numerous occasions routed ISOS through protected quotations. On May 1, 2018, DBSI, without admitting or denying the findings or conclusions therein, entered into a settlement with ARCA, FINRA and four other exchanges. ARCA, FINRA and the four other exchanges all approved the settlement as of May 1, 2018. Under the terms of the settlement, DBSI agreed to pay a total fine of $475,000, of which $75,000 is payable to ARCA, which is in the process of being paid, to accept a censure, and to comply with undertakings regarding improving its written supervisory procedures and correcting a system issue.	See above
0000842657-19-000004	sraViolationOfRules	156	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case number: 20130379938-05	01-MAY-2018	"CBOE EDGX EXCHANGE, INC. (""EDGX"")"	The Registrant has not been the subject of this matter: Date Initiated: 05/01/2018. Docket/Case number: 20130379938-05. EDGX alleged that as the result of various proprietary system flaws and deficiencies, the firm on numerous occasions routed ISOS through protected quotations. On May 1, 2018, DBSI, without admitting or denying the findings or conclusions therein, entered into a settlement with EDGX, FINRA and four other exchanges. EDGX, FINRA and the four other exchanges all approved the settlement as of May 1, 2018. under the terms of the settlement, DBSI agreed to pay a total fine of $475,000, which is in the process of being paid, to accept a censure, and to comply with undertakings regarding improving its written supervisory procedures and correcting a system issue.	See above
0000842657-19-000004	sraViolationOfRules	158	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case number: 20130379938-03	01-MAY-2018	"CBOE BYX EXCHANGE, INC. (""BYX"")"	The Registrant has not been the subject of this matter: Date Initiated: 05/01/2018. Docket/Case number: 20130379938-03. BYX alleged that as the result of various proprietary system flaws and deficiencies, the firm on numerous occasions routed ISOS through protected quotations. On May 1, 2018, DBSI, without admitting or denying the findings or conclusions therein, entered into a settlement with BYX, FINRA and four other exchanges. BYX, FINRA and the four other exchanges all approved the settlement as of May 1, 2018. Under the terms of the settlement, DBSI agreed to pay a total fine of $475,000, of which $75,000 is payable to BYX, which is in the process of being paid, to accept a censure, and to comply with undertakings regarding improving its written supervisory procedures and correcting a system issue.	See above
0000842657-19-000004	sraViolationOfRules	159	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case number: 20130379938-04	01-MAY-2018	"CBOE EDGA EXCHANGE, INC. (""EDGA"")"	The Registrant has not been the subject of this matter: Date Initiated: 05/01/2018. Docket/Case number: 20130379938-04. EDGA alleged that as the result of various proprietary system flaws and deficiencies, the firm on numerous occasions routed ISOS through protected quotations. On May 1, 2018, DBSI, without admitting or denying the findings or conclusions therein, entered into a settlement with EDGA, FINRA and four other exchanges. EDGA, FINRA and the four other exchanges all approved the settlement as of May 1, 2018. Under the terms of the settlement, DBSI agreed to pay a total fine of $475,000, of which $75,000 is payable to EDGA, which is in the process of being paid, to accept a censure, and to comply with undertakings regarding improving its written supervisory procedures and correcting a system issue.	See above
0000842657-19-000004	sraViolationOfRules	160	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	20140418941-01	27-JUN-2018	FINRA	FINRA alleged that, from the time period June 2006 to April 2017, the firm, due to systemic deficiencies, failed to have reasonable supervisory procedures in place that resulted numerous oats and equity trade reporting violations. FINRA also alleged that the firm violated municipal bond trading and other supervision requirements. The AWC included an undertaking to revise relevant firm SWPS by September 25, 2018, and an undertaking to provide additional corrective action report to FINRA by December 24, 2018. Without admitting or denying the allegations, DBSI agreed to an AWC accepting and consenting to a censure, undertaking and fine of $1,400,000.00. The fine was paid on July 9, 2018.	See above
0000842657-19-000004	sraViolationOfRules	162	Deutsche Bank AG (DBAG)	CME 17-0729	26-OCT-2018	Chicago Mercantile Exchange	The action was resolved by decision of CME business conduct committee dated October 24, 2018, which became effective on October 26, 2018. The decision accepted an offer of settlement from Deutsche Bank AG and directed Deutsche Bank AG to pay a fine of $75,000 on or before November 9, 2018. Without admitting or denying the allegations, Deutsche Bank AG paid the fine in full on November 6, 2018.	See above.
0000842657-19-000004	sraViolationOfRules	29	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: CMS040137	25-AUG-2004	National Association of Securities Dealers	"The Registrant has not been the subject of this matter: Initiation date: July 23, 2004. NASD alleged that DBSI violated NASD Marketplace Rule 4632 in connection with DBSI's failure to report required information for ""At Risk"" and ""Riskless"" principal transactions. The NASD also alleged violations by DBSI of SEC Rule 10B-10 for failure to provide written notification to customers that transactions were executed at an average price and incorrectly documenting the average price disclosure. The current status is closed on August 25, 2004. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver & consent (""AWC""), consenting to a censure and fine totaling $10,000, (comprised of a $5,000 fine for the trade reporting violations and a $5,000 fine for the SEC Rule 10B-10 violations), payable to the NASD. DBSI remitted said sum on September 23, 2004."	Closed on August 25, 2004. Without admitting or denying the allegations, DBSI agreed to a letter of AWC consenting to a censure and fine totaling $10,000.
0000842657-19-000004	sraViolationOfRules	33	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: HPD# 05-045	02-FEB-2006	New York Stock Exchange	The Registrant has not been the subject of this matter: Initiation date: March 4, 2005. The NYSE alleged, and DBSI, without admitting or denying guilt consented to findings that DBSI violated Exchange Rule 451 in that the firm, on numerous occasions, failed to transmit to its customers who were beneficial owners of stock, via its service provider, accurate information in connection with proxy solicitations; that the firm violated Securities and Exchange Commission Rule 240.17A-4, Exchange Rule 440, and Exchange Rule 452.20, in that the firm failed to retain all proxy solicitation records for period of not less than three years, the first two in an easily accessible location; that the firm engaged in conduct inconsistent with just and equitable principles of trade, in that the firm: (A) failed to implement adequate policies and procedures to adjust its record of stock ownership so that votes of its customers who were beneficial owners of stock were accurately tallied by the tabulator for proxy voting purposes; (B) on numerous occasions, voted more shares than it was entitled to vote in proxy matters; (C) failed to assure that its systems and procedures provided for the accurate submission of proxy data to proxy tabulators; that the firm violated Exchange Rule 401 by failing to adhere to the principles of good business practice in that the firm, on numerous occasions, failed to reconcile its record of stock ownership so that votes of beneficial owners were accurately tallied by the tabulator for proxy voting purposes; and that the firm violated Exchange Rule 342 in that the firm failed to (A) supervise proxy operations to prevent overvoting; provide for and implement written procedures for proxy operations and supervision of the proxy function; and (C) provide for and implement written procedures for supervision of its proxy service provider. The current status is closed on 02/02/2006. The Board imposed the penalty consented to by the parties, that of a censure and a $1 million dollar fine. Without admitting or denying the allegations, DBSI agreed to the censure and $1 million dollar fine. The entire $1 million fine was levied against DBSI. The fine was paid on March 10, 2006.	Closed on 02/02/2006. Without admitting or denying the allegations, DBSI consented to the censure and a $1 million dollar fine.
0000842657-19-000004	sraViolationOfRules	34	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	ISE Unknown	20-DEC-2005	International Securities Exchange, Inc.	"The Registrant has not been the subject of this matter: Initiation date: September 15, 2005. The International Securities Exchange, Inc. (""ISE"") alleged that DBSI violated ISE Rules 713(B), 713(C), 713(E), 803(A), 804(D) and SEC 11AC1-1, when on a number of occasions in the period October 2003 through October 2004, DBSI failed to properly handle public customer orders that it held for manual handling, including failing to allocate public customer orders to the market participant representing the best quotation on the Exchange. The ISE further alleged that DBSI violated ISE Rules 803(A), 803(C)(2), and 804(A), when on a number of occasions in the period January 2004 through June 2004, DBSI failed to properly handle public customer orders that it held for manual handling, including failing to provide public customer orders with the best price as represented at another exchange. The current status is closed on 12/20/2005. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver, & consent to a censure and a fine of $75,000 (comprised of $50,000 for the trade reporting violations and $25,000 for the firm quote violations). The entire $75,000 fine was levied against DBSI. The fine was paid on February 14, 2006."	Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver, & consent to a censure and a fine of $75,000 (comprised of $50,000 for the trade reporting violations and $25,000 for the firm quote violations).
0000842657-19-000004	sraViolationOfRules	37	Deutsche Bank Securities Inc. (DBSI ), a Control Affiliate of the Registrant	Docket/Case Number: 2006-INV-12E	20-JUL-2006	Chicago Board of Trade	"The Registrant has not been the subject of this matter: Initiation date: December 2, 2005. On July 20, 2006, the Chicago Board of Trade (""CBOT"") Floor Governors Committee charged DBSI with having violated CBOT Regulation 9B.13 in that its employees engaged in pre-execution conversations and failed to enter cross trades in accordance with required time parameters and procedures. The CBOT simultaneously accepted DBSI's offer of settlement in which, without admitting or denying the allegations set forth in the complaint, DBSI agreed to pay a fine of $25,000. The current status is closed on 07/20/2006. The fine of $25,000 was paid on 8/7/06."	Closed on 07/20/2006. Without admitting or denying the allegations set forth in the complaint, DBSI agreed to pay a fine of $25,000. The fine of $25,000 was paid on 8/7/06.
0000842657-19-000004	sraViolationOfRules	38	DWS Scudder Distributors Inc. (SDI), a Control Affiliate of the Registrant	Docket/Case Number: EAF0400170003	28-SEP-2006	National Association of Securities Dealers	"The Registrant has not been the subject of this matter: This matter is also related to a prior Registrant TA-1 filing , item 10(C)(2). on the form and identified as Title of Action 34-54529. The National Association of Securities Dealers (""NASD"") alleged that SDI requested the direction of certain fund portfolio brokerage commissions to broker-dealers who also sold fund shares. The current status is closed on 09/28/2006. The matter was resolved by the NASD's acceptance of SDI's letter of Acceptance, Waiver and Consent."	Closed on 09/28/2006. The matter was resolved by the NASD's acceptance of SDI's letter of Acceptance, Waiver and Consent.
0000842657-19-000004	sraViolationOfRules	40	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: Decision 06-157	21-DEC-2006	New York Stock Exchange	"The Registrant has not been the subject of this matter: Initiation date: 12/18/2006. On December 21, 2006 the NYSE instituted and settled a disciplinary proceeding against Deutsche Bank Securities Inc. (""DBSI"") in connection with DBSI's alleged violations of NYSE Rules 401 and 476(A)(6) for failure to adhere to principles of good business practice and engaging in conduct inconsistent with just and equitable principles of trade in connection with having violated Rule 22C-1, as adopted under section 22(C) of the investment company act of 1940. The NYSE alleged that DBSI violated the above cited Rules by the conduct of a DBSI former registered representative who entered late trades for at least one customer. More specifically, the NYSE alleged that the registered representative received and entered orders to purchase, redeem or exchange mutual fund shares after 4:00 P.M. Eastern time market close on certain occasions where customer orders received before 4:00 P.M. were blocked by fund companies as market timing trades. The customer orders entered into after 4:00 P.M. served as substitute orders for those that had been previously received and blocked before 4:00 P.M. The NYSE further alleged that DBSI violated NYSE Rule 342 by failing to reasonably supervise the registered representative and failing to establish and maintain appropriate procedures for supervision and control effective to detect and prevent the registered representative's deceptive customer trading of mutual funds. DBSI, without admitting or denying the allegations or findings, consented to censure and total payment of $442,954. In view of the above findings the NYSE imposed the penalty consented to by DBSI of a censure and a total payment in the amount of $442,954. Payment of the $442,954 by DBSI pursuant to an order issued in a related SEC proceeding against DBSI shall be deemed payment in satisfaction of the NYSE stipulation and consent."	DBSI, without admitting or denying the allegations or findings, consented to censure and total payment of $442,954.
0000842657-19-000004	sraViolationOfRules	45	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: CMS040117	19-AUG-2004	National Association of Securities Dealers	"The Registrant has not been the subject of this matter: Initiation date: 06/22/2004. NASD alleged that Deutsche Bank Securities Inc. (""DBSI"") violated NASD Marketplace Rule 6955(A) and NASD Conduct Rule 2110 in connection with DBSI's failure to comply with the reporting rules applicable to the order audit trail system (""OATS""). The NASD also alleged violations by DBSI of NASD Conduct Rules 2110 and 3010 for failure to designate an appropriate registered principal(s) with authority to carry out the supervisory responsibilities in relation to OATS reporting. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver & consent (""AWC""), consenting to a censure and fine of $15,000. DBSI consented to a censure and fine totaling $15,000, (comprised of a $10,000 fine for the OATS violations and $5,000 fine for the supervisory procedures violations), payable to the NASD. DBSI remitted said sum on September 7, 2004. (Occurrence 1217556)"	Without admitting or denying the allegations, DBSI consented to a censure and fine totaling $15,000, (comprised of $10,000 for the OATS violations and $5,000 for the supervisory procedures violations). DBSI remitted said sum on September 7, 2004.
0000842657-19-000004	sraViolationOfRules	39	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Decision No. 06-217	07-FEB-2007	New York Stock Exchange	The Registrant has not been the subject of this matter: Initiation date: 8/18/2004. During the period of July 2002 through June 2004, DBSI failed to include required conflict disclosures on its published reports in violation of NYSE Rule 472 (K). DBSI also violated NYSE Rule 476(A)(6) by engaging in conduct inconsistent with just and equitable principles of trade by publishing research reports without required conflict of interest disclosures and violated NYSE Rule 342 in failing to establish and maintain appropriate procedures and systems and establish separate systems of follow-up and review to adequately supervise the inclusion of required conflict of interest disclosures on published research reports and in connection with research analysts' public appearances. On or about July 26, 2004, DBSI reported to the SEC, the NYSE and the NASD that it had experienced problems with its collections and processing of research report conflict disclosures. A subsequent meeting was held with the SEC on July 29, 2004. Thereafter, NYSE enforcement notified the firm of its investigation of the reported matters, which were combined with findings resulting from a sales practice examination conducted by the NYSE in April and May 2004. Pursuant to NYSE Rule 472 DBSI was required to implement systems to maintain and update conflict of interest disclosure information for inclusion in published research reports and in connection with firm research analysts' public appearances. The $950,000.00 fine was paid on February 7, 2007.	The $950,000.00 fine was paid on February 7, 2007.
0000842657-19-000004	sraViolationOfRules	41	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CASE NO. 06-17	05-JAN-2007	New York Stock Exchange ARCA	The Registrant has not been the subject of this matter. Initiation date: 12/07/2006. Without admitting or denying the allegations, DBSI settled a disciplinary action by NYSE ARCA alleging that between April 4, 2005 and June 16, 2005, DBSI failed to aggregate odd lot orders into round lots as required by NYSE ARCA Equities Rules 7.38(C) and 6.2(B), failed to exercise sufficient due diligence to learn essential facts relating to such orders as required by NYSE ARCA Equities Rule 9.2(A), failed to diligently supervise a customer account in connection with such orders as required by NYSE ARCA Equities Rule 9.2(B), and failed to supervise its business operations and associated persons in connection with such orders and account as required by NYSE ARCA Equities Rule 6.18(A). DBSI was censured and fined $200,000. NYSE ARCA informed DBSI of the December 7, 2006 final decision in this matter on December 12, 2006. DBSI consented to a decision and order of offer of settlement, a censure and a fine of $200,000.00 (The fine was paid on 1/5/07).	Without admitting or denying the allegations, DBSI settled a disciplinary action by NYSE ARCA. DBSI was censured and fined $200,000. (The fine was paid on 1/5/07.)
0000842657-19-000004	sraViolationOfRules	42	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: 06-RFT-024	08-JAN-2007	Chicago Board of Trade	The Registrant has not been the subject of this matter. Initiation date: 12/14/2006. DBSI paid a $2,000 fine to resolve the Chicago Board of Trade's preliminary conclusion that DBSI had violated Regulation 465.01 by failing to enter order entry time stamps on 21 customer orders during the period from June 1, 2006 and June 8, 2006. CBOT attempted to inform DBSI of this preliminary conclusion by an incorrectly addressed letter dated November 2, 2006. DBSI did not receive CBOT's November 2, 2006 letter until December 14, 2006. DBSI paid the $2,000 fine on January 8, 2007. Without admitting or denying, DBSI paid a $2,000 fine to resolve the Chicago Board of Trade's preliminary conclusion that DBSI had violated Regulation 465.01 by failing to enter order entry time stamps on 21 customer orders during the period from June 1, 2006 and June 8, 2006. CBOT attempted to inform DBSI of this preliminary conclusion by an incorrectly addressed letter dated November 2, 2006. DBSI did not receive CBOT's November 2, 2006 letter until December 14, 2006. DBSI consented to a fine of $2,000 (The fine was paid on January 8, 2007).	Without admitting or denying, DBSI paid a $2,000 fine on January 8, 2007 to resolve the Chicago Board of Trade's preliminary conclusion that DBSI had violated Regulation 465.01 by failing to enter order entry time stamps on 21 customer orders.
0000842657-19-000004	sraViolationOfRules	43	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: 2005001465501	05-JAN-2007	National Association of Securities Dealers	"The Registrant has not been the subject of this matter. Initiation date: 12/15/2006. NASD alleged that Deutsche Bank Securities Inc. (""DBSI"") violated NASD Marketplace Rule 6955(A) in that DBSI submitted to OATS incorrect ""order sent"" timestamps for orders routed to its affiliates, DBPR and DBPT. As a result of the inaccurate timestamps, the route reports failed to match DBPR's or DBPT's new order reports. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC""), consenting to a censure and fine of $25,000.00. DBSI consented to a censure and a fine of $25,000.00 (The fine was paid on 1/5/2007)."	"Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC""), consenting to a censure and fine of $25,000.00. (The fine was paid on 1/5/2007)."
0000842657-19-000004	sraViolationOfRules	44	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: MRD # 20050004547-01	09-SEP-2005	National Association of Securities Dealers	"The Registrant has not been the subject of this matter. Initiation date: February 28, 2005. National Association of Securities Dealers (""NASD"") alleges that DBSI failed to report 4,749 trace transactions within thirty minutes as required by NASD Rule 6230(A). The NASD also alleges pursuant to NASD Rule 2110 & 3010, that written supervisory procedures regarding trace reporting in place at DBSI, were not adequately enforced. The current status is closed on 09/09/2005. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, and a fine of $15,000 (comprised of a $10,000 fine for the trace late reporting violations and a $5,000 fine for the supervision violations)."	Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, and a fine of $15,000 (comprised of a $10,000 fine for the trace late reporting violations and a $5,000 fine for the supervision violations).
0000842657-19-000004	sraViolationOfRules	49	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case Number: 20060054835-01	12-JUN-2007	National Association of Securities Dealers, Inc	"The Registrant has not been the subject of this matter: Initiation date: June 12, 2007. The NASD alleged that Deutsche Bank Securities Inc. (""DBSI"") violated NASD Market Place Rules 4632, 6130(D) and 6955(A), in that DBSI failed to submit to the trade reporting facility for the offsetting ""Riskless"" portion of 476 ""Riskless"" principal transactions in designated securities, either a clearing-only report with the capacity indicator or a non-tape, non-clearing report with a capacity indicator of ""Riskless Principal."" DBSI is also alleged to have failed to report to the trade reporting facility, two last sale reports of transactions in designated securities. NASD alleged that DBSI failed to report to the trade reporting facility, the correct symbol indicating whether a transaction was a buy, sell short, sell short exempt or cross for 55 transactions in reportable securities in violation of NASD Marketplace Rule 6130(D). NASD alleged that DBSI failed to submit required information to OATS in connection with nine orders representing approximately 12 percent of the sample of reports reviewed in TMMS examination in violation of NASD marketplace Rule 6955(A). NASD alleged that DBSI failed to mark the firm's ledger as short or short exempt in the execution of 64 long sale transactions in violation of SEC Rule 200(G) of Regulation SHO and failed, on 16 occasions, to provide written notification disclosing to its customer its correct capacity in the transaction and on one occasion, failed to provide to its customer the correct average price in violation of SEC Rule 10B-10. Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent (""AWC""), consenting to a censure and fine of $30,000.00 (comprised of a $5,000.00 for trade violations, a $5,000.00 for SEC Rule 200(G) violations, a $10,000.00 fine for OATS violations, and a $10,000.00 for SEC Rule 10B-10 violations)."	Without admitting or denying the allegations, DBSI agreed to a letter of acceptance, waiver and consent, consenting to a censure and fine of $30,000.00.
0000842657-19-000004	sraViolationOfRules	46	Deutsche Bank Securities Inc., a Control Affiliate of the Registrant	Docket/Case Number: 06-218	15-JAN-2007	New York Stock Exchange	"The Registrant has not been the subject of this matter: Initiation date: 03/03/2004. The New York Stock Exchange (""NYSE"") alleged that DBSI violated NYSE Rule 342 by failing to supervise an employee who used and distributed confidential and proprietary information of a former employee; that DBSI violated NYSE Rule 123C by failing to reasonably supervise MOC/LOC and audit trail activities, NYSE Rule 401 regarding the requirements for maintaining prime brokerage accounts and failing to timely notify NYSE of termination of floor employees and timely return floor badges of terminated floor employees. Wei Wu was employed by DBSI in its Index Department Group from on or about August 20, 2001 through on or about April 11, 2003. It is alleged that DBSI failed to reasonably supervise Wu's accessing and using his former member firm employer's password protected information. Wu utilized his former employer's research reports and bond indices data on more than 200 occasions. Wu was supervised by an individual working out of London employed by a non-member firm, Deutsche Bank AG. DBSI failed"	The matter was resolved on 01/15/2007. A monetary fine of $325,000 and censure were ordered.
0000842657-19-000004	fsrViolationOfInvestmentRelatedRegulation	44	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	FILE NO. 05-005	26-JUN-2006	The Tennessee Securities Division	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0000842657-19-000004	fsrViolationOfInvestmentRelatedRegulation	45	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case # : IC06-CDO-07	31-MAY-2006	The Texas State Securities Board	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0000842657-19-000004	fsrViolationOfInvestmentRelatedRegulation	46	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	CASE NO. 0600247	20-JUL-2006	The Illinois Securities Department	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0000842657-19-000004	fsrViolationOfInvestmentRelatedRegulation	48	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	ODS File No.05-058	12-OCT-2006	The State of Oklahoma Department of Securities	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0000842657-19-000004	fsrViolationOfInvestmentRelatedRegulation	49	Scudder Investor Services, Inc. (SISI), a Control Affiliate of the Registrant. See also Description of the Action	Docket/Case Number: IC05-CAF-11	22-APR-2005	State of Texas Securities Commissioner	"The Registrant has not been the subject of this matter: Scudder Investments Service Company, formerly known as Kemper Service Company (""KSvC""); Scudder Distributors, Inc., formerly known as Kemper Distributors Inc. (""KDI""); Deutsche Investment Management Americas Inc., formerly, Scudder Kemper Investments, Inc. (""Scudder Kemper""): and SISI are wholly owned, indirect and/or direct subsidiaries of Deutsche Bank Americas Holding Corp. Initiation date: April 22, 2005. SISI did not timely submit to the State of Texas Securities Commissioner the information concerning the change in its designated officer as reflected on its certificate of registration, with the fee. The current status is closed on April 22, 2005. SISI paid a monetary fine of $700. Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded."	The current status is closed on April 22, 2005. SISI paid a monetary fine of $700. Pursuant to Section 14.A(6) of the Texas Securities Act, SISI was thereby reprimanded.
0000842657-19-000004	fsrViolationOfInvestmentRelatedRegulation	50	Deutsche Bank Securities Inc. (DBSI) Deutsche Investment Management Americas Inc. (DIMA) and Deutsche Asset Management, Inc. (DAMI), Affiliates	Occurrence 1337345	31-JAN-2007	NYAG	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0000842657-19-000004	fsrViolationOfInvestmentRelatedRegulation	51	Deutsche Investment Management Americas, Inc. (DIMA) and Deutsche Asset Management Inc. (DAMI), Control Affiliates of the Registrant	Occurrence 1339522	04-JAN-2007	Illinois Securities Department	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
0000842657-19-000004	fsrViolationOfInvestmentRelatedRegulation	52	Deutsche Bank Securities Inc. (DBSI), a Control Affiliate of the Registrant	Docket/Case #: Securities Division No. 2002-0894	30-JAN-2007	Securities Commissioner of Maryland	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(v)."	"In reference to the ""Title of Action"" noted above, please see response to question 10(d)(1)(vi)."
