ACCESSION_NUMBER	PERIODOFREPORT	ENTITYNAME	SERVICECOMPANY	REGISTRANTENGAGEDSERVICE	REGULATORYAGENCY	AMENDMENTFILED	ADDITIONALINFORMATION	NUMBERITEMSRECEIVEDFORTRANSFER	NUMMASTERSECURITYHOLDERFILINGS	NUMBERINDIVIDUALACCOUNTS	NUMDIVREINVDIRPURPLANACCOUNTS	NUMDIRECTREGISTSYSTEMACCOUNTS	NUMBERFILED	FILEALL	SECHOLDERADDITIONALINFO	ALWAYSCOMPLIANT	NUMBERMONTHSNOTCOMPLIANT	NUMBERNOTICENONCOMPLIANCEFILED	TOTAL	TOTALOTHERTHANRECEIPTORDERDATE	NUMLOSTACCTSREMITTEDTOSTATES
0000950123-12-005081	31-DEC-2011	The Procter & Gamble Company	NONE	N	SEC	Not applicable		59652	365600	369021	250063	40103	0			Yes			0	0	0
0000950123-12-005069	31-DEC-2011	Atlas Resources LLC	NONE	N	SEC	Not applicable		685	0	46935	0	0									0
0001144204-12-016580	31-DEC-2011	The Peoples Bank	NONE	N	FDIC	Not applicable		70	626	626	0	0									0
0001140361-12-017096	31-DEC-2011	Cardinal Investment Services, Incorporated	NONE	N	SEC	Not applicable		46	41	1	1	0									0
0000071138-12-000002	31-DEC-2011	Nevada Agency and Transfer Company	SOME	N	SEC	Yes, filed amendment(s)		2999	39723	39723	0	99	0			Yes			0	0	232
0001170078-12-000002	31-DEC-2011	Janus Services LLC	SOME	N	SEC	Not applicable		26475	2380171	2380171	2341333	0	0			Not Applicable			5802948	12661	327
0000920493-12-000003	31-DEC-2011	Lee Financial Recordkeeping, Inc.	NONE	N	SEC	Not applicable		67	0	2134	1785	0									0
0000794265-12-000004	31-DEC-2011	American Century Services, LLC	SOME	N	SEC	Not applicable		66947	1706396	1706396	1650520	0	0			Not Applicable			6721102	75805	229
0001288777-12-000002	31-DEC-2011	Computershare Trust Company of Canada	SOME	Y	SEC	Yes, filed amendment(s)		0	2317940	2318360	177506	56066	0			Not Applicable			0	0	0
0001288763-12-000002	31-DEC-2011	Computershare Investor Services Inc.	SOME	Y	SEC	Yes, filed amendment(s)		151601	964508	964508	5066	10956	0			Yes			0	0	0
0001145957-12-000001	31-DEC-2011	BMO Harris Bank, N.A., (formerly M&I Marshall & Ilsley Bank)	ALL	N	BGFRS	Not applicable															
0001096955-12-000001	31-DEC-2011	Marshall & Ilsley Trust Company National Association	NONE	Y	OCC	Not applicable		2997	0	3	2	0	0			Not Applicable			743667	0	0
0001071069-12-000003	31-DEC-2011	ProFutures, Inc.	NONE	N	SEC	Not applicable		14	345	345	0	0									0
0001144204-12-016535	31-DEC-2011	Madison Stock Transfer Inc.	SOME	N	SEC	Not applicable		4738	30149	30145	0	1	0			Yes			0	0	0
0000734751-12-000004	31-DEC-2011	Duke Energy Corporation	NONE	N	SEC	Not applicable		26954	153014	153014	116250	59609	0			Yes			0	0	3943
0000950123-12-005043	31-DEC-2011	Waddell & Reed Services Company (dba WI Services Company)	NONE	N	SEC	Not applicable		83716	4163459	4163459	4064460	0	0			Yes			18520097	43355	480
0001431194-12-000003	31-DEC-2011	Bank Services of Virginia, Inc.	NONE	N	FDIC	Not applicable		341	3655	3655	0	0	0			Yes			0	0	0
0000855870-12-000002	31-DEC-2011	BOKF, NA	ALL	N	OCC	Not applicable															
0000771845-12-000002	31-DEC-2011	RISK, GEORGE INDUSTRIES, INC.	NONE	N	SEC	Not applicable		53	1244	0	0	0	0			Yes			0	0	0
0001527906-12-000001	31-DEC-2011	Skajaquoda Group inc	NONE	N	SEC	Not applicable		1	41	41	0	0									0
0001398344-12-001095	31-DEC-2011	Mutual Funds Service Co.	NONE	N	SEC	Not applicable		1470	11362	11362	11292	11362	0			Yes			83494	239	0
0000798947-12-000010	31-DEC-2011	Standard Registrar & Transfer Company, Inc.	NONE	N	SEC	Not applicable		4698	273120	273120	0	35	0			Yes			0	0	0
0001144204-12-016366	31-DEC-2011	OLD STONE CORPORATION	NONE	N	SEC	Not applicable		13	40835	40835	5464	0	0			Yes			0	0	0
0000894189-12-001561	31-DEC-2011	U.S. Bancorp Fund Services, LLC	NONE	Y	OCC	Not applicable		59236	2479593	2479593	2087587	0	0			Not Applicable			10754309	373153	165
0001068800-12-000039	31-DEC-2011	Graybar Electric Company, Inc.	ALL	N	SEC	Not applicable															
0000950123-12-005016	31-DEC-2011	Old Natonal Bancorp	SOME	N	BGFRS	Not applicable		784	12213	12213	7678	3974	0			Yes			0	0	13
0001140361-12-016867	31-DEC-2011	National Western Life Insurance Comapny	NONE	N	SEC	Not applicable		0	2	2	0	0									0
0000840464-12-000001	31-DEC-2011	Citibank, N.A.	SOME	N	OCC	Yes, filed amendment(s)		22	16038	16038	0	0	0			Yes			0	0	107
0000849542-12-000002	31-DEC-2011	BNY Mellon Investment Servicing (US) Inc.	SOME	Y	SEC	Yes, filed amendment(s)		2920611	10341922	10341922	10323002	0	0			Yes			102579001	620315	5104
0000728889-12-000437	31-DEC-2011	Shareholder Services, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000728889-12-000436	31-DEC-2011	Shareholder Financial Services, Inc.	NONE	N	SEC	Not applicable		333	2382	0	0	0	0			Yes			0	0	21
0000728889-12-000435	31-DEC-2011	OppenheimerFunds, Inc.	SOME	N	SEC	Not applicable		2287720	4406229	4406229	4406162	4405790	0			Yes			16486421	216553	828
0001133702-12-000004	31-DEC-2011	National Financial Services LLC	NONE	Y	SEC	Yes, filed amendment(s)		1187222	26342836	26342836	25529102	0	0			Not Applicable			149229336	1994908	2332
0000950123-12-004994	31-DEC-2011	Isabella Bank Corp	NONE	N	BGFRS	Not applicable		2672	3043	3043	2444	0	0			Yes			0	0	0
0000950123-12-004992	31-DEC-2011	Wells Fargo Bank Northwest, N.A.	SOME	N	OCC	Not applicable		0	0	0	0	0									0
0000870156-12-000012	31-DEC-2011	AdminiSystems, Inc.	NONE	N	SEC	Not applicable		19	36	32	25	0									0
0000950123-12-004986	31-DEC-2011	State Farm Investment Management Corp.	SOME	N	SEC	Not applicable		0	36	36	36	0									0
0000788603-12-000002	31-DEC-2011	National Financial Data Services, Inc.	SOME	Y	SEC	Not applicable		1414171	5419221	5419221	4354053	0	0			Yes			45791903	29070	567
0000949049-12-000002	31-DEC-2011	Heartland Financial USA, Inc.	NONE	N	BGFRS	Not applicable		196	1887	1887	1106	0	0			Yes			0	0	5
0000870156-12-000011	31-DEC-2011	Miles Capital, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	800	800	0	0									0
0001104659-12-019215	31-DEC-2011	Dearborn Capital Management, LLC	NONE	N	SEC	Not applicable		9814	25591	25591	0	0	0			Yes			0	0	0
0000066756-12-000049	31-DEC-2011	ALLETE, Inc.	SOME	N	SEC	Not applicable		0	27150	27150	23817	6133	0			Not Applicable			0	0	0
0000854847-12-000005	31-DEC-2011	Omnibank, National Association	NONE	N	OCC	Not applicable		0	169	0	0	0									0
0001437749-12-002503	31-DEC-2011	Investors Heritage Life Insurance Company	NONE	N	SEC	Not applicable		251	2696	0	0	0	0			Yes			0	0	0
0000826613-12-000002	31-DEC-2011	Dominion Resources Services, Inc.	SOME	N	SEC	Not applicable		712	142328	191820	117034	26173	0			Yes			0	0	185
0001026006-12-000002	31-DEC-2011	Signature Stock Transfer, Inc.	NONE	N	SEC	Not applicable		26234	150898	150898	0	0	0			Yes			0	0	10772
0001419454-12-000002	31-DEC-2011	Fidelity Business Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001133702-12-000002	31-DEC-2011	National Financial Services LLC	NONE	Y	SEC	Yes, filed amendment(s)		1187222	26342836	26342836	25529102	0	0			Not Applicable			149229336	1994908	1014
0000862124-12-000002	31-DEC-2011	Fidelity Investments Institutional Operations Company, Inc.	SOME	Y	SEC	Yes, filed amendment(s)		571924	24856376	24856376	24471589	0	0			Not Applicable			488702470	1202256	262
0000735383-12-000002	31-DEC-2011	Hartford Administrative Services Company	SOME	N	SEC	Not applicable		464749	943318	943318	881318	0	0			Not Applicable			5122619	28806	64
0001452780-12-000003	31-DEC-2011	DST Worldwide Services India Private Limited	NONE	Y	SEC	Yes, filed amendment(s)		1252	0	0	0	0	0			Not Applicable			277812	0	0
0001354488-12-001186	31-DEC-2011	New York Stock Transfer, LLC	NONE	N	SEC	Not applicable		223	2692	2692	0	0	0			Not Applicable			0	0	0
0001486544-12-000001	31-DEC-2011	GRATIO TRANSFER AGENCY SERVICES, LLC	NONE	Y	SEC	Yes, filed amendment(s)		0	478	478	478	0									0
0001393905-12-000098	31-DEC-2011	Empire Stock Transfer Inc.	NONE	N	SEC	Not applicable		8677	29523	29523	0	50	0			Not Applicable			0	0	0
0001408996-12-000001	31-DEC-2011	Quicksilver Stock Transfer, LLC	NONE	N	SEC	Not applicable		1018	11542	11542	0	2	0			Yes			0	0	0
0001440452-12-000001	31-DEC-2011	Aspen Stock Transfer, Inc	NONE	N	SEC	Not applicable		193	308	308	0	0									0
0001144204-12-015197	31-DEC-2011	VStock Transfer, LLC	SOME	N	SEC	Yes, filed amendment(s)		963	8633	8633	0	1	0			Yes			0	0	0
0000350852-12-000041	31-DEC-2011	Community Trust Bank, Inc.	NONE	N	BGFRS	Not applicable		262	1442	1442	727	143	0			Yes			0	0	0
0001000952-12-000004	31-DEC-2011	ACS Securities Services,Inc.	NONE	N	SEC	Not applicable		2321	91108	91108	0	0	0			Yes			0	0	304
0000818238-12-000001	31-DEC-2011	Commonwealth Fund Services, Inc.	NONE	N	SEC	Not applicable		3298	13859	13859	11276	13851	0			Yes			38836	76	26
0001431216-12-000002	31-DEC-2011	Citi Fund Services Ohio, Inc.	NONE	Y	OCC	Yes, filed amendment(s)		87529	342525	342525	261514	0	0			Yes			4735088	57550	67
0000839266-12-000001	31-DEC-2011	Alerus Financial, N.A.	NONE	N	OCC	Not applicable		116	264	264	0	0									0
0001096960-12-000001	31-DEC-2011	American National Trust & Investment Management Co. dba Old National Trust	NONE	N	OCC	Not applicable		4	1635	1635	0	0	0			Not Applicable			0	0	0
0000793347-12-000023	31-DEC-2011	T. Rowe Price Retirement Plan Services, Inc.	NONE	N	SEC	Not applicable		0	0	8065000	0	0									0
0000950123-12-004769	31-DEC-2011	CenterPoint Energy, Inc.	NONE	N	SEC	Not applicable		3653	41141	41141	21205	8226	0			Not Applicable			0	0	94
0001371431-12-000008	31-DEC-2011	The Bank of New York Trust Company N.A.	ALL	Y	OCC	Not applicable															
0001447135-12-000001	31-DEC-2011	Platinum Stock Transfer Inc	NONE	N	SEC	Not applicable		319	1022	0	0	0	0			Yes			0	0	0
0000735407-12-000001	31-DEC-2011	Madison Gas and Electric Company/TA	SOME	N	SEC	Not applicable		814	18342	18342	15275	2711	0			Yes			0	0	12
0000838935-12-000002	31-DEC-2011	NBT Bank, National Association	NONE	N	OCC	Not applicable		1637	6932	6932	3954	27	0			Yes			0	0	6
0001380486-12-000002	31-DEC-2011	TD Ameritrade Clearing, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	0	12	0	0									0
0001140361-12-015395	31-DEC-2011	Trustmark National Bank	NONE	N	OCC	Not applicable		6	565	565	0	0									0
0000940394-12-000353	31-DEC-2011	Eaton Vance Management	NONE	Y	SEC	Not applicable		0	0	644361	644361	0									0
0000896852-12-000014	31-DEC-2011	Invesco Investment Services, Inc.	SOME	N	SEC	No, failed to file amendment(s)	The Registrant filed an amendment on 03/07/2012 which was filed late and not within 60 calendar days. The disclosure pertains to Van Kampen Funds Inc., one of the Registrant's affiliate.	615148	2594513	2594513	2528447	0	0			Yes			19599169	216089	1551
0000350819-12-000003	31-DEC-2011	Gemisys Transfer Agents	NONE	N	SEC	Not applicable		794	32379	32379	0	0	0			Yes			0	0	0
0001535909-12-000001	31-DEC-2011	Jersey Stock Transfer LLC	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000823579-12-000002	31-DEC-2011	COLONIAL STOCK TRANSFER COMPANY, INC.	NONE	N	SEC	Not applicable		1431	56240	56240	0	5	0			Yes			0	0	0
0000896852-12-000010	31-DEC-2011	Invesco Canada Ltd/Invesco Canada Ltee, doing business as Invesco Enterprise Services/Services Entreprise Invesco, and Invesco	NONE	Y	SEC	No, failed to file amendment(s)	The Registrant filed an amendment on 02/29/2012 which was filed late and not within 60 calendar days. The disclosure pertains to Van Kampen Funds Inc. one of the Registrants affiliate.	18059	2584229	2584229	2519532	0	0			Yes			135857	4783	1551
0001459537-12-000002	31-DEC-2011	The First, N.A.	NONE	N	OCC	Not applicable		101	782	782	285	22									0
0000793347-12-000016	31-DEC-2011	T. Rowe Price Services, Inc.	NONE	N	SEC	Not applicable		106969	5162248	5162248	4924584	0	0			Yes			28256721	70147	389
0001517107-12-000003	31-DEC-2011	People's United Bank	NONE	N	OTS	Not applicable		0	2143	2143	0	0	0			Yes			0	0	0
0001007189-12-000005	31-DEC-2011	Kenmar Preferred Investments Corp.	NONE	N	SEC	Not applicable		50	3845	3845	0	0	0			Yes			0	0	0
0000950123-12-004748	31-DEC-2011	Wells Fargo Bank, N.A.	SOME	Y	OCC	Not applicable		447353	6814077	6814077	1401290	2141367	1	Yes		Yes			0	0	39343
0001179131-12-000005	31-DEC-2011	BNY Mellon Trust of Delaware	ALL	N	FDIC	Not applicable															
0000838587-12-000002	31-DEC-2011	The Juniata Valley Bank	NONE	N	FDIC	Not applicable		0	9	0	0	0									0
0001327409-12-000001	31-DEC-2011	Colonial Virginia Bank	NONE	N	BGFRS	Not applicable		110	812	812	0	0									0
0000950123-12-004736	31-DEC-2011	Wells Fargo Delaware Trust Company, N.A.	ALL	N	OCC	Not applicable															
0001030030-12-000001	31-DEC-2011	Notthingham Shareholder Services, LLC	NONE	N	SEC	Not applicable		0	4121	4121	4121	2485	0			Yes			69196	70	1
0001448300-12-000002	31-DEC-2011	Putnam Investor Services Inc.	NONE	N	SEC	Not applicable		793424	2867388	2867388	2725264	25	0			Yes			7448185	176601	2220
0001506388-12-000002	31-DEC-2011	American Family Life Assurance Company of Columbus	NONE	Y	SEC	Not applicable		6642	0	0	0	0	0			Yes			0	0	0
0000735271-12-000003	31-DEC-2011	Otter Tail Corporation	SOME	N	SEC	Not applicable		602	15195	15195	12304	3	0			Yes			0	0	10
0000783398-12-000007	31-DEC-2011	Pioneer Investment managemetn Shareholder Services Inc	SOME	N	SEC	Not applicable		12562	836678	836819	798815	141	0			Yes			1331363	1442	1038
0000950123-12-004729	31-DEC-2011	First National Trust Company	NONE	N	OCC	Yes, filed amendment(s)		9	109	109	103	0									28
0000869442-12-000003	31-DEC-2011	John Hancock Signature Services, Inc	SOME	N	SEC	Not applicable		15004	611039	611039	559853	0	0			Yes			3335713	377623	118
0000738347-12-000005	31-DEC-2011	Norfolk Southern Corporation	SOME	N	SEC	Not applicable		1	260	0	0	0									0
0001144204-12-013910	31-DEC-2011	BCCLP, Inc	NONE	N	SEC	Not applicable		1379	79632	79632	0	0	0			Not Applicable			0	0	0
0001456910-12-000002	31-DEC-2011	Grandmark Capital Services, LLC	NONE	N	SEC	Not applicable		114	585	0	0	0									0
0001456910-12-000001	31-DEC-2010	Grandmark Capital Services, LLC	NONE	N	SEC	Not applicable		47	509	0	0	0									0
0001022437-12-000002	31-DEC-2011	Deutsche Bank AG	SOME	N	BGFRS	Not applicable		0	0	0	0	0									0
0000920888-12-000005	31-DEC-2011	Andesa Services, Inc.	NONE	N	SEC	Not applicable		0	0	113084	0	113084									0
0001372678-12-000003	31-DEC-2011	Western Reserve Bank	NONE	N	BGFRS	Not applicable		26	449	480	31	0									0
0001388002-12-000001	31-DEC-2011	HSBC Bank USA, N.A.	NONE	N	OCC	Not applicable		1686	5572	5572	0	0	0			Not Applicable			0	0	116
0000848027-12-000002	31-DEC-2011	Deutsche Bank National Trust Company	SOME	N	OCC	Yes, filed amendment(s)		0	0	0	0	0									0
0001397265-12-000001	31-DEC-2011	Bancfirst Trust & Investment Management	NONE	N	FDIC	Not applicable		69	2566	2566	0	1	0			Yes			0	0	2
0000948010-12-000003	31-DEC-2011	ISTC CORPORATION	SOME	N	SEC	Yes, filed amendment(s)		3785	92757	92757	0	0	0			Not Applicable			0	0	0
0000950123-12-004633	31-DEC-2011	CNB Bank, Inc.	NONE	N	FDIC	Not applicable		57	609	0	0	0									0
0000838617-12-000002	31-DEC-2011	First National Bank of Santa Fe/TZ	NONE	N	OCC	Not applicable		22	112	112	0	0									0
0000866160-12-000001	31-DEC-2011	Bank of Walterboro	NONE	N	FDIC	Not applicable		19	550	550	0	0									0
0001104659-12-015630	31-DEC-2011	Skagit State Bank	NONE	N	FDIC	Not applicable		79	777	0	0	0									1
0000948718-12-000003	31-DEC-2011	Westar Energy Inc	SOME	N	SEC	Not applicable		1757	21934	21934	15800	1127	0			Yes			0	0	45
0000838468-12-000001	31-DEC-2011	Bank of Commerce & Trust Co.	NONE	N	FDIC	Not applicable		21	720	0	0	0									0
0000896448-12-000001	31-DEC-2011	UTG, Inc	NONE	N	SEC	Not applicable		163	7360	7360	0	0	0			Yes			0	0	0
0000810417-12-000003	31-DEC-2011	Edward D. Jones & Co. L.P. d/b/a Edward Jones	NONE	Y	SEC	Yes, filed amendment(s)		0	1626844	0	0	0	0			Yes			46764429	53399	37
0001354488-12-000921	31-DEC-2011	Holladay Stock Transfer, Inc.	NONE	N	SEC	Not applicable		8139	122365	122365	0	0	0			Yes			0	0	0
0001144204-12-012269	31-DEC-2011	CAMPBELL & CO INC /TA	NONE	N	SEC	Yes, filed amendment(s)		664	21264	21264	0	0	0			Yes			480	0	0
0000891804-12-000401	31-DEC-2011	Weitz, Wallace R. & Co.	SOME	N	SEC	Not applicable		751	25890	25890	21423	0	0			Yes			13682	6	0
0001418054-12-000002	31-DEC-2011	Russell Fund Services Company	SOME	N	SEC	Not applicable		0	0	0	0	0									0
0001145888-12-000004	31-DEC-2011	First Northern Community Bancorp	NONE	N	BGFRS	Not applicable		55	1333	1333	0	0	0			Not Applicable			0	0	0
0000914717-12-000002	31-DEC-2011	Fenimore Asset Management Trust/TA	NONE	N	SEC	Not applicable		0	0	17762	1055	0									0
0001350066-12-000004	31-DEC-2011	bluechip equi inc DBA bluechip trus com	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001535872-12-000002	31-DEC-2011	Philadelphia Stock Transfer INC	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001188347-12-000001	31-DEC-2011	Foresight Asset Management, LLC	NONE	N	SEC	Not applicable		0	10	10	0	10									0
0000216108-12-000001	31-DEC-2011	Nationwide Fund Management LLC	ALL	N	SEC	Yes, filed amendment(s)															
0001277690-12-000006	31-DEC-2011	CIBC Mellon Trust Company	ALL	N	SEC	Yes, filed amendment(s)															
0000838596-12-000003	31-DEC-2011	Commerce Bank	ALL	N	BGFRS	Not applicable															
0001488312-12-000002	31-DEC-2011	FINANCIAL DATA SERVICES, INC	NONE	N	OCC	Not applicable		1439	78346	70851	70851	0	0			Not Applicable			43469	0	21
0001139578-12-000002	31-DEC-2011	Harbor Services Group, Inc.	NONE	N	SEC	Yes, filed amendment(s)		6469	217155	217155	149532	0	0			Yes			1559935	812	5
0001516915-12-000001	31-DEC-2011	Denmark State Bank	NONE	N	FDIC	Not applicable		263	1627	1627	0	1	0			Yes			0	0	0
0001460584-12-000003	31-DEC-2011	Bangor Savings Bank	NONE	N	FDIC	Not applicable		0	1	1	0	1									0
0001428661-12-000002	31-DEC-2011	DST Stock Transfer Corp.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001398344-12-000672	31-DEC-2011	Portfolios, Inc.	NONE	N	SEC	Yes, filed amendment(s)		0	344	344	0	336									0
0001419200-12-000001	31-DEC-2011	Atlantic Shareholder Services, LLC	NONE	N	SEC	Not applicable		23933	41069	41069	31615	0	0			Yes			299243	1233	13
0001230501-12-000002	31-DEC-2011	Blankinship Corporation	NONE	N	SEC	Not applicable		12	10	0	0	0									0
0001424537-12-000003	31-DEC-2011	Presidents Stock Transfer, Inc	NONE	N	SEC	Not applicable		334	3043	0	0	0	0			Yes			0	0	0
0001501141-12-000001	31-DEC-2011	Institutional Investor Trust	NONE	N	SEC	Not applicable		0	3	3	3	0									0
0001401565-12-000003	31-DEC-2011	Regions Bank	NONE	N	BGFRS	Not applicable		143	2421	2421	0	0	0			Yes			0	0	2
0000734924-12-000002	31-DEC-2011	Kansas City Life Insurance Company	NONE	N	SEC	Not applicable		37	428	0	0	0									11
0001128769-12-000002	31-DEC-2011	Jackson National Asset Management, LLC	NONE	N	SEC	Not applicable		0	112	0	0	0									0
0001022115-12-000006	31-DEC-2011	Ronald L. Thigpen	NONE	N	FDIC	Not applicable		64	0	545	0	0									0
0001354488-12-000711	31-DEC-2011	Direct Transfer LLC	NONE	Y	SEC	Yes, filed amendment(s)		3017	8337	8337	0	0	0			Yes			0	0	24
0001004756-12-000003	31-DEC-2011	Volumetric Advisers, Inc.	NONE	N	SEC	Not applicable		0	884	0	878	0									0
0001021579-12-000001	31-DEC-2011	The First National Bank in Sioux Falls	NONE	N	OCC	Not applicable		1	2230	2230	0	0	0			Yes			0	0	0
0000855086-12-000002	31-DEC-2011	First Financial Corporation	NONE	N	BGFRS	Not applicable		255	706	706	0	706									0
0001377969-12-000002	31-DEC-2011	The Canandaigua National Bank and Trust Company	NONE	N	OCC	Not applicable		323	1	1375	0	0									0
0000783027-12-000001	31-DEC-2011	Corporate Stock Transfer, Inc.	NONE	N	SEC	Not applicable		13763	0	451343	0	43	0			Not Applicable			0	0	9
0000914317-12-000139	31-DEC-2011	Registrar and Transfer Company (New York)	ALL	N	SEC	Not applicable															
0000914317-12-000138	31-DEC-2011	Registrar and Transfer Company (New Jersey)	NONE	Y	SEC	Not applicable		45395	830128	830128	211393	69627	0			Yes			0	0	1877
0001479495-12-000002	31-DEC-2011	Dynamic Transfer Services Corp	NONE	N	SEC	Not applicable		99	4303	4303	0	0	0			No	1	1	0	0	0
0001297077-12-000002	31-DEC-2011	INTEGRITY STOCK TRANSFER	NONE	N	SEC	Not applicable		638	31212	0	0	0	0			Yes			0	0	0
0000725537-12-000003	31-DEC-2011	First Security Bank	NONE	N	FDIC	Not applicable		487	1356	1356	0	0	0			Yes			0	0	0
0001462985-12-000001	31-DEC-2011	The Business Advocate, Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000898432-12-000147	31-DEC-2011	Pearl Management Company	NONE	N	SEC	Not applicable		0	1814	1814	1770	0	0			Not Applicable			3105	0	0
0001312063-12-000001	31-DEC-2011	Gulf Registrar and Transfer Corp.	NONE	N	SEC	Not applicable		5	723	0	0	0									0
0001021742-12-000003	31-DEC-2011	The Peoples Bank	NONE	N	FDIC	Not applicable		81	3638	3638	502	3	0			Yes			0	0	1
0001144204-12-006312	31-DEC-2011	Parnassus Investments	NONE	N	SEC	Not applicable		0	90426	90426	90426	0	0			Yes			341536	0	0
0001458682-12-000004	31-DEC-2011	ClearTrust, LLC	SOME	N	SEC	Yes, filed amendment(s)		1823	18176	18176	0	18	0			Yes			0	0	0
0001001920-12-000002	31-DEC-2011	chase general corporation	NONE	N	SEC	Not applicable		1	1869	0	0	0	0			Yes			0	0	0
0000949738-12-000004	31-DEC-2011	Pear Tree Advisors, Inc./TA	NONE	N	SEC	Not applicable		0	15472	15472	0	0	0			Not Applicable			22936	56	5
0001489557-12-000002	31-DEC-2011	Security Stock Transfer Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0001489557-12-000001	31-DEC-2010	Security Stock Transfer Inc.	NONE	N	SEC	Not applicable		0	0	0	0	0									0
0000854889-12-000001	31-DEC-2011	West Suburban Bancorp, Inc.	NONE	N	BGFRS	Not applicable		124	932	932	0	100									0
0000795029-12-000005	31-DEC-2011	Aflac Incorporated	SOME	N	SEC	Not applicable		7356	86744	86744	84816	736	0			Yes			0	0	98
0001227023-12-000001	31-DEC-2011	The First National Bank of Mifflintown	NONE	N	OCC	Not applicable		100	727	727	190	0									0
0001014100-12-000010	31-DEC-2011	The Peoples Bank	NONE	N	FDIC	Not applicable		69	626	626	0	0									0
0001078782-12-000262	31-DEC-2011	ACTION STOCK TRANSFER CORPORATION	NONE	N	SEC	Not applicable		7687	59960	59960	0	6	0			Yes			0	0	0
0001458948-12-000001	31-DEC-2011	Southwest Trust Company, N.A.	ALL	N	OCC	Not applicable															
0000867457-12-000001	31-DEC-2011	Brunswick Bank and Trust	NONE	N	FDIC	Not applicable		19	231	0	0	0									0
0001144204-12-004561	31-DEC-2011	Allied Stock Transfer, Inc.	ALL	N	SEC	Not applicable															
0000842168-12-000001	31-DEC-2011	First Niagara Bank, N.A.	NONE	N	OCC	Not applicable		1	165	165	0	0									0
0000838966-12-000001	31-DEC-2011	Huntington Natinoal Bank/OH/TA	NONE	N	OCC	Not applicable		201	19222	0	0	0	0			Yes			0	0	8
0001096144-12-000003	31-DEC-2011	Orange County Trust Company	NONE	N	BGFRS	Not applicable		33	143	0	0	0									0
0000839175-12-000001	31-DEC-2011	The Bank of Nova Scotia Trust Company of New York	NONE	N	BGFRS	Not applicable		0	0	149	0	0									0
0001054508-12-000004	31-DEC-2011	Penn Security Bank & Trust Company	NONE	N	FDIC	Not applicable		0	3	3	0	0									0
0000950123-12-001154	31-DEC-2011	The Park National Bank	NONE	N	OCC	Not applicable		649	5128	5128	1573	98	0			Yes			0	0	2
0001146054-12-000001	31-DEC-2011	Emerald Research Corp	NONE	N	SEC	Not applicable		0	122	116	0	116									0
0000838874-12-000001	31-DEC-2011	First National Bank Alaska, Corporate Trust, PO Box 100720, Anchorage, AK 99510	NONE	N	OCC	Not applicable		64	523	523	0	523									0
0001010549-12-000049	31-DEC-2011	Securities Transfer Corporation	NONE	N	SEC	Not applicable		6008	245761	245761	52	1366	0			Yes			0	0	16
0001208431-12-000001	31-DEC-2011	Adams Asset Advisors, LLC	NONE	N	SEC	Not applicable		0	2	2	2	2									0
0000871693-12-000002	31-DEC-2011	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Not applicable		2183	230905	230905	0	11	0			Yes			0	0	0
0000871693-12-000001	31-DEC-2010	FIDELITY TRANSFER COMPANY	NONE	N	SEC	Not applicable		2183	230905	230905	0	11	0			Yes			0	0	0
0001431194-12-000002	31-DEC-2010	Bank Services of Virginia, Inc.	NONE	N	FDIC	Not applicable		332	4386	4386	0	0	0			Yes			0	0	0
0001431194-12-000001	31-DEC-2009	Bank Services of Virginia, Inc.	NONE	N	FDIC	Not applicable		352	3695	3695	0	0	0			Yes			0	0	0
0001466955-12-000002	31-DEC-2011	Loyal3 Transfer Corporation	NONE	N	SEC	Yes, filed amendment(s)		0	0	0	0	0									0
0001430805-12-000001	31-DEC-2011	Amegy Bank National Association	ALL	N	OCC	Not applicable															
0001302656-12-000002	31-DEC-2011	Routh Stock Transfer Inc.	NONE	N	SEC	Not applicable		1584	10467	10467	0	0	0			Yes			0	0	0
0001104659-12-000104	31-DEC-2011	Old Second Bancorp, Inc.	NONE	N	BGFRS	Not applicable		248	1044	1044	0	26	0			Yes			0	0	0
0001174540-12-000002	31-DEC-2011	ACS HR Solutions, LLC	NONE	Y	SEC	Not applicable		0	0	0	0	0									0
