ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001146230-12-000002	corporationPartnership	12	Joseph F. Spadaford	16-JUL-2007	Executive Vice President, Operations	NA	true		
0001146230-12-000002	corporationPartnership	15	Irvin J. Steltz	22-JAN-2008	Chief Information Officer	NA	true		
0001146230-12-000002	corporationPartnership	14	Steven R. Rothbloom	04-OCT-2007	President	NA	true		
0001146230-12-000002	corporationPartnership	13	Martin J. McHale, Jr.	13-AUG-2007	President,Computershare US Services Inc.	NA	true		
0001146230-12-000002	corporationPartnership	1	Stephen Cesso	09-NOV-2001	U.S. General Counsel and Secretary	NA	true		
0001146230-12-000002	corporationPartnership	2	Computershare (US)	27-JUN-2005	Indirect Owner	E	true		
0001146230-12-000002	corporationPartnership	3	Computershare Limited	27-JUN-2005	Direct Owner	E	true		
0001146230-12-000002	corporationPartnership	4	Nancy R. Greer	27-JUN-2005	Executive Vice President, Human Resource	NA	true		
0001146230-12-000002	corporationPartnership	5	Paul R. Griffith	27-JUN-2005	Vice President, Operations	NA	true		
0001146230-12-000002	corporationPartnership	6	Barbara Y. Hall	27-JUN-2005	Director	NA	true		
0001146230-12-000002	corporationPartnership	17	Computershare Finance Company Pty Ltd	19-MAY-2010	Indirect Owner	B	true		
0000849542-12-000001	corporationPartnership	7	Joseph Wheatley	01-JUL-2010	Director	NA	true		15-JUN-2011
0000849542-12-000001	corporationPartnership	6	Joe Duffy	01-JUL-2010	Director	NA	true		15-JUN-2011
0000849542-12-000001	corporationPartnership	5	Bradley Alan Stearns	01-DEC-1999	VP, Compliance Officer	NA	false		
0000849542-12-000001	corporationPartnership	3	Stephen F. Conlin	01-DEC-1999	SVP	NA	true		
0000849542-12-000001	corporationPartnership	2	Michael DeNofrio	01-DEC-1999	Director, EVP & Senior Managing Director	NA	true		
0000849542-12-000001	corporationPartnership	1	Nancy B. Wolcott	20-SEP-2002	President, Director	NA	true		
0000849542-12-000001	corporationPartnership	4	John F. Fulgoney	01-FEB-2001	EVP	NA	true		
0000849542-12-000001	corporationPartnership	16	Robert F. Mathisen, Jr.	16-JUN-2011	Director	NA	true		
0000849542-12-000001	corporationPartnership	15	Louis D. Maiuri	16-JUN-2011	Director	NA	true		
0000849542-12-000001	corporationPartnership	14	Jay F. Nusblatt	01-JUL-2001	SVP & Director	NA	true		
0000849542-12-000001	corporationPartnership	13	Joseph G. Bawiec	31-MAR-2009	SVP & CFO	NA	true		
0000849542-12-000001	corporationPartnership	12	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-12-000001	corporationPartnership	11	The Bank of New York Mellon	01-JUL-2010	Owner of indirect owner of parent entity	E	true		
0000849542-12-000001	corporationPartnership	8	BNYM GIS Funding III LLC	01-JUL-2010	Direct parent entity	E	true		
0000849542-12-000001	corporationPartnership	9	BNYM GIS (UK) Funding II LLC	01-JUL-2010	Owner of parent entity	E	true		
0000849542-12-000001	corporationPartnership	10	BNYM GIS Funding I LLC	01-JUL-2010	Indirect owner of parent entity	E	true		
0000027048-12-000001	corporationPartnership	1	Thomas A. McDonnell	01-FEB-1969	CEO	NA	true		
0000027048-12-000001	corporationPartnership	16	BMO Financial Group	16-JAN-2012	5.892% Owner	A	false		
0000027048-12-000001	corporationPartnership	3	Thomas A McCullough	01-APR-1987	Director	NA	true		
0000027048-12-000001	corporationPartnership	4	Kenneth V. Hager	01-APR-1988	Vice President/CFO/Treasurer	NA	true		
0000027048-12-000001	corporationPartnership	5	Jeannine M. Strandjord	01-JAN-1996	Director	NA	true		
0000027048-12-000001	corporationPartnership	6	William C. Nelson	01-JAN-1996	Director	NA	true		
0000027048-12-000001	corporationPartnership	7	George L. Argyros (in the form of various Trusts, Corporations, and Foundations)	01-DEC-1998	Director/Owner	B	true		
0000027048-12-000001	corporationPartnership	8	Robert L. Tritt	01-AUG-1995	Executive Vice President	NA	true		
0000027048-12-000001	corporationPartnership	9	Randall D. Young	01-JUL-2002	Vice President/GC/Sec/CLO	NA	false		
0000027048-12-000001	corporationPartnership	10	Travis E Reed	01-JUL-2002	Director	NA	true		
0000027048-12-000001	corporationPartnership	11	Marshall & Ilsley Corp	01-DEC-2005	6% Owner	A	false		
0000027048-12-000001	corporationPartnership	12	Robert T. Jackson	17-JUL-2007	Director	NA	true		
0000027048-12-000001	corporationPartnership	13	Stephen C Hooley	30-JUN-2009	President/COO	NA	true		
0000027048-12-000001	corporationPartnership	14	Lawrence M Higby	10-MAY-2011	Director	NA	true		
0000027048-12-000001	corporationPartnership	15	BlackRock, Inc. (reports ownership as the parent of numerous subsidiaries)	20-JAN-2012	6.13% Owner	A	false		
0000027048-12-000001	corporationPartnership	2	A. Edward Allinson	01-JAN-1977	Director	NA	true		
0000950123-12-002709	corporationPartnership	1	John Kinnley Carter	10-DEC-2002	Director, Chairman, President & CEO	NA	true		
0000950123-12-002709	corporationPartnership	2	Dennis Patrick Gallagher	01-SEP-2006	Dir, SVP, Gen'l Counsel, CAO & Sec	NA	true		
0000950123-12-002709	corporationPartnership	3	Brenda Lee Smith	01-JUL-2006	Sr. Vice President	NA	true		
0000950123-12-002709	corporationPartnership	7	AUSA Holding Company	31-DEC-2004	Owner	B	true		
0000950123-12-002709	corporationPartnership	5	Christopher Alan Staples	28-JAN-2005	Director	NA	true		
0000950123-12-002709	corporationPartnership	6	Western Reserve Life Assurance Co. of Ohio	16-SEP-1996	Owner	D	true		
0000950123-12-002709	corporationPartnership	4	Karen Deborah Heburn	18-MAY-2007	Sr. Vice President, Treasurer	NA	true		
0001227021-12-000003	corporationPartnership	14	Landon Hilliard III	01-JAN-1979	Partner	NA	true		
0001227021-12-000003	corporationPartnership	15	Jeffrey R. Holland	01-JAN-2006	Partner	NA	true		
0001227021-12-000003	corporationPartnership	16	Charles O. Izard	01-JAN-2004	Partner	NA	true		
0001227021-12-000003	corporationPartnership	17	Jared S. Keyes	01-JAN-2011	Partner	NA	true		
0001227021-12-000003	corporationPartnership	18	Radford W. Klotz	01-JAN-1995	Partner	A	true		
0001227021-12-000003	corporationPartnership	19	Susan C. Livingston	01-JAN-1998	Partner	NA	true		
0001227021-12-000003	corporationPartnership	20	T. Michael Long	01-JAN-1984	Partner	NA	true		
0001227021-12-000003	corporationPartnership	21	Hampton S. Lynch, Jr.	01-JAN-1984	Partner	A	true		
0001227021-12-000003	corporationPartnership	22	Michael W. McConnell	01-JAN-1984	Partner	NA	true		
0001227021-12-000003	corporationPartnership	23	Jeffrey B. Meskin	01-JAN-2011	Partner	NA	true		
0001227021-12-000003	corporationPartnership	24	John P. Molner	01-JAN-2001	Partner	NA	true		
0001227021-12-000003	corporationPartnership	25	Donald B. Murphy	01-JAN-1983	Partner	NA	true		
0001227021-12-000003	corporationPartnership	26	Yukinori Nagahisa	01-JAN-2004	Partner	NA	true		
0001227021-12-000003	corporationPartnership	27	John A. Nielsen	01-JAN-1987	Partner	NA	true		
0001227021-12-000003	corporationPartnership	28	Sean Pairceir	01-JAN-2010	Partner	NA	true		
0001227021-12-000003	corporationPartnership	29	Christopher C. Remondi	01-JAN-2012	Partner	NA	true		
0001227021-12-000003	corporationPartnership	30	A. Heaton Robertson III	01-JAN-1994	Partner	NA	true		
0001227021-12-000003	corporationPartnership	31	William E. Rosensweig	01-JAN-2012	Partner	NA	true		
0001227021-12-000003	corporationPartnership	32	Jeffrey A. Schoenfeld	01-JAN-1996	Partner	A	true		
0001227021-12-000003	corporationPartnership	33	Kevin W. Stone	01-JAN-2009	Partner	NA	true		
0001227021-12-000003	corporationPartnership	34	W. Carter Sullivan III	01-JAN-2000	Partner	NA	true		
0001227021-12-000003	corporationPartnership	35	Andrew J.F. Tucker	01-JAN-1998	Partner	NA	true		
0001227021-12-000003	corporationPartnership	36	Lawrence C. Tucker	01-JAN-1979	Partner	NA	true		
0001227021-12-000003	corporationPartnership	37	William B. Tyree	01-JAN-2001	Partner	NA	true		
0001227021-12-000003	corporationPartnership	38	Maroa C. Velez	01-JAN-2008	Partner	NA	true		
0001227021-12-000003	corporationPartnership	39	Douglas C. Walker	01-JAN-1998	Partner	A	true		
0001227021-12-000003	corporationPartnership	40	William J. Whelan, Jr.	01-JAN-2000	Partner	NA	true		
0001227021-12-000003	corporationPartnership	41	Richard H. Witmer, Jr.	01-JAN-1998	Partner	A	true		
0001227021-12-000003	corporationPartnership	4	John J. Borland	01-JAN-1998	Partner	NA	false		
0001227021-12-000003	corporationPartnership	1	Thomas E. Berk	01-JAN-2005	Partner	NA	true		
0001227021-12-000003	corporationPartnership	2	Brian A. Berris	01-JAN-1991	Partner	NA	true		
0001227021-12-000003	corporationPartnership	3	Taylor S. Bodman	01-JAN-1999	Partner	NA	true		
0001227021-12-000003	corporationPartnership	5	Timothy J. Connelly	01-JAN-2001	Partner	NA	true		
0001227021-12-000003	corporationPartnership	6	Geoffrey M. Cook	01-JAN-2009	Partner	NA	true		
0001227021-12-000003	corporationPartnership	7	Carl S. Cutler	01-JAN-2008	Partner	NA	true		
0001227021-12-000003	corporationPartnership	8	Douglas A. Donohue, Jr.	01-JAN-1990	Partner	A	true		
0001227021-12-000003	corporationPartnership	9	Dario Galindo	01-JAN-2003	Partner	NA	true		
0001227021-12-000003	corporationPartnership	10	Kathryn C. George	01-JAN-1998	Partner	NA	true		
0001227021-12-000003	corporationPartnership	11	Kristen Giarrusso	01-JAN-2011	Partner	NA	true		
0001227021-12-000003	corporationPartnership	12	Timothy E. Hartch	01-JAN-2010	Partner	NA	true		
0001227021-12-000003	corporationPartnership	13	Kyosuke Hashimoto	01-JAN-1992	Partner	NA	true		
0000088525-12-000014	corporationPartnership	7	John F. Frye	30-SEP-2010	Director, Sr. Vice President & Treasurer	NA	true		
0000088525-12-000014	corporationPartnership	21	Michael P. Kiley	29-DEC-2011	Director	NA	true		
0000088525-12-000014	corporationPartnership	20	Christopher D. Swickard	29-DEC-2011	VP, Assoc. General Counsel & Asst. Secty	NA	true		
0000088525-12-000014	corporationPartnership	19	Robert Patton	30-JUL-2010	Member SB Kansas Investors	NA	true		
0000088525-12-000014	corporationPartnership	18	SB Kansas Investors, LLC	30-JUL-2010	Membership Interest Eldridge Investors	E	true		
0000088525-12-000014	corporationPartnership	17	Guggenheim Lawrence, LLC	30-JUL-2010	Managing Member Eldridge Investors	NA	true		
0000088525-12-000014	corporationPartnership	16	Guggenheim Knights of Security, LLC	30-JUL-2010	Managing Member - Guggenheim SBC Hldgs	NA	true		
0000088525-12-000014	corporationPartnership	15	Eldridge Investors, LLC	30-JUL-2010	Membership Interest Guggenheim SBC Hldgs	E	true		
0000088525-12-000014	corporationPartnership	1	Security Benefit Corporation	14-FEB-2005	Shareholder	E	true		
0000088525-12-000014	corporationPartnership	2	David J. Keith	30-SEP-2010	Director/Chairman & CEO	NA	true		
0000088525-12-000014	corporationPartnership	3	Eric F. Rea	30-SEP-2010	President, Director & Chief Mktg Officer	NA	true		
0000088525-12-000014	corporationPartnership	4	John F. Guyot	30-SEP-2010	Director, Sr. Vice President & Secretary	NA	true		
0000088525-12-000014	corporationPartnership	5	James R. Schmank	30-SEP-2010	Sr. Vice President & CFO	NA	true		
0000088525-12-000014	corporationPartnership	6	Guggenheim SBC Holdings, LLC	30-JUL-2010	Shareholder of Security Benefit Corp	E	true		
0000088525-12-000014	corporationPartnership	22	Ryan Johnson	29-DEC-2011	Vice President, Business Development	NA	true		
0000088525-12-000014	corporationPartnership	8	Brent L. Littleton	30-SEP-2010	Sr. Vice President & Chief Tech Officer	NA	true		
0000088525-12-000014	corporationPartnership	9	Frank J. Rosa	30-SEP-2010	Sr. Vice President & COO	NA	true		
0000088525-12-000014	corporationPartnership	10	Mary Ann Durall	30-SEP-2010	Vice President, Client Solutions	NA	true		
0000088525-12-000014	corporationPartnership	11	Thomas M. Spencer	30-SEP-2010	Vice President, Business Development	NA	true		
0000088525-12-000014	corporationPartnership	12	Lisa Young	30-SEP-2010	Assistant Treasurer	NA	true		
0000088525-12-000014	corporationPartnership	13	Brenda Kramer	30-SEP-2010	Sr. Legal Analyst & Assistant Secretary	NA	true		
0000088525-12-000014	corporationPartnership	14	Howard R. Fricke	30-SEP-2010	Chairman of the Board	NA	true		30-SEP-2010
0000949738-12-000002	corporationPartnership	8	Jennifer Dowling Dougherty	30-JAN-2009	Vice President	NA	true		
0000949738-12-000002	corporationPartnership	7	Deborah Ann Kessinger	17-OCT-2006	Chief Compliance Officer	NA	true		
0000949738-12-000002	corporationPartnership	6	Elizabeth Ann Watson	17-MAY-2004	VP and General Counsel	NA	true		03-AUG-2007
0000949738-12-000002	corporationPartnership	5	Lawrie Okurowski	18-JUL-2000	Owner	D	true		
0000949738-12-000002	corporationPartnership	3	Leon Okurowski	18-JUL-2000	Director, Clerk,Treasurer	D	true		
0000949738-12-000002	corporationPartnership	2	Willard Lee Umphrey	18-JUL-2000	Director	D	true		
0000949738-12-000002	corporationPartnership	1	The Willard L. Umphrey 1996 Rev. Trust u/a/d 3/26/96 - Willard L. Umphrey, Trustee	18-JUL-2000	Owner	C	false		
0000949738-12-000002	corporationPartnership	4	Anne Marie Umphrey	18-JUL-2000	Owner	B	true		
0001277690-12-000003	corporationPartnership	8	Mark Richard Hemingway	12-SEP-2005	SVP & General Counsel	NA	true		
0001277690-12-000003	corporationPartnership	12	Brian Michael Naish	02-MAR-2009	SVP, Chief Financial Officer	NA	true		
0001277690-12-000003	corporationPartnership	6	James Patrick Palermo	30-JAN-1998	Director	NA	true		
0001277690-12-000003	corporationPartnership	5	Christopher John Anderson	16-NOV-2005	Director	NA	true		03-OCT-2011
0001277690-12-000003	corporationPartnership	4	Thomas Carey MacMillan	21-SEP-1994	Director, Chairman	NA	true		31-DEC-2011
0001277690-12-000003	corporationPartnership	3	Richard Ernest Venn	17-DEC-1997	Director	NA	true		
0001277690-12-000003	corporationPartnership	2	Mellon Canada Holding Company	31-DEC-1991	Shareholder	D	true		
0001277690-12-000003	corporationPartnership	1	Canadian Imperial Bank of Commerce	08-JUL-1997	Shareholder	D	true		
0001277690-12-000003	corporationPartnership	7	Edna Jennifer Warren	28-APR-2006	Director	NA	true		
0001277690-12-000003	corporationPartnership	11	Helen Sophia Polatajko	01-NOV-1999	Senior Vice President	NA	true		
0001277690-12-000003	corporationPartnership	22	James Edward Robert Slater	31-DEC-2011	Director	NA	true		
0001277690-12-000003	corporationPartnership	10	David Samuel Linds	01-JUN-2000	Senior Vice President	NA	true		
0001277690-12-000003	corporationPartnership	9	Robert Milton Shier	01-NOV-1999	SVP, Chief Operations Officer	NA	true		
0001277690-12-000003	corporationPartnership	21	June Jacqueline Ntazinda	31-DEC-2011	Director	NA	true		
0001277690-12-000003	corporationPartnership	20	David NMN Arnold	03-OCT-2011	Director	NA	true		
0001277690-12-000003	corporationPartnership	19	Edward MI Nash	09-SEP-2011	Director	NA	true		
0001277690-12-000003	corporationPartnership	18	Michael MI Tibando	06-DEC-2010	Chief Compliance Officer	NA	true		
0001277690-12-000003	corporationPartnership	17	Douglas Fridrik Parkhill	31-DEC-2010	Director	NA	true		09-SEP-2011
0001277690-12-000003	corporationPartnership	16	Timonthy MI Keaney	31-DEC-2010	Director	NA	true		31-DEC-2011
0001277690-12-000003	corporationPartnership	15	Sue Laura Simone	29-MAR-2010	Senior Vice President, Human Resources	NA	true		
0001277690-12-000003	corporationPartnership	14	Vincent Veto Sands	29-MAR-2010	Director, Chairman	NA	true		
0001277690-12-000003	corporationPartnership	13	Thomas Stephen Monahan	02-NOV-2009	Director, President and CEO	NA	true		
0001535872-12-000001	corporationPartnership	1	Robert Winterle	10-NOV-2011	President	E	true		
0000737074-12-000001	corporationPartnership	12	Charles K. Craft	24-JUN-2010	Vice President	NA	true		
0000737074-12-000001	corporationPartnership	10	Christopher P. Laia	07-DEC-2009	Sr. Vice President and Secretary	NA	true		
0000737074-12-000001	corporationPartnership	9	Daniel McNamara	09-OCT-2009	Director and President	NA	true		
0000737074-12-000001	corporationPartnership	8	William A. Smith	05-FEB-2009	VP, Senior Financial Officer & Treasurer	NA	true		
0000737074-12-000001	corporationPartnership	7	USAA Investment Corporation	01-OCT-1992	Shareholder	E	true		
0000737074-12-000001	corporationPartnership	6	USAA Capital Corporation	01-OCT-1992	Indirect Owner	NA	true		
0000737074-12-000001	corporationPartnership	5	United Services Automobile Association	01-OCT-1992	Indirect Owner	NA	true		
0000737074-12-000001	corporationPartnership	4	David H. Smith	23-AUG-2004	AVP & Chief Compliance Officer	NA	true		
0000737074-12-000001	corporationPartnership	3	Terri L. Luensmann	31-DEC-2002	Vice President	NA	true		
0000737074-12-000001	corporationPartnership	2	Kristi A. Matus	16-FEB-2007	Director	NA	true		
0000737074-12-000001	corporationPartnership	1	Christopher W. Claus	12-FEB-2001	Director and Chair of the Board	NA	true		
0000737074-12-000001	corporationPartnership	11	R. Matthew Freund	03-MAR-2010	Director	NA	true		
0001458682-12-000002	soleProprietorship	4	Matthew Luginbuehl	01-AUG-2009	Head of Business Development			Certificate Signer	
0001458682-12-000002	soleProprietorship	3	Kyla D. Kennedy	01-JUN-2009	Operations Coordinator			Certificate Signer	
0001458682-12-000002	soleProprietorship	2	Kara A. Kennedy	01-JUN-2009	Managing Member, Executive Director			Owner, Certificate Signer	
0001458682-12-000002	soleProprietorship	1	Juan Carlos Osorio	06-MAR-2009	Managing Member			Owner, Certificate Signer	
0001458682-12-000002	soleProprietorship	5	Mediha Kolar	01-JUN-2009	Operations Associate			Certificate Signer	01-SEP-2010
0001096906-12-000026	corporationPartnership	2	Kurtis D. Hughes	01-JAN-1980	Vice President & Secretary	E	true		
0001096906-12-000026	corporationPartnership	1	Shirrell W. Hughes	01-JAN-1970	President	NA	true		
0000721748-12-000003	corporationPartnership	1	Jacqueline Ann Bogle-Meuse	09-NOV-2011	Partial Owner	B	false		
0000721748-12-000003	corporationPartnership	2	Chris Dobbins	29-MAY-2009	General Counsel	NA	true		
0000950123-12-000295	soleProprietorship	1	Maureen Maloney	01-SEP-2009	President & CCO			President & CCO	06-JAN-2012
0001429579-12-000004	corporationPartnership	3	Papa Bello Eneterprises, Inc.	09-DEC-2011	Owner	E	true		
0001429579-12-000004	corporationPartnership	2	Nathan lapkin	11-MAR-2008	Owner	NA	false		09-DEC-2011
0001429579-12-000004	corporationPartnership	1	U.S. Stock Transfer Corporation	11-MAR-2008	Owner	NA	false		09-DEC-2011
0000896852-12-000002	corporationPartnership	15	Theodor Constantin Heldman	01-JAN-2011	VP Fund Accounting	NA	true		
0000896852-12-000002	corporationPartnership	16	Eric Jeffrey Adelson	01-JAN-2011	Director	NA	true		
0000896852-12-000002	corporationPartnership	17	Eric Jeffrey Adelson	26-MAY-2011	Senior Vice President	NA	true		
0000896852-12-000002	corporationPartnership	18	Eric Jeffrey Adelson	01-JAN-2011	Secretary	NA	true		
0000896852-12-000002	corporationPartnership	19	John Dimitrios Maniatis	01-JAN-2011	Sr VP Marketing Communications	NA	true		
0000896852-12-000002	corporationPartnership	20	James Charles Russell	01-JAN-2011	Sr Officer Client Services and Admin	NA	true		
0000896852-12-000002	corporationPartnership	21	James Douglas Kingston	01-JAN-2011	Sr VP Product Mgmt and Dev	NA	true		
0000896852-12-000002	corporationPartnership	22	Giuseppe Joe Di Massimo	21-MAR-2011	Sr VP Institutional Investments	NA	true		
0000896852-12-000002	corporationPartnership	23	Invesco Canada Holdings, Inc.	01-JAN-2011	Sole Voting Shareholder	E	true		
0000896852-12-000002	corporationPartnership	24	Florbela Flora De Sousa	02-AUG-2011	Vice President, Human Resources	NA	true		
0000896852-12-000002	corporationPartnership	25	David Moore Geneva	10-NOV-2011	Director	NA	true		
0000896852-12-000002	corporationPartnership	1	Philip Alexander Taylor	01-JAN-2011	Director	NA	true		
0000896852-12-000002	corporationPartnership	2	Philip Alexander Taylor	01-JAN-2011	Chief Executive Officer	NA	true		
0000896852-12-000002	corporationPartnership	3	Philip Alexander Taylor	26-MAY-2011	Chairman	NA	true		
0000896852-12-000002	corporationPartnership	4	David Colvin Warren	01-JAN-2011	Director, CFO and Executive VP	NA	true		
0000896852-12-000002	corporationPartnership	5	Pietro Peter Intraligi	01-JAN-2011	Director	NA	true		
0000896852-12-000002	corporationPartnership	6	Pietro Peter Intraligi	01-JAN-2011	President	NA	true		
0000896852-12-000002	corporationPartnership	7	Pietro Peter Intraligi	01-JAN-2011	Chief Operating Officer	NA	true		
0000896852-12-000002	corporationPartnership	8	Graham Stewart Anderson	01-JAN-2011	Director	NA	true		10-NOV-2011
0000896852-12-000002	corporationPartnership	9	Graham Stewart Anderson	01-JAN-2011	Chief Investment Officer	NA	true		31-DEC-2011
0000896852-12-000002	corporationPartnership	10	Wayne John Bolton	01-JAN-2011	CCO and VP Compliance	NA	true		
0000896852-12-000002	corporationPartnership	11	Annie Ping Ting Chong Chew	01-JAN-2011	Sr VP Global Investments Data Mgmt	NA	true		
0000896852-12-000002	corporationPartnership	12	Harsh Damani	01-JAN-2011	Sr VP Finance	NA	true		
0000896852-12-000002	corporationPartnership	13	Scott Robert McLean	01-JAN-2011	Sr VP Retail Sales	NA	true		
0000896852-12-000002	corporationPartnership	14	Theodor Constantin Heldman	01-JAN-2011	CFO Funds	NA	true		
0001380486-12-000001	corporationPartnership	1	Gerber, William Joseph	01-APR-2006	Chief Financial Officer/FINOP/Director	NA	true		
0001380486-12-000001	corporationPartnership	2	Yates, William Thomas	04-APR-2006	VP & Mng Dir, Brok. Ops Finance	NA	true		
0001380486-12-000001	corporationPartnership	3	TD Ameritrade Online Holding Corp	01-APR-2006	owner	E	false		
0001380486-12-000001	corporationPartnership	4	Langner, Caroline	30-MAY-2007	Chief Compliance Officer	NA	true		22-JUN-2011
0001380486-12-000001	corporationPartnership	10	Powell, James	30-SEP-2011	Treasurer	NA	false		
0001380486-12-000001	corporationPartnership	6	Davidson, Felix	02-MAR-2008	President, Director	NA	true		
0001380486-12-000001	corporationPartnership	7	Kimm, David	01-JAN-2010	Chief Risk Officer	NA	true		
0001380486-12-000001	corporationPartnership	8	NAGY, CHRISTOPHER THEODORE	14-JUL-2010	VICE PRESIDENT	NA	true		
0001380486-12-000001	corporationPartnership	9	Textor, Thomas	22-JUN-2011	Chief Compliance Officer	NA	true		
0001380486-12-000001	corporationPartnership	5	Campanella, Janice	27-AUG-2007	Secretary	NA	true		
