ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000842657-16-000034	fsrFalseStatementOrOmission	78	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Auction Rate Securities	05-MAR-2010	Department of Banking and Finance of the State of Nebraska ('The Department')	The Registrant has not been the subject of this matter: Initiation date 3/5/2010. The Department alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS. Without admitting or denying the allegations in the findings of fact, conclusions of law, and consent order, DBSI consented to the Department making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Neb. Rev. Stat. Section 8-1103(9)(A)(VII) allows the Department, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Neb. Rev. Stat. Section 8-1103(9)(A)(XI) allows the Department, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees. Pursuant to the findings of fact, conclusions of law, and consent order entered by the Department on March 5, 2010, DBSI agreed to pay a penalty of $74,086.10 to the Nebraska Department of Banking and Finance and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008. The findings of fact, conclusions of law, and consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet'). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $74,086.10 penalty imposed by the Department is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the findings, DBSI agreed to pay a penalty of $74,086.10 to the Nebraska Dept. of Banking and Fin. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	79	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. 09-09-053-059	10-MAR-2010	Division of Securities of Dept. of Reg. and Lic. of New Mexico ('The Division')	The Registrant has not been the subject of this matter:  Initiation date 3/10/2010.  The Division alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. NMSA Section 58-13B-16A(2)(H) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. NMSA Section 58-13B-16A(2)(K) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Division on March 10, 2010, DBSI agreed to pay a penalty of $51,862.37 to the Division of Securities and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $51,862.37 penalty imposed by the Division is its pro-rata share of the total penalty amount.  The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $51,862.37 to the Division of Securities and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	80	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. 09090	11-MAR-2010	Div. of Sec. Off. of the Attny Gen. of the St. of So. Carolina ('The Division')	The Registrant has not been the subject of this matter:  Initiation date 3/11/2010.  The Division alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the administrative consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. The South Carolina Uniform Securities Act of 2005 allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. The South Carolina Uniform Securities Act of 2005 allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the administrative consent order entered by the Division on March 11, 2010, DBSI agreed to pay a penalty of $33,252.25 to the Division of Securities and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The administrative consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet'). The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $33,252.25 penalty imposed by the Division is its pro-rata share of the total penalty amount. The administrative consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the administrative consent order.	Without admitting or denying the allegations in the admin. cons. order, on 3/11/10, DBSI agreed to pay a penalty of $33,252.25 to the Div. of Sec. and take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	81	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Case No. SEC-2009-00074	16-APR-2010	State Corporation Commission of the Commonwealth of Virginia (The 'Commission')	The Registrant has not been the subject of this matter:  Initiation date 4/16/2010.  The Commission alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the consent order, DBSI consented to the Commission making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Commission Rules 21 VAC 5-20-280 A 3 and E 12 allow the Commission, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Commission Rules 21 VAC 5-20-260 A and B allow the Commission, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Commission on April 16, 2010, DBSI agreed to pay a penalty of $214,475.04 to the Treasurer of the Commonwealth of Virginia and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $214,475.04 penalty imposed by the Commission is its pro-rata share of the total penalty amount.  The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $214,475.04 to the Commonwealth of Virginia and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	82	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	SEU-2008-73	13-APR-2010	Department of Commerce and Cons. Aff. of the State of Hawaii ('The Department')	The Registrant has not been the subject of this matter:  Initiation date 4/13/2010.  The Department alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the consent order, DBSI consented to the Department making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. HRS Section 485-15(7) allows the Department, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. HRS Section 485-15(10) allows the Department, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Department on April 13, 2010, DBSI agreed to pay a penalty of $33,071.57 to the Hawaii Department of Commerce and Consumer Affairs - Compliance Resolution Fund, and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $33,071.57 penalty imposed by the Department is its pro-rata share of the total penalty amount.  The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $33,071.57 to the Hawaii Department of Commerce and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	83	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. 09-09	09-APR-2010	Division of Securities Off. of Sec. of St., State of Wyoming ('The Division')	The Registrant has not been the subject of this matter:  Initiation date 4/9/2010.  The Division alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. W.S. Section 17-4-106(A)(II)(G) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. W.S. Section 17-4-106(B)(II) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Division on April 9, 2010, DBSI agreed to pay a penalty of $79,325.84 to the Wyoming Secretary of State and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $79,325.84 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $79,325.84 to the Wyoming Secretary of State and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	84	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Order No. IC10-CAF-11	08-APR-2010	State Securities Board of the State of Texas ('The Board')	The Registrant has not been the subject of this matter:  Initiation date 4/8/2010.  The Board alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the consent order, DBSI consented to the Board making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Section 115.10(B)(1) of the Board rules allows the Board, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Section 115.10(B)(1) of the Board rules allows the Board, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Board on April 8, 2010, DBSI agreed to pay a penalty of $827,886.15 to the Texas State Securities Board and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $827,886.15 penalty imposed by the Board is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $827,886.15 to the Texas State Securities Board and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	85	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. S-09148(EX)	08-APR-2010	Division of Securities Dept. of Fin. Inst. of St. of Wisconsin (The 'Division')	The Registrant has not been the subject of this matter:  Initiation date 4/8/2010.  The Division alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the findings of fact, conclusions of law, and consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Wis. Stats. Section 551.34(1)(G) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Wis. Stats. Section 551.34(1)(J) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Division on April 8, 2010, DBSI agreed to pay a penalty of $44,454.46 to the Wisconsin Department of Financial Institutions and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $44,454.46 penalty imposed by the Division is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $44,454.46 to the Wisconsin Dept. of Fin. Inst. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	86	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Docket No. 2009-07	08-APR-2010	Bureau of Securities of Dept. of Fin. of the State of Idaho ('The Department')	The Registrant has not been the subject of this matter:  Initiation date 4/8/2010.  The Department alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the consent order, DBSI consented to the Department making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Idaho Code Section 30-14-412(D)(13) allows the Department, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Idaho Code Section 30-14-412(D)(9) allows the Department, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Department on April 8, 2010, DBSI agreed to pay a penalty of $30,000 to the Idaho Department of Finance and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Department is its pro-rata share of the total penalty amount. The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $30,000 to the Idaho Department of Finance and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	87	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	Cause No. 09-018 (SI-2008-010)	10-MAY-2010	Div. of Sec. of Dept. of Comm. and Ins. of St. of Tennessee (the 'Division')	The Registrant has not been the subject of this matter:  Initiation date 5/10/2010.  The Division alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Tenn. Code Ann. Section 48-2-112(A)(2)(G) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Tenn. Code Ann. Section 48-2-112(A)(2)(J) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Division on May 10, 2010, DBSI agreed to pay a penalty of $468,512.16 to the Tennessee Department of Commerce and Insurance and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $468,512.16 penalty imposed by the Division is its pro-rata share of the total penalty amount.  The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $468,512.16 to the Tenn. Dept. of Comm. and Ins. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
0000842657-16-000034	fsrFalseStatementOrOmission	88	Deutsche Bank Securities Inc. ('DBSI'), a Control Affiliate of the Registrant	File No. S-09-0225	10-MAY-2010	Div. of Sec. and Char. of Off. of Mississippi Sec. of State (the 'Division')	The Registrant has not been the subject of this matter:  Initiation date 5/10/2010.  The Division alleged that Deutsche Bank Securities Inc. ('DBSI'): (1) engaged in dishonest and unethical conduct in the securities business with respect to the marketing and sale of auction rate securities ('ARS'), and (2) failed to reasonably supervise its agents with respect to the marketing and sale of ARS.  Without admitting or denying the allegations in the consent order, DBSI consented to the Division making the following conclusions of law: (1) in connection with (I) the misrepresentation of ARS to clients, (II) the failure to adequately disclose to clients the effect of DBSI's role as underwriter and broker-dealer for ARS issues, and (III) the use of supporting bids to artificially prevent failed ARS auctions and failing to adequately disclose the practice to clients, DBSI engaged in dishonest and unethical conduct in the securities business. Miss. Code Ann. Section 75-71-321(A)(F) allows the Division, through its administrator, to take action against DBSI if it has engaged in unethical or dishonest practices in the securities business; and (2) in connection with the failure to (I) provide adequate training to agents concerning ARS, (II) create and maintain adequate written supervisory procedures concerning ARS, (III) ensure accurate disclosure of ARS characteristics to clients by its agents, and (IV) ensure adequate disclosure of conflicts of interest concerning ARS to clients by its agents, DBSI failed to reasonably supervise, and establish and enforce procedures necessary to detect and prevent such conduct. Miss. Code Ann. Section 75-71-321(B)(A) allows the Division, through its administrator, to take action against DBSI if it has failed to reasonably supervise its representatives or employees.  Pursuant to the consent order entered by the Division on May 10, 2010, DBSI agreed to pay a penalty of $30,000 to the Mississippi Office of the Secretary of State and to take certain measures with respect to current and former clients that purchased ARS before February 13, 2008.  The consent order finalized the terms of a settlement that had been reached in August 2008 between DBSI's parent and NASAA and that resulted in a term sheet (the 'Term Sheet').  The Term Sheet required a total penalty of $15,000,000 to NASAA member jurisdictions, and the $30,000 penalty imposed by the Division is its pro-rata share of the total penalty amount.  The consent order requires that DBSI offer to purchase at par certain ARS from eligible investors; reimburse eligible investors that sold ARS below par; participate in a special arbitration procedure for consequential damages claims by eligible investors; work to provide liquidity solutions for institutional investors not part of the ARS buy back; and provide other relief as described in the consent order.	Without admitting or denying the allegations in the consent order, DBSI agreed to pay a penalty of $30,000 to the Mississippi Off. of Sec. of St. and to take certain measures with respect to current and former clients that purchased ARS before 2/13/08.
