ACCESSION_NUMBER	ACTION_TYPE	ACTION_ID	ENTITYNAME	ACTIONTITLE	ACTIONDATE	COURTORBODYNAMEANDLOCATION	ACTIONDESCRIPTION	DISPOSITIONOFPROCEEDING
0000909567-08-000974	fsrFalseStatementOrOmission	3	INVESCO Funds Group, Inc. (INVESCO)	Order No. 05-L-07	02-DEC-2003	Securities Commissioner for the State of Colorado (CSC)	INVESCO Funds Group entered into over 40 negotiated but undisclosed market timing agreements that were inconsistent with the INVESCO Funds? prospectus disclosure limiting exchanges to 4 per 12 month period. Some of the timing agreements were entered into with the understanding that the market timer would make long-term investments in certain non-timed INVESCO Funds. Frequent trading by these shareholders resulted in substantial dilution in the affected INVESCO Funds. INVESCO Funds Group breached its fiduciary duty to INVESCO Funds and their shareholders by failing to disclose the conflict of interest raised by market timing agreements to the Directors of the INVESCO Funds or to the INVESCO Fund Shareholders. INVESCO Funds Group financially benefited from the timing agreements. INVESCO Funds Group violated Colorado Regulations. Pursuant to the Stipulation, INVESCO Funds Group neither admitted nor denied the allegations. The disposition of the proceeding: The Securities Commission proceeding was settled on October 8, 2004. INVESCO Funds Group was ordered to cease and desist, and is subject to disgorgement and civil money penalties. INVESCO Funds Group was ordered to cease and desist from engaging in any acts in violation of Colorado Regulations governing investment advisers, and was ordered to pay disgorgement of US$215 Million, and a civil money penalty of US$110 Million in accordance with the SEC Order. Invesco Aim Advisors, Inc. (formerly, A I M Advisors), as the successor adviser to INVESCO Funds Group, agreed to pay the civil money penalty of US$110 Million and the disgorgement of US$215 Million ordered against INVESCO Funds Group on the following dates: US$162.5 Million by December 31, 2004, and the remaining US$162.5 Million by December 31, 2005. The aggregate disgorgement and civil money penalties in the New York Attorney General and SEC Proceedings totals US$325 Million. A I M Advisors was ordered to implement certain corporate governance reforms for funds including former INVESCO Funds, including inclusion of commercially reasonable policies concerning market timing or excessive trading in its compliance policies and procedures, including the policies concerning market timing or excessive trading in its Code of Ethics, retaining an Independent Compliance Consultant, conducting periodic compliance reviews, undertaking certain responsibilities with respect to Omnibus Accounts, and cooperating fully with the Securities Commissioner.	Settled 10/08/04. INVESCO ordered to cease and desist; ordered to disgorge $215 Million in profits, and pay civil penalty of $110 Million. A I M Advisors ordered to implement governance reforms. See Item 10(d)(1)(v) above for details.
0000909567-08-000974	subjectOfProceedings	3	JASON DAVID WHITING	Information No. 08-70007109	02-AUG-2007	Ontario Court of Justice, Metropolitan Toronto, Canada	Jason Whiting, portfolio manager, was involved in an altercation with another player while engaged in playing recreational hockey.  He is charged with 2 summary conviction offences (assault with a weapon and assault causing bodily harm).  Mr. Whiting has not yet entered a plea.	Pending.
0000909567-08-000974	fsrFoundOrderAgainstApplicant	5	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.)	No Docket/Case Number	03-DEC-2003	Attorney General of the State of New York	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	subjectOfProceedings	2	Invesco Aim Distributors, Inc. (former name, A I M Distributors, Inc.) (ADI) and Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.) (AIM)	Order No. 05-1318	30-AUG-2005	West Virginia Office of the State Auditor Securities Commission (WVASC)	AIM and ADI failed to disclose in the prospectuses for the AIM Funds that they had entered into certain arrangements permitting market timing of such funds, thereby breaching their fiduciary duties to such funds; and, as a result, violating the West Virginia Consumer Credit and Protection Act. There are no allegations specifically naming or mentioning IFG or INVESCO Funds. The disposition of the proceeding: Pending. On August 30, 2005, The West Virginia Office of the State Auditor ? Securities Commission (WVASC) issued a Summary Order to cease and desist and Notice of Right to Hearing to AIM and ADI (Order No. 05-1318). The WVASC purports to make findings of fact that essentially mirror the WVAG?s allegations mentioned above and conclusions of law to the effect that AIM and ADI violated the West Virginia Securities Laws. Each of the WVAG and the WVASC are represented by the same private law firm acting as a so-called ?private state attorney general.? The WVASC purports to order AIM and ADI to cease any further violations and seeks to impose monetary sanctions, including restitution to affected investors, disgorgement of fees, reimbursement of investigatory, administrative and legal costs and an ?administrative assessment? to be determined by the Commissioner. Initial research indicates that these damages could be limited or capped by statute. By agreement with the Commissioner of Securities, AIM's time to respond to that Order has been indefinitely suspended.	Pending. Aug 30/05 WVASC issued Summary Order to cease & desist & Notice Right to Hearing to AIM & ADI. WVASC mirrors allegations mentioned above. By agt with Commissioner of Securities, AIM's time to respond to that Order has been indefinitely extended.
0000909567-08-000974	subjectOfProceedings	1	Invesco Aim Distributors, Inc.(formerly A I M Distributors)(ADI);Invesco Aim Advisors, Inc.(formerly A I M Advisors)(AA);INVESCO Funds Group, Inc.(IFG	Case No. 04-MD-15864	12-APR-2005	United States District Court for the District of Maryland	On April 12, 2005, the Attorney General of the State of West Virginia (WVAG) filed civil proceedings against AIM, IFG and ADI, as well as numerous unrelated mutual fund complexes and financial institutions. None of the AIM Funds has been named as a defendant in these proceedings. The WVAG complaint, filed in the Circuit Court of Marshall County, West Virginia [Civil Action No. 05-C-81], alleges, in substance, that AIM, IFG and ADI failed to disclose in the prospectuses for the AIM Funds, including those formerly advised by IFG, that they had entered into certain arrangements permitting market timing of such Funds, thereby breaching their fiduciary duties to such Funds. As a result of the foregoing, the WVAG alleges violations of W. Va. Code ? 46A-1-101, et seq. (the West Virginia Consumer Credit and Protection Act). The WVAG is seeking injunctions; civil monetary penalties; a writ of quo warranto against the defendants for their alleged improper actions; pre-judgment and post-judgment interest; costs and expenses, including counsel fees; and other relief. Title of Action: Docket/Case Number: 5:05-CV-78. Removed to US District Court for the Northern District of West Virginia at Wheeling. Filed 5-31-2005 Cause No. 5:05-CV-78, Circuit Court of Marshall County, West Virginia Cause No. ? 05-C-81. United States District Court for the District of Maryland for coordinated pre-trial proceeding (Case No. 04-MD-15864; in Re AIM, Artisan, INVESCO, Strong and T. Rowe Price Mutual Fund Litigation). The Court or body taking the Action and its location: Attorney General of the State of West Virginia transferred to US District Court for the Northern District of West Virginia at Wheeling transferred to Circuit Court of Marshall County, West Virginia transferred to United States District Court for the District of Maryland. The disposition of the proceeding: On May 31, 2005, the Defendants removed this action to the U.S. District Court for the Northern District of West Virginia at Wheeling. It was transferred to the Federal Courts? Multi-District Litigation (MDL) Court on October 19, 2005. On July 7, 2005, the Supreme Court of West Virginia ruled in the context of a separate lawsuit that the WVAG does not have authority pursuant to W. Va. Code Section 46A-6-104 of the West Virginia Consumer Credit and Protection Act to bring an action based upon conduct that is ancillary to the purchase or sale of securities. On April 14, 2006, the WVAG voluntarily dismissed this action without prejudice.	On Jul 7, 2005, the Supreme Court of West Virginia ruled that WVAG did not have authority to bring the action. On April 14, 2006, WVAG voluntarily dismissed the action without prejudice. See Item 10(g)(1)(v) above for details.
0000909567-08-000974	violationOfRegulations	4	INVESCO MIM PLC (now known as INVESCO Holding Company Limited) (MIM)	Docket #3-7788 SEC Administrative Proceeding	15-JUN-1992	United States Securities and Exchange Commission (SEC)	INVESCO MIM PLC willfully violated Section 13D of the Securities Exchange Act of 1934 and Rule 13D-2 and 13D-3 by failing to file timely statements required by Schedule 12D and failed to cause its subsidiary, INVESCO MIM Management Limited, to comply with the Commission?s Order in the Matter of Montagu Investment Management Ltd File No.3?6223 (March 10, 1983). The disposition of the proceeding: The SEC proceeding was settled on 07/01/1992. SEC accepted INVESCO MIM PLC?s Offer of Settlement to cease violations of Section 13D of the 1934 Act; to adopt internal policies to assure compliance and fined the company US$175,000. The full amount of the fine was paid in July 1992. It was noted in the SEC Order that none of INVESCO MIM PLC?s subsidiaries were involved in the violations. Other sanctions ordered by the SEC are the adoption, implementation and maintenance of internal policies, procedures and controls that are reasonably designed to assure compliance with Section 13D of the Securities Exchange Act of 1934 and Rule 13D-2 and 13D-3.	Settled 07/01/1992. MIM agreed to cease violations of the Act; adopt internal compliance controls and pay a fine of $175,000. See Item 10(c)(2)(v) above for details.
0000909567-08-000974	violationOfRegulations	3	Montagu Investment Management Limited (now known as INVESCO Asset Management Limited)	Docket #3-6223 SEC Administrative Proceeding	01-MAR-1983	United States Securities and Exchange Commission (SEC)	See Item 10(c)(1)	See Item 10(c)(1)
0000909567-08-000974	violationOfRegulations	2	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.) and Invesco Aim Distributors, Inc. (former name, A I M Distributors, Inc.)	Docket #03-11701	06-OCT-2003	United States Securities and Exchange Commission (SEC)	See Item 10(c)(1)	See Item 10(c)(1)
0000909567-08-000974	violationOfRegulations	1	INVESCO Funds Group, Inc.	Docket #03-CV-2421	02-DEC-2003	United States Securities and Exchange Commission (SEC)	See Item 10(c)(1)	See Item 10(c)(1)
0000909567-08-000974	registrationDeniedOrSuspended	3	INVESCO MIM PLC (now known as INVESCO Holding Company Limited)	Docket #3-7788 SEC Administrative Proceeding	15-JUN-1992	United States Securities and Exchange Commission (SEC)	See Item 10(c)(2)	See Item 10(c)(2)
0000909567-08-000974	registrationDeniedOrSuspended	2	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.) and Invesco Aim Distributors, Inc. (former name, A I M Distributors, Inc.)	Docket #03-11701	06-OCT-2003	United States Securities and Exchange Commission (SEC)	See Item 10(c)(1)	See Item 10(c)(1)
0000909567-08-000974	registrationDeniedOrSuspended	1	INVESCO Funds Group, Inc.	Docket #03-CV-2421	02-DEC-2003	United States Securities and Exchange Commission (SEC)	See Item 10(c)(1)	See Item 10(c)(1)
0000909567-08-000974	fsrViolationOfInvestmentRelatedRegulation	6	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.)	Case No. EN-19704	05-JAN-2004	Secretary of State of the State of Georgia	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrViolationOfInvestmentRelatedRegulation	5	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.)	No Docket/Case Number	03-DEC-2003	Attorney General of the State of New York	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrViolationOfInvestmentRelatedRegulation	4	INVESCO Funds Group, Inc.	Case No. 2003CV9199	02-DEC-2003	State District Court, City & County of Denver, CO & State CO Dept Law	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrViolationOfInvestmentRelatedRegulation	3	INVESCO Funds Group, Inc.	Order No. 05-L-07	02-DEC-2003	Securities Commissioner for the State of Colorado	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrViolationOfInvestmentRelatedRegulation	2	INVESCO Funds Group, Inc.	Case No. EN-19703	05-JAN-2004	Secretary of State of the State of Georgia	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrViolationOfInvestmentRelatedRegulation	1	INVESCO Funds Group, Inc.	Docket # 03/403885	02-DEC-2003	Attorney General of the State of New York	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrFoundOrderAgainstApplicant	6	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.)	Case No. EN-19704	05-JAN-2004	Secretary of State of the State of Georgia	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrFoundOrderAgainstApplicant	4	INVESCO Funds Group, Inc.	Case No. 2003CV9199	02-DEC-2003	State District Court, City & County of Denver, CO & State CO Dept Law	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrFoundOrderAgainstApplicant	3	INVESCO Funds Group, Inc.	Order No. 05-L-07	02-DEC-2003	Securities Commissioner for the State of Colorado	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrFoundOrderAgainstApplicant	2	INVESCO Funds Group, Inc.	Case No. EN-19703	05-JAN-2004	Secretary of State of the State of Georgia	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrFoundOrderAgainstApplicant	1	INVESCO Funds Group, Inc.	Docket # 03/403885	02-DEC-2003	Attorney General of the State of New York	See Item 10(d)(1)	See Item 10(d)(1)
0000909567-08-000974	fsrFalseStatementOrOmission	6	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.) (AA)	Case No. EN-19704	05-JAN-2004	Secretary of State of the State of Georgia (GSS)	A I M Advisors entered into 10 negotiated but undisclosed market timing agreements that were inconsistent with the AIM Funds? prospectus disclosure limiting exchanges to 10 per year. A I M Advisors led the AIM Fund Trustees to believe that A I M Advisors was diligently enforcing the per-year 10-exchange limit. A I M Advisors breached its fiduciary duty to AIM Funds and their shareholders by failing to disclose the conflict of interest raised by market timing agreements to the Trustees of the AIM Funds or to the AIM Fund Shareholders. A I M Advisors financially benefited from the timing agreements. The marketing timing arrangements violated the Georgia Securities Act of 1973. Pursuant to the Letter of Undertaking, A I M Advisors neither admitted nor denied the allegations. The disposition of the proceeding: The Georgia Secretary of State proceeding was settled on October 12, 2004. A I M Advisors was fined. A I M Advisors and INVESCO Funds Group were ordered to pay US$100,000 to the Investor Protection Trust to support programs in the State of Georgia designed for the purpose of investor education: US$50,000 was due by December 31, 2004, and US$50,000 was due by December 31, 2005. A I M Advisors and INVESCO Funds Group were ordered to pay US$75,000 to reimburse the Secretary of State for investigative and administrative costs incurred in connection with the investigations: US$37,500 was due by October 22, 2004 and US$37,500 was due by December 31, 2004.	GSS proceeding settled Oct 12, 2004. AA was fined. AA & INVESCO Funds Group were ordered to pay $100,000 to Investor Protection Trust. AA & INVESCO Funds Group were ordered to pay $75,000 to reimburse the Secretary of State. See Item 10(d)(1)(v) above.
0000909567-08-000974	fsrFalseStatementOrOmission	5	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.) (AA)	No Docket/Case Number	03-DEC-2003	Attorney General of the State of New York (AG)	A I M Advisors entered into 10 negotiated but undisclosed market timing agreements that were inconsistent with the AIM Funds? prospectus disclosure limiting exchanges to 10 per year. A I M Advisors led the AIM Fund Trustees to believe that A I M Advisors was diligently enforcing the per-year 10-exchange limit. A I M Advisors breached its fiduciary duty to AIM Funds and their shareholders by failing to disclose the conflict of interest raised by market timing agreements to the Trustees of the AIM Funds or to the AIM Fund Shareholders, and by failing to obtain the Trustees? Consent to the timing agreements. A I M Advisors financially benefited from the timing agreements. A I M Advisors neither admitted nor denied the allegations contained in the Assurance of Discontinuance. Date of Action: 12/03/2003 (Investigation initiated 12/3/2003; Assurance of Discontinuance 10/8/2004). The disposition of the proceeding: The Attorney General proceeding was settled on October 8, 2004. A I M Advisors was ordered to cease and desist, and is subject to remedial sanctions, disgorgement and civil money penalties. A I M Advisors was ordered to cease and desist from engaging in any acts in violation of the Martin Act, General Business Law Section 349 and/or Executive Law Section 63(12) and to comply with the Martin Act, General Business Law Section 349 and Executive Law Section 63(12). A I M Advisors was ordered to pay disgorgement of US$20 Million, and a civil money penalty of US$30 Million in accordance with the SEC Order and within 30 days of the settlement, to reduce net management fee rates by US$75 Million over 5 years (based on July 1, 2004 asset levels and effective fee rates). A I M Advisors was ordered to implement certain corporate governance reforms, including maintaining a Board of Trustees that is 75% independent, designating an independent Chairman of the Board, recommending that the funds appoint an Independent Senior Officer to monitor compliance and manage the process by which management fees are negotiated, and developing procedures to improve certain disclosure to investors (including providing fee information in shareholder statements, establishing a fee calculator on its website, and adding a fee summary disclosure to prospectuses), and to cooperate fully with the Attorney General.	Settled 10/08/04. AA ordered to cease and desist; disgorge $20M in profits; pay civil penalty of $30M; reduce net management fee rates by $75M over 5 years; implement governance reforms. See Item 10(d)(1)(v) above for details.
0000909567-08-000974	fsrFalseStatementOrOmission	4	INVESCO Funds Group, Inc. (INVESCO)	Case No. 2003CV9199	02-DEC-2003	State District Court, City & County of Denver, CO & State CO Dept Law	INVESCO Funds Group allowed certain investors to conduct ?market timing? transactions in the INVESCO Funds in contravention of the express restrictions in the applicable prospectuses and in breach of their fiduciary obligations to Fund shareholders. Some of the timing agreements were entered into with the understanding that the market timer would make long term investments in certain INVESCO Funds. INVESCO Funds Group violated its fiduciary duties by failing to disclose the timing arrangements to the investing public. The marketing timing transactions caused substantial dilution and other harm to the long-term shareholders of the INVESCO Funds. INVESCO Funds Group neither admitted nor denied the allegations contained in the Assurance of Discontinuance. The disposition of the proceeding: The Attorney General proceedings were settled on October 7, 2004. INVESCO Funds Group was ordered to cease and desist, and is subject to remedial sanctions, disgorgement and civil money penalties. INVESCO Funds Group was ordered to pay US$1.5 Million to the Colorado Attorney General within 30 days of the settlement to be used for actual costs and attorney fees incurred by the Attorney General in this matter, and for consumer and investor education and for consumer fraud and/or antitrust enforcement. INVESCO Funds Group was ordered to pay disgorgement of US$215 Million, and a civil money penalty of US$110 Million in accordance with the SEC Order. Invesco Aim Advisors, Inc. (formerly, A I M Advisors), as the successor adviser to INVESCO Funds Group, agreed to pay the civil money penalty of US$110 Million and the disgorgement of US$215 Million ordered against INVESCO Funds Group on the following dates: US$162.5 Million by December 31, 2004, and the remaining US$162.5 Million by December 31, 2005. The aggregate disgorgement and civil money penalties in the New York Attorney General, Colorado Attorney General and SEC proceedings totals US$326.5 Million. A I M Advisors was ordered to implement certain corporate governance reforms for funds including former INVESCO Funds, including maintaining a Board of Trustees that is 75% independent, designating an independent Chairman of the Board, including commercially reasonable policies concerning market timing or excessive trading in its compliance policies and procedures, including its policies concerning market timing or excessive trading in its Code of Ethics, requiring certain approval of waivers of redemption fees, maintaining an internal Compliance Controls Committee, requiring that registration statement amendments comply with amendments to disclosure items, retaining an Independent Compliance Consultant, conducting periodic compliance reviews, and undertaking certain responsibilities with respect to Omnibus Accounts. INVESCO Funds Group agreed to cooperate fully with the Attorney General.	AG proceeding settled Oct 7, 2004. INVESCO ordered to cease & desist; ordered to pay $1.5M to Colorado AG; ordered to pay disgorgement $215M; ordered to pay civil money penalties $110M & is subject to remedial sanctions. See Item 10(d)(1)(v).
0000909567-08-000974	fsrFalseStatementOrOmission	2	INVESCO Funds Group, Inc. (INVESCO)	Case No. EN-19703	05-JAN-2004	Secretary of State of the State of Georgia (GSS)	INVESCO Funds Group entered into over 40 negotiated but undisclosed market timing agreements that were inconsistent with the INVESCO Funds? prospectus disclosure limiting exchanges to 4 per 12 month period. Some of the timing agreements were entered into with the understanding that the market timer would make long-term investments in certain non-timed INVESCO Funds. INVESCO Funds Group also tolerated marketing timing activities by other shareholders with whom it did not have timing agreements. INVESCO Funds Group breached its fiduciary duty to INVESCO Funds and their shareholders by failing to disclose the conflict of interest raised by market timing agreements to the directors of the INVESCO Funds or to the INVESCO Funds shareholders. INVESCO Funds Group financially benefited from the timing agreements. The marketing timing arrangements violated the Georgia Securities Act of 1973. Pursuant to the Letter of Undertaking, INVESCO Funds Group neither admitted nor denied the allegations. The disposition of the proceeding: The Georgia Secretary of State proceeding was settled on October 12, 2004. INVESCO Funds Group and Invesco Aim Advisors, Inc. (formerly, A I M Advisors) were ordered to pay US$100,000 to the Investor Protection Trust to support programs in the State of Georgia designed for the purpose of investor education, US$50,000 was due December 31, 2004, and US$50,000 was due by December 31, 2005. A I M Advisors and INVESCO Funds Group were ordered to pay US$75,000 to reimburse the Secretary of State: US$37,500 was due by October 22, 2004 and US$37,500 was due by December 31, 2004.	GSS proceeding settled Oct 12, 2004. INVESCO & A I M Advisors (AA) were ordered to pay $100,000 to Investor Protection Trust to support programs in Georgia for the purpose of investor education. AA and INVESCO were ordered to pay $75,000 to GSS.
0000909567-08-000974	fsrFalseStatementOrOmission	1	INVESCO Funds Group, Inc. (INVESCO)	Docket # 03/403885	02-DEC-2003	Attorney General of the State of New York (AG)	INVESCO Funds Group allowed certain investors to conduct ?market timing? transactions in the INVESCO Funds in contravention of the express restrictions in the applicable prospectuses and in breach of their fiduciary obligations to Fund shareholders. INVESCO Funds Group violated its fiduciary duties by failing to disclose the timing arrangements to the investing public. The marketing timing transactions caused substantial dilution and other harm to the long-term shareholders of the INVESCO Funds. INVESCO Funds Group neither admitted nor denied the allegations contained in the Assurance of Discontinuance. The disposition of the proceeding: The Attorney General proceeding was settled on October 8, 2004. INVESCO Funds Group was ordered to cease and desist, and is subject to remedial sanctions, disgorgement and civil money penalties. INVESCO Funds Group was ordered to cease and desist from engaging in any acts in violation of the Martin Act, General Business Law Section 349 and/or Executive Law Section 63(12), and was ordered to pay disgorgement of US$215 Million, and a civil money penalty of US$110 Million in accordance with the SEC Order. Invesco Aim Advisors, Inc. (formerly, A I M Advisors), as the successor adviser to INVESCO Funds Group, was ordered to pay the civil money penalty of US$110 Million and the disgorgement of US$215 Million ordered against INVESCO Funds Group on the following dates: US$162.5 Million by December 31, 2004, and the remaining US$162.5 Million by December 31, 2005. The aggregate disgorgement and civil money penalties in the New York Attorney General and SEC proceedings totals US$325 Million. A I M Advisors was ordered to reduce net management fee rates for funds including former INVESCO Funds by US$75 Million over 5 years (based on July 1, 2004 asset levels and effective fee rates), and to implement certain corporate governance reforms for funds including former INVESCO Funds, including maintaining a Board of Trustees that is 75% independent; designating an independent Chairman of the Board; recommending that the funds appoint an Independent Senior Officer to monitor compliance and manage the process by which management fees are negotiated, and developing procedures to improve certain disclosure to investors (including providing fee information in shareholder statements; establishing a fee calculator on its website; and adding a fee summary disclosure to prospectuses). INVESCO Funds Group agreed to cooperate fully with the Attorney General.	AG proceeding settled Oct 8, 2004. INVESCO was ordered to cease and desist; ordered to disgorge profits of $215 Million; ordered to pay civil money penalties of $110 Million; and remedial sanctions. See Item 10(d)(1)(v) above for details.
0000909567-08-000974	falseStatementOrOmission	3	Montagu Investment Management Limited (now known as INVESCO Asset Management Limited)	Docket #3-6223 SEC Administrative Proceeding	01-MAR-1983	United States Securities and Exchange Commission (SEC)	Montagu Investment Management Limited (Montagu) failed to file timely statements containing the information required by Schedule 13D of the Securities Exchange Act of 1934. Date of Action: 03/01/1983 (exact date not available). The disposition of the proceeding: The SEC proceeding was settled on 03/10/1983. Findings that Montagu failed to file timely Statements containing the information required by Schedule 13D of the Securities Exchange Act of 1934, and that certain Schedules 13D and amendments thereto filed by Montagu, failed to disclose specific information required by Schedule D. The Commission accepted the Offer of Settlement of Montagu, including undertakings by Montagu to adopt, implement, and maintain internal procedures, policies and controls reasonably designed to assure that it and its affiliates would comply in the future with Section 13D of the Securities Exchange Act of 1934.	Settled 03/10/1983. Finding-Montagu failed to file timely Statements required by law & failed to make required disclosures. Settlement includes undertakings to implement & maintain internal compliance controls. See Item 10(c)(1)(v) above for details.
0000909567-08-000974	falseStatementOrOmission	1	INVESCO Funds Group, Inc. (INVESCO)	Docket #03-CV-2421	02-DEC-2003	United States Securities and Exchange Commission (SEC)	INVESCO Funds Group entered into over 40 negotiated but undisclosed market timing agreements that were inconsistent with the INVESCO Funds? prospectus disclosure limiting exchanges to 4 per 12 month period. Some of the timing agreements were entered into with the understanding that the market timer would make long-term investments in certain non-timed INVESCO Funds. INVESCO Funds Group also tolerated marketing timing activities by other shareholders with whom it did not have timing agreements. INVESCO Funds Group typically did not take action to restrict shareholders trading in excess of the 4 exchange limit set in the INVESCO Funds? prospectuses. Frequent trading by these shareholders resulted in substantial dilution in the affected INVESCO Funds. INVESCO Funds Group breached its fiduciary duty to INVESCO Funds and their shareholders by failing to disclose the conflict of interest raised by market timing agreements to the directors of the INVESCO Funds or to the INVESCO Fund shareholders, and by failing to obtain the directors? consent to the timing agreements. INVESCO Funds Group financially benefited from the timing agreements. Pursuant to the Offer of Settlement, INVESCO Funds Group neither admitted nor denied the allegations. The disposition of the proceeding: The SEC proceeding was settled on October 8, 2004. INVESCO Funds Group was censured; ordered to cease and desist; and is subject to remedial sanctions, disgorgement and civil money penalties. INVESCO Funds Group was ordered to cease and desist from committing or causing any violations of Sections 206(1) and 206(2) of the Advisers Act, Sections 17(D) and 34(B) of the Investment Company Act and Rule 17D-1, and was ordered to pay disgorgement of US$215 Million. INVESCO Funds Group was ordered to pay a civil money penalty of US$110 Million. Invesco Aim Advisors, Inc. (formerly, A I M Advisors), as successor adviser to INVESCO Funds Group, agreed to pay the penalty and disgorgement amounts ordered against INVESCO Funds Group on the following dates: US$162.5 Million by December 31, 2004, and the remaining US$162.5 Million by December 31, 2005. INVESCO Funds Group was ordered to disgorge any amounts in excess of US$235 Million that it or its affiliates obtain through settlements based on market-timing allegations. INVESCO Funds Group voluntarily undertook remedial actions, including: maintaining a board of trustees that is 75% independent; designating an independent Chairman of the Board; maintaining independent legal counsel for the independent Trustees; holding elections of Trustees at least every 5 years; cooperating fully with the SEC; maintaining a compliance and ethics oversight structure with an Internal Controls Committee and Ombudsman; retaining an Independent Compliance Consultant; conducting periodic compliance reviews; and retaining an independent distribution consultant.	SEC proceeding settled Oct 8, 2004. INVESCO was censured; ordered to cease and desist; ordered to disgorge profits of $215 Million; ordered to pay civil money penalties of $110 Million; and remedial sanctions. See Item 10(c)(1)(v) above for details.
0000909567-08-000974	falseStatementOrOmission	2	Invesco Aim Advisors, Inc. (former name, A I M Advisors, Inc.) (AA) and Invesco Aim Distributors, Inc. (former name, A I M Distributors, Inc.)(AD)	Docket #03-11701	06-OCT-2003	United States Securities and Exchange Commission (SEC)	A I M Advisors entered into 10 negotiated but undisclosed market timing agreements that were inconsistent with the AIM Funds? prospectus disclosure limiting exchanges to 10 per year. A I M Advisors and A I M Distributors led the AIM Fund Trustees to believe that A I M Advisors was diligently enforcing the per-year 10-exchange limit. A I M Advisors breached its fiduciary duty to AIM Funds and their shareholders by failing to disclose the conflict of interest raised by market timing agreements to the Trustees of the AIM Funds or to the AIM Fund shareholders, and by failing to obtain the Trustees? Consent to the timing agreements. A I M Distributors negotiated and approved market timing agreements, and provided materially misleading information about A I M Advisors? market timing and prevention efforts to the Trustees of the AIM Funds. A I M Advisors and A I M Distributors financially benefited from the timing agreements. Pursuant to the Offer of Settlement, neither A I M Advisors nor A I M Distributors admitted nor denied the allegations. The disposition of the proceeding: The SEC proceeding was settled on October 8, 2004. A I M Advisors and A I M Distributors were censured; ordered to cease and desist; and are subject to remedial sanctions, disgorgement and civil money penalties. Each of A I M Advisors and A I M Distributors was ordered to cease and desist from committing or causing any violations of Sections 206(1) and 206(2) of the Advisers Act, Sections 17(D) and 34(B) of the Investment Company Act and Rule 17D-1, and was ordered to pay, jointly and severally, disgorgement of US$20 Million within 30 days of the settlement. A I M Advisors was ordered to pay a civil money penalty of US$25 Million and A I M Distributors was ordered to pay a civil money penalty of US$5 Million, each within 30 days of the settlement. A I M Advisors was ordered to disgorge any amounts in excess of US$235 Million that it or its affiliates obtain through settlements based on market-timing allegations. A I M Advisors, as successor adviser, was ordered to pay the civil money penalty of US$110 Million and the disgorgement of US$215 Million ordered against INVESCO Funds Group on the following dates: US$162.5 Million by December 31, 2004, and the remaining US$162.5 Million by December 31, 2005. A I M Advisors and A I M Distributors voluntarily undertook remedial actions, including maintaining a Board of Trustees that is 75% independent; designating an independent Chairman of the Board; maintaining independent legal counsel for the independent Trustees; holding elections of Trustees at least every 5 years; cooperating fully with the SEC; maintaining a compliance and ethics oversight structure with an Internal Controls Committee and Ombudsman; retaining an Independent Compliance Consultant; conducting periodic compliance reviews; and retaining an independent distribution consultant.	Settled Oct 8, 2004. AA and AD each censured; each ordered to cease and desist; AA ordered to disgorge profits of $20M; each ordered to pay civil penalties $25M (AA) and $5M (AD), and remedial sanctions. See Item 10(c)(1)(v) above for details.
